Longitude,Latitude,ElevationBottom,
-88.78616503,33.27662486,66.49712,
-88.78616331,33.27155965,66.09712,
-88.78616292,33.27900346,66.69712,
-88.78616153,33.27772469,66.69712,
-88.78616136,33.27928484,66.69712,
-88.78615967,33.27181397,66.09712,
-88.78615767,33.27063499,66.09712,
-88.78615639,33.27857677,66.59712,
-88.78615457,33.27664799,66.49712,
-88.78615439,33.27871018,66.59712,
-88.78615176,33.27185388,66.09712,
-88.78615126,33.27678907,66.59712,
-88.78614943,33.27153082,66.09712,
-88.78614915,33.27066098,66.09712,
-88.78614592,33.27041512,66.39712,
-88.78614513,33.27666802,66.49712,
-88.78614477,33.27189373,66.09712,
-88.78614303,33.27986907,66.69712,
-88.78614069,33.27068704,65.99712,
-88.78613845,33.27055811,66.29712,
-88.78613814,33.27193252,65.99712,
-88.78613583,33.27668925,66.49712,
-88.78613478,33.27150479,66.09712,
-88.78613419,33.27043471,66.39712,
-88.78613401,33.27071552,66.09712,
-88.7861331,33.27815213,66.69712,
-88.78613155,33.27197298,65.99712,
-88.78613056,33.27677089,66.59712,
-88.78612819,33.27074185,66.09712,
-88.786128,33.2795994,66.69712,
-88.7861254,33.27201341,65.99712,
-88.78612451,33.27670466,66.49712,
-88.78612289,33.27045448,66.39712,
-88.78612289,33.27929346,66.69712,
-88.78612279,33.27077011,66.09712,
-88.78612037,33.27147871,66.09712,
-88.78611997,33.2720522,66.09712,
-88.78611875,33.27079888,66.09712,
-88.78611767,33.27901345,66.69712,
-88.78611723,33.27856834,66.69712,
-88.786115,33.27209636,66.09712,
-88.78611469,33.27082741,66.09712,
-88.78611391,33.27771258,66.69712,
-88.78611321,33.27047372,66.39712,
-88.78611187,33.27085542,66.09712,
-88.786111,33.2721352,66.09712,
-88.78611089,33.27672161,66.49712,
-88.78611049,33.27674794,66.59712,
-88.78611035,33.27872058,66.59712,
-88.78610929,33.27088484,66.09712,
-88.78610729,33.27217674,66.09712,
-88.7861071,33.27145533,66.09712,
-88.78610674,33.27091209,66.09712,
-88.78610442,33.2709436,66.09712,
-88.78610365,33.27055484,66.29712,
-88.78610271,33.27221718,66.19712,
-88.7861027,33.27097172,65.99712,
-88.78610096,33.27100054,65.99712,
-88.78609992,33.2704918,66.39712,
-88.78609922,33.27103065,65.99712,
-88.78609749,33.27106026,65.99712,
-88.78609644,33.27225593,66.19712,
-88.78609594,33.27985819,66.69712,
-88.7860955,33.2710891,65.99712,
-88.78609546,33.27673718,66.49712,
-88.78609399,33.2714293,66.09712,
-88.78609208,33.27671756,66.59712,
-88.78609145,33.27111785,65.99712,
-88.78609088,33.27815929,66.59712,
-88.78609058,33.27229901,66.19712,
-88.78608944,33.27929955,66.69712,
-88.78608739,33.27114602,65.99712,
-88.78608481,33.27050867,66.39712,
-88.78608461,33.27233788,66.19712,
-88.78608436,33.27117482,65.99712,
-88.78608359,33.27140325,66.09712,
-88.78608195,33.27668197,66.59712,
-88.78608151,33.27120288,65.99712,
-88.78608042,33.27959318,66.69712,
-88.78607859,33.27123179,65.99712,
-88.78607848,33.27237667,66.19712,
-88.78607649,33.27675024,66.59712,
-88.78607647,33.27126091,65.99712,
-88.78607635,33.27902217,66.59712,
-88.78607529,33.27664644,66.59712,
-88.78607457,33.27128935,65.99712,
-88.78607434,33.27856106,66.69712,
-88.78607267,33.27132025,65.99712,
-88.78607141,33.27770268,66.69712,
-88.78607078,33.27134908,65.99712,
-88.78607024,33.27137441,65.99712,
-88.78607024,33.27661191,66.59712,
-88.78607011,33.27241656,66.19712,
-88.78606635,33.27873208,66.59712,
-88.78606542,33.27657204,66.59712,
-88.78606511,33.27052228,66.39712,
-88.78606232,33.27245544,66.09712,
-88.78606123,33.27055159,66.39712,
-88.78606077,33.27653322,66.59712,
-88.78605947,33.27676259,66.49712,
-88.78605675,33.27649439,66.49712,
-88.78605335,33.27249517,66.19712,
-88.78605291,33.27645475,66.59712,
-88.78605261,33.27930465,66.69712,
-88.78605103,33.27984391,66.69712,
-88.78604956,33.27641905,66.59712,
-88.7860488,33.27816625,66.59712,
-88.7860463,33.27637474,66.59712,
-88.78604406,33.27253407,66.19712,
-88.78604308,33.27633279,66.59712,
-88.78604205,33.27053219,66.39712,
-88.78604055,33.27677082,66.49712,
-88.78604055,33.27628531,66.49712,
-88.78603833,33.27624654,66.49712,
-88.7860361,33.27620347,66.49712,
-88.78603518,33.27257361,66.09712,
-88.78603388,33.27616458,66.49712,
-88.78603306,33.2790303,66.69712,
-88.78603184,33.27855382,66.69712,
-88.78603079,33.27612584,66.59712,
-88.7860297,33.27958764,66.59712,
-88.78602716,33.27608266,66.49712,
-88.78602548,33.27261267,66.19712,
-88.78602543,33.27769687,66.69712,
-88.78602408,33.27056,66.39712,
-88.78602408,33.27874389,66.59712,
-88.78602355,33.27604386,66.49712,
-88.78602209,33.27677771,66.49712,
-88.78602108,33.27054151,66.39712,
-88.78602002,33.27600499,66.49712,
-88.78601651,33.2759662,66.49712,
-88.78601612,33.27265157,66.09712,
-88.7860151,33.27930954,66.69712,
-88.78601471,33.27592631,66.59712,
-88.78601406,33.27588751,66.49712,
-88.7860134,33.27584497,66.59712,
-88.78601275,33.2758024,66.49712,
-88.7860121,33.27575966,66.49712,
-88.78601145,33.27571729,66.49712,
-88.78601079,33.27567413,66.49712,
-88.78601013,33.27563087,66.39712,
-88.78600947,33.27559112,66.39712,
-88.78600881,33.27554808,66.39712,
-88.78600815,33.27550531,66.39712,
-88.78600752,33.27982924,66.59712,
-88.78600749,33.27546604,66.49712,
-88.7860074,33.27817271,66.69712,
-88.78600686,33.27269038,66.19712,
-88.78600684,33.27542404,66.49712,
-88.78600619,33.27538418,66.49712,
-88.78600344,33.276784,66.59712,
-88.78600178,33.27534119,66.49712,
-88.78600111,33.27055381,66.39712,
-88.78599987,33.27272536,66.19712,
-88.7859989,33.27058141,66.29712,
-88.78599673,33.27530228,66.49712,
-88.78599662,33.27472122,66.39712,
-88.7859927,33.27276689,66.09712,
-88.78599198,33.27903745,66.69712,
-88.78599008,33.27468132,66.29712,
-88.785989,33.27525912,66.49712,
-88.78598597,33.27476005,66.39712,
-88.7859859,33.27281009,66.19712,
-88.78598547,33.27854504,66.69712,
-88.78598463,33.27057118,66.39712,
-88.78598425,33.27958218,66.59712,
-88.78598372,33.27769896,66.69712,
-88.78598286,33.27678898,66.49712,
-88.78598258,33.27061024,66.29712,
-88.78598222,33.27522035,66.49712,
-88.78598212,33.27479884,66.39712,
-88.78598169,33.27875535,66.59712,
-88.78597967,33.27284882,66.19712,
-88.78597843,33.27517877,66.49712,
-88.78597837,33.27464262,66.39712,
-88.78597819,33.27484223,66.49712,
-88.78597705,33.27513839,66.39712,
-88.78597568,33.27509524,66.39712,
-88.78597439,33.27289201,66.09712,
-88.78597432,33.27504896,66.49712,
-88.78597414,33.27488184,66.39712,
-88.78597297,33.27500679,66.49712,
-88.78597284,33.27931497,66.69712,
-88.7859716,33.27496377,66.49712,
-88.78597022,33.27492492,66.39712,
-88.78597018,33.27064866,66.19712,
-88.78596966,33.27058909,66.39712,
-88.78596882,33.27293506,65.99712,
-88.78596493,33.2781792,66.69712,
-88.78596419,33.2767943,66.49712,
-88.78596228,33.27981302,66.59712,
-88.78596173,33.27460706,66.39712,
-88.78596158,33.27297404,66.09712,
-88.7859561,33.27068427,66.19712,
-88.78595246,33.27300946,65.99712,
-88.78595098,33.27060918,66.39712,
-88.78594975,33.27904368,66.69712,
-88.78594529,33.27680017,66.49712,
-88.78594436,33.27072321,66.19712,
-88.78594391,33.27304511,66.09712,
-88.78594324,33.27457247,66.39712,
-88.78593945,33.27853506,66.69712,
-88.78593942,33.27876741,66.59712,
-88.78593804,33.27770105,66.69712,
-88.78593671,33.27957692,66.59712,
-88.78593655,33.27308057,66.19712,
-88.78593425,33.27062233,66.39712,
-88.78593398,33.2707591,66.19712,
-88.78593029,33.27311615,66.19712,
-88.78592683,33.27680652,66.49712,
-88.78592527,33.27932119,66.69712,
-88.78592469,33.27315146,66.19712,
-88.78592463,33.27079618,66.09712,
-88.78592398,33.27454021,66.19712,
-88.78592123,33.27818274,66.69712,
-88.78592011,33.27979685,66.69712,
-88.78591953,33.27318781,66.19712,
-88.78591581,33.27063486,66.39712,
-88.78591435,33.27322504,66.19712,
-88.78591328,33.27083305,66.09712,
-88.78590924,33.27326071,66.19712,
-88.78590844,33.27904988,66.69712,
-88.78590682,33.27825197,66.69712,
-88.78590595,33.27827804,66.69712,
-88.7859052,33.27822657,66.59712,
-88.78590509,33.27830439,66.69712,
-88.78590439,33.27329948,66.19712,
-88.78590423,33.27833011,66.69712,
-88.78590387,33.27450456,66.29712,
-88.78590336,33.27835626,67.39712,
-88.7859025,33.27838224,66.59712,
-88.78590247,33.27086856,66.19712,
-88.78590229,33.27681184,66.49712,
-88.78590164,33.27840832,66.59712,
-88.78590078,33.27843435,66.59712,
-88.7859003,33.27820254,66.59712,
-88.78589992,33.27846048,66.59712,
-88.78589971,33.27333408,66.19712,
-88.78589905,33.27848658,66.59712,
-88.78589807,33.27851257,66.59712,
-88.78589761,33.2706446,66.39712,
-88.7858971,33.27852451,66.59712,
-88.78589706,33.27866624,66.59712,
-88.78589651,33.27853909,66.59712,
-88.78589598,33.27337365,66.19712,
-88.78589495,33.27856536,66.59712,
-88.78589491,33.27817651,66.59712,
-88.78589469,33.27877942,66.59712,
-88.78589341,33.27858874,66.59712,
-88.78589268,33.27340824,66.19712,
-88.78589187,33.27861455,66.59712,
-88.78589088,33.27090745,66.09712,
-88.78589068,33.27957113,66.69712,
-88.78589052,33.27770317,66.69712,
-88.78589034,33.27864018,66.59712,
-88.78588934,33.27344817,66.19712,
-88.78588902,33.27815042,66.69712,
-88.7858878,33.27869457,66.49712,
-88.78588553,33.27872046,66.49712,
-88.78588542,33.27065621,66.39712,
-88.78588488,33.27447333,66.39712,
-88.78588365,33.2734838,66.19712,
-88.78588334,33.27874317,66.59712,
-88.78588271,33.27812364,66.59712,
-88.7858811,33.27876907,66.49712,
-88.78588036,33.27094295,66.09712,
-88.78587806,33.27879515,66.49712,
-88.78587786,33.27809756,66.69712,
-88.78587783,33.2768184,66.49712,
-88.78587749,33.27352256,66.19712,
-88.78587652,33.27818635,66.69712,
-88.78587515,33.27932849,66.69712,
-88.78587505,33.27067169,66.29712,
-88.78587466,33.2788212,66.59712,
-88.78587404,33.27978261,66.69712,
-88.78587388,33.27807218,66.59712,
-88.78587115,33.27884464,66.59712,
-88.7858709,33.27355703,66.19712,
-88.78586996,33.27098286,66.59712,
-88.78586949,33.27804562,66.59712,
-88.78586708,33.27443964,66.29712,
-88.78586687,33.27887337,66.59712,
-88.78586499,33.27359686,66.19712,
-88.78586487,33.27068722,66.29712,
-88.78586451,33.27801932,66.69712,
-88.78586409,33.27905633,66.69712,
-88.78586262,33.27889949,66.59712,
-88.78585984,33.27892546,66.59712,
-88.78585972,33.27363245,66.29712,
-88.78585958,33.27101841,66.09712,
-88.78585828,33.27799582,66.59712,
-88.78585734,33.27070148,66.39712,
-88.7858571,33.27895155,66.59712,
-88.78585504,33.27367166,66.19712,
-88.7858547,33.27682647,66.49712,
-88.78585458,33.27851032,66.59712,
-88.78585436,33.27897768,66.69712,
-88.78585146,33.27371114,66.29712,
-88.78585091,33.27900341,66.69712,
-88.78585073,33.27879101,66.59712,
-88.78585049,33.27440538,66.29712,
-88.78584991,33.27796939,66.69712,
-88.78584922,33.27105723,65.99712,
-88.78584843,33.27375,66.19712,
-88.78584705,33.27902958,66.69712,
-88.78584694,33.27071095,66.29712,
-88.78584544,33.27378636,66.29712,
-88.78584443,33.27770911,66.69712,
-88.78584263,33.27382443,66.29712,
-88.78584174,33.27905584,66.59712,
-88.78583989,33.27386318,66.29712,
-88.78583956,33.27794598,66.69712,
-88.78583922,33.27956525,66.69712,
-88.78583886,33.27109319,66.09712,
-88.78583715,33.27390193,66.29712,
-88.78583544,33.27436119,66.19712,
-88.78583408,33.27819314,66.69712,
-88.78583379,33.27394184,66.19712,
-88.78583351,33.27907939,66.69712,
-88.78583162,33.27071909,66.29712,
-88.78583099,33.27977199,66.69712,
-88.7858294,33.27397988,66.19712,
-88.78582916,33.2793363,66.69712,
-88.7858286,33.27792049,66.69712,
-88.78582822,33.27113267,66.09712,
-88.78582786,33.27432061,66.09712,
-88.78582726,33.27683588,66.59712,
-88.78582534,33.27910518,66.69712,
-88.78582526,33.27428798,65.99712,
-88.78582516,33.27401952,66.19712,
-88.78582374,33.27425027,66.09712,
-88.7858222,33.27420695,66.19712,
-88.78582111,33.27405507,66.29712,
-88.78582068,33.27416969,66.09712,
-88.78582014,33.27912906,66.69712,
-88.78581917,33.27413363,66.19712,
-88.78581873,33.27906232,66.69712,
-88.78581764,33.27409446,66.19712,
-88.78581748,33.27849393,66.59712,
-88.78581694,33.27116859,66.09712,
-88.78581662,33.27789605,66.69712,
-88.78581561,33.27915419,66.69712,
-88.78581202,33.2707248,66.29712,
-88.78581174,33.27917859,66.59712,
-88.78580957,33.27880273,66.59712,
-88.78580807,33.27920461,66.59712,
-88.78580669,33.27120706,66.09712,
-88.78580551,33.27923027,66.69712,
-88.78580501,33.27787142,66.59712,
-88.78580292,33.27925617,66.69712,
-88.78580142,33.27684764,66.59712,
-88.78580035,33.27928454,66.99712,
-88.7857988,33.27931099,66.59712,
-88.78579774,33.27933704,66.59712,
-88.78579743,33.2712461,66.09712,
-88.78579669,33.2793631,66.59712,
-88.78579564,33.27938919,66.59712,
-88.78579459,33.27941456,66.59712,
-88.78579417,33.27784645,66.69712,
-88.78579353,33.27944071,66.59712,
-88.78579301,33.27820139,66.69712,
-88.78579246,33.27946738,66.59712,
-88.78579141,33.27949312,66.59712,
-88.78578974,33.2795216,66.59712,
-88.78578931,33.27771923,66.69712,
-88.78578892,33.27128252,65.99712,
-88.78578802,33.27976825,66.69712,
-88.78578792,33.2795597,66.59712,
-88.78578754,33.27072708,66.39712,
-88.78578738,33.27663711,66.59712,
-88.78578653,33.27668277,66.59712,
-88.78578487,33.27954916,66.59712,
-88.78578434,33.27781976,66.59712,
-88.78578275,33.27934469,66.69712,
-88.78578198,33.27659375,66.59712,
-88.78578056,33.27132141,66.09712,
-88.7857795,33.27957641,66.59712,
-88.78577897,33.27686247,66.49712,
-88.78577893,33.27847725,66.89712,
-88.78577636,33.279068,66.69712,
-88.78577576,33.2767274,66.59712,
-88.78577488,33.27655201,66.59712,
-88.78577349,33.27779646,66.59712,
-88.78577334,33.27136115,66.09712,
-88.78577324,33.2796025,66.59712,
-88.78576737,33.27881446,66.69712,
-88.78576662,33.27140001,65.99712,
-88.78576659,33.27962857,66.59712,
-88.78576615,33.2765074,66.59712,
-88.78576421,33.27072936,66.39712,
-88.78576315,33.27676545,66.59712,
-88.78576263,33.27776931,66.69712,
-88.78576074,33.27143994,66.09712,
-88.78575856,33.27688089,66.49712,
-88.78575557,33.27147871,66.09712,
-88.7857552,33.27646416,66.49712,
-88.78575503,33.27965377,66.59712,
-88.78575403,33.2777477,66.59712,
-88.78575169,33.27151749,66.09712,
-88.78575068,33.27820759,66.69712,
-88.78574811,33.27155315,66.19712,
-88.78574728,33.27680492,66.49712,
-88.78574428,33.27159283,65.99712,
-88.78574367,33.27772198,66.59712,
-88.78574319,33.27976501,66.79712,
-88.78574252,33.27642113,66.59712,
-88.78574179,33.2777301,66.69712,
-88.78574087,33.27690055,66.59712,
-88.78573978,33.27163098,65.99712,
-88.78573866,33.2796752,66.59712,
-88.78573742,33.2784638,66.49712,
-88.78573663,33.27073166,66.39712,
-88.78573663,33.27955481,66.69712,
-88.7857353,33.27166736,65.89712,
-88.78573391,33.27907334,66.69712,
-88.78573294,33.27683384,66.59712,
-88.78573199,33.27769792,66.59712,
-88.7857317,33.27637479,66.59712,
-88.78573146,33.27935626,66.69712,
-88.78573088,33.27170374,65.99712,
-88.78572618,33.27173976,65.99712,
-88.78572521,33.27882656,66.69712,
-88.78572322,33.27692014,66.59712,
-88.78572092,33.27633163,66.59712,
-88.78572075,33.2717703,66.09712,
-88.78572017,33.27969428,66.59712,
-88.78571938,33.2776727,66.69712,
-88.78571554,33.27628958,66.49712,
-88.78571384,33.27180187,65.99712,
-88.78571351,33.27685725,66.59712,
-88.78571148,33.27624573,66.59712,
-88.78571103,33.27072453,66.39712,
-88.78570889,33.27977558,66.69712,
-88.78570866,33.27620764,66.59712,
-88.78570675,33.27616032,66.49712,
-88.78570613,33.27183233,65.99712,
-88.7857059,33.27764928,66.59712,
-88.78570577,33.27821438,66.69712,
-88.78570543,33.27694123,66.49712,
-88.78570484,33.27611723,66.49712,
-88.78570436,33.27971576,66.69712,
-88.78570294,33.27607498,66.49712,
-88.78570107,33.27603203,66.49712,
-88.78569994,33.27599002,66.49712,
-88.7856996,33.27186459,65.99712,
-88.78569898,33.27594685,66.49712,
-88.78569803,33.27589938,66.49712,
-88.78569708,33.27585733,66.49712,
-88.78569613,33.27581427,66.49712,
-88.78569588,33.27190351,65.99712,
-88.78569556,33.27773922,66.69712,
-88.78569519,33.27576774,66.49712,
-88.78569446,33.27845175,66.59712,
-88.78569423,33.27572474,66.49712,
-88.78569328,33.27568167,66.49712,
-88.78569274,33.27762773,66.89712,
-88.78569232,33.27563847,66.39712,
-88.78569213,33.27194656,66.09712,
-88.78569172,33.2790765,66.79712,
-88.78569139,33.27696246,66.59712,
-88.78568946,33.27559486,66.49712,
-88.78568944,33.27937236,66.69712,
-88.78568773,33.2797373,66.69712,
-88.78568758,33.27198864,65.99712,
-88.78568535,33.27954908,66.69712,
-88.7856836,33.27686841,66.69712,
-88.78568351,33.27072784,66.39712,
-88.78568338,33.27980066,66.69712,
-88.78568286,33.27203479,66.09712,
-88.78568274,33.2755534,66.39712,
-88.78568274,33.27883991,66.69712,
-88.7856786,33.27698637,66.59712,
-88.78567794,33.27207921,66.19712,
-88.78567719,33.27760628,66.69712,
-88.78567444,33.27976106,66.69712,
-88.78567325,33.27212114,66.29712,
-88.78567156,33.27550058,66.39712,
-88.78566951,33.27216863,66.19712,
-88.78566696,33.27701016,66.59712,
-88.78566642,33.27822293,66.69712,
-88.78566641,33.27983483,66.69712,
-88.78566578,33.27221066,65.99712,
-88.785664,33.27978313,66.69712,
-88.78566171,33.27225707,66.09712,
-88.78566084,33.27545834,66.49712,
-88.78565926,33.27758264,66.59712,
-88.78565749,33.27230029,66.19712,
-88.78565706,33.27703367,66.49712,
-88.78565654,33.27987027,66.69712,
-88.78565526,33.27073223,66.39712,
-88.78565474,33.27980788,66.59712,
-88.78565249,33.27774621,66.69712,
-88.78565205,33.27234325,66.19712,
-88.78565155,33.27541252,66.39712,
-88.7856507,33.27990923,66.69712,
-88.78565048,33.27705715,66.59712,
-88.78564946,33.27687299,66.59712,
-88.78564932,33.27844281,66.49712,
-88.785647,33.27983312,66.59712,
-88.7856468,33.27907433,66.69712,
-88.78564593,33.27239073,66.29712,
-88.78564469,33.2770811,66.59712,
-88.78564451,33.27994902,66.69712,
-88.78564418,33.27938968,66.59712,
-88.78564174,33.27536847,66.39712,
-88.78564054,33.27885714,66.59712,
-88.78564047,33.27243274,66.19712,
-88.78563952,33.27710125,66.59712,
-88.7856393,33.27985896,66.69712,
-88.78563909,33.27954083,66.69712,
-88.78563886,33.27756153,66.59712,
-88.78563598,33.27998601,67.09712,
-88.78563412,33.27247592,66.19712,
-88.78563402,33.27074776,66.39712,
-88.78563254,33.27988511,66.59712,
-88.78563205,33.27712285,66.49712,
-88.78563069,33.27532581,66.39712,
-88.78562778,33.2799111,66.69712,
-88.78562726,33.27251907,66.89712,
-88.78562635,33.27823471,66.69712,
-88.78562532,33.27993724,66.59712,
-88.78562286,33.27996255,66.69712,
-88.78562153,33.28001731,66.69712,
-88.78562145,33.27256531,66.19712,
-88.78562039,33.27998201,66.59712,
-88.78561881,33.27714819,66.49712,
-88.78561656,33.27754011,66.59712,
-88.78561577,33.27528287,66.49712,
-88.78561556,33.27260873,66.09712,
-88.78561536,33.27685735,66.59712,
-88.78561436,33.27076234,66.39712,
-88.78561048,33.28000581,66.59712,
-88.78560985,33.27265152,66.19712,
-88.78560752,33.27941128,66.69712,
-88.78560439,33.2726956,66.09712,
-88.78560334,33.27717016,66.59712,
-88.78560315,33.27907214,66.59712,
-88.78560189,33.27843385,66.59712,
-88.78560065,33.27774438,66.69712,
-88.78560012,33.27887442,66.69712,
-88.78559856,33.27952425,66.69712,
-88.78559839,33.27523974,66.29712,
-88.78559829,33.27274102,66.19712,
-88.78559817,33.277519,66.59712,
-88.78559677,33.27077902,66.29712,
-88.78559524,33.28003977,66.69712,
-88.78559173,33.27278414,66.09712,
-88.78559127,33.28002669,66.99712,
-88.78558963,33.27825089,66.89712,
-88.78558791,33.27682858,66.59712,
-88.78558759,33.27719182,66.59712,
-88.78558559,33.27282734,66.09712,
-88.78558266,33.27098487,66.09712,
-88.78558239,33.27079332,66.29712,
-88.78558223,33.27101514,66.09712,
-88.78558167,33.27943552,66.69712,
-88.78558027,33.27104726,66.09712,
-88.78557965,33.27749665,66.59712,
-88.78557959,33.27287033,66.09712,
-88.78557835,33.27108085,66.09712,
-88.7855764,33.27111337,66.09712,
-88.7855762,33.27520087,66.39712,
-88.78557363,33.27291666,66.09712,
-88.78557316,33.2711488,66.19712,
-88.78557288,33.27889445,66.59712,
-88.78557276,33.27095476,66.09712,
-88.78557247,33.27949745,66.69712,
-88.78557208,33.2772134,66.59712,
-88.78557034,33.27946615,66.69712,
-88.78556899,33.27679417,66.59712,
-88.78556848,33.28004499,66.69712,
-88.78556748,33.27295875,65.99712,
-88.78556596,33.27118442,66.09712,
-88.78556467,33.27842271,67.29712,
-88.78556342,33.27747301,66.59712,
-88.78556341,33.27080733,66.39712,
-88.78556266,33.27906995,66.59712,
-88.78556095,33.27300195,65.99712,
-88.7855589,33.27121932,66.09712,
-88.7855587,33.27827049,66.69712,
-88.78555845,33.27092236,66.09712,
-88.7855582,33.28005187,66.79712,
-88.78555802,33.27723445,66.59712,
-88.78555487,33.27304824,66.09712,
-88.78555416,33.27675923,66.59712,
-88.7855532,33.27125441,66.09712,
-88.78555126,33.27516103,66.39712,
-88.78555078,33.27744889,66.59712,
-88.78554939,33.27773609,66.69712,
-88.78554935,33.27309246,66.09712,
-88.78554799,33.27129439,66.09712,
-88.78554673,33.27725613,66.59712,
-88.78554472,33.27892009,66.59712,
-88.78554383,33.27313449,66.09712,
-88.78554346,33.2800601,66.59712,
-88.78554308,33.27133313,66.09712,
-88.78554221,33.27672295,66.59712,
-88.78554126,33.277426,66.59712,
-88.78553963,33.27089659,66.19712,
-88.78553901,33.27727649,66.59712,
-88.78553818,33.271372,66.09712,
-88.78553814,33.273182,66.09712,
-88.78553775,33.27081499,66.39712,
-88.7855377,33.27829547,66.79712,
-88.78553757,33.2773999,66.59712,
-88.78553565,33.27737594,66.59712,
-88.78553375,33.27735269,66.59712,
-88.78553292,33.27141194,66.09712,
-88.78553187,33.27322508,66.19712,
-88.78553184,33.27732658,66.59712,
-88.78553167,33.27668748,66.59712,
-88.7855308,33.27840607,66.69712,
-88.78553049,33.27729902,66.59712,
-88.78552914,33.27905592,66.69712,
-88.78552746,33.27512237,66.39712,
-88.78552715,33.27144957,66.09712,
-88.78552621,33.27326893,66.19712,
-88.78552299,33.27894615,67.19712,
-88.78552131,33.2766484,66.59712,
-88.78552075,33.27331452,66.19712,
-88.78552041,33.27148911,66.19712,
-88.78552028,33.27832032,66.69712,
-88.78551778,33.28005596,66.69712,
-88.78551692,33.28006451,66.59712,
-88.78551616,33.27835068,66.69712,
-88.78551524,33.27335762,66.19712,
-88.78551397,33.27082105,66.39712,
-88.78551268,33.27152594,66.09712,
-88.78551206,33.27088069,66.19712,
-88.78551206,33.27661302,66.59712,
-88.78551206,33.2783802,67.09712,
-88.7855107,33.27897575,66.59712,
-88.78550983,33.27340498,66.29712,
-88.78550651,33.27900565,66.59712,
-88.78550624,33.27903041,66.59712,
-88.78550462,33.27344817,66.29712,
-88.7855036,33.27508336,66.39712,
-88.78550359,33.2715671,66.09712,
-88.78550357,33.2765743,66.59712,
-88.78550308,33.27772648,66.59712,
-88.78550267,33.27920258,66.69712,
-88.78550182,33.27923877,66.59712,
-88.78550049,33.27927751,66.59712,
-88.78549975,33.27349123,66.19712,
-88.78549913,33.27931645,66.59712,
-88.78549767,33.27935626,66.69712,
-88.78549749,33.27916334,66.59712,
-88.78549631,33.27939773,66.69712,
-88.7854951,33.27353766,66.19712,
-88.78549495,33.2794372,66.69712,
-88.78549435,33.27653622,66.59712,
-88.78549434,33.27160592,65.99712,
-88.7854939,33.27920948,66.69712,
-88.78549243,33.27082467,66.29712,
-88.78549203,33.27947224,66.59712,
-88.78549118,33.27912449,66.59712,
-88.78549079,33.27358081,66.29712,
-88.78548996,33.27924309,66.59712,
-88.78548915,33.2800604,66.59712,
-88.7854866,33.2736271,66.29712,
-88.78548623,33.27951142,66.69712,
-88.78548581,33.27164472,65.99712,
-88.78548577,33.27927395,66.59712,
-88.78548511,33.2750403,66.29712,
-88.78548442,33.27917833,67.59712,
-88.78548405,33.27650042,66.49712,
-88.78548288,33.27367026,66.19712,
-88.78548151,33.27908898,66.59712,
-88.78548032,33.27914766,66.59712,
-88.78547974,33.27954596,66.69712,
-88.78547938,33.2737141,66.29712,
-88.78547869,33.28004961,66.79712,
-88.78547867,33.27930274,66.59712,
-88.78547776,33.27087306,66.29712,
-88.78547624,33.27911793,66.59712,
-88.785476,33.27375962,66.29712,
-88.7854756,33.27168472,65.99712,
-88.78547354,33.27646093,66.59712,
-88.78547347,33.27380282,66.29712,
-88.78547118,33.27499716,66.29712,
-88.78547091,33.27385014,66.29712,
-88.78547081,33.27958196,66.69712,
-88.78547038,33.27933123,66.59712,
-88.78546915,33.27082766,66.39712,
-88.78546846,33.2790897,66.59712,
-88.78546838,33.27389659,66.29712,
-88.7854682,33.27905067,66.59712,
-88.7854669,33.27172119,65.99712,
-88.78546625,33.27988172,66.69712,
-88.78546602,33.27393967,66.29712,
-88.78546462,33.28005514,66.59712,
-88.7854638,33.2739861,66.29712,
-88.78546266,33.27935737,66.69712,
-88.78546247,33.27987131,66.59712,
-88.78546162,33.27495511,66.29712,
-88.7854616,33.27402919,66.29712,
-88.78546117,33.27989382,66.59712,
-88.78546102,33.27642178,66.59712,
-88.78545937,33.27407552,66.39712,
-88.78545872,33.27985876,66.69712,
-88.78545857,33.27905785,66.59712,
-88.78545817,33.27961555,66.69712,
-88.78545763,33.27176009,65.99712,
-88.78545653,33.27412194,66.29712,
-88.78545546,33.27938381,66.69712,
-88.78545466,33.27491096,66.29712,
-88.78545453,33.27984558,66.59712,
-88.78545348,33.27901453,66.69712,
-88.78545297,33.27416925,66.29712,
-88.7854524,33.27771776,66.69712,
-88.78545091,33.27990323,66.59712,
-88.78545028,33.27983122,66.69712,
-88.78544948,33.27421456,66.29712,
-88.78544908,33.2748678,66.29712,
-88.78544839,33.27083216,66.39712,
-88.78544832,33.27940604,66.69712,
-88.78544818,33.27180411,66.09712,
-88.78544813,33.27452175,66.19712,
-88.78544723,33.27482579,66.29712,
-88.78544723,33.27425774,66.29712,
-88.78544699,33.27902939,66.59712,
-88.78544693,33.27447622,66.29712,
-88.78544613,33.2763834,66.59712,
-88.78544567,33.27456401,66.19712,
-88.78544539,33.27478375,66.29712,
-88.78544511,33.27430404,66.29712,
-88.7854446,33.27981562,66.69712,
-88.78544354,33.27474058,66.29712,
-88.78544349,33.27086849,66.29712,
-88.7854432,33.2746069,66.19712,
-88.785443,33.27434715,66.19712,
-88.78544293,33.27443238,66.29712,
-88.78544168,33.27469532,66.29712,
-88.78544159,33.27942755,66.69712,
-88.78544145,33.28004679,66.59712,
-88.78544089,33.27439022,66.09712,
