Longitude,Latitude,ElevationBottom,
-88.77924652,33.27634708,-2.1,67.44656
-88.77924557,33.27767038,-2.1,67.44656
-88.77924523,33.27646854,-1.6,67.94656
-88.77924476,33.27876774,-2.1,67.44656
-88.77924387,33.27630425,-2.1,67.44656
-88.77924331,33.28093166,-2.2,67.34656
-88.77924128,33.28056577,-2,67.54656
-88.7792409,33.27762734,-2.1,67.44656
-88.77924032,33.27873323,-2.1,67.44656
-88.77924019,33.27651168,-2.1,67.44656
-88.77923976,33.27626162,-2.2,67.34656
-88.77923865,33.27758845,-2.1,67.44656
-88.77923836,33.28058951,-1.9,67.64656
-88.77923637,33.2775454,-2.2,67.34656
-88.77923606,33.27869771,-2.2,67.34656
-88.77923546,33.28061778,-1.9,67.64656
-88.77923412,33.27750767,-2.2,67.34656
-88.77923394,33.27655476,-2.1,67.44656
-88.77923309,33.27232385,-2.4,67.14656
-88.77923265,33.2762229,-2.2,67.34656
-88.77923211,33.27865876,-2.2,67.34656
-88.77923171,33.28065077,-1.9,67.64656
-88.77923147,33.27746461,-2.1,67.44656
-88.77922924,33.27659468,-2,67.54656
-88.77922875,33.27862438,-2.2,67.34656
-88.77922847,33.27742567,-2.1,67.44656
-88.77922549,33.27738262,-2,67.54656
-88.77922532,33.27858948,-2.3,67.24656
-88.77922481,33.27663779,-2.1,67.44656
-88.77922451,33.28068007,-1.9,67.64656
-88.7792241,33.27617967,-2.2,67.34656
-88.77922259,33.2797831,-1.9,67.64656
-88.7792225,33.27855367,-2.3,67.24656
-88.77922195,33.27734381,-2,67.54656
-88.77922151,33.27668022,-2.1,67.44656
-88.77922082,33.27976101,-1.9,67.64656
-88.77922008,33.27851874,-2.3,67.24656
-88.77921842,33.27672295,-2,67.54656
-88.77921796,33.27730105,-2.1,67.44656
-88.77921764,33.27847988,-2.4,67.14656
-88.7792171,33.27973164,-1.9,67.64656
-88.77921687,33.27613653,-2.1,67.44656
-88.77921528,33.27676611,-2,67.54656
-88.77921512,33.27844329,-2.4,67.14656
-88.77921417,33.27726176,-2,67.54656
-88.77921386,33.27705495,-2.1,67.44656
-88.7792132,33.27680595,-2,67.54656
-88.7792131,33.27234992,-2.6,66.94656
-88.7792126,33.27840416,-2.4,67.14656
-88.77921245,33.27709383,-2.1,67.44656
-88.77921117,33.27684796,-2.1,67.44656
-88.77921106,33.27721884,-2,67.54656
-88.77921076,33.27701175,-2,67.54656
-88.77921068,33.28091056,-2.3,67.24656
-88.77921009,33.27609774,-2.2,67.34656
-88.77921006,33.27836784,-2.3,67.24656
-88.77920915,33.27689274,-2,67.54656
-88.77920904,33.27969257,-1.9,67.64656
-88.77920817,33.27980232,-1.9,67.64656
-88.77920806,33.27713681,-2.1,67.44656
-88.77920792,33.27717947,-2.1,67.44656
-88.7792077,33.27696904,-2,67.54656
-88.77920756,33.27832943,-2.3,67.24656
-88.77920712,33.27693093,-2,67.54656
-88.77920662,33.28070889,-1.9,67.64656
-88.77920492,33.27605895,-2.2,67.34656
-88.77920387,33.27829343,-2.3,67.24656
-88.77920204,33.27601474,-2.2,67.34656
-88.77920157,33.27238316,-2.7,66.84656
-88.77919915,33.27597595,-2.2,67.34656
-88.77919857,33.27825794,-2.3,67.24656
-88.77919484,33.27593283,-2.2,67.34656
-88.77919371,33.2724144,-2.8,66.74656
-88.77919197,33.27821907,-2.3,67.24656
-88.77919134,33.2796537,-1.9,67.64656
-88.77918776,33.28088718,-2.3,67.24656
-88.77918772,33.28073768,-2,67.54656
-88.77918762,33.27588965,-2.1,67.44656
-88.7791876,33.27981774,-1.9,67.64656
-88.77918634,33.27244998,-2.8,66.74656
-88.77918458,33.27818359,-2.3,67.24656
-88.77918098,33.27584648,-2.1,67.44656
-88.77917845,33.27486886,-2.2,67.34656
-88.77917794,33.27491202,-2.3,67.24656
-88.77917783,33.27248432,-2.8,66.74656
-88.77917687,33.27814902,-2.3,67.24656
-88.77917673,33.27483023,-2.2,67.34656
-88.77917575,33.27495074,-2.3,67.24656
-88.77917535,33.27961471,-1.9,67.64656
-88.7791751,33.28085859,-2.3,67.24656
-88.779175,33.27478697,-2.2,67.34656
-88.77917424,33.27580363,-2.1,67.44656
-88.77917352,33.27499382,-2.4,67.14656
-88.77917328,33.27474788,-2.1,67.44656
-88.77917156,33.27470829,-2.1,67.44656
-88.77917127,33.2750366,-2.4,67.14656
-88.77917104,33.2807651,-2,67.54656
-88.77916973,33.27466519,-2.1,67.44656
-88.77916935,33.27251048,-2.8,66.74656
-88.7791692,33.27811338,-2.3,67.24656
-88.77916899,33.27507906,-2.3,67.24656
-88.77916773,33.28082002,-2.2,67.34656
-88.77916765,33.27575936,-2.1,67.44656
-88.77916754,33.27462206,-2.1,67.44656
-88.7791666,33.27512259,-2.2,67.34656
-88.77916536,33.2745833,-2.1,67.44656
-88.77916419,33.27516549,-2.2,67.34656
-88.77916317,33.27454017,-2.1,67.44656
-88.77916289,33.27982555,-1.9,67.64656
-88.7791626,33.28079399,-2.1,67.44656
-88.77916201,33.27807793,-2.3,67.24656
-88.7791618,33.27520855,-2.1,67.44656
-88.77916164,33.2725448,-2.7,66.84656
-88.77916138,33.27571717,-2.1,67.44656
-88.77916122,33.27449702,-2.2,67.34656
-88.77916122,33.27441187,-2.2,67.34656
-88.77916122,33.27436874,-2.2,67.34656
-88.77916122,33.27433101,-2.2,67.34656
-88.77916122,33.27433101,-2.2,67.34656
-88.77916122,33.27445389,-2.1,67.44656
-88.77916015,33.27428574,-2.2,67.34656
-88.77915993,33.27957507,-1.9,67.64656
-88.77915908,33.27424269,-2.2,67.34656
-88.77915825,33.27525158,-2.1,67.44656
-88.77915802,33.27420058,-2.2,67.34656
-88.77915695,33.2741612,-2.3,67.24656
-88.7791559,33.27567413,-2.1,67.44656
-88.77915588,33.27411747,-2.4,67.14656
-88.77915482,33.27407547,-2.5,67.04656
-88.77915476,33.27804,-2.3,67.24656
-88.77915439,33.27529358,-2.1,67.44656
-88.77915376,33.27403236,-2.5,67.04656
-88.77915316,33.27257974,-2.7,66.84656
-88.7791527,33.27398952,-2.6,66.94656
-88.77915158,33.27533678,-2.1,67.44656
-88.77915035,33.27563096,-2.1,67.44656
-88.77915014,33.27537985,-2.1,67.44656
-88.77914941,33.27394618,-2.6,66.94656
-88.77914871,33.275423,-2.1,67.44656
-88.77914818,33.27799812,-2.3,67.24656
-88.77914739,33.2795363,-1.9,67.64656
-88.77914726,33.27546285,-2.1,67.44656
-88.77914582,33.27550595,-2.1,67.44656
-88.7791446,33.27261888,-2.6,66.94656
-88.77914455,33.27390659,-2.5,67.04656
-88.77914452,33.27558792,-2.1,67.44656
-88.77914437,33.27554585,-2.1,67.44656
-88.77914199,33.27796573,-2.3,67.24656
-88.77914032,33.27386505,-2.4,67.14656
-88.77913947,33.27949311,-1.9,67.64656
-88.77913682,33.27793021,-2.3,67.24656
-88.77913627,33.27382235,-2.4,67.14656
-88.77913611,33.27265473,-2.5,67.04656
-88.77913507,33.27982893,-1.8,67.74656
-88.7791331,33.27945003,-2,67.54656
-88.77913198,33.27789475,-2.2,67.34656
-88.77913175,33.27377902,-2.4,67.14656
-88.77912766,33.27940362,-2,67.54656
-88.77912749,33.27785911,-2.2,67.34656
-88.77912703,33.27269035,-2.5,67.04656
-88.77912677,33.27373598,-2.3,67.24656
-88.77912467,33.27936051,-2,67.54656
-88.77912358,33.27932133,-2,67.54656
-88.77912288,33.27782128,-2.1,67.44656
-88.77912251,33.27927854,-2,67.54656
-88.77912143,33.27923554,-2,67.54656
-88.77912035,33.27919664,-2.1,67.44656
-88.77911987,33.27369293,-2.2,67.34656
-88.77911927,33.27915358,-2.1,67.44656
-88.77911857,33.27272923,-2.5,67.04656
-88.77911819,33.27911102,-2.2,67.34656
-88.7791181,33.27778685,-2.1,67.44656
-88.7791171,33.27906733,-2.2,67.34656
-88.77911543,33.27774813,-2.1,67.44656
-88.77911419,33.27902532,-2.1,67.44656
-88.77911399,33.27771258,-2.1,67.44656
-88.77911255,33.27767298,-2.1,67.44656
-88.77911166,33.27364966,-2.2,67.34656
-88.77911113,33.27763781,-2.1,67.44656
-88.7791097,33.27760252,-2.2,67.34656
-88.77910955,33.27276796,-2.4,67.14656
-88.77910828,33.27756465,-2.2,67.34656
-88.77910641,33.27752889,-2.2,67.34656
-88.77910608,33.27898465,-2.1,67.44656
-88.77910419,33.27982949,-1.9,67.64656
-88.77910359,33.27749364,-2.2,67.34656
-88.77910317,33.27360663,-2.2,67.34656
-88.77910076,33.27745378,-2.1,67.44656
-88.77910026,33.27280999,-2.5,67.04656
-88.77909804,33.27741938,-2.1,67.44656
-88.7790961,33.27894018,-2.1,67.44656
-88.77909581,33.27738061,-2.1,67.44656
-88.77909504,33.27356646,-2.1,67.44656
-88.77909357,33.27734067,-2,67.54656
-88.77909134,33.2773017,-2.1,67.44656
-88.77909089,33.27284993,-2.5,67.04656
-88.77908897,33.27726622,-2,67.54656
-88.77908706,33.27352458,-2.1,67.44656
-88.77908649,33.27889601,-2,67.54656
-88.77908523,33.27722715,-2.1,67.44656
-88.7790822,33.27289202,-2.5,67.04656
-88.77908148,33.27719171,-2.1,67.44656
-88.77908038,33.27244939,-2.8,66.74656
-88.77907879,33.27348121,-2.2,67.34656
-88.77907723,33.27981929,-1.9,67.64656
-88.7790763,33.27248083,-2.7,66.84656
-88.77907569,33.27715624,-2.1,67.44656
-88.77907497,33.27885396,-2,67.54656
-88.77907414,33.27241974,-2.8,66.74656
-88.77907388,33.27293128,-2.6,66.94656
-88.77907227,33.27251141,-2.8,66.74656
-88.7790716,33.27343847,-2.1,67.44656
-88.77907017,33.27238953,-2.8,66.74656
-88.77906839,33.2771164,-2.1,67.44656
-88.77906801,33.27235858,-2.8,66.74656
-88.77906616,33.27254055,-2.7,66.84656
-88.77906583,33.27232681,-2.8,66.74656
-88.77906581,33.27339535,-2.1,67.44656
-88.77906526,33.27297461,-2.6,66.94656
-88.77906364,33.27229571,-2.7,66.84656
-88.77906302,33.27881075,-2,67.54656
-88.77906015,33.27335656,-2.1,67.44656
-88.77905956,33.27707997,-2,67.54656
-88.77905873,33.27226557,-2.7,66.84656
-88.77905871,33.2730139,-2.6,66.94656
-88.77905792,33.27256877,-2.6,66.94656
-88.77905465,33.27331342,-2.2,67.34656
-88.77905326,33.27305682,-2.6,66.94656
-88.77905178,33.27327462,-2.2,67.34656
-88.7790507,33.27704525,-2.1,67.44656
-88.7790499,33.27223553,-2.7,66.84656
-88.77904965,33.27323131,-2.3,67.24656
-88.77904945,33.27876774,-2,67.54656
-88.77904924,33.2797998,-1.9,67.64656
-88.77904756,33.27318846,-2.4,67.14656
-88.77904659,33.2731032,-2.6,66.94656
-88.77904588,33.2726003,-2.6,66.94656
-88.77904545,33.27314544,-2.6,66.94656
-88.77904299,33.27700645,-2,67.54656
-88.77904058,33.27220529,-2.6,66.94656
-88.7790362,33.27872776,-2,67.54656
-88.7790353,33.27697089,-2.1,67.44656
-88.77903121,33.27217851,-2.6,66.94656
-88.7790312,33.27978027,-1.9,67.64656
-88.77902901,33.27693527,-2.1,67.44656
-88.7790275,33.27262909,-2.6,66.94656
-88.77902526,33.27689458,-2.1,67.44656
-88.77902334,33.27686255,-2.1,67.44656
-88.77902322,33.27868474,-2,67.54656
-88.77902269,33.27215784,-2.7,66.84656
-88.77902132,33.27682317,-2.1,67.44656
-88.77901931,33.27678812,-2.1,67.44656
-88.77901901,33.27975416,-1.9,67.64656
-88.7790172,33.27675313,-2.1,67.44656
-88.7790144,33.27671684,-2.2,67.34656
-88.77901422,33.27213774,-2.6,66.94656
-88.7790116,33.27864275,-2,67.54656
-88.77901158,33.27667873,-2.1,67.44656
-88.77900901,33.27265513,-2.5,67.04656
-88.77900875,33.27664321,-2.2,67.34656
-88.77900852,33.27972598,-1.9,67.64656
-88.77900417,33.27660755,-2.1,67.44656
-88.77900167,33.27212221,-2.6,66.94656
-88.77899953,33.27228612,-2.7,66.84656
-88.77899953,33.27656992,-2.2,67.34656
-88.77899898,33.27859623,-2,67.54656
-88.77899814,33.27969791,-1.9,67.64656
-88.77899327,33.27653326,-2.2,67.34656
-88.77899193,33.27855273,-2,67.54656
-88.77898895,33.27268078,-2.5,67.04656
-88.77898844,33.27966989,-1.9,67.64656
-88.77898784,33.27850754,-2,67.54656
-88.77898657,33.27649762,-2.2,67.34656
-88.77898448,33.27846593,-2,67.54656
-88.77898157,33.27210751,-2.6,66.94656
-88.77898146,33.27841958,-2,67.54656
-88.77898072,33.27964022,-2,67.54656
-88.77898068,33.27837776,-2,67.54656
-88.7789799,33.27833766,-2.1,67.44656
-88.7789797,33.27646202,-2.1,67.44656
-88.77897911,33.2782945,-2.1,67.44656
-88.77897833,33.27825148,-2,67.54656
-88.77897754,33.27820831,-2.1,67.44656
-88.77897676,33.27816604,-2.1,67.44656
-88.77897602,33.27812513,-2.1,67.44656
-88.77897525,33.27808217,-2.1,67.44656
-88.77897446,33.27804339,-2.2,67.34656
-88.77897367,33.27799603,-2.2,67.34656
-88.77897341,33.2764222,-2.1,67.44656
-88.77897303,33.27961177,-1.9,67.64656
-88.77897288,33.27795284,-2.2,67.34656
-88.77897258,33.27226971,-2.7,66.84656
-88.77897014,33.2727094,-2.4,67.14656
-88.77896816,33.27790974,-2.2,67.34656
-88.77896718,33.27638762,-2.1,67.44656
-88.77896527,33.27957943,-2,67.54656
-88.77896091,33.27635112,-2.2,67.34656
-88.77896025,33.27786656,-2.3,67.24656
-88.77895975,33.2721023,-2.7,66.84656
-88.77895736,33.27954691,-2,67.54656
-88.77895478,33.27631615,-2.2,67.34656
-88.77895342,33.27225662,-2.7,66.84656
-88.77894981,33.27782351,-2.3,67.24656
-88.77894925,33.27950824,-2,67.54656
-88.77894922,33.2762771,-2.1,67.44656
-88.77894643,33.27273335,-2.4,67.14656
-88.77894408,33.2762411,-2.2,67.34656
-88.77894263,33.27947156,-2,67.54656
-88.7789396,33.2762056,-2.2,67.34656
-88.77893914,33.27778183,-2.3,67.24656
-88.77893738,33.27943365,-2,67.54656
-88.77893536,33.27616652,-2.1,67.44656
-88.77893335,33.27224359,-2.7,66.84656
-88.77893294,33.27939623,-2,67.54656
-88.77893177,33.27209893,-2.7,66.84656
-88.7789316,33.27613113,-2.2,67.34656
-88.7789287,33.27935838,-2,67.54656
-88.77892787,33.2760956,-2.3,67.24656
-88.77892674,33.27773834,-2.2,67.34656
-88.77892428,33.27275941,-2.4,67.14656
-88.77892357,33.27932284,-2.1,67.44656
-88.77892285,33.27606025,-2.2,67.34656
-88.77891804,33.27927963,-2.1,67.44656
-88.77891764,33.27602122,-2.2,67.34656
-88.77891664,33.27222825,-2.7,66.84656
-88.7789151,33.27769524,-2.2,67.34656
-88.77891222,33.27924102,-2.2,67.34656
-88.77891209,33.27598494,-2.1,67.44656
-88.77890884,33.27278827,-2.5,67.04656
-88.77890661,33.2759468,-2.1,67.44656
-88.77890659,33.27920146,-2.2,67.34656
-88.77890254,33.27765317,-2.2,67.34656
-88.77890116,33.27916329,-2.1,67.44656
-88.77890116,33.27591125,-2.1,67.44656
-88.77890112,33.27221467,-2.7,66.84656
-88.77890072,33.27210316,-2.7,66.84656
-88.77889614,33.27912339,-2.1,67.44656
-88.77889506,33.27587409,-2.1,67.44656
-88.77889345,33.272817,-2.5,67.04656
-88.77889129,33.27908464,-2,67.54656
-88.77889044,33.27490126,-2.5,67.04656
-88.77888992,33.27493897,-2.4,67.14656
-88.77888924,33.2776133,-2.1,67.44656
-88.77888903,33.27583689,-2.1,67.44656
-88.77888721,33.27486452,-2.5,67.04656
-88.77888708,33.27904343,-2,67.54656
-88.77888694,33.27497424,-2.3,67.24656
-88.7788856,33.27219849,-2.7,66.84656
-88.77888399,33.27482902,-2.4,67.14656
-88.77888396,33.27501214,-2.2,67.34656
-88.77888317,33.27580146,-2,67.54656
-88.77888288,33.27900474,-2,67.54656
-88.77888241,33.28082344,-2.4,67.14656
-88.77888201,33.27479029,-2.3,67.24656
-88.77888122,33.27284557,-2.6,66.94656
-88.77888079,33.27475474,-2.3,67.24656
-88.7788798,33.28081118,-2.4,67.14656
-88.77887966,33.27504892,-2.2,67.34656
-88.77887958,33.2747173,-2.2,67.34656
-88.77887836,33.27468343,-2.2,67.34656
-88.77887818,33.27896285,-2,67.54656
-88.7788772,33.28079521,-2.4,67.14656
-88.77887715,33.27464466,-2.2,67.34656
-88.77887686,33.28083432,-2.4,67.14656
-88.77887666,33.275766,-2,67.54656
-88.77887662,33.27757023,-2.1,67.44656
-88.77887594,33.27460917,-2.1,67.44656
-88.778875,33.27212114,-2.7,66.84656
-88.77887472,33.27457356,-2.1,67.44656
-88.77887461,33.2807757,-2.4,67.14656
-88.77887447,33.27508455,-2.1,67.44656
-88.77887351,33.27892396,-2,67.54656
-88.7788722,33.27453814,-2.1,67.44656
-88.77887171,33.27218127,-2.7,66.84656
-88.77886968,33.27572959,-2,67.54656
-88.77886954,33.27287699,-2.5,67.04656
-88.77886883,33.278884,-1.9,67.64656
-88.77886872,33.28084481,-2.4,67.14656
-88.77886817,33.28075485,-2.4,67.14656
-88.77886794,33.27512102,-2.1,67.44656
-88.77886498,33.27450249,-2.1,67.44656
-88.77886413,33.27884525,-2,67.54656
-88.77886385,33.27752745,-2.1,67.44656
-88.77886292,33.27569211,-2,67.54656
-88.77886061,33.27515887,-2.1,67.44656
-88.77885945,33.27880637,-2,67.54656
-88.77885912,33.27216339,-2.7,66.84656
-88.77885909,33.27291022,-2.6,66.94656
-88.77885861,33.28073151,-2.3,67.24656
-88.77885832,33.28085352,-2.3,67.24656
-88.77885748,33.2744675,-2.2,67.34656
-88.77885706,33.27565624,-2,67.54656
-88.77885453,33.27876668,-2,67.54656
-88.77885267,33.27562131,-2,67.54656
-88.77885265,33.27748318,-2.1,67.44656
-88.77885255,33.27519501,-2,67.54656
-88.77885197,33.2721448,-2.7,66.84656
-88.77885031,33.2729418,-2.6,66.94656
-88.77884959,33.27442804,-2.2,67.34656
-88.77884868,33.27872787,-2,67.54656
-88.77884841,33.27214376,-2.6,66.94656
-88.77884823,33.28070587,-2.2,67.34656
-88.77884658,33.27555989,-2.1,67.44656
-88.77884643,33.28085974,-2.3,67.24656
-88.77884542,33.27552443,-2,67.54656
-88.77884522,33.27522995,-2,67.54656
-88.77884425,33.27549001,-2.1,67.44656
-88.7788431,33.27545315,-2.1,67.44656
-88.77884232,33.27744189,-2,67.54656
-88.77884226,33.27297802,-2.6,66.94656
-88.77884212,33.27439241,-2.1,67.44656
-88.77884195,33.27541508,-2,67.54656
-88.77884186,33.2786879,-2,67.54656
-88.77884081,33.2753787,-2,67.54656
-88.77884006,33.27526478,-2,67.54656
-88.77883967,33.27534005,-2,67.54656
-88.77883881,33.27212414,-2.7,66.84656
-88.7788385,33.27530439,-2,67.54656
-88.77883717,33.27217733,-2.7,66.84656
-88.77883663,33.28067876,-2.2,67.34656
-88.77883514,33.27435687,-2.2,67.34656
-88.77883471,33.27301464,-2.6,66.94656
-88.77883384,33.27864914,-2,67.54656
-88.77883198,33.27739631,-2.1,67.44656
-88.77883188,33.28086368,-2.3,67.24656
-88.77883086,33.27210451,-2.7,66.84656
-88.77882861,33.27431975,-2.3,67.24656
-88.77882745,33.27305025,-2.6,66.94656
-88.77882562,33.27861035,-2,67.54656
-88.77882502,33.28065266,-2.2,67.34656
-88.77882394,33.27428344,-2.3,67.24656
-88.77882306,33.27735251,-2,67.54656
-88.77882119,33.27208587,-2.6,66.94656
-88.77881988,33.27308597,-2.6,66.94656
-88.77881976,33.27425084,-2.3,67.24656
-88.7788189,33.272212,-2.7,66.84656
-88.77881889,33.27421927,-2.4,67.14656
-88.77881826,33.27857156,-2,67.54656
-88.77881801,33.27418239,-2.3,67.24656
-88.77881713,33.27414451,-2.4,67.14656
-88.77881684,33.28086804,-2.2,67.34656
-88.77881626,33.27411002,-2.5,67.04656
-88.77881538,33.27407045,-2.6,66.94656
-88.77881507,33.2773096,-2.1,67.44656
-88.77881449,33.27403482,-2.5,67.04656
-88.77881361,33.27399571,-2.6,66.94656
-88.77881342,33.28062447,-2.1,67.44656
-88.77881273,33.27396021,-2.5,67.04656
-88.77881198,33.27312255,-2.6,66.94656
-88.77881185,33.27392207,-2.7,66.84656
-88.77881099,33.27388582,-2.5,67.04656
-88.77880969,33.27206853,-2.7,66.84656
-88.77880958,33.27853509,-2,67.54656
-88.7788085,33.27726739,-2.1,67.44656
-88.77880835,33.27385031,-2.5,67.04656
-88.77880552,33.27381334,-2.5,67.04656
-88.77880479,33.27315706,-2.5,67.04656
-88.77880419,33.28059565,-2.1,67.44656
-88.77880332,33.27722405,-2.1,67.44656
-88.77880274,33.27377591,-2.4,67.14656
-88.77880265,33.28087258,-2.2,67.34656
-88.77880233,33.27224408,-2.6,66.94656
-88.77879991,33.27849611,-2,67.54656
-88.77879905,33.2720512,-2.6,66.94656
-88.77879879,33.27374058,-2.4,67.14656
-88.77879816,33.27718133,-2.1,67.44656
-88.77879717,33.2731927,-2.4,67.14656
-88.77879669,33.28056695,-2.1,67.44656
-88.77879438,33.27370151,-2.4,67.14656
-88.77879293,33.27713795,-2.1,67.44656
-88.77879228,33.28041859,-2.1,67.44656
-88.77879087,33.28053814,-2.1,67.44656
-88.77879052,33.27203157,-2.6,66.94656
-88.77878969,33.28047844,-2,67.54656
-88.77878961,33.27366699,-2.4,67.14656
-88.77878953,33.27845734,-2,67.54656
-88.77878936,33.27322826,-2.3,67.24656
-88.77878888,33.28038719,-2.1,67.44656
-88.77878829,33.27709478,-2.1,67.44656
-88.77878737,33.2804493,-2.1,67.44656
-88.77878659,33.28050856,-2.1,67.44656
-88.77878654,33.27227648,-2.6,66.94656
-88.77878565,33.28086754,-2.2,67.34656
-88.7787848,33.28035874,-2.1,67.44656
-88.77878462,33.2736279,-2.4,67.14656
-88.77878376,33.27705286,-2.1,67.44656
-88.7787835,33.27986844,-1.3,68.24656
-88.77878314,33.27990391,-2,67.54656
-88.77878238,33.27983267,-2,67.54656
-88.7787818,33.27993864,-2,67.54656
-88.77878158,33.27201198,-2.6,66.94656
-88.77878142,33.28032635,-2.1,67.44656
-88.77878126,33.27979869,-2,67.54656
-88.77878117,33.2732639,-2.2,67.34656
-88.77878059,33.27359154,-2.3,67.24656
-88.77878053,33.27700876,-2.2,67.34656
-88.77878046,33.27997214,-1.9,67.64656
-88.77878016,33.27976549,-2,67.54656
-88.77877912,33.27841779,-2,67.54656
-88.77877909,33.28000632,-1.9,67.64656
-88.77877905,33.27973028,-2.1,67.44656
-88.77877876,33.28029505,-2.3,67.24656
-88.77877793,33.27969476,-2.1,67.44656
-88.77877775,33.2800409,-2,67.54656
-88.77877729,33.27696625,-2.3,67.24656
-88.77877682,33.27965916,-2.1,67.44656
-88.77877675,33.27355599,-2.2,67.34656
-88.77877639,33.28007582,-2,67.54656
-88.77877611,33.28026362,-2.3,67.24656
-88.77877571,33.27962408,-2.1,67.44656
-88.77877504,33.28010662,-2,67.54656
-88.7787747,33.27692344,-2.3,67.24656
-88.77877406,33.27351949,-2.2,67.34656
-88.77877374,33.27687601,-2.2,67.34656
-88.77877368,33.27958936,-2.1,67.44656
-88.77877344,33.2802315,-2.3,67.24656
-88.77877293,33.2732991,-2.2,67.34656
-88.77877278,33.27683395,-2.2,67.34656
-88.7787724,33.27348155,-2.2,67.34656
-88.7787719,33.27199234,-2.6,66.94656
-88.77877181,33.27679086,-2.2,67.34656
-88.77877084,33.27674782,-2.1,67.44656
-88.77877075,33.28019999,-2.2,67.34656
-88.77877075,33.27344686,-2.2,67.34656
-88.77877043,33.27230995,-2.7,66.84656
-88.77876988,33.27670462,-2.1,67.44656
-88.7787698,33.27955351,-2.1,67.44656
-88.77876911,33.27340818,-2.1,67.44656
-88.77876892,33.27666155,-2,67.54656
-88.77876854,33.28086057,-2.3,67.24656
-88.77876806,33.28016885,-2.1,67.44656
-88.77876796,33.27661933,-2.1,67.44656
-88.77876764,33.28013791,-2,67.54656
-88.77876746,33.27337271,-2.1,67.44656
-88.77876734,33.27838293,-2,67.54656
-88.77876699,33.27657634,-2.1,67.44656
-88.77876666,33.27333393,-2.1,67.44656
-88.77876603,33.27653323,-2.1,67.44656
-88.77876586,33.27951926,-2.1,67.44656
-88.7787628,33.27197271,-2.7,66.84656
-88.77876183,33.27649011,-1.8,67.74656
-88.77876127,33.27948591,-2.1,67.44656
-88.77875748,33.27644584,-2,67.54656
-88.77875652,33.27944977,-2.1,67.44656
-88.77875521,33.27834408,-2,67.54656
-88.77875441,33.27234859,-2.6,66.94656
-88.77875301,33.28085152,-2.3,67.24656
-88.7787519,33.2719531,-2.6,66.94656
-88.77875068,33.27941559,-2.1,67.44656
-88.77874801,33.27640185,-2,67.54656
-88.77874507,33.27937959,-2,67.54656
-88.77874257,33.27830417,-2,67.54656
-88.77874011,33.27238524,-2.6,66.94656
-88.77873962,33.27934546,-2,67.54656
-88.77873903,33.27193482,-2.6,66.94656
-88.77873778,33.28083727,-2.3,67.24656
-88.77873473,33.27931099,-2,67.54656
-88.77873102,33.27635861,-2,67.54656
-88.77872984,33.2792743,-2,67.54656
-88.77872978,33.27826882,-2.1,67.44656
-88.77872879,33.27183547,-2.6,66.94656
-88.77872655,33.27186463,-2.7,66.84656
-88.7787261,33.27180936,-2.5,67.04656
-88.77872608,33.27924034,-1.9,67.64656
-88.77872568,33.27241985,-2.6,66.94656
-88.77872439,33.27191875,-2.6,66.94656
-88.77872433,33.27189577,-2.7,66.84656
-88.7787223,33.27920741,-2,67.54656
-88.77872214,33.27192775,-2.6,66.94656
-88.7787208,33.28081727,-2.4,67.14656
-88.77871954,33.279172,-2,67.54656
-88.77871917,33.27822983,-2.1,67.44656
-88.77871731,33.27913475,-1.9,67.64656
-88.7787162,33.2719603,-2.7,66.84656
-88.77871504,33.27909768,-1.9,67.64656
-88.7787141,33.27631549,-2.1,67.44656
-88.77871281,33.27906269,-1.9,67.64656
-88.77871258,33.27178662,-2.4,67.14656
-88.77871208,33.2724564,-2.6,66.94656
-88.77871035,33.28079792,-2.4,67.14656
-88.77870936,33.27902427,-1.9,67.64656
-88.77870934,33.27190295,-2.7,66.84656
-88.77870808,33.27819429,-2.1,67.44656
-88.77870638,33.27199111,-2.6,66.94656
-88.77870534,33.27898541,-1.9,67.64656
-88.7787012,33.28077403,-2.4,67.14656
-88.77870057,33.27249522,-2.6,66.94656
-88.77870025,33.27627671,-2.1,67.44656
-88.77869922,33.27894608,-1.9,67.64656
-88.77869774,33.2781555,-2.1,67.44656
-88.77869664,33.27176865,-2.4,67.14656
-88.77869605,33.27202484,-2.6,66.94656
-88.77869539,33.28074891,-2.5,67.04656
-88.77869371,33.27188718,-2.7,66.84656
-88.77869004,33.28072395,-2.5,67.04656
-88.77868989,33.27890671,-1.9,67.64656
-88.77868936,33.27253044,-2.6,66.94656
-88.77868694,33.27623718,-2.1,67.44656
-88.7786867,33.27811672,-2,67.54656
-88.77868483,33.28070028,-2.4,67.14656
-88.77868437,33.27205873,-2.6,66.94656
-88.77868409,33.27965154,-2.1,67.44656
-88.77868059,33.27968744,-2.1,67.44656
-88.77867939,33.2796171,-2,67.54656
-88.7786793,33.28067395,-2.4,67.14656
-88.77867891,33.2788679,-1.9,67.64656
-88.77867809,33.27187273,-2.7,66.84656
-88.77867721,33.27256965,-2.6,66.94656
-88.77867719,33.27175685,-2.4,67.14656
-88.7786771,33.27972598,-2.1,67.44656
-88.77867615,33.27808112,-2.1,67.44656
-88.77867379,33.28065028,-2.3,67.24656
-88.77867305,33.27620043,-2.2,67.34656
-88.77867203,33.27958157,-2,67.54656
-88.77867013,33.27976146,-2.1,67.44656
-88.77867004,33.27208993,-2.6,66.94656
-88.77866835,33.28062454,-2.3,67.24656
