"","ElevationBottom","X","Longitude","Latitude","optional"
"12988",65.59712,NA,334391.765062291,3682817.54179609,TRUE
"12989",66.39712,NA,334403.436791894,3683494.52865161,TRUE
"12990",65.79712,NA,334392.620923307,3682854.17137356,TRUE
"12991",66.39712,NA,334403.625151692,3683490.21736331,TRUE
"12992",65.89712,NA,334406.556532045,3683659.89514213,TRUE
"12993",66.19712,NA,334393.389308621,3682885.66469609,TRUE
"12994",65.69712,NA,334407.779377938,3683729.43695242,TRUE
"12995",65.99712,NA,334392.078098801,3682802.33175338,TRUE
"12996",66.29712,NA,334401.361541986,3683343.4362698,TRUE
"12997",66.39712,NA,334403.815269747,3683486.173359,TRUE
"12998",65.99712,NA,334406.993908619,3683656.09205493,TRUE
"12999",66.39712,NA,334404.051100984,3683481.96885322,TRUE
"13000",66.39712,NA,334404.286119061,3683477.55250675,TRUE
"13001",65.69712,NA,334408.580534906,3683725.65983408,TRUE
"13002",65.89712,NA,334407.403521378,3683652.40923288,TRUE
"13003",66.29712,NA,334402.232320506,3683339.04015231,TRUE
"13004",66.39712,NA,334404.534400484,3683473.53191391,TRUE
"13005",66.39712,NA,334404.780780378,3683469.34497555,TRUE
"13006",65.99712,NA,334407.853733333,3683648.92204532,TRUE
"13007",66.19712,NA,334395.010189703,3682889.80318997,TRUE
"13008",66.29712,NA,334402.776072909,3683334.69840952,TRUE
"13009",65.79712,NA,334409.377383025,3683722.01256412,TRUE
"13010",66.39712,NA,334405.027675215,3683464.96946681,TRUE
"13011",65.99712,NA,334408.29341131,3683645.47274961,TRUE
"13012",66.39712,NA,334405.29619458,3683460.66014094,TRUE
"13013",65.79712,NA,334395.166858786,3682857.31581098,TRUE
"13014",66.29712,NA,334403.294371847,3683330.72202258,TRUE
"13015",65.99712,NA,334408.641843008,3683641.75325759,TRUE
"13016",66.39712,NA,334405.593131117,3683456.70637985,TRUE
"13017",65.69712,NA,334410.122545396,3683718.22974477,TRUE
"13018",65.99712,NA,334409.003125591,3683638.02245484,TRUE
"13019",66.39712,NA,334405.884326019,3683452.415524,TRUE
"13020",66.19712,NA,334403.805368878,3683326.42631452,TRUE
"13021",66.19712,NA,334396.473981044,3682894.07302504,TRUE
"13022",65.59712,NA,334395.201424908,3682817.65852151,TRUE
"13023",66.39712,NA,334406.173770615,3683447.96719356,TRUE
"13024",65.99712,NA,334409.571738794,3683633.82891714,TRUE
"13025",65.69712,NA,334410.964977261,3683714.7425306,TRUE
"13026",66.09712,NA,334404.353307994,3683322.05677102,TRUE
"13027",66.39712,NA,334406.46268087,3683443.54216519,TRUE
"13028",65.79712,NA,334395.567103976,3682803.29610933,TRUE
"13029",66.39712,NA,334406.622035408,3683439.60627643,TRUE
"13030",65.99712,NA,334409.99410156,3683629.85527138,TRUE
"13031",66.39712,NA,334406.770934572,3683435.33004562,TRUE
"13032",66.19712,NA,334404.909328298,3683317.66934298,TRUE
"13033",66.19712,NA,334397.790702214,3682898.46072038,TRUE
"13034",65.79712,NA,334411.669445131,3683711.14120212,TRUE
"13035",66.39712,NA,334406.916121371,3683431.1093374,TRUE
"13036",65.99712,NA,334410.409703646,3683626.35980024,TRUE
"13037",66.39712,NA,334407.069307427,3683426.92065936,TRUE
"13038",65.79712,NA,334397.614373438,3682860.69929086,TRUE
"13039",66.39712,NA,334407.227308964,3683422.85058226,TRUE
"13040",66.29712,NA,334405.434965401,3683313.3578572,TRUE
"13041",65.69712,NA,334412.239457884,3683707.85051803,TRUE
"13042",65.99712,NA,334410.83447473,3683622.80094933,TRUE
"13043",66.39712,NA,334407.382854185,3683418.47219327,TRUE
"13044",66.39712,NA,334407.545929976,3683414.59059145,TRUE
"13045",65.99712,NA,334411.144726009,3683619.57458681,TRUE
"13046",65.99712,NA,334411.144726009,3683619.57458681,TRUE
"13047",66.29712,NA,334405.908686102,3683308.56919662,TRUE
"13048",65.69712,NA,334412.754900355,3683704.91126656,TRUE
"13049",66.19712,NA,334399.121804244,3682903.09108252,TRUE
"13050",66.39712,NA,334407.870160912,3683410.16052507,TRUE
"13051",66.29712,NA,334406.291685275,3683304.25237624,TRUE
"13052",65.99712,NA,334411.627699053,3683615.49453612,TRUE
"13053",65.69712,NA,334413.236396547,3683701.78403168,TRUE
"13054",66.39712,NA,334408.342859171,3683405.96862326,TRUE
"13055",66.29712,NA,334406.688845074,3683299.94640658,TRUE
"13056",65.99712,NA,334412.078236303,3683612.02619977,TRUE
"13057",65.69712,NA,334398.629441962,3682817.77760863,TRUE
"13058",65.69712,NA,334413.717678111,3683698.53478999,TRUE
"13059",66.09712,NA,334400.266008986,3682907.52497451,TRUE
"13060",65.89712,NA,334399.592891056,3682864.39134795,TRUE
"13061",66.39712,NA,334408.81949841,3683401.89866488,TRUE
"13062",66.39712,NA,334407.120090123,3683295.61767271,TRUE
"13063",65.99712,NA,334412.461043069,3683608.08206701,TRUE
"13064",65.69712,NA,334414.181186651,3683695.82824336,TRUE
"13065",66.39712,NA,334409.328725632,3683397.93685173,TRUE
"13066",65.99712,NA,334412.852865859,3683604.61251254,TRUE
"13067",66.39712,NA,334407.561989854,3683291.2033501,TRUE
"13068",65.69712,NA,334414.590066826,3683692.59465451,TRUE
"13069",65.69712,NA,334399.48415316,3682805.70510002,TRUE
"13070",66.09712,NA,334401.341548871,3682911.81140521,TRUE
"13071",65.89712,NA,334413.236404228,3683600.76597583,TRUE
"13072",66.29712,NA,334408.000177376,3683286.8445501,TRUE
"13073",66.39712,NA,334409.898652027,3683393.92852813,TRUE
"13074",65.69712,NA,334415.00717421,3683689.57056183,TRUE
"13075",65.89712,NA,334413.727914558,3683596.85881313,TRUE
"13076",66.29712,NA,334408.407905905,3683282.55725686,TRUE
"13077",66.09712,NA,334402.254177709,3682916.10615647,TRUE
"13078",65.69712,NA,334415.431956904,3683686.23132946,TRUE
"13079",65.99712,NA,334401.636118433,3682868.05346451,TRUE
"13080",66.39712,NA,334410.616035859,3683389.661471,TRUE
"13081",66.39712,NA,334408.812644862,3683278.14911334,TRUE
"13082",65.79712,NA,334414.241979392,3683592.8536579,TRUE
"13083",65.69712,NA,334415.853861724,3683682.61374033,TRUE
"13084",66.09712,NA,334403.115124474,3682920.86764585,TRUE
"13085",66.39712,NA,334409.193061004,3683273.84453845,TRUE
"13086",66.39712,NA,334411.250628505,3683385.83949859,TRUE
"13087",65.59712,NA,334416.270232647,3683678.67125386,TRUE
"13088",65.79712,NA,334414.759877781,3683588.9094427,TRUE
"13089",66.39712,NA,334409.652933611,3683269.88356712,TRUE
"13090",65.69712,NA,334402.137583703,3682817.89644159,TRUE
"13091",65.59712,NA,334416.741328927,3683674.71452502,TRUE
"13092",65.99712,NA,334403.976370902,3682925.15439885,TRUE
"13093",65.69712,NA,334415.265713524,3683585.07746088,TRUE
"13094",66.39712,NA,334412.041804015,3683381.74754539,TRUE
"13095",65.99712,NA,334403.423790105,3682871.48145887,TRUE
"13096",66.39712,NA,334410.193661648,3683265.47310761,TRUE
"13097",65.49712,NA,334417.227535605,3683670.76973991,TRUE
"13098",65.69712,NA,334415.72872343,3683581.0831582,TRUE
"13099",66.09712,NA,334404.773554121,3682929.454444,TRUE
"13100",66.39712,NA,334410.672224571,3683261.13247651,TRUE
"13101",65.79712,NA,334416.135806663,3683577.14193997,TRUE
"13102",65.59712,NA,334403.067565744,3682808.10979144,TRUE
"13103",65.49712,NA,334417.744138452,3683666.80447175,TRUE
"13104",66.39712,NA,334412.840917727,3683377.90280561,TRUE
"13105",66.09712,NA,334405.516204357,3682934.21794824,TRUE
"13106",65.79712,NA,334416.551876074,3683573.07190312,TRUE
"13107",66.39712,NA,334411.165250445,3683256.82043798,TRUE
"13108",65.49712,NA,334418.172657049,3683662.86399699,TRUE
"13109",66.29712,NA,334413.565611699,3683373.73656036,TRUE
"13110",66.09712,NA,334406.205967189,3682938.50207598,TRUE
"13111",65.89712,NA,334416.966479814,3683569.02518421,TRUE
"13112",66.39712,NA,334411.65353735,3683252.39423411,TRUE
"13113",65.49712,NA,334418.603535838,3683658.8979708,TRUE
"13114",66.09712,NA,334405.394978482,3682875.39991557,TRUE
"13115",66.09712,NA,334406.691629872,3682943.27550292,TRUE
"13116",65.89712,NA,334417.370505808,3683565.06848963,TRUE
"13117",65.49712,NA,334419.120404662,3683654.94822694,TRUE
"13118",66.39712,NA,334414.272943592,3683369.64492641,TRUE
"13119",66.09712,NA,334407.157214023,3682947.58119562,TRUE
"13120",66.29712,NA,334412.318144471,3683246.28571985,TRUE
"13121",65.99712,NA,334417.803632088,3683561.12460968,TRUE
"13122",66.09712,NA,334407.632535721,3682952.34925281,TRUE
"13123",65.49712,NA,334419.558170115,3683651.11296758,TRUE
"13124",65.69712,NA,334405.561441151,3682818.31840953,TRUE
"13125",66.39712,NA,334412.820635075,3683241.48991536,TRUE
"13126",66.39712,NA,334414.997464071,3683365.68721132,TRUE
"13127",65.99712,NA,334418.310194907,3683557.28041489,TRUE
"13128",66.09712,NA,334408.104639475,3682956.65483453,TRUE
"13129",65.39712,NA,334419.969717908,3683647.16058109,TRUE
"13130",66.29712,NA,334411.280134296,3683128.88499429,TRUE
"13131",66.39712,NA,334413.273511,3683237.06320568,TRUE
"13132",66.09712,NA,334408.573879738,3682961.06583766,TRUE
"13133",66.29712,NA,334411.651733164,3683133.19783445,TRUE
"13134",66.09712,NA,334407.387782903,3682878.94642742,TRUE
"13135",65.99712,NA,334418.892212986,3683553.32623469,TRUE
"13136",66.29712,NA,334411.593378822,3683124.46510041,TRUE
"13137",65.39712,NA,334420.485600209,3683643.20752669,TRUE
"13138",65.59712,NA,334406.32514021,3682810.6398251,TRUE
"13139",66.39712,NA,334415.734431664,3683361.42093062,TRUE
"13140",66.19712,NA,334409.037411035,3682965.36047358,TRUE
"13141",66.29712,NA,334412.025748438,3683137.48844977,TRUE
"13142",66.29712,NA,334413.6818748,3683232.75815545,TRUE
"13143",66.09712,NA,334409.460267091,3682969.78335857,TRUE
"13144",66.29712,NA,334412.418373305,3683141.77763898,TRUE
"13145",66.19712,NA,334412.058605636,3683120.16130102,TRUE
"13146",65.99712,NA,334419.484212573,3683549.35635594,TRUE
"13147",65.39712,NA,334421.017411044,3683639.25974697,TRUE
"13148",66.39712,NA,334414.071308425,3683228.43568073,TRUE
"13149",66.09712,NA,334409.847854481,3682974.43311805,TRUE
"13150",66.29712,NA,334412.826259718,3683146.08764282,TRUE
"13151",66.19712,NA,334412.331673909,3683115.84413658,TRUE
"13152",66.39712,NA,334416.450539085,3683357.40679057,TRUE
"13153",66.09712,NA,334410.231595318,3682978.80231916,TRUE
"13154",66.29712,NA,334414.45156048,3683224.12112674,TRUE
"13155",66.29712,NA,334413.214479294,3683150.5011359,TRUE
"13156",66.29712,NA,334412.599870887,3683111.40504475,TRUE
"13157",65.39712,NA,334421.565760729,3683635.29837538,TRUE
"13158",65.89712,NA,334420.080754192,3683545.05142565,TRUE
"13159",66.29712,NA,334413.435889967,3683154.80322385,TRUE
"13160",65.99712,NA,334410.607374484,3682983.14170789,TRUE
"13161",66.29712,NA,334413.66017042,3683159.10969968,TRUE
"13162",66.39712,NA,334417.004575326,3683353.44976114,TRUE
"13163",66.29712,NA,334414.730476432,3683219.81939058,TRUE
"13164",66.19712,NA,334412.835915829,3683107.21163057,TRUE
"13165",66.29712,NA,334413.882342444,3683163.40179204,TRUE
"13166",65.99712,NA,334410.97973592,3682987.44455172,TRUE
"13167",66.29712,NA,334414.106780653,3683167.8269481,TRUE
"13168",65.99712,NA,334413.070084744,3683102.79862963,TRUE
"13169",65.39712,NA,334422.080076999,3683631.2532854,TRUE
"13170",66.19712,NA,334409.327391795,3682882.37849027,TRUE
"13171",66.29712,NA,334415.010305314,3683215.51652974,TRUE
"13172",66.29712,NA,334414.329789569,3683172.11348032,TRUE
"13173",65.89712,NA,334420.686952585,3683541.09461548,TRUE
"13174",66.09712,NA,334411.356968811,3682991.86932302,TRUE
"13175",66.39712,NA,334417.444020657,3683349.05544585,TRUE
"13176",66.29712,NA,334415.149281384,3683211.20386683,TRUE
"13177",65.99712,NA,334413.246679586,3683098.01392293,TRUE
"13178",66.29712,NA,334414.590332867,3683176.47036119,TRUE
"13179",66.29712,NA,334415.20220078,3683206.76178569,TRUE
"13180",66.29712,NA,334417.624592784,3683345.16134587,TRUE
"13181",65.89712,NA,334413.377145274,3683093.69364146,TRUE
"13182",66.09712,NA,334411.718913982,3682996.16236162,TRUE
"13183",66.29712,NA,334415.256927336,3683202.48050575,TRUE
"13184",66.29712,NA,334415.008419905,3683180.83232322,TRUE
"13185",66.29712,NA,334415.311930561,3683198.10604952,TRUE
"13186",65.39712,NA,334422.657323257,3683626.90986164,TRUE
"13187",65.89712,NA,334413.510858773,3683089.39992518,TRUE
"13188",66.39712,NA,334417.797472547,3683340.87028836,TRUE
"13189",66.29712,NA,334415.366191405,3683193.74269783,TRUE
"13190",66.19712,NA,334412.08190373,3683000.46203758,TRUE
"13191",65.69712,NA,334409.071446566,3682818.92969143,TRUE
"13192",65.89712,NA,334421.306436657,3683537.15199853,TRUE
"13193",66.29712,NA,334415.418904591,3683189.45257879,TRUE
"13194",65.89712,NA,334413.644244763,3683084.97754898,TRUE
"13195",66.39712,NA,334417.972775127,3683336.5026558,TRUE
"13196",66.29712,NA,334415.423661817,3683185.13665607,TRUE
"13197",66.19712,NA,334412.415546902,3683004.89864316,TRUE
"13198",65.89712,NA,334413.717987853,3683080.66377959,TRUE
"13199",65.89712,NA,334413.720305727,3683076.25916426,TRUE
"13200",66.19712,NA,334412.612204002,3683009.22444478,TRUE
"13201",66.29712,NA,334418.144159239,3683332.50666731,TRUE
"13202",65.99712,NA,334413.717770363,3683071.56957093,TRUE
"13203",65.99712,NA,334413.721637094,3683067.25588249,TRUE
"13204",66.29712,NA,334412.815086847,3683013.97052169,TRUE
"13205",65.29712,NA,334423.234480351,3683623.21753193,TRUE
"13206",66.09712,NA,334413.725976087,3683062.96991568,TRUE
"13207",65.49712,NA,334409.514301333,3682813.47494154,TRUE
"13208",66.29712,NA,334413.009238919,3683018.25865372,TRUE
"13209",66.29712,NA,334418.303792305,3683328.20363449,TRUE
"13210",66.19712,NA,334413.72365502,3683058.23816974,TRUE
"13211",66.19712,NA,334413.724783919,3683053.76369612,TRUE
"13212",66.29712,NA,334413.208602512,3683022.68867276,TRUE
"13213",65.89712,NA,334421.951641585,3683533.18786904,TRUE
"13214",66.19712,NA,334413.727965302,3683049.46443889,TRUE
"13215",66.29712,NA,334413.413228751,3683027.48241503,TRUE
"13216",66.09712,NA,334418.46457683,3683323.80408292,TRUE
"13217",66.19712,NA,334413.731889423,3683045.15407719,TRUE
"13218",66.19712,NA,334413.736782903,3683040.84591737,TRUE
"13219",66.29712,NA,334413.607437383,3683031.77387372,TRUE
"13220",66.29712,NA,334413.732738039,3683036.06761516,TRUE
"13221",66.09712,NA,334418.683822822,3683319.82835391,TRUE
"13222",65.29712,NA,334423.793064611,3683619.20052703,TRUE
"13223",66.09712,NA,334411.345349451,3682886.03438378,TRUE
"13224",65.89712,NA,334422.599847004,3683528.90757045,TRUE
"13225",66.19712,NA,334419.162951613,3683315.52098887,TRUE
"13226",65.29712,NA,334424.361260733,3683615.41961519,TRUE
"13227",65.89712,NA,334423.254864219,3683524.91776274,TRUE
"13228",66.29712,NA,334419.806238677,3683311.5524573,TRUE
"13229",65.39712,NA,334425.034603937,3683611.6857167,TRUE
"13230",65.89712,NA,334423.856484313,3683520.96546776,TRUE
"13231",66.19712,NA,334413.267950919,3682889.72628628,TRUE
"13232",65.49712,NA,334412.210924329,3682819.83234502,TRUE
"13233",66.29712,NA,334420.569502454,3683307.46209037,TRUE
"13234",65.29712,NA,334425.750022123,3683607.68711529,TRUE
"13235",65.99712,NA,334424.331479687,3683517.12735737,TRUE
"13236",65.49712,NA,334412.464250961,3682816.59808394,TRUE
"13237",65.99712,NA,334424.806279726,3683513.16834909,TRUE
"13238",65.29712,NA,334426.52263943,3683603.65537335,TRUE
"13239",66.29712,NA,334421.486935169,3683303.2881273,TRUE
"13240",65.99712,NA,334425.270080416,3683509.32932033,TRUE
"13241",66.09712,NA,334415.232561008,3682893.42301963,TRUE
"13242",65.19712,NA,334427.331243842,3683599.93137239,TRUE
"13243",66.09712,NA,334425.73975731,3683505.12416009,TRUE
"13244",66.29712,NA,334422.528928075,3683299.31613319,TRUE
"13245",66.09712,NA,334426.176050441,3683501.1469517,TRUE
"13246",65.19712,NA,334428.1215262,3683595.67860172,TRUE
"13247",66.09712,NA,334426.591953674,3683497.12128645,TRUE
"13248",66.09712,NA,334426.928260929,3683493.18127508,TRUE
"13249",65.39712,NA,334415.473541877,3682819.7590381,TRUE
"13250",65.39712,NA,334415.598322016,3682820.73965121,TRUE
"13251",66.29712,NA,334423.766866603,3683295.47057685,TRUE
"13252",65.29712,NA,334428.923731646,3683591.90701499,TRUE
"13253",66.09712,NA,334427.260540795,3683489.22358538,TRUE
"13254",66.19712,NA,334417.25337194,3682897.19200248,TRUE
"13255",66.09712,NA,334427.524909437,3683485.05297945,TRUE
"13256",66.09712,NA,334427.775584715,3683480.95359469,TRUE
"13257",65.29712,NA,334429.599254761,3683587.91796715,TRUE
"13258",66.09712,NA,334428.041050331,3683477.01146251,TRUE
"13259",66.39712,NA,334425.148181335,3683291.50944197,TRUE
"13260",66.19712,NA,334428.363443337,3683472.74669683,TRUE
"13261",65.19712,NA,334430.297395354,3683583.77990323,TRUE
"13262",66.19712,NA,334428.690728144,3683468.7691271,TRUE
"13263",66.09712,NA,334419.043463084,3682900.81739301,TRUE
"13264",66.19712,NA,334429.004080075,3683464.79401309,TRUE
"13265",65.29712,NA,334431.027569756,3683579.77217781,TRUE
"13266",65.29712,NA,334418.421203174,3682822.91216909,TRUE
"13267",66.19712,NA,334429.310244706,3683460.6703906,TRUE
"13268",66.29712,NA,334426.37929326,3683287.53644601,TRUE
"13269",66.19712,NA,334429.707397113,3683456.4187713,TRUE
"13270",65.19712,NA,334418.930215033,3682821.61573735,TRUE
"13271",65.29712,NA,334431.785737312,3683575.82165341,TRUE
"13272",66.19712,NA,334430.127194643,3683452.45737314,TRUE
"13273",66.09712,NA,334420.968198708,3682904.41608888,TRUE
"13274",66.39712,NA,334427.568605713,3683283.57081728,TRUE
"13275",65.19712,NA,334432.595094403,3683571.86803891,TRUE
"13276",66.19712,NA,334430.569565305,3683448.23493187,TRUE
"13277",66.29712,NA,334431.007844421,3683443.71751685,TRUE
"13278",65.29712,NA,334433.353270349,3683568.02732405,TRUE
"13279",66.19712,NA,334431.441310747,3683439.40982004,TRUE
"13280",66.39712,NA,334428.755886448,3683279.59524069,TRUE
"13281",65.19712,NA,334421.067181824,3682826.24125259,TRUE
"13282",65.29712,NA,334434.000415487,3683564.06759903,TRUE
"13283",66.19712,NA,334431.941699774,3683434.98340982,TRUE
"13284",66.09712,NA,334422.974618393,3682908.32507513,TRUE
"13285",65.09712,NA,334421.625200444,3682822.95299929,TRUE
"13286",66.19712,NA,334432.446885429,3683430.67449171,TRUE
"13287",65.09712,NA,334434.666113595,3683560.10312138,TRUE
"13288",66.29712,NA,334429.875501682,3683275.58532275,TRUE
"13289",66.19712,NA,334432.943651245,3683426.36349871,TRUE
"13290",65.29712,NA,334435.413234205,3683556.21490013,TRUE
"13291",65.99712,NA,334424.666638908,3682912.26492678,TRUE
"13292",66.19712,NA,334433.479912224,3683421.58153828,TRUE
"13293",66.39712,NA,334430.959705072,3683271.5748989,TRUE
"13294",65.19712,NA,334423.522057971,3682829.89303618,TRUE
"13295",65.29712,NA,334436.021691116,3683552.33569572,TRUE
"13296",66.19712,NA,334434.06657251,3683417.24239402,TRUE
"13297",65.19712,NA,334436.443214764,3683548.36650346,TRUE
"13298",64.99712,NA,334424.277816461,3682824.75684112,TRUE
"13299",66.39712,NA,334431.903780814,3683267.54245953,TRUE
"13300",65.99712,NA,334426.143145706,3682916.07867389,TRUE
"13301",66.09712,NA,334436.853908915,3683544.52727049,TRUE
"13302",66.19712,NA,334434.625077441,3683412.94587841,TRUE
"13303",65.09712,NA,334437.261959583,3683540.53279652,TRUE
"13304",66.19712,NA,334435.124262235,3683408.61266083,TRUE
"13305",66.39712,NA,334432.697936319,3683263.51479182,TRUE
"13306",65.29712,NA,334437.688311545,3683536.57350489,TRUE
"13307",66.19712,NA,334435.562765798,3683403.83458399,TRUE
"13308",65.99712,NA,334427.357768043,3682919.99781652,TRUE
"13309",65.19712,NA,334425.964432938,3682833.30323084,TRUE
"13310",66.29712,NA,334433.351668341,3683259.55717595,TRUE
"13311",65.29712,NA,334438.12938952,3683532.49417041,TRUE
"13312",66.19712,NA,334436.106690431,3683399.39301359,TRUE
"13313",65.19712,NA,334438.544546009,3683528.36980083,TRUE
"13314",64.89712,NA,334426.656329641,3682826.93360048,TRUE
"13315",66.29712,NA,334433.96917659,3683255.71553238,TRUE
"13316",65.99712,NA,334428.437851293,3682924.16881692,TRUE
"13317",65.29712,NA,334438.989546209,3683524.41130098,TRUE
"13318",66.19712,NA,334436.898338222,3683394.72649649,TRUE
"13319",66.29712,NA,334434.598806188,3683251.76498228,TRUE
"13320",65.29712,NA,334439.50533307,3683520.45159564,TRUE
"13321",65.99712,NA,334429.474671458,3682928.31615203,TRUE
"13322",66.29712,NA,334435.311182018,3683247.80414965,TRUE
"13323",66.19712,NA,334437.789038619,3683390.40546784,TRUE
"13324",65.09712,NA,334439.986885377,3683516.50578366,TRUE
"13325",65.29712,NA,334428.419525821,3682836.85851271,TRUE
"13326",65.99712,NA,334430.402227234,3682932.12039121,TRUE
"13327",65.19712,NA,334440.492427922,3683512.54625294,TRUE
"13328",64.79712,NA,334428.886613584,3682830.03572633,TRUE
"13329",66.39712,NA,334436.155021464,3683243.84884268,TRUE
"13330",66.19712,NA,334438.684264808,3683386.07659798,TRUE
"13331",65.19712,NA,334441.055830995,3683508.59239201,TRUE
"13332",65.99712,NA,334431.520447532,3682936.39722425,TRUE
"13333",66.29712,NA,334436.943039508,3683240.00762338,TRUE
"13334",65.29712,NA,334441.610135145,3683504.7606966,TRUE
"13335",66.19712,NA,334439.669983134,3683381.64525129,TRUE
"13336",65.19712,NA,334430.6740568,3682840.50927257,TRUE
"13337",66.29712,NA,334437.597782484,3683236.05442766,TRUE
"13338",65.19712,NA,334442.135440348,3683500.86738071,TRUE
"13339",65.99712,NA,334432.596486974,3682940.33092824,TRUE
"13340",64.79712,NA,334430.984301211,3682833.5039231,TRUE
"13341",65.19712,NA,334442.618053459,3683497.14782499,TRUE
"13342",66.29712,NA,334438.119200185,3683232.09573815,TRUE
"13343",66.19712,NA,334440.839613643,3683377.67330332,TRUE
"13344",66.29712,NA,334438.41519466,3683228.13977829,TRUE
"13345",65.19712,NA,334442.985884344,3683493.36256374,TRUE
"13346",65.89712,NA,334433.759245137,3682944.26870161,TRUE
"13347",66.29712,NA,334438.707884591,3683223.82560778,TRUE
"13348",65.29712,NA,334443.37621965,3683489.42163324,TRUE
"13349",66.39712,NA,334438.912883305,3683219.88783537,TRUE
"13350",66.29712,NA,334439.111752313,3683215.8636509,TRUE
"13351",66.09712,NA,334441.801312863,3683373.3632673,TRUE
"13352",65.19712,NA,334443.817253662,3683485.44878219,TRUE
"13353",65.99712,NA,334434.812091365,3682948.53666546,TRUE
"13354",66.29712,NA,334439.309903693,3683211.63317016,TRUE
"13355",64.99712,NA,334432.967279044,3682837.02065924,TRUE
"13356",65.29712,NA,334433.084152868,3682843.88452449,TRUE
"13357",66.29712,NA,334439.448501056,3683207.57119063,TRUE
"13358",65.29712,NA,334444.163229239,3683481.63838202,TRUE
"13359",66.29712,NA,334439.574530386,3683203.37299532,TRUE
"13360",66.29712,NA,334439.706885645,3683199.5462695,TRUE
"13361",65.19712,NA,334444.46111163,3683477.68460674,TRUE
"13362",66.29712,NA,334439.829132747,3683195.18065164,TRUE
"13363",65.79712,NA,334435.843513211,3682952.4766754,TRUE
"13364",66.29712,NA,334439.912091154,3683191.29819859,TRUE
"13365",65.19712,NA,334444.7768232,3683473.73829218,TRUE
"13366",66.09712,NA,334443.035998337,3683368.99866927,TRUE
"13367",66.29712,NA,334439.957810479,3683186.92501048,TRUE
"13368",66.29712,NA,334440.005600558,3683182.56398819,TRUE
"13369",66.29712,NA,334440.058420064,3683178.60773302,TRUE
"13370",66.29712,NA,334440.107418981,3683174.31767808,TRUE
"13371",65.19712,NA,334445.153014708,3683470.17028933,TRUE
"13372",66.29712,NA,334440.159401801,3683170.36698314,TRUE
"13373",66.29712,NA,334440.207243053,3683166.06363774,TRUE
"13374",65.29712,NA,334445.459821761,3683466.13871919,TRUE
"13375",65.99712,NA,334436.79432618,3682956.66207875,TRUE
"13376",66.29712,NA,334440.330071646,3683162.11506401,TRUE
"13377",66.29712,NA,334440.485046832,3683157.81100354,TRUE
"13378",65.29712,NA,334445.676900764,3683462.36378992,TRUE
"13379",66.09712,NA,334444.025736437,3683364.69370208,TRUE
"13380",64.99712,NA,334435.203267105,3682840.5674724,TRUE
"13381",66.29712,NA,334440.646863868,3683153.85400166,TRUE
"13382",65.29712,NA,334445.892821469,3683458.41141066,TRUE
"13383",65.29712,NA,334435.534967254,3682847.57187378,TRUE
"13384",66.29712,NA,334440.800014495,3683149.5521907,TRUE
"13385",65.89712,NA,334437.717761295,3682960.7170645,TRUE
"13386",65.19712,NA,334446.145086085,3683454.4595217,TRUE
"13387",66.29712,NA,334440.956432268,3683145.60637269,TRUE
"13388",66.29712,NA,334441.105568004,3683141.17818303,TRUE
"13389",65.29712,NA,334446.456256068,3683450.51993987,TRUE
"13390",66.09712,NA,334445.022014317,3683360.38973288,TRUE
"13391",66.29712,NA,334441.260721188,3683137.1580712,TRUE
"13392",65.79712,NA,334438.568662187,3682964.72559044,TRUE
"13393",66.29712,NA,334441.44155181,3683133.0044199,TRUE
"13394",65.29712,NA,334446.790409388,3683446.56221973,TRUE
"13395",66.29712,NA,334441.724192323,3683128.86567279,TRUE
"13396",65.19712,NA,334447.231033112,3683442.7291337,TRUE
"13397",65.99712,NA,334445.929788799,3683355.5936833,TRUE
"13398",66.29712,NA,334442.001093325,3683124.55399053,TRUE
"13399",65.89712,NA,334439.353146264,3682968.55445016,TRUE
"13400",65.29712,NA,334447.715193968,3683438.82653679,TRUE
"13401",65.09712,NA,334437.605689516,3682844.0393551,TRUE
"13402",65.29712,NA,334437.756067706,3682851.12005008,TRUE
"13403",66.29712,NA,334442.416646426,3683120.23218304,TRUE
"13404",65.79712,NA,334440.102977555,3682972.86528636,TRUE
"13405",65.29712,NA,334448.242924158,3683435.07515648,TRUE
"13406",65.99712,NA,334446.830837988,3683351.27802588,TRUE
"13407",66.29712,NA,334442.873146023,3683116.39993834,TRUE
"13408",65.79712,NA,334440.806946912,3682976.7809244,TRUE
"13409",66.29712,NA,334443.369489617,3683112.06233588,TRUE
"13410",65.29712,NA,334448.835424592,3683431.07865234,TRUE
"13411",65.79712,NA,334441.489467422,3682981.07848742,TRUE
"13412",65.89712,NA,334447.837112425,3683346.84965817,TRUE
"13413",66.19712,NA,334443.911808145,3683108.12658495,TRUE
"13414",65.29712,NA,334449.409675641,3683427.2688023,TRUE
"13415",65.69712,NA,334442.1656057,3682985.00125454,TRUE
"13416",65.19712,NA,334439.895705502,3682847.53089919,TRUE
"13417",65.49712,NA,334440.027175791,3682855.03340639,TRUE
"13418",66.19712,NA,334444.428682421,3683103.95501086,TRUE
"13419",65.29712,NA,334449.965430847,3683423.30287209,TRUE
"13420",65.79712,NA,334448.78443176,3683342.35130668,TRUE
"13421",65.69712,NA,334442.866244409,3682988.94024231,TRUE
"13422",66.19712,NA,334444.90310141,3683099.86180275,TRUE
"13423",65.39712,NA,334450.525560855,3683419.48438919,TRUE
