"","ElevationBottom","Longitude","Latitude","optional"
"7434",-2.3,333985.61528514,3683048.40826461,TRUE
"7435",-2.2,333981.906421992,3682826.16700395,TRUE
"7436",-2.3,333985.801235946,3683052.80523945,TRUE
"7437",-2,333993.30991918,3683491.12043382,TRUE
"7438",-1.9,333996.682085671,3683684.39007796,TRUE
"7439",-2.2,333985.995714196,3683057.59250299,TRUE
"7440",-2.3,333986.188882317,3683062.35760516,TRUE
"7441",-2.1,333993.003550372,3683461.23080469,TRUE
"7442",-1.9,333995.407190298,3683600.95090609,TRUE
"7443",-2.3,333986.382485892,3683067.14821126,TRUE
"7444",-2.3,333986.581122057,3683072.28812577,TRUE
"7445",-2.3,333986.779663548,3683077.42249598,TRUE
"7446",-1.9,333997.256056245,3683689.52247773,TRUE
"7447",-1.9,333996.375166041,3683634.3930678,TRUE
"7448",-2.3,333986.95301826,3683082.55507792,TRUE
"7449",-2.1,333993.880319639,3683486.44100786,TRUE
"7450",-2.2,333987.133302216,3683087.82064416,TRUE
"7451",-2.1,333993.447591519,3683456.18972279,TRUE
"7452",-2.3,333987.30905413,3683093.20275261,TRUE
"7453",-2.3,333987.476853978,3683098.11913776,TRUE
"7454",-1.8,334001.027234555,3683890.05498883,TRUE
"7455",-2.1,333993.890100326,3683471.24606131,TRUE
"7456",-1.8,333999.046378196,3683770.79104736,TRUE
"7457",-2.2,333987.646187459,3683103.12534101,TRUE
"7458",-2,334000.696883966,3683865.20147323,TRUE
"7459",-2,333994.159087859,3683481.32399559,TRUE
"7460",-2.2,333987.817490049,3683108.24686627,TRUE
"7461",-1.9,333997.900005614,3683694.77014739,TRUE
"7462",-2.2,333987.989133464,3683113.38835113,TRUE
"7463",-2.2,333988.16287853,3683118.65292004,TRUE
"7464",-2.2,333988.335377689,3683123.78995361,TRUE
"7465",-2,333994.438394963,3683476.40219143,TRUE
"7466",-2.2,333988.515328358,3683128.92685997,TRUE
"7467",-2.1,333994.086040147,3683451.29395256,TRUE
"7468",-2.2,333983.499712599,3682830.09738317,TRUE
"7469",-1.8,334000.204394781,3683804.99531189,TRUE
"7470",-1.9,333997.285714673,3683629.50152274,TRUE
"7471",-1.9,333998.515849637,3683699.89961379,TRUE
"7472",-2.2,333988.970423917,3683134.18995256,TRUE
"7473",-2,334001.829102584,3683886.1114358,TRUE
"7474",-1.9,333997.149002608,3683605.3468263,TRUE
"7475",-2.2,333989.414060675,3683138.83653209,TRUE
"7476",-1.9,333999.110540056,3683704.99061985,TRUE
"7477",-2.1,333994.720914475,3683446.13425653,TRUE
"7478",-2.1,333990.092953368,3683170.3569487,TRUE
"7479",-2.2,333990.098179005,3683164.76987727,TRUE
"7480",-2.1,333990.35027286,3683175.16865127,TRUE
"7481",-2.1,333990.201440992,3683159.63146244,TRUE
"7482",-2.2,333984.683585456,3682833.89610427,TRUE
"7483",-2,334002.59095381,3683881.67941369,TRUE
"7484",-2.1,333990.618721091,3683180.41385654,TRUE
"7485",-1.9,333999.675235119,3683709.79818572,TRUE
"7486",-1.8,334000.836356392,3683775.063025,TRUE
"7487",-2.2,333990.300606255,3683154.36223338,TRUE
"7488",-2.1,333990.878876809,3683185.44623925,TRUE
"7489",-2.2,333990.176358797,3683144.08439665,TRUE
"7490",-1.9,333998.445843518,3683624.82200774,TRUE
"7491",-2.1,333995.367049488,3683440.87010458,TRUE
"7492",-2.2,333990.398147726,3683149.216152,TRUE
"7493",-2.1,333991.139774543,3683190.46751744,TRUE
"7494",-1.9,334000.261474947,3683715.04905943,TRUE
"7495",-2.1,333991.57801467,3683195.34379143,TRUE
"7496",-2,333998.835343098,3683620.02476836,TRUE
"7497",-2,334003.403263073,3683877.36521329,TRUE
"7498",-2.2,333985.651566031,3682837.71071257,TRUE
"7499",-1.9,333998.87159987,3683609.98155056,TRUE
"7500",-2.1,333995.91826937,3683435.72181995,TRUE
"7501",-1.9,333999.069825385,3683614.7698627,TRUE
"7502",-1.9,334000.891919836,3683720.10617935,TRUE
"7503",-2.2,333992.207959154,3683200.4796698,TRUE
"7504",-2,334003.566340796,3683861.65630404,TRUE
"7505",-1.8,334002.728996628,3683801.16764378,TRUE
"7506",-2.1,333996.415892181,3683430.49015229,TRUE
"7507",-1.9,334001.535720601,3683724.96341716,TRUE
"7508",-2.1,333992.839088101,3683205.52124698,TRUE
"7509",-1.8,334002.637929721,3683779.30485678,TRUE
"7510",-2.2,333986.634911233,3682841.98869916,TRUE
"7511",-2,334004.275066935,3683873.04334187,TRUE
"7512",-2.2,333996.868596261,3683425.30140093,TRUE
"7513",-1.9,334002.191478695,3683730.08443789,TRUE
"7514",-2.1,333993.535351892,3683210.39422457,TRUE
"7515",-1.7,334005.582619958,3683904.7116679,TRUE
"7516",-2.1,333997.32342893,3683420.12814195,TRUE
"7517",-1.7,334005.713353351,3683909.47562309,TRUE
"7518",-1.9,334002.823285568,3683735.22139632,TRUE
"7519",-2.2,333987.67490846,3682845.92852547,TRUE
"7520",-1.9,334005.259479191,3683868.60530102,TRUE
"7521",-2.1,333997.713714672,3683414.88499714,TRUE
"7522",-2.2,333994.362549429,3683215.51453396,TRUE
"7523",-1.9,334003.409384409,3683739.97313745,TRUE
"7524",-1.9,334004.386478532,3683783.71508193,TRUE
"7525",-2.1,333998.002871413,3683409.72122246,TRUE
"7526",-2.2,333988.572500889,3682849.93178851,TRUE
"7527",-1.7,334006.547500853,3683900.38487932,TRUE
"7528",-1.7,334006.820046235,3683914.70762717,TRUE
"7529",-1.8,334003.975409136,3683744.74962358,TRUE
"7530",-1.9,334006.056756738,3683864.28359343,TRUE
"7531",-2.2,333996.572488282,3683307.29099292,TRUE
"7532",-2.2,333998.251432571,3683404.47162431,TRUE
"7533",-1.8,334004.978264287,3683796.92873232,TRUE
"7534",-2.2,333996.769577663,3683311.95842102,TRUE
"7535",-2.2,333998.285724679,3683399.33216706,TRUE
"7536",-2.1,333995.258929623,3683220.75789127,TRUE
"7537",-2.2,333996.977633405,3683317.21353188,TRUE
"7538",-2.2,333998.317071319,3683394.18388664,TRUE
"7539",-1.8,334005.060951389,3683788.02274756,TRUE
"7540",-2.2,333997.186397001,3683322.40097018,TRUE
"7541",-2.3,333998.349330669,3683389.03448149,TRUE
"7542",-1.9,334004.507250384,3683749.05196045,TRUE
"7543",-2.2,333996.902793119,3683302.02668964,TRUE
"7544",-2.2,333997.391343894,3683327.52857749,TRUE
"7545",-2.2,333998.380988001,3683383.79524237,TRUE
"7546",-2,334006.488531345,3683858.03481039,TRUE
"7547",-2.2,333997.591507799,3683332.26694128,TRUE
"7548",-2.2,333989.436696264,3682854.16189613,TRUE
"7549",-2.2,333998.414027769,3683378.63695048,TRUE
"7550",-1.8,334005.494694097,3683792.30901281,TRUE
"7551",-2.2,333997.797632215,3683337.40894801,TRUE
"7552",-2.2,333998.44547731,3683373.38551392,TRUE
"7553",-2.2,333998.006600358,3683342.66293427,TRUE
"7554",-2.1,333997.23147449,3683296.88553408,TRUE
"7555",-1.8,334005.034203667,3683753.39542083,TRUE
"7556",-2.2,333998.583407523,3683368.2043565,TRUE
"7557",-2.2,333996.229031708,3683225.89905372,TRUE
"7558",-2.2,333998.317308336,3683347.81868393,TRUE
"7559",-1.7,334008.133149182,3683919.47912027,TRUE
"7560",-1.9,334005.385016457,3683757.68088373,TRUE
"7561",-2.2,333998.634036506,3683353.05419242,TRUE
"7562",-2.1,333997.600559896,3683291.87346378,TRUE
"7563",-2.2,333990.206207635,3682858.08526612,TRUE
"7564",-1.9,334005.741277736,3683762.06718984,TRUE
"7565",-2.2,333998.941108235,3683357.72417958,TRUE
"7566",-2.2,333999.045625244,3683362.97218516,TRUE
"7567",-1.9,334007.545902195,3683860.32386772,TRUE
"7568",-1.8,334008.229816126,3683896.06247693,TRUE
"7569",-1.8,334006.108093985,3683766.36236221,TRUE
"7570",-2.1,333997.936497058,3683286.82979308,TRUE
"7571",-2.2,333990.969012498,3682862.48902902,TRUE
"7572",-2.1,333998.212350975,3683282.03227903,TRUE
"7573",-2.2,333997.370389849,3683230.64796697,TRUE
"7574",-2.1,333998.486974144,3683276.8898284,TRUE
"7575",-1.7,334009.574418904,3683924.22735017,TRUE
"7576",-1.8,334007.055090075,3683770.20727888,TRUE
"7577",-2.2,333991.770306115,3682866.41851162,TRUE
"7578",-2.1,333998.878381181,3683271.54794824,TRUE
"7579",-2.1,333998.437968084,3683235.76860904,TRUE
"7580",-1.9,334009.077249941,3683854.52549463,TRUE
"7581",-1.8,334009.200823791,3683856.19715133,TRUE
"7582",-2.1,333999.251331278,3683266.48922639,TRUE
"7583",-2.2,333992.54822565,3682870.23414698,TRUE
"7584",-2.1,333999.337512922,3683261.22354602,TRUE
"7585",-2.1,333999.424463739,3683256.11202976,TRUE
"7586",-1.8,334010.946415894,3683928.5197771,TRUE
"7587",-1.8,334008.366371365,3683774.27114033,TRUE
"7588",-2.1,333999.508253006,3683250.81533305,TRUE
"7589",-2.2,333999.339732698,3683240.89097317,TRUE
"7590",-2.1,333999.598146878,3683246.03985076,TRUE
"7591",-2.2,333993.289067924,3682874.1702077,TRUE
"7592",-1.8,334011.273201862,3683892.22816835,TRUE
"7593",-2.3,333994.122218948,3682878.11023843,TRUE
"7594",-1.8,334012.217452772,3683933.28311549,TRUE
"7595",-1.8,334009.87097276,3683778.41710829,TRUE
"7596",-1.8,334011.260639706,3683852.4306628,TRUE
"7597",-1.9,334011.363119802,3683850.79396748,TRUE
"7598",-2.2,333994.881882555,3682882.00271959,TRUE
"7599",-1.7,334013.378553858,3683937.99176271,TRUE
"7600",-2.3,333995.729189655,3682886.28081107,TRUE
"7601",-1.8,334011.73517669,3683782.28962114,TRUE
"7602",-1.7,334014.685304798,3683941.84606517,TRUE
"7603",-2.3,333996.787952476,3682890.61075193,TRUE
"7604",-1.9,334009.97824626,3683637.77118896,TRUE
"7605",-1.9,334013.660425937,3683847.18647491,TRUE
"7606",-1.8,334013.773101807,3683848.65644523,TRUE
"7607",-1.9,334010.293556432,3683642.54197326,TRUE
"7608",-1.9,334010.208100872,3683633.00884274,TRUE
"7609",-1.9,334014.714748614,3683888.52349197,TRUE
"7610",-2.3,333997.782981072,3682895.40985827,TRUE
"7611",-2,334010.502407423,3683628.31083818,TRUE
"7612",-1.8,334016.31966067,3683945.46295272,TRUE
"7613",-1.8,334013.726746594,3683786.20099939,TRUE
"7614",-2.4,333998.915220754,3682900.44177002,TRUE
"7615",-1.9,334011.650893571,3683623.87665473,TRUE
"7616",-1.9,334012.244525608,3683647.402402,TRUE
"7617",-1.9,334015.778015406,3683843.91148114,TRUE
"7618",-1.9,334015.778015406,3683843.91148114,TRUE
"7619",-2.4,334000.052132117,3682905.25620129,TRUE
"7620",-1.8,334016.142014608,3683844.98672514,TRUE
"7621",-1.8,334015.606202283,3683790.20302757,TRUE
"7622",-1.9,334012.720443649,3683619.40277935,TRUE
"7623",-1.9,334017.64732372,3683885.01939806,TRUE
"7624",-1.7,334018.747666313,3683947.87390889,TRUE
"7625",-2.5,334001.093132905,3682909.91032862,TRUE
"7626",-2,334013.510746745,3683614.39793401,TRUE
"7627",-1.9,334014.439693794,3683652.15994347,TRUE
"7628",-2.5,334001.877944358,3682914.56661137,TRUE
"7629",-1.8,334017.396555938,3683794.38848459,TRUE
"7630",-2.6,334002.50244236,3682919.32878555,TRUE
"7631",-2,334013.910208224,3683584.97541996,TRUE
"7632",-2,334014.365188632,3683609.60273958,TRUE
"7633",-2.4,334002.81196726,3682924.47013335,TRUE
"7634",-1.8,334018.472849669,3683841.43301166,TRUE
"7635",-2,334014.191168344,3683589.75344563,TRUE
"7636",-2,334014.045538457,3683579.96955761,TRUE
"7637",-2.7,334003.122590014,3682929.67579535,TRUE
"7638",-2,334014.483071312,3683594.89953525,TRUE
"7639",-2,334014.293162737,3683575.04718547,TRUE
"7640",-2,334014.765856141,3683599.67531145,TRUE
"7641",-1.9,334019.574798137,3683881.08657404,TRUE
"7642",-2.6,334003.436446264,3682934.85256329,TRUE
"7643",-2,334014.999144622,3683604.4441685,TRUE
"7644",-1.9,334015.932519451,3683656.92504111,TRUE
"7645",-2.5,334003.749310613,3682939.8075106,TRUE
"7646",-2,334014.601938265,3683570.37777353,TRUE
"7647",-2.4,334004.085229834,3682945.07596454,TRUE
"7648",-2.4,334004.417529619,3682949.91411538,TRUE
"7649",-1.8,334021.520867791,3683948.73165149,TRUE
"7650",-2,334015.05711592,3683565.11577335,TRUE
"7651",-1.9,334016.805468684,3683661.56207466,TRUE
"7652",-2.3,334004.754989618,3682955.16368689,TRUE
"7653",-1.8,334019.220417604,3683798.29939994,TRUE
"7654",-2.3,334005.184644324,3682960.41057529,TRUE
"7655",-2,334015.470958093,3683560.32477517,TRUE
"7656",-1.9,334017.346232736,3683666.82370785,TRUE
"7657",-2,334021.048349461,3683876.70451555,TRUE
"7658",-2.2,334005.613065089,3682965.09401728,TRUE
"7659",-2,334015.87541116,3683555.52950062,TRUE
"7660",-1.9,334017.855142039,3683671.47472179,TRUE
"7661",-1.9,334018.090021137,3683676.60958452,TRUE
"7662",-2.2,334006.075948654,3682970.32259146,TRUE
"7663",-1.9,334018.329152244,3683681.82978224,TRUE
"7664",-1.8,334021.030448064,3683837.84658781,TRUE
"7665",-2,334016.203444546,3683550.56915263,TRUE
"7666",-1.9,334018.559346528,3683686.52659531,TRUE
"7667",-2.2,334006.553000705,3682975.45331524,TRUE
"7668",-1.9,334018.799045549,3683691.78005907,TRUE
"7669",-1.8,334020.840093024,3683802.58316218,TRUE
"7670",-1.9,334019.036832201,3683696.92152742,TRUE
"7671",-2,334022.084302841,3683871.90178254,TRUE
"7672",-2,334016.531251256,3683545.59549831,TRUE
"7673",-1.9,334019.282050099,3683701.78889918,TRUE
"7674",-2,334016.605552394,3683540.83470001,TRUE
"7675",-2.2,334007.083626439,3682980.22929346,TRUE
"7676",-1.9,334019.548887099,3683706.83115372,TRUE
"7677",-2.1,334016.668305154,3683535.67035416,TRUE
"7678",-1.9,334019.82044579,3683712.04081523,TRUE
"7679",-2,334016.735784084,3683530.8919254,TRUE
"7680",-1.7,334023.893458317,3683949.20691013,TRUE
"7681",-2.1,334016.805270151,3683526.23103643,TRUE
"7682",-1.9,334020.091512116,3683717.22164626,TRUE
"7683",-2.3,334007.712561007,3682985.36075194,TRUE
"7684",-2.1,334016.865312588,3683520.96247323,TRUE
"7685",-1.9,334022.795994318,3683867.04136289,TRUE
"7686",-1.9,334020.353043761,3683722.00776878,TRUE
"7687",-1.9,334020.79972831,3683741.94780058,TRUE
"7688",-2,334017.015140911,3683515.82326135,TRUE
"7689",-1.9,334020.697806077,3683727.13964638,TRUE
"7690",-2.2,334008.267214375,3682990.12522816,TRUE
"7691",-1.9,334021.05684825,3683731.90746612,TRUE
"7692",-1.8,334022.34435908,3683806.49177091,TRUE
"7693",-2.1,334017.314293255,3683511.02645769,TRUE
"7694",-1.9,334021.503323981,3683746.97927012,TRUE
"7695",-1.9,334021.422289884,3683737.05008258,TRUE
"7696",-2.2,334008.806596435,3682995.25045124,TRUE
"7697",-1.9,334023.643730079,3683862.07324736,TRUE
"7698",-2,334017.67609554,3683505.97014341,TRUE
"7699",-1.8,334023.506576663,3683834.34474508,TRUE
"7700",-2.3,334009.284298501,3683000.03731582,TRUE
"7701",-2.2,334009.763400757,3683005.17909669,TRUE
"7702",-1.9,334022.579292082,3683752.10309932,TRUE
"7703",-2.1,334018.307296665,3683500.97689002,TRUE
"7704",-2,334024.459123382,3683857.28426374,TRUE
"7705",-2.3,334009.998509357,3683009.94570072,TRUE
"7706",-1.7,334026.041943261,3683946.92411409,TRUE
"7707",-2.3,334010.189813239,3683014.82064384,TRUE
"7708",-1.8,334023.816932201,3683810.78137294,TRUE
"7709",-2.3,334010.38218843,3683019.86749286,TRUE
"7710",-2.3,334010.568013683,3683024.53067465,TRUE
"7711",-2.3,334010.764633136,3683029.77155919,TRUE
"7712",-2.2,334010.958238789,3683034.89048452,TRUE
"7713",-2,334018.838811961,3683495.82006964,TRUE
"7714",-2.3,334011.145620164,3683039.59024304,TRUE
"7715",-2.3,334011.338521526,3683044.72249072,TRUE
"7716",-1.7,334026.817300052,3683943.55557596,TRUE
"7717",-1.9,334025.465924819,3683852.46539138,TRUE
"7718",-1.9,334023.900331182,3683756.84783811,TRUE
"7719",-1.8,334027.057998697,3683939.64711871,TRUE
"7720",-2.1,334019.490687082,3683490.67339544,TRUE
"7721",-2.3,334012.011211125,3683049.85209345,TRUE
"7722",-1.8,334025.455283594,3683830.89073049,TRUE
"7723",-1.8,334027.298334324,3683935.77194338,TRUE
"7724",-1.8,334025.23819765,3683814.57604358,TRUE
"7725",-1.8,334027.075615343,3683915.69054273,TRUE
"7726",-2.3,334012.64112183,3683055.09556373,TRUE
"7727",-1.8,334027.412926894,3683919.62240571,TRUE
"7728",-1.8,334027.664180121,3683931.82696438,TRUE
"7729",-1.7,334027.38312389,3683911.82087572,TRUE
"7730",-2,334020.238778119,3683485.86892714,TRUE
"7731",-1.7,334027.753354253,3683923.57307173,TRUE
"7732",-1.8,334026.639793799,3683847.5005811,TRUE
"7733",-2.3,334013.227542749,3683059.75634356,TRUE
"7734",-1.9,334025.21699628,3683761.60928955,TRUE
"7735",-1.8,334028.071943625,3683927.49970849,TRUE
"7736",-1.8,334027.783919414,3683907.68562875,TRUE
"7737",-2.3,334009.446663203,3682833.53324064,TRUE
"7738",-1.8,334026.464968926,3683826.78612731,TRUE
"7739",-2.3,334009.732841809,3682838.12593853,TRUE
"7740",-2.3,334009.729896039,3682829.4388304,TRUE
"7741",-2.3,334010.002857889,3682841.990176,TRUE
"7742",-2.3,334013.817427169,3683064.89290601,TRUE
"7743",-1.8,334026.811713797,3683822.92244614,TRUE
"7744",-2.1,334020.976218986,3683480.60432747,TRUE
"7745",-1.8,334026.762804406,3683818.9668029,TRUE
"7746",-2.3,334010.284621822,3682846.37885875,TRUE
"7747",-1.7,334028.38852144,3683903.70107913,TRUE
"7748",-2.3,334014.298234662,3683069.53441435,TRUE
"7749",-2.3,334010.594300237,3682850.38328604,TRUE
"7750",-2.3,334010.191921676,3682825.22934011,TRUE
"7751",-2.3,334014.493406576,3683074.79972601,TRUE
"7752",-2.3,334014.680222503,3683079.68472882,TRUE
"7753",-2.1,334021.502952369,3683475.93119548,TRUE
"7754",-2.2,334014.871154016,3683084.7016548,TRUE
"7755",-2.2,334015.408897263,3683114.23570135,TRUE
"7756",-2.2,334015.365939324,3683109.09978423,TRUE
"7757",-2.3,334015.058280522,3683089.49569895,TRUE
"7758",-2.2,334011.129717478,3682854.62122597,TRUE
"7759",-2.2,334015.247523371,3683094.46828628,TRUE
"7760",-1.8,334028.125764304,3683842.86319877,TRUE
"7761",-2.2,334015.435361515,3683099.41316793,TRUE
"7762",-1.8,334029.145280549,3683899.67954663,TRUE
"7763",-1.8,334026.870969519,3683766.37385525,TRUE
"7764",-2.2,334015.626588193,3683104.55653644,TRUE
"7765",-2.1,334021.908667968,3683470.8818964,TRUE
"7766",-2.2,334015.977438532,3683120.35980597,TRUE
"7767",-2.1,334015.956501458,3683119.13340126,TRUE
"7768",-2.1,334015.956501458,3683119.13340126,TRUE
"7769",-2.2,334016.084381997,3683125.20513268,TRUE
"7770",-2.2,334011.743176128,3682859.00979242,TRUE
"7771",-2.1,334022.226711147,3683465.93613962,TRUE
"7772",-2.2,334011.278399831,3682821.41293439,TRUE
"7773",-1.8,334029.934922109,3683895.67409063,TRUE
"7774",-2.1,334022.528386894,3683460.74109488,TRUE
"7775",-2.1,334017.030231234,3683130.23579158,TRUE
"7776",-2.2,334012.557455449,3682863.3183968,TRUE
"7777",-2.1,334022.868057709,3683455.58865988,TRUE
"7778",-1.9,334028.664793909,3683770.65353599,TRUE
"7779",-2.1,334023.212336814,3683450.32411821,TRUE
"7780",-1.8,334030.821024982,3683891.69804498,TRUE
"7781",-1.8,334029.964584346,3683838.04786764,TRUE
"7782",-2.2,334017.992978355,3683135.00106609,TRUE
"7783",-2.2,334012.6537052,3682817.65038539,TRUE
"7784",-2.2,334013.63969218,3682867.60468,TRUE
"7785",-2.1,334023.562856459,3683445.53420284,TRUE
"7786",-1.8,334031.491677181,3683887.76228151,TRUE
"7787",-2.1,334023.91342966,3683440.80196444,TRUE
"7788",-2.1,334018.981187559,3683139.89346265,TRUE
"7789",-1.8,334029.882280216,3683775.88143164,TRUE
"7790",-2.1,334024.257820275,3683435.59842647,TRUE
"7791",-2.2,334014.881188975,3682871.88713545,TRUE
"7792",-1.9,334032.196373959,3683883.80153467,TRUE
"7793",-2.1,334024.613873148,3683430.80508927,TRUE
"7794",-2.3,334023.831468952,3683380.72083313,TRUE
"7795",-1.9,334030.674334557,3683780.58307132,TRUE
"7796",-2.1,334019.958316879,3683145.01010446,TRUE
"7797",-1.8,334030.954357867,3683785.90683525,TRUE
"7798",-2.2,334023.998479176,3683376.04164273,TRUE
"7799",-2.2,334024.169030531,3683385.75855062,TRUE
"7800",-1.8,334031.865548127,3683833.70731814,TRUE
"7801",-2.2,334024.149413388,3683371.29395714,TRUE
"7802",-2.2,334025.111867762,3683425.9217029,TRUE
"7803",-1.8,334031.488795737,3683795.21822741,TRUE
"7804",-2.1,334014.755928374,3682814.49768226,TRUE
"7805",-2.2,334024.664999986,3683390.63384055,TRUE
"7806",-2.2,334024.307750048,3683365.8883964,TRUE
"7807",-1.8,334031.760397204,3683799.99419574,TRUE
"7808",-2.2,334024.278592626,3683361.23362979,TRUE
"7809",-2.1,334020.754391687,3683149.78155213,TRUE
"7810",-1.9,334033.299851217,3683880.06136275,TRUE
"7811",-2.2,334016.173955323,3682876.66230439,TRUE
"7812",-2.2,334024.357703032,3683355.00751303,TRUE
"7813",-2.1,334025.628180712,3683420.85609694,TRUE
"7814",-2.2,334024.420960625,3683349.8719993,TRUE
"7815",-2.2,334025.2136355,3683395.8653901,TRUE
"7816",-2.2,334024.491893118,3683345.07687547,TRUE
"7817",-2.2,334024.554200889,3683339.94026886,TRUE
"7818",-2.1,334021.492402901,3683154.42643445,TRUE
"7819",-2.2,334024.627424515,3683335.27931781,TRUE
"7820",-2.2,334025.776578746,3683400.89815066,TRUE
"7821",-1.8,334032.690206474,3683805.12495815,TRUE
"7822",-2.2,334026.138144948,3683416.07344257,TRUE
"7823",-2.2,334024.757639201,3683330.02730555,TRUE
"7824",-2.2,334024.920200129,3683324.86902214,TRUE
"7825",-1.8,334033.539330382,3683828.88371399,TRUE
"7826",-2.1,334022.107797384,3683159.20207591,TRUE
"7827",-2.2,334026.448594981,3683406.15310521,TRUE
"7828",-2.2,334026.540657045,3683411.27265737,TRUE
"7829",-2,334034.544861847,3683875.98934517,TRUE
"7830",-2.2,334017.590356392,3682880.92957335,TRUE
"7831",-2.2,334025.089160013,3683320.08553524,TRUE
"7832",-2.1,334022.611888484,3683164.33455775,TRUE
"7833",-2.1,334022.795059661,3683169.1153596,TRUE
"7834",-2.1,334025.28924344,3683314.94213999,TRUE
"7835",-1.8,334033.745579632,3683810.24359405,TRUE
"7836",-2.2,334022.984307364,3683174.25210717,TRUE
"7837",-2.1,334023.176739169,3683179.52079382,TRUE
"7838",-2.2,334023.365892224,3683184.65199713,TRUE
"7839",-2.2,334025.552296273,3683310.15815603,TRUE
"7840",-2.1,334023.55597671,3683189.78318457,TRUE
"7841",-2.1,334023.748086714,3683195.03302061,TRUE
"7842",-2.2,334023.937523723,3683200.180857,TRUE
"7843",-2.2,334025.808572411,3683304.97719835,TRUE
"7844",-2.1,334024.122406297,3683204.95275634,TRUE
"7845",-1.8,334034.660003439,3683814.90986901,TRUE
"7846",-1.8,334034.870772985,3683824.58061921,TRUE
"7847",-2.2,334024.404073652,3683210.10012746,TRUE
"7848",-2.2,334018.948826709,3682885.56940927,TRUE
"7849",-2.2,334024.686426246,3683215.23306747,TRUE
"7850",-2.2,334026.152182566,3683300.21845976,TRUE
"7851",-2.1,334017.827072598,3682812.0494122,TRUE
"7852",-2,334036.013356078,3683872.0199942,TRUE
"7853",-2.2,334024.959813257,3683220.00456518,TRUE
"7854",-1.8,334035.222316156,3683819.7973387,TRUE
"7855",-2.2,334025.241518182,3683225.15415413,TRUE
"7856",-2.2,334026.492874345,3683295.07044591,TRUE
"7857",-2.2,334025.661664822,3683230.28141431,TRUE
"7858",-2.2,334026.998022708,3683290.27789244,TRUE
"7859",-2.2,334026.142955814,3683235.49747495,TRUE
"7860",-2.2,334020.357014927,3682890.33817162,TRUE
"7861",-1.9,334033.765826239,3683670.10274523,TRUE
"7862",-1.9,334033.721863394,3683665.3450749,TRUE
"7863",-1.9,334033.903518921,3683675.38457091,TRUE
"7864",-1.9,334034.03257866,3683680.16075382,TRUE
"7865",-1.9,334034.165553668,3683685.22082231,TRUE
"7866",-2.1,334026.604940361,3683240.6195842,TRUE
"7867",-1.9,334034.296980015,3683690.13561351,TRUE
"7868",-1.9,334034.426342813,3683694.92953836,TRUE
"7869",-1.9,334033.868508435,3683660.07392336,TRUE
"7870",-1.9,334034.562824133,3683700.1403968,TRUE
"7871",-1.9,334034.690763419,3683704.9055071,TRUE
"7872",-2.2,334027.541295537,3683285.5900611,TRUE
"7873",-2,334037.518231661,3683868.05334994,TRUE
"7874",-1.9,334034.819842384,3683709.68279906,TRUE
"7875",-1.9,334034.948141476,3683714.46897787,TRUE
"7876",-1.9,334035.0794319,3683719.43035752,TRUE
"7877",-2,334034.015411446,3683654.92699665,TRUE
"7878",-1.9,334035.211653757,3683724.3917213,TRUE
"7879",-2.2,334027.057568656,3683245.79398507,TRUE
"7880",-2,334035.343534884,3683729.33312553,TRUE
"7881",-1.9,334035.474825469,3683734.29450527,TRUE
"7882",-1.9,334035.604601527,3683739.16717578,TRUE
"7883",-1.9,334035.738451767,3683744.22390215,TRUE
"7884",-1.9,334034.165082886,3683650.16047454,TRUE
"7885",-1.9,334035.866561888,3683748.99899252,TRUE
"7886",-1.9,334035.987614009,3683753.30612559,TRUE
"7887",-2.2,334027.456121115,3683250.91163134,TRUE
"7888",-2.2,334021.403762085,3682895.05653536,TRUE
"7889",-1.9,334034.243514893,3683645.36854822,TRUE
"7890",-2.2,334027.696691279,3683255.78018887,TRUE
"7891",-2.2,334028.119604012,3683280.33483647,TRUE
"7892",-1.9,334034.286198192,3683640.22894694,TRUE
"7893",-2,334034.328196466,3683635.10377687,TRUE
"7894",-2.2,334027.942732153,3683260.96920848,TRUE
"7895",-1.9,334034.378517195,3683630.30234792,TRUE
"7896",-2.2,334028.179970515,3683265.6426058,TRUE
"7897",-1.9,334036.603283583,3683757.60814138,TRUE
"7898",-1.9,334034.420250904,3683625.16165379,TRUE
"7899",-2.2,334028.423883406,3683270.81613317,TRUE
"7900",-2,334034.471170423,3683620.50440926,TRUE
"7901",-2,334020.656980157,3682810.47930088,TRUE
"7902",-2.2,334028.661212447,3683275.54942517,TRUE
"7903",-2.3,334022.325068361,3682899.74043727,TRUE
"7904",-2,334034.578995404,3683615.36036847,TRUE
"7905",-1.9,334037.364577457,3683762.36354765,TRUE
"7906",-2,334034.831561239,3683610.56325111,TRUE
"7907",-2.1,334039.182977959,3683864.11947044,TRUE
"7908",-2.4,334023.07468095,3682904.95524342,TRUE
"7909",-2,334035.077361479,3683605.47896937,TRUE
"7910",-2.7,334023.326934533,3682909.63503749,TRUE
"7911",-2.6,334023.493117554,3682914.78548723,TRUE
"7912",-2.8,334023.656545015,3682919.66534223,TRUE
"7913",-1.9,334035.302209872,3683600.74998586,TRUE
"7914",-2.4,334023.823792038,3682924.82353819,TRUE
"7915",-2.4,334023.990622663,3682929.95733917,TRUE
"7916",-1.9,334038.316136311,3683767.13123414,TRUE
"7917",-2.3,334024.156711141,3682935.10224472,TRUE
"7918",-1.9,334035.508990955,3683595.61756609,TRUE
