"","Longitude","Latitude","ElevationBottom"
"2869",-88.7837682789112,33.2772253303778,-1.9
"2870",-88.783766558253,33.2771756724988,-1.8
"2871",-88.783764834273,33.2771324789496,-1.9
"2872",-88.783763110293,33.2770860563729,-1.9
"2873",-88.7837613929565,33.2770378408922,-1.8
"2874",-88.7837610006828,33.2769909610248,-1.9
"2875",-88.7837623717039,33.2769417649286,-1.9
"2876",-88.7837637237918,33.2768946270737,-1.9
"2877",-88.7837650869784,33.2768521145403,-1.9
"2878",-88.7837664253561,33.2768059473394,-1.9
"2879",-88.7837677709153,33.276755369979,-1.9
"2880",-88.7837691066815,33.2767089401729,-1.9
"2881",-88.783773649768,33.2766625840973,-1.9
"2882",-88.7837780508458,33.2766136416154,-2
"2883",-88.7837755674495,33.276564493321,-2
"2884",-88.7837731289908,33.2765181838377,-1.9
"2885",-88.7837706503247,33.2764711056554,-1.9
"2886",-88.7837684845341,33.2764243417261,-1.9
"2887",-88.7837666301134,33.2763779594124,-1.9
"2888",-88.7837647891697,33.2763315901603,-1.9
"2889",-88.7837629185768,33.2762853112719,-1.9
"2890",-88.78376106775,33.2762389828374,-1.9
"2891",-88.7837601668289,33.2761925878657,-1.9
"2892",-88.7837597861622,33.2761463622708,-2
"2893",-88.7837594032508,33.2760999080231,-1.9
"2894",-88.7837590134181,33.2760536460779,-2
"2895",-88.7837586228372,33.2760061283216,-2
"2896",-88.7837582348752,33.2759590524184,-2
"2897",-88.7837578437331,33.2759105365389,-2
"2898",-88.7837574539005,33.2758618099195,-2
"2899",-88.7837570670608,33.2758152591775,-2
"2900",-88.783756683027,33.2757689756698,-2
"2901",-88.7837562943167,33.2757226163281,-2
"2902",-88.7837559056064,33.2756763495467,-2
"2903",-88.783755513529,33.2756288526328,-2
"2904",-88.7837551208905,33.2755799077285,-2
"2905",-88.7837547301225,33.2755307606841,-2
"2906",-88.7837543386063,33.2754835925946,-2
"2907",-88.7837539541984,33.2754379937858,-2
"2908",-88.7837535694164,33.2753912360817,-2
"2909",-88.7837531838861,33.2753449304439,-2
"2910",-88.7837527970464,33.2752979824539,-2
"2911",-88.7837524105808,33.2752515752983,-2
"2912",-88.7837520229929,33.2752052075122,-2
"2913",-88.7837516344697,33.275158894784,-2
"2914",-88.7837517352353,33.2751113743757,-2
"2915",-88.783752351066,33.2750650341469,-2
"2916",-88.7837529677893,33.2750186015303,-2.1
"2917",-88.7837535904627,33.2749713221543,-2.1
"2918",-88.7837542116485,33.2749248040399,-2.1
"2919",-88.7837548239092,33.2748776889115,-2.1
"2920",-88.783755441525,33.2748311509759,-2.1
"2921",-88.7837560636034,33.274784908518,-2.1
"2922",-88.7837566711041,33.2747384754824,-2.1
"2923",-88.7837572905049,33.2746911262948,-2.1
"2924",-88.7837579122857,33.2746446583731,-2.2
"2925",-88.7837585251415,33.2745983426505,-2.1
"2926",-88.7837591418648,33.2745510033101,-2.2
"2927",-88.7837597541255,33.2745045613209,-2.2
"2928",-88.7837603660887,33.2744574603456,-2.2
"2929",-88.7837629298117,33.2744101555576,-2.3
"2930",-88.7837656632489,33.2743611942641,-2.3
"2931",-88.7837683716571,33.2743191765381,-2.2
"2932",-88.7837703690047,33.2742717327899,-2.3
"2933",-88.7837719048283,33.2742210662652,-2.3
"2934",-88.7837734303344,33.2741747418544,-2.4
"2935",-88.783774930784,33.2741301141573,-2.4
"2936",-88.783776458501,33.2740820051032,-2.4
"2937",-88.7837779714789,33.2740400543222,-2.5
"2938",-88.7837819320961,33.2739933983541,-2.5
"2939",-88.7837868144116,33.2739461830233,-2.4
"2940",-88.783792558252,33.2738990309131,-2.4
"2941",-88.7837982934399,33.273853053433,-2.5
"2942",-88.7838037233607,33.2738065534304,-2.6
"2943",-88.7838089874316,33.2737597080624,-2.5
"2944",-88.7838141782706,33.2737132930861,-2.6
"2945",-88.7838204252935,33.2736651397836,-2.6
"2946",-88.7838266630043,33.2736165995784,-2.6
"2947",-88.7838329425,33.2735688983493,-2.6
"2948",-88.783839121523,33.2735217758017,-2.6
"2949",-88.7838450526728,33.2734750940159,-2.5
"2950",-88.7838508159695,33.2734287089037,-2.5
"2951",-88.7838560482056,33.2733820826113,-2.5
"2952",-88.7838617617511,33.2733349810249,-2.4
"2953",-88.7838683901289,33.2732878613859,-2.4
"2954",-88.7838750435777,33.2732422027906,-2.4
"2955",-88.783881144742,33.2731953849008,-2.3
"2956",-88.7838868022112,33.273148559151,-2.2
"2957",-88.7838915246616,33.273097783131,-2.2
"2958",-88.7838961661061,33.2730514209828,-2.3
"2959",-88.7839007634087,33.2730050686185,-2.4
"2960",-88.7839056796926,33.2729587110912,-2.2
"2961",-88.7839115402493,33.2729114822601,-2.2
"2962",-88.7839176138675,33.2728649206617,-2.2
"2963",-88.7839238852059,33.2728187354407,-2.2
"2964",-88.7839305430834,33.2727722778452,-2.2
"2965",-88.783937078086,33.272725865479,-2.3
"2966",-88.7839434172987,33.272680985665,-2.2
"2967",-88.7839496047872,33.2726332252564,-2.4
"2968",-88.7839563988016,33.2725867720586,-2.2
"2969",-88.7839638490459,33.2725399089171,-2.2
"2970",-88.783971333189,33.2724930592207,-2.4
"2971",-88.7839786834181,33.2724496874852,-2.2
"2972",-88.783986316752,33.2723993054018,-2.2
"2973",-88.7839934053598,33.2723572365124,-2.2
"2974",-88.7839996418679,33.2723106252224,-2.2
"2975",-88.7840058216604,33.2722634806798,-2.2
"2976",-88.7840119347467,33.2722182057251,-2.2
"2977",-88.7840191779194,33.2721701787373,-2.2
"2978",-88.7840262691456,33.2721219049532,-2.2
"2979",-88.7840330967382,33.2720748348788,-2.2
"2980",-88.784039923062,33.2720317486961,-2.2
"2981",-88.7840476273965,33.2719886655857,-2.2
"2982",-88.7840548844112,33.2719465554991,-2.3
"2983",-88.784060857836,33.2719033785882,-2.3
"2984",-88.784066318866,33.2718646455307,-2.2
"2985",-88.7840724638971,33.2718258217915,-2.2
"2986",-88.7840784298137,33.2717860912584,-2.2
"2987",-88.7840843696941,33.2717428172698,-2.2
"2988",-88.7840916103959,33.2717040404163,-2.2
"2989",-88.7840980538295,33.2716644614671,-2.3
"2990",-88.7841034597164,33.2716252584271,-2.3
"2991",-88.7841076096884,33.2715836805849,-2.2
"2992",-88.7841120673873,33.2715445262288,-2.3
"2993",-88.7841175226348,33.2715013491174,-2.4
"2994",-88.7841227483957,33.2714626721912,-2.4
"2995",-88.7841278750058,33.2714222346136,-2.3
"2996",-88.7841329254328,33.2713773455315,-2.2
"2997",-88.7841466767361,33.2713353393716,-2.2
"2998",-88.7841630176853,33.2712976098395,-2
"2999",-88.7841902393379,33.2712667163079,-1.9
"3000",-88.7842179281285,33.271241233181,-1.9
"3001",-88.7842436000033,33.2712298742586,-1.9
"3002",-88.7842707452192,33.2712357815,-2
"3003",-88.7843013164732,33.2712490072839,-2.1
"3004",-88.7843233062904,33.2712680792135,-2.2
"3005",-88.784339207813,33.2712942221302,-2.3
"3006",-88.7843513551677,33.2713251438524,-2.3
"3007",-88.7843601702451,33.2713538425067,-2.4
"3008",-88.7843701213675,33.271382714942,-2.4
"3009",-88.7843801874143,33.271415027193,-2.4
"3010",-88.7843785555248,33.2714581719843,-2.4
"3011",-88.7843769298728,33.2714971069003,-2.4
"3012",-88.7843753127974,33.2715402289671,-2.4
"3013",-88.7843737035189,33.2715832731305,-2.4
"3014",-88.7843720848841,33.2716296291573,-2.3
"3015",-88.7843692529701,33.2716759432028,-2.3
"3016",-88.7843651521702,33.2717190877501,-2.3
"3017",-88.7843606851027,33.271763619393,-2.3
"3018",-88.7843534946624,33.2718093641977,-2.3
"3019",-88.7843457521838,33.2718560052342,-2.3
"3020",-88.7843380680144,33.2719037956635,-2.3
"3021",-88.7843303159772,33.2719522649705,-2.3
"3022",-88.7843224982275,33.2719961810079,-2.3
"3023",-88.7843145730121,33.2720424046112,-2.2
"3024",-88.7843069198329,33.2720889833281,-2.2
"3025",-88.7842992215484,33.2721375984921,-2.2
"3026",-88.7842929727756,33.2721853181226,-2.2
"3027",-88.7842870544936,33.2722292201987,-2.3
"3028",-88.7842812563145,33.2722752915336,-2.2
"3029",-88.7842751112765,33.2723219153875,-2.3
"3030",-88.7842689152287,33.2723691221487,-2.2
"3031",-88.7842627848481,33.272411628539,-2.2
"3032",-88.7842580100794,33.2724571027088,-2.2
"3033",-88.7842529937749,33.2725022808223,-2.2
"3034",-88.7842475709912,33.2725502215094,-2.2
"3035",-88.7842422377953,33.2725933431201,-2.2
"3036",-88.7842370820169,33.2726407710477,-2.2
"3037",-88.7842319648475,33.272686946517,-2.2
"3038",-88.7842267702197,33.2727334060089,-2.2
"3039",-88.7842211256592,33.2727765951773,-2.2
"3040",-88.78421502576,33.272822900577,-2.3
"3041",-88.7842088307973,33.2728703920254,-2.3
"3042",-88.7842043307603,33.2729134612199,-2.3
"3043",-88.7841999698107,33.2729597950366,-2.2
"3044",-88.7841962940578,33.2730029682526,-2.2
"3045",-88.7841925933725,33.2730492769864,-2.3
"3046",-88.7841870087804,33.2730990530644,-2.3
"3047",-88.7841803327816,33.2731463375606,-2.4
"3048",-88.7841726934622,33.2731927477408,-2.3
"3049",-88.7841640812228,33.2732419470899,-2.4
"3050",-88.7841533880886,33.273289706631,-2.4
"3051",-88.784142335859,33.2733374367359,-2.4
"3052",-88.7841318640744,33.2733857866513,-2.4
"3053",-88.7841206945274,33.2734339435556,-2.5
"3054",-88.7841100093497,33.2734835007515,-2.4
"3055",-88.7840967030928,33.2735311697913,-2.4
"3056",-88.7840834004647,33.2735791640237,-2.5
"3057",-88.7840701087615,33.2736282028929,-2.5
"3058",-88.7840588030352,33.2736745382239,-2.5
"3059",-88.7840481482604,33.2737261988578,-2.4
"3060",-88.7840382339229,33.2737758661456,-2.5
"3061",-88.7840303141767,33.2738217472419,-2.4
"3062",-88.784024373114,33.2738696706064,-2.5
"3063",-88.7840206157524,33.2739178440506,-2.4
"3064",-88.7840198636232,33.2739651491823,-2.4
"3065",-88.7840191136678,33.2740140940899,-2.5
"3066",-88.7840183597271,33.2740604056338,-2.4
"3067",-88.7840176061487,33.2741098490444,-2.4
"3068",-88.7840168514834,33.274157461722,-2.3
"3069",-88.7840160950066,33.2742062943109,-2.3
"3070",-88.7840153436021,33.2742555552281,-2.3
"3071",-88.7840146030664,33.2743008291165,-2.3
"3072",-88.7840138589077,33.2743485586634,-2.3
"3073",-88.7840131129376,33.2743977586084,-2.2
"3074",-88.7840123586346,33.2744484831241,-2.3
"3075",-88.7840103411982,33.2744948597982,-2.2
"3076",-88.7840067067576,33.2745405023324,-2.2
"3077",-88.7840029519475,33.2745907231606,-2.1
"3078",-88.783999679528,33.2746413494679,-2.2
"3079",-88.7839964039176,33.2746876516061,-2.1
"3080",-88.7839930448522,33.2747384754824,-2.1
"3081",-88.7839896999351,33.2747864280305,-2.2
"3082",-88.7839863550179,33.2748340685603,-2.2
"3083",-88.78398293695,33.2748818419138,-2.1
"3084",-88.783979353068,33.2749324859334,-2.1
"3085",-88.7839757885057,33.2749788484912,-2.1
"3086",-88.7839718988517,33.2750289466008,-2.1
"3087",-88.7839679846752,33.2750790915354,-2
"3088",-88.7839685978752,33.2751261323394,-2
"3089",-88.7839706803716,33.2751761196339,-2
"3090",-88.783972795407,33.2752224279683,-2
"3091",-88.7839749023076,33.2752694729016,-2
"3092",-88.7839792546197,33.2753205467354,-2
"3093",-88.7839857194742,33.2753669061003,-2
"3094",-88.7839912863929,33.2754175775282,-2
"3095",-88.7839960368796,33.2754647702889,-2
"3096",-88.7840000132861,33.2755135553021,-2
"3097",-88.7840039056065,33.2755642620978,-2
"3098",-88.7840073672217,33.2756106545873,-2
"3099",-88.7840108221445,33.2756612315475,-2
"3100",-88.7840155733821,33.2757099843509,-2
"3101",-88.784021142014,33.2757581666607,-2
"3102",-88.7840296840399,33.2758081437621,-2
"3103",-88.7840381934308,33.2758561359407,-1.9
"3104",-88.7840481229887,33.2759017451473,-2
"3105",-88.7840573680167,33.2759489211138,-1.9
"3106",-88.7840638494373,33.2759943089327,-1.9
"3107",-88.784070418711,33.2760405841947,-1.9
"3108",-88.7840787748092,33.2760891287523,-1.9
"3109",-88.7840880141624,33.2761430169064,-1.9
"3110",-88.7840991685937,33.2761861946561,-1.9
"3111",-88.7841107455389,33.276232492945,-1.9
"3112",-88.7841232975493,33.2762788159418,-1.9
"3113",-88.7841347261515,33.276320730713,-1.9
"3114",-88.7841460738636,33.2763664336037,-2
"3115",-88.7841592719039,33.2764135842172,-1.9
"3116",-88.7841725456559,33.2764600311415,-1.9
"3117",-88.7841801399803,33.2765063568678,-1.8
"3118",-88.7841729726223,33.2765526416306,-1.8
"3119",-88.7841695461083,33.276595727963,-1.8
"3120",-88.7841661229066,33.2766420699296,-1.8
"3121",-88.7841622602354,33.2766883053981,-1.9
"3122",-88.7841579881042,33.2767348157348,-1.9
"3123",-88.7841539654763,33.276781085152,-1.9
"3124",-88.784150161764,33.2768231372966,-1.9
"3125",-88.7841463574766,33.2768706336367,-1.9
"3126",-88.7841433520845,33.2769139942225,-1.9
"3127",-88.7841403205711,33.2769644011727,-2
"3128",-88.7841370942268,33.2770074768782,-2
"3129",-88.7841326456635,33.2770538874232,-2
"3130",-88.78412821899,33.277100218513,-2
"3131",-88.7841236012282,33.277146546884,-1.9
"3132",-88.7841189732167,33.2771940472935,-1.9
"3133",-88.7841143166342,33.2772403747191,-1.9
"3134",-88.7841095463962,33.2772878119336,-2
"3135",-88.7841045559522,33.2773341256547,-1.9
"3136",-88.7841004587152,33.2773831706202,-2
"3137",-88.7840974994723,33.2774275060298,-2
"3138",-88.7840945056856,33.2774742377631,-2
"3139",-88.7840915413831,33.2775176712508,-2
"3140",-88.7840885731916,33.2775626119817,-2
"3141",-88.784085590514,33.2776057589608,-2
"3142",-88.7840824618181,33.2776520812221,-2
"3143",-88.7840792716217,33.2776983906256,-1.9
"3144",-88.7840760395509,33.2777458841347,-1.9
"3145",-88.7840725108283,33.2777905361913,-1.9
"3146",-88.7840687457129,33.2778378776815,-1.8
"3147",-88.7840650979472,33.2778859032284,-1.9
"3148",-88.7840616262616,33.2779291901166,-1.9
"3149",-88.7840582111344,33.2779785600581,-1.8
"3150",-88.7840543772216,33.2780250289578,-1.8
"3151",-88.7840502413285,33.278067987019,-1.8
"3152",-88.7840418617577,33.2781145384296,-1.8
"3153",-88.7840287988711,33.2781584203542,-1.8
"3154",-88.7840194750293,33.2782037011199,-1.8
"3155",-88.7840128343118,33.2782451746855,-1.8
"3156",-88.7840084646951,33.2782839101012,-1.8
"3157",-88.784004468878,33.2783193727376,-1.8
"3158",-88.7840006448995,33.2783513412516,-1.8
"3159",-88.7839971162625,33.2783836465405,-1.8
"3160",-88.7839935258789,33.2784151262567,-1.7
"3161",-88.7839907857887,33.2784432896174,-1.8
"3162",-88.783988037783,33.2784747908724,-1.8
"3163",-88.783985272627,33.2785064616729,-1.8
"3164",-88.7839801331457,33.2785371519135,-1.8
"3165",-88.783972795407,33.2785661056538,-1.8
"3166",-88.783958037951,33.2785941951796,-1.8
"3167",-88.78394253088,33.2786230381832,-1.8
"3168",-88.7839269822864,33.2786534959762,-1.9
"3169",-88.7839156761959,33.2786847383906,-1.8
"3170",-88.783908293975,33.2787134720363,-1.9
"3171",-88.7839134704601,33.2787451004786,-1.9
"3172",-88.7839176771578,33.27877321026,-1.9
"3173",-88.7839218656185,33.2788031951377,-1.8
"3174",-88.7839310895532,33.2788390602486,-1.9
"3175",-88.7839425437231,33.2788743509961,-1.8
"3176",-88.7839515781246,33.2789131994088,-1.8
"3177",-88.7839574029747,33.2789510477889,-1.9
"3178",-88.7839495494952,33.2789876207297,-1.9
"3179",-88.7839518653383,33.2790255622471,-1.9
"3180",-88.7839541811815,33.2790663402341,-1.9
"3181",-88.7839564903443,33.2791051303775,-1.8
"3182",-88.7839593800264,33.2791439770892,-1.8
"3183",-88.7839634656363,33.2791794717802,-1.9
"3184",-88.7839678052743,33.2792140676603,-1.8
"3185",-88.7839736639871,33.2792506313114,-1.9
"3186",-88.7839810642816,33.2792855490671,-1.8
"3187",-88.7839891161131,33.2793206309043,-1.9
"3188",-88.7839966438409,33.2793534656164,-1.8
"3189",-88.7840047665891,33.2793883400545,-1.8
"3190",-88.784020344551,33.2794229571099,-1.9
"3191",-88.7840478659439,33.2794543518564,-1.8
"3192",-88.7840863438109,33.2794831125105,-1.8
"3193",-88.7841273397177,33.2794959831314,-1.8
"3194",-88.784177184063,33.2795037050393,-1.8
"3195",-88.7842262939014,33.2795093219381,-1.8
"3196",-88.7842776930351,33.279514324209,-1.8
"3197",-88.7843289158584,33.2795260610752,-1.8
"3198",-88.7843751095505,33.2795469709369,-1.8
"3199",-88.7844103035916,33.2795750749159,-1.8
"3200",-88.7844323318645,33.2796096021314,-1.8
"3201",-88.784441966294,33.2796494978543,-1.8
"3202",-88.7844276723425,33.2796882526311,-1.8
"3203",-88.7844103746003,33.2797281807744,-1.8
"3204",-88.7843864293246,33.2797627396797,-1.5
"3205",-88.7843824484774,33.2798057638319,-1.8
"3206",-88.7843862047559,33.2798488013832,-1.8
"3207",-88.7843913770419,33.2798919721452,-1.7
"3208",-88.7844014246561,33.2799340094454,-1.7
"3209",-88.7844050425278,33.2799767796829,-1.7
"3210",-88.7843983658183,33.2800159474762,-1.7
"3211",-88.7843954500687,33.2800513384282,-1.7
"3212",-88.7843926122463,33.2800903128482,-1.7
"3213",-88.7843897539588,33.2801301504978,-1.7
"3214",-88.7843838022579,33.2801657504482,-1.7
"3215",-88.7843765902934,33.2802013230823,-1.8
"3216",-88.7843669200244,33.2802398450157,-1.7
"3217",-88.7843522109667,33.2802757269672,-1.7
"3218",-88.7843382206581,33.2803124027715,-1.8
"3219",-88.7843206256049,33.2803460077296,-1.7
"3220",-88.7842961377044,33.2803710594246,-1.7
"3221",-88.7842618506307,33.2803926340819,-1.7
"3222",-88.7842248110491,33.2804125865009,-1.7
"3223",-88.7841875983773,33.2804319455431,-1.7
"3224",-88.7841489831305,33.2804511293809,-1.7
"3225",-88.784108270978,33.2804670339045,-1.7
"3226",-88.7840698033715,33.2804863822928,-1.7
"3227",-88.7840282187653,33.2805042410202,-1.7
"3228",-88.7839901589634,33.2805195243567,-1.7
"3229",-88.7839514892006,33.2805374773989,-1.7
"3230",-88.7839106741003,33.2805537984241,-1.7
"3231",-88.7838694670929,33.280561974186,-1.7
"3232",-88.7838267018568,33.2805656274872,-1.8
"3233",-88.7837847553653,33.2805683286587,-1.7
"3234",-88.7837375490964,33.2805710337262,-1.8
"3235",-88.7836961757415,33.2805738916123,-1.7
"3236",-88.783648747403,33.2805768151808,-1.7
"3237",-88.7836036309653,33.2805806909477,-1.8
"3238",-88.7835551605459,33.2805859750398,-1.8
"3239",-88.783514969859,33.2805979151555,-1.8
"3240",-88.7834783437049,33.2806130734355,-1.8
"3241",-88.7834476489809,33.2806375699793,-1.8
"3242",-88.7834223538696,33.280666361671,-1.7
"3243",-88.7833981311412,33.2806971983822,-1.8
"3244",-88.7833773216913,33.2807309545219,-1.7
"3245",-88.7833542331894,33.2807629161071,-1.7
"3246",-88.7833322243618,33.2807953096614,-1.7
"3247",-88.7833100338578,33.2808268001014,-1.8
"3248",-88.7832862382707,33.2808604986012,-1.7
"3249",-88.7832631690323,33.2808913104184,-1.7
"3250",-88.7832399821326,33.2809229214646,-1.7
"3251",-88.7832116581676,33.2809503762224,-1.7
"3252",-88.783178820576,33.2809722982601,-1.7
"3253",-88.7831417106843,33.2809907617336,-1.7
"3254",-88.7831009994053,33.2810022043194,-1.7
"3255",-88.783057893971,33.2810126061645,-1.7
"3256",-88.7830175981105,33.2810237384845,-1.7
"3257",-88.782977240269,33.2810396934508,-1.7
"3258",-88.7829429816316,33.2810595141244,-1.7
"3259",-88.7829265002599,33.2810855189022,-1.8
"3260",-88.7829309766022,33.2811142791517,-1.8
"3261",-88.7829411936884,33.2811403033915,-1.8
"3262",-88.7829626630458,33.2811637113953,-1.8
"3263",-88.7829944142464,33.2811864973986,-1.9
"3264",-88.7830302990473,33.2812075378745,-1.9
"3265",-88.7830687408216,33.2812274548525,-1.9
"3266",-88.7831059094452,33.2812458924871,-1.9
"3267",-88.783148361088,33.2812630767239,-1.9
"3268",-88.7831894059685,33.2812777141342,-1.9
"3269",-88.7832317729434,33.2812895151085,-1.9
"3270",-88.7832740716945,33.2813025453379,-1.8
"3271",-88.7833163674095,33.2813154782027,-1.8
"3272",-88.7833588094247,33.2813276809887,-1.8
"3273",-88.7833975560297,33.2813419141867,-1.8
"3274",-88.7834370355924,33.2813574229745,-1.8
"3275",-88.7834770391879,33.2813769453833,-1.8
"3276",-88.7835011645016,33.2814009906393,-1.9
"3277",-88.7835136638236,33.2814291807099,-1.9
"3278",-88.7835201104068,33.2814634141138,-1.9
"3279",-88.7835241447732,33.2814958200694,-1.9
"3280",-88.7835279218499,33.2815271441606,-1.9
"3281",-88.7835311744574,33.2815627346269,-1.9
"3282",-88.7835343679266,33.281599910353,-1.9
"3283",-88.7835394694129,33.2816359047246,-1.8
"3284",-88.7835468854379,33.2816707754455,-1.9
"3285",-88.7835557805435,33.2817070724378,-1.9
"3286",-88.783566659081,33.2817419133931,-1.9
"3287",-88.7835793203418,33.2817730321489,-1.9
"3288",-88.7835977739262,33.2818022287649,-1.9
"3289",-88.7836162069916,33.2818303892644,-1.9
"3290",-88.7836372547505,33.2818543567868,-1.9
"3291",-88.783663297986,33.2818727285448,-1.9
"3292",-88.783690397751,33.2818732419295,-1.9
"3293",-88.7837123447802,33.2818684930898,-1.9
"3294",-88.7837269674938,33.2818554696278,-1.9
"3295",-88.7837317686714,33.2818364766674,-1.9
"3296",-88.7837259301314,33.2818169588706,-1.9
"3297",-88.7837155023703,33.2817962398692,-1.9
"3298",-88.7836966674686,33.2817777938167,-1.9
"3299",-88.7836657559471,33.2817635344786,-2
"3300",-88.7836256743774,33.2817426872008,-2
"3301",-88.783588078636,33.2817227581729,-1.9
"3302",-88.7835599240658,33.2816979765171,-0.8
"3303",-88.7835547985926,33.2816695588149,-1.9
"3304",-88.7835564476737,33.2816376003589,-1.9
"3305",-88.7835580857135,33.2816074594598,-1.9
"3306",-88.7835597000937,33.2815734840558,-1.9
"3307",-88.7835613515407,33.2815378332903,-1.9
"3308",-88.7835619333141,33.2815066209478,-1.9
"3309",-88.7835540207089,33.2814771805806,-1.9
"3310",-88.7835455682232,33.2814440668445,-1.9
"3311",-88.7835344141271,33.2814107074348,-2
"3312",-88.7835240247774,33.2813790191257,-1.9
"3313",-88.7835144667498,33.2813454538795,-1.9
"3314",-88.7835065904475,33.2813127025213,-1.9
"3315",-88.7834996935925,33.2812816341339,-2
"3316",-88.7834911580866,33.2812468020859,-1.9
"3317",-88.7834826343031,33.281215640135,-2
"3318",-88.7834776652076,33.2811801005363,-1.9
"3319",-88.7834729667895,33.2811467388643,-1.8
"3320",-88.7834855943668,33.2811135810331,-1.8
"3321",-88.7834966084126,33.2810850948195,-1.7
"3322",-88.7835128745619,33.2810559405954,-1.8
"3323",-88.783528544109,33.281024783185,-1.8
"3324",-88.7835358463846,33.2809908557145,-1.7
"3325",-88.7835358463846,33.2809709230515,-1.8
"3326",-88.7835358463846,33.2809709230515,-1.8
"3327",-88.783545808105,33.2809367333336,-1.8
"3328",-88.7835486586137,33.2809030174473,-1.8
"3329",-88.7835515118608,33.2808645709666,-1.8
"3330",-88.7835572805888,33.2808358033189,-1.7
"3331",-88.7835765388972,33.2808103801671,-1.8
"3332",-88.7835999313727,33.280787131604,-1.8
"3333",-88.7836283756107,33.2807655837904,-1.8
"3334",-88.7836591944795,33.2807460545158,-1.8
"3335",-88.7836868980894,33.2807264734962,-1.8
"3336",-88.7837180359803,33.2807053046359,-1.8
"3337",-88.7837514335674,33.2806857725049,-1.8
"3338",-88.7837828495168,33.2806664327967,-1.8
"3339",-88.7838143131624,33.2806451986729,-1.8
"3340",-88.7838484920033,33.2806271017608,-1.7
"3341",-88.7838843876135,33.2806075065525,-1.7
"3342",-88.7839188625647,33.280590724953,-1.8
"3343",-88.7839564832358,33.2805767197024,-1.8
"3344",-88.7839977624028,33.2805646710282,-1.8
"3345",-88.7840364573478,33.2805530648998,-1.8
"3346",-88.7840739300247,33.2805400885554,-1.7
"3347",-88.7841107455389,33.2805339832254,-1.8
"3348",-88.7841492109263,33.2805362375612,-1.7
"3349",-88.7841882906267,33.2805384951423,-1.8
"3350",-88.7842283213697,33.2805407289252,-1.7
"3351",-88.7842672107829,33.280550508766,-1.7
"3352",-88.7842993843239,33.2805655042852,-1.7
"3353",-88.7843267425092,33.2805868123243,-1.7
"3354",-88.7843490379413,33.280610211745,-1.7
"3355",-88.7843657422883,33.280638939591,-1.7
"3356",-88.7843739981895,33.2806676617758,-1.6
"3357",-88.784377910234,33.2806965840833,-0.9
"3358",-88.7843844487868,33.2807279131962,-1.7
"3359",-88.7843977379762,33.2807562280459,-1
"3360",-88.7844125882302,33.280782703269,-1.7
"3361",-88.7844215864155,33.2807963965768,-1.7
"3362",-88.7844296229259,33.2808087077512,-1.7
"3363",-88.7844395068732,33.2808270625079,-1.7
"3364",-88.7844438694717,33.2808529927537,-1.7
"3365",-88.7844449624881,33.2808789841057,-1.7
"3366",-88.7844459963654,33.280900780999,-1.7
"3367",-88.7844470772372,33.2809294455806,-1.7
"3368",-88.7844481702535,33.2809558329218,-1.7
"3369",-88.7844492717184,33.280984536676,-1.7
"3370",-88.7844503562863,33.2810107324217,-1.7
"3371",-88.7844514640874,33.2810388286023,-1.7
"3372",-88.7844572159832,33.2810703395921,-1.7
"3373",-88.7844735488369,33.2810888842052,-1.6
"3374",-88.7844914172858,33.2810973982797,-1.7
"3375",-88.7845071903218,33.2810960762189,-1.7
"3376",-88.7845214388669,33.2810919777933,-1.7
"3377",-88.7845344881726,33.2810865337871,-1.7
"3378",-88.7845441080224,33.281083519363,-1.7
"3379",-88.7845504087106,33.2810824743152,-1.7
"3380",-88.7845551761617,33.2810814363047,-1.7
"3381",-88.7845598855032,33.2810803827114,-1.6
"3382",-88.7845630943089,33.2810793401769,-1.7
"3383",-88.7845662799072,33.2810783051824,-1.7
"3384",-88.7845704803905,33.2810772656639,-1.7
"3385",-88.7845787354353,33.2810729586986,-1.7
"3386",-88.7845852363955,33.2810606187277,-1.6
"3387",-88.7845789645476,33.2810450607885,-1.7
"3388",-88.7845695124873,33.2810291333174,-1.7
"3389",-88.784555839981,33.2810164881535,-1.7
"3390",-88.784534855427,33.2810086483641,-1.7
"3391",-88.7845098609919,33.2810054269304,-1.7
"3392",-88.784485085059,33.2810021771141,-1.7
"3393",-88.7844610747111,33.2809958157295,-1
"3394",-88.7844379175327,33.2809865336923,-1.7
"3395",-88.7844242038788,33.2809667918194,-1.7
"3396",-88.7844183606987,33.2809430344527,-1.7
"3397",-88.7844243981327,33.2809143283509,-1.7
"3398",-88.7844306294477,33.2808856611182,-1.7
"3399",-88.7844370440711,33.2808570168465,-1.7
"3400",-88.784444369397,33.2808305793643,-1.7
"3401",-88.7844520919118,33.2808069881029,-1.3
"3402",-88.7844625159624,33.2807833104673,-1.7
"3403",-88.7844733297745,33.2807579613883,-1.6
"3404",-88.7844852411226,33.2807343165071,-1.7
"3405",-88.7844956224402,33.2807111582591,-1.7
"3406",-88.7845074890194,33.2806888970551,-1.7
"3407",-88.7845201530208,33.280665280046,-1.7
"3408",-88.7845310100691,33.2806415451795,-1.7
"3409",-88.7845420610485,33.2806179144612,-1.7
"3410",-88.7845472884127,33.2805944259719,-1.6
"3411",-88.7845523526834,33.2805683199243,-1.7
"3412",-88.7845572496057,33.2805449897871,-1.7
"3413",-88.784557161166,33.2805203190665,-1.7
"3414",-88.7845513702102,33.2804976371236,-1.7
