POINT_X,POINT_Y,POINT_Z
333295.6178,3682997.015,67.3548584
333297.6178,3682997.015,67.3388901
333299.6178,3682997.015,67.323349
333301.6178,3682997.015,67.3085403
333303.6178,3682997.015,67.2951126
333305.6178,3682997.015,67.2824478
333307.6178,3682997.015,67.2707062
333309.6178,3682997.015,67.2603149
333311.6178,3682997.015,67.2518158
333337.6178,3682997.015,67.3963089
333339.6178,3682997.015,67.4094543
333341.6178,3682997.015,67.4179535
333343.6178,3682997.015,67.4259338
333345.6178,3682997.015,67.4356995
333347.6178,3682997.015,67.4462738
333349.6178,3682997.015,67.4540405
333351.6178,3682997.015,67.4564743
333353.6178,3682997.015,67.453331
333355.6178,3682997.015,67.4466095
333357.6178,3682997.015,67.4395523
333359.6178,3682997.015,67.4343948
333361.6178,3682997.015,67.4309845
333363.6178,3682997.015,67.4270935
333365.6178,3682997.015,67.420929
333367.6178,3682997.015,67.4118347
333369.6178,3682997.015,67.3998184
333371.6178,3682997.015,67.3852921
333373.6178,3682997.015,67.3694229
333375.6178,3682997.015,67.3532257
333377.6178,3682997.015,67.3344193
333379.6178,3682997.015,67.3097382
333381.6178,3682997.015,67.2959213
333383.6178,3682997.015,67.3082962
333385.6178,3682997.015,67.3399506
333387.6178,3682997.015,67.3585815
334517.6178,3682997.015,65.5113831
334519.6178,3682997.015,65.4717941
334521.6178,3682997.015,65.432457
334523.6178,3682997.015,65.3945313
334525.6178,3682997.015,65.3595886
334527.6178,3682997.015,65.3278503
334529.6178,3682997.015,66.7722015
334531.6178,3682997.015,66.7719803
334533.6178,3682997.015,66.7717667
333251.6178,3682999.015,67.6421967
333253.6178,3682999.015,67.6406174
333255.6178,3682999.015,67.6399231
333257.6178,3682999.015,67.6403656
333259.6178,3682999.015,67.6421814
333261.6178,3682999.015,67.6454849
333263.6178,3682999.015,67.6501465
333265.6178,3682999.015,67.6554718
333267.6178,3682999.015,67.6599197
333269.6178,3682999.015,67.6609955
333271.6178,3682999.015,67.6558228
333273.6178,3682999.015,67.6428986
333275.6178,3682999.015,67.6257553
333277.6178,3682999.015,67.6197891
333279.6178,3682999.015,67.6539993
333281.6178,3682999.015,67.6084671
333283.6178,3682999.015,67.5860977
333285.6178,3682999.015,67.5381622
333287.6178,3682999.015,67.4824142
333289.6178,3682999.015,67.4448624
333291.6178,3682999.015,67.3954926
333293.6178,3682999.015,67.3771515
333295.6178,3682999.015,67.3593979
333297.6178,3682999.015,67.3426971
333299.6178,3682999.015,67.3265839
333301.6178,3682999.015,67.3111725
333303.6178,3682999.015,67.2967148
333305.6178,3682999.015,67.2830582
333307.6178,3682999.015,67.2703323
333341.6178,3682999.015,67.4010162
333343.6178,3682999.015,67.4137192
333345.6178,3682999.015,67.4255295
333347.6178,3682999.015,67.43573
333349.6178,3682999.015,67.442421
333351.6178,3682999.015,67.4439545
333353.6178,3682999.015,67.4400558
333355.6178,3682999.015,67.4329453
333357.6178,3682999.015,67.4272766
333359.6178,3682999.015,67.4262848
333361.6178,3682999.015,67.4290619
333363.6178,3682999.015,67.4304886
333365.6178,3682999.015,67.4280167
333367.6178,3682999.015,67.4221115
333369.6178,3682999.015,67.4142227
333371.6178,3682999.015,67.4045868
333373.6178,3682999.015,67.3927383
334517.6178,3682999.015,65.4396133
334519.6178,3682999.015,65.4087601
334521.6178,3682999.015,65.3754959
334523.6178,3682999.015,65.3415298
334525.6178,3682999.015,65.3094406
334527.6178,3682999.015,65.2812347
334529.6178,3682999.015,65.2595215
334531.6178,3682999.015,66.7713699
334533.6178,3682999.015,66.7711639
333247.6178,3683001.015,67.6485596
333249.6178,3683001.015,67.6462555
333251.6178,3683001.015,67.6442719
333253.6178,3683001.015,67.6428375
333255.6178,3683001.015,67.6421432
333257.6178,3683001.015,67.6423874
333259.6178,3683001.015,67.6437149
333261.6178,3683001.015,67.6461868
333263.6178,3683001.015,67.6495972
333265.6178,3683001.015,67.6533203
333267.6178,3683001.015,67.6560287
333269.6178,3683001.015,67.6557693
333271.6178,3683001.015,67.6504135
333273.6178,3683001.015,67.6387558
333275.6178,3683001.015,67.621521
333277.6178,3683001.015,67.6039963
333279.6178,3683001.015,67.6407318
333281.6178,3683001.015,67.6212769
333283.6178,3683001.015,67.5902557
333285.6178,3683001.015,67.5471344
333287.6178,3683001.015,67.443573
333289.6178,3683001.015,67.4213181
333291.6178,3683001.015,67.4006119
333293.6178,3683001.015,67.3816757
333295.6178,3683001.015,67.3636322
333297.6178,3683001.015,67.346344
333299.6178,3683001.015,67.3296204
333301.6178,3683001.015,67.3135071
333303.6178,3683001.015,67.298111
333345.6178,3683001.015,67.4121323
333347.6178,3683001.015,67.4233475
333349.6178,3683001.015,67.4308777
333351.6178,3683001.015,67.4328384
333353.6178,3683001.015,67.4278717
333355.6178,3683001.015,67.4180984
333357.6178,3683001.015,67.4122238
334517.6178,3683001.015,65.3686829
334519.6178,3683001.015,65.3470154
334521.6178,3683001.015,65.3202133
334523.6178,3683001.015,65.2904053
334525.6178,3683001.015,65.260849
334527.6178,3683001.015,65.2339859
334529.6178,3683001.015,65.2106018
334531.6178,3683001.015,66.7707748
334533.6178,3683001.015,66.7705841
333245.6178,3683003.015,67.6521149
333247.6178,3683003.015,67.6499557
333249.6178,3683003.015,67.6479034
333251.6178,3683003.015,67.6461029
333253.6178,3683003.015,67.6447449
333255.6178,3683003.015,67.6439896
333257.6178,3683003.015,67.6439743
333259.6178,3683003.015,67.6447983
333261.6178,3683003.015,67.6464539
333263.6178,3683003.015,67.6487274
333265.6178,3683003.015,67.6510391
333267.6178,3683003.015,67.6523438
333269.6178,3683003.015,67.6512146
333271.6178,3683003.015,67.6465912
333273.6178,3683003.015,67.6396942
333275.6178,3683003.015,67.6375504
333277.6178,3683003.015,67.6539993
333279.6178,3683003.015,67.6561813
333281.6178,3683003.015,67.634201
333283.6178,3683003.015,67.5085602
333285.6178,3683003.015,67.4767075
333287.6178,3683003.015,67.4487305
333289.6178,3683003.015,67.4256287
333291.6178,3683003.015,67.4049988
333293.6178,3683003.015,67.3858719
333295.6178,3683003.015,67.3675308
333297.6178,3683003.015,67.3497391
334519.6178,3683003.015,65.2906723
334521.6178,3683003.015,65.2694778
334523.6178,3683003.015,65.2433929
334525.6178,3683003.015,65.2160416
334527.6178,3683003.015,65.190094
334529.6178,3683003.015,65.1661224
334531.6178,3683003.015,66.7702103
334533.6178,3683003.015,66.7700272
333243.6178,3683005.015,67.6549072
333245.6178,3683005.015,67.6530685
333247.6178,3683005.015,67.6511688
333249.6178,3683005.015,67.6493301
333251.6178,3683005.015,67.6476974
333253.6178,3683005.015,67.6463852
333255.6178,3683005.015,67.645546
333257.6178,3683005.015,67.6452789
333259.6178,3683005.015,67.6456451
333261.6178,3683005.015,67.6465988
333263.6178,3683005.015,67.6479187
333265.6178,3683005.015,67.6490707
333267.6178,3683005.015,67.6490784
333269.6178,3683005.015,67.646431
333271.6178,3683005.015,67.6390533
333273.6178,3683005.015,67.6237564
333275.6178,3683005.015,67.593605
333277.6178,3683005.015,67.5540009
333279.6178,3683005.015,67.60392
333281.6178,3683005.015,67.5566559
333283.6178,3683005.015,67.5124512
333285.6178,3683005.015,67.4789886
333287.6178,3683005.015,67.4519424
333289.6178,3683005.015,67.4292221
333291.6178,3683005.015,67.4088593
334519.6178,3683005.015,65.2435608
334521.6178,3683005.015,65.2261353
334523.6178,3683005.015,65.2028198
334525.6178,3683005.015,65.1773148
334527.6178,3683005.015,65.1524048
334529.6178,3683005.015,65.1288147
334531.6178,3683005.015,66.7696762
334533.6178,3683005.015,66.7695007
333241.6178,3683007.015,67.6568985
333243.6178,3683007.015,67.6554413
333245.6178,3683007.015,67.6538391
333247.6178,3683007.015,67.6521835
333249.6178,3683007.015,67.6505508
333251.6178,3683007.015,67.6490479
333253.6178,3683007.015,67.647789
333255.6178,3683007.015,67.6468735
333257.6178,3683007.015,67.6463852
333259.6178,3683007.015,67.6463623
333261.6178,3683007.015,67.646759
333263.6178,3683007.015,67.6473694
333265.6178,3683007.015,67.6477051
333267.6178,3683007.015,67.6469421
333269.6178,3683007.015,67.6438065
333271.6178,3683007.015,67.6365051
333273.6178,3683007.015,67.622963
333275.6178,3683007.015,67.6089096
333277.6178,3683007.015,67.6539993
333279.6178,3683007.015,67.5973206
333281.6178,3683007.015,67.546196
333283.6178,3683007.015,67.507164
333285.6178,3683007.015,67.477417
334519.6178,3683007.015,65.2090683
334521.6178,3683007.015,65.1931458
334523.6178,3683007.015,65.1712952
334525.6178,3683007.015,65.1471176
334527.6178,3683007.015,65.1234055
334529.6178,3683007.015,65.1009369
334531.6178,3683007.015,66.769165
334533.6178,3683007.015,66.7689972
333241.6178,3683009.015,67.6570358
333243.6178,3683009.015,67.6557999
333245.6178,3683009.015,67.6544342
333247.6178,3683009.015,67.6529999
333249.6178,3683009.015,67.6515579
333251.6178,3683009.015,67.6501846
333253.6178,3683009.015,67.6489792
333255.6178,3683009.015,67.6480179
333257.6178,3683009.015,67.6473541
333259.6178,3683009.015,67.6470337
333261.6178,3683009.015,67.6470108
333263.6178,3683009.015,67.64711
333265.6178,3683009.015,67.6469574
333267.6178,3683009.015,67.6459427
333269.6178,3683009.015,67.6431961
333271.6178,3683009.015,67.6373215
333273.6178,3683009.015,67.5411682
333275.6178,3683009.015,67.5400848
333277.6178,3683009.015,67.5540009
333279.6178,3683009.015,67.534668
333281.6178,3683009.015,67.5120239
334519.6178,3683009.015,65.1906967
334521.6178,3683009.015,65.1734772
334523.6178,3683009.015,65.151329
334525.6178,3683009.015,65.1276703
334527.6178,3683009.015,65.1051559
334529.6178,3683009.015,65.0844498
334531.6178,3683009.015,66.7686768
334533.6178,3683009.015,66.7685165
333239.6178,3683011.015,67.6579056
333241.6178,3683011.015,67.6570282
333243.6178,3683011.015,67.6559982
333245.6178,3683011.015,67.6548462
333247.6178,3683011.015,67.6536102
333249.6178,3683011.015,67.6523514
333251.6178,3683011.015,67.6511154
333253.6178,3683011.015,67.6499786
333255.6178,3683011.015,67.6489944
333257.6178,3683011.015,67.6482315
333259.6178,3683011.015,67.6476974
333261.6178,3683011.015,67.647377
333263.6178,3683011.015,67.6471405
333265.6178,3683011.015,67.6467361
333267.6178,3683011.015,67.6457901
333269.6178,3683011.015,67.6440048
333271.6178,3683011.015,67.545929
333273.6178,3683011.015,67.5209579
333275.6178,3683011.015,67.4887772
334519.6178,3683011.015,65.19133
334521.6178,3683011.015,65.1693039
334523.6178,3683011.015,65.1446304
334525.6178,3683011.015,65.1202698
334527.6178,3683011.015,65.0985641
334529.6178,3683011.015,65.0801849
334531.6178,3683011.015,66.7682037
334533.6178,3683011.015,66.7680511
333237.6178,3683013.015,67.6581497
333239.6178,3683013.015,67.6575851
333241.6178,3683013.015,67.6568756
333243.6178,3683013.015,67.6560287
333245.6178,3683013.015,67.6550751
333247.6178,3683013.015,67.6540298
333249.6178,3683013.015,67.6529388
333251.6178,3683013.015,67.6518478
333253.6178,3683013.015,67.650795
333255.6178,3683013.015,67.6498413
333257.6178,3683013.015,67.6490173
333259.6178,3683013.015,67.6483612
333261.6178,3683013.015,67.6478577
333263.6178,3683013.015,67.6474304
333265.6178,3683013.015,67.6469574
333267.6178,3683013.015,67.6462708
333269.6178,3683013.015,67.645256
334521.6178,3683013.015,65.1807327
334523.6178,3683013.015,65.1513062
334525.6178,3683013.015,65.1246796
334527.6178,3683013.015,65.1025696
334529.6178,3683013.015,65.0864487
334531.6178,3683013.015,65.0788193
334533.6178,3683013.015,66.7675934
333235.6178,3683015.015,67.6579132
333237.6178,3683015.015,67.6575851
333239.6178,3683015.015,67.6571426
333241.6178,3683015.015,67.6565857
333243.6178,3683015.015,67.6559067
333245.6178,3683015.015,67.6551208
333247.6178,3683015.015,67.6542587
333249.6178,3683015.015,67.6533279
333251.6178,3683015.015,67.6523819
333253.6178,3683015.015,67.6514359
333255.6178,3683015.015,67.6505432
333257.6178,3683015.015,67.6497269
333259.6178,3683015.015,67.649025
333261.6178,3683015.015,67.6484222
333263.6178,3683015.015,67.6478958
334521.6178,3683015.015,65.2049484
334523.6178,3683015.015,65.1696625
334525.6178,3683015.015,65.1395416
334527.6178,3683015.015,65.1149368
334529.6178,3683015.015,65.0961304
334531.6178,3683015.015,65.0824585
334533.6178,3683015.015,66.7671585
333233.6178,3683017.015,67.6573181
333235.6178,3683017.015,67.6571655
333237.6178,3683017.015,67.656929
333239.6178,3683017.015,67.656601
333241.6178,3683017.015,67.6561661
333243.6178,3683017.015,67.6556396
333245.6178,3683017.015,67.655014
333247.6178,3683017.015,67.6543045
333249.6178,3683017.015,67.6535416
333251.6178,3683017.015,67.6527328
333253.6178,3683017.015,67.6519089
333255.6178,3683017.015,67.6511002
333257.6178,3683017.015,67.6503448
334521.6178,3683017.015,65.2369537
334523.6178,3683017.015,65.1969147
334525.6178,3683017.015,65.1633682
334527.6178,3683017.015,65.1355743
334529.6178,3683017.015,65.1128693
334531.6178,3683017.015,65.0936432
334533.6178,3683017.015,66.7667313
333231.6178,3683019.015,67.6564865
333233.6178,3683019.015,67.6564484
333235.6178,3683019.015,67.6563568
333237.6178,3683019.015,67.6561966
333239.6178,3683019.015,67.6559601
333241.6178,3683019.015,67.6556396
333243.6178,3683019.015,67.6552429
333245.6178,3683019.015,67.6547546
333247.6178,3683019.015,67.6541977
333249.6178,3683019.015,67.6535721
333251.6178,3683019.015,67.6529083
334519.6178,3683019.015,65.3213654
334521.6178,3683019.015,65.2722397
334523.6178,3683019.015,65.2303314
334525.6178,3683019.015,65.194458
334527.6178,3683019.015,65.1638641
334529.6178,3683019.015,65.1376495
334531.6178,3683019.015,65.1141357
334533.6178,3683019.015,66.7663193
333229.6178,3683021.015,67.6555328
333231.6178,3683021.015,67.6555557
333233.6178,3683021.015,67.6555481
333235.6178,3683021.015,67.6555023
333237.6178,3683021.015,67.6554031
333239.6178,3683021.015,67.6552505
333241.6178,3683021.015,67.6550217
333243.6178,3683021.015,67.6547318
333245.6178,3683021.015,67.6543655
333247.6178,3683021.015,67.6539383
334519.6178,3683021.015,65.3561325
334521.6178,3683021.015,65.3101425
334523.6178,3683021.015,65.2684708
334525.6178,3683021.015,65.231369
334527.6178,3683021.015,65.1987305
334529.6178,3683021.015,65.1698532
334531.6178,3683021.015,65.1432419
334533.6178,3683021.015,66.7659225
333227.6178,3683023.015,67.6545181
333229.6178,3683023.015,67.6545639
333231.6178,3683023.015,67.6546021
333233.6178,3683023.015,67.6546249
333235.6178,3683023.015,67.6546097
333237.6178,3683023.015,67.6545639
333239.6178,3683023.015,67.6544724
333241.6178,3683023.015,67.6543274
333243.6178,3683023.015,67.6541214
333245.6178,3683023.015,67.6538696
334519.6178,3683023.015,65.3947296
334521.6178,3683023.015,65.3514557
334523.6178,3683023.015,65.3104477
334525.6178,3683023.015,65.2727509
334527.6178,3683023.015,65.2388153
334529.6178,3683023.015,65.2082062
334531.6178,3683023.015,65.1795807
334533.6178,3683023.015,66.7655487
333225.6178,3683025.015,67.6534958
333227.6178,3683025.015,67.6535416
333229.6178,3683025.015,67.653595
333231.6178,3683025.015,67.6536407
333233.6178,3683025.015,67.6536789
333235.6178,3683025.015,67.6537018
333237.6178,3683025.015,67.6536865
333239.6178,3683025.015,67.6536484
333241.6178,3683025.015,67.6535645
334519.6178,3683025.015,65.4369507
334521.6178,3683025.015,65.3954391
334523.6178,3683025.015,65.3550797
334525.6178,3683025.015,65.3172913
334527.6178,3683025.015,65.2828064
334529.6178,3683025.015,65.2513504
334531.6178,3683025.015,65.2216949
334533.6178,3683025.015,66.7651825
333225.6178,3683027.015,67.6525345
333227.6178,3683027.015,67.6525803
333229.6178,3683027.015,67.652626
333231.6178,3683027.015,67.6526794
333233.6178,3683027.015,67.6527328
333235.6178,3683027.015,67.652771
333237.6178,3683027.015,67.6527939
333239.6178,3683027.015,67.6527939
334519.6178,3683027.015,65.4815979
334521.6178,3683027.015,65.4410553
334523.6178,3683027.015,65.4013672
334525.6178,3683027.015,65.3639908
334527.6178,3683027.015,65.3296814
334529.6178,3683027.015,65.2982101
334531.6178,3683027.015,65.2683945
334533.6178,3683027.015,66.7648239
333223.6178,3683029.015,67.6515732
333225.6178,3683029.015,67.6515884
333227.6178,3683029.015,67.6516266
333229.6178,3683029.015,67.6516724
333231.6178,3683029.015,67.6517334
333233.6178,3683029.015,67.6517868
333235.6178,3683029.015,67.6518402
333237.6178,3683029.015,67.651886
334519.6178,3683029.015,65.5283661
334521.6178,3683029.015,65.4879761
334523.6178,3683029.015,65.448967
334525.6178,3683029.015,65.4123993
334527.6178,3683029.015,65.3788528
334529.6178,3683029.015,65.3480301
334531.6178,3683029.015,65.3187943
334533.6178,3683029.015,66.7644882
333221.6178,3683031.015,67.6506653
333223.6178,3683031.015,67.65065
333225.6178,3683031.015,67.6506653
333227.6178,3683031.015,67.6506882
333229.6178,3683031.015,67.6507339
333231.6178,3683031.015,67.650795
333233.6178,3683031.015,67.650856
333235.6178,3683031.015,67.6509247
333237.6178,3683031.015,67.6509857
333239.6178,3683031.015,67.6510391
334519.6178,3683031.015,65.5765533
334521.6178,3683031.015,65.5360718
334523.6178,3683031.015,65.4978027
334525.6178,3683031.015,65.4623184
334527.6178,3683031.015,65.4299164
334529.6178,3683031.015,65.4002609
334531.6178,3683031.015,65.3722458
334533.6178,3683031.015,66.7641525
333219.6178,3683033.015,67.6498337
333221.6178,3683033.015,67.6497803
333223.6178,3683033.015,67.6497574
333225.6178,3683033.015,67.6497574
333227.6178,3683033.015,67.6497803
333229.6178,3683033.015,67.649826
333231.6178,3683033.015,67.6498795
333233.6178,3683033.015,67.6499405
333235.6178,3683033.015,67.6500168
333237.6178,3683033.015,67.6500931
333239.6178,3683033.015,67.6501617
334519.6178,3683033.015,65.625206
334521.6178,3683033.015,65.5849457
334523.6178,3683033.015,65.5476379
334525.6178,3683033.015,65.5134201
334527.6178,3683033.015,65.482399
334529.6178,3683033.015,65.4542847
334531.6178,3683033.015,65.4281311
334533.6178,3683033.015,66.7638321
333217.6178,3683035.015,67.6490784
333219.6178,3683035.015,67.6489792
333221.6178,3683035.015,67.6489182
333223.6178,3683035.015,67.6488876
333225.6178,3683035.015,67.64888
333227.6178,3683035.015,67.6488953
333229.6178,3683035.015,67.6489334
333231.6178,3683035.015,67.6489868
333233.6178,3683035.015,67.6490555
333235.6178,3683035.015,67.6491318
333237.6178,3683035.015,67.6492157
333239.6178,3683035.015,67.6492996
334519.6178,3683035.015,65.672966
334521.6178,3683035.015,65.6336975
334523.6178,3683035.015,65.5978012
334525.6178,3683035.015,65.5650864
334527.6178,3683035.015,65.5355225
334529.6178,3683035.015,65.5089951
334531.6178,3683035.015,65.4855347
334533.6178,3683035.015,66.7635345
333215.6178,3683037.015,67.6483917
333217.6178,3683037.015,67.6482544
333219.6178,3683037.015,67.6481552
333221.6178,3683037.015,67.6480789
333223.6178,3683037.015,67.6480408
333225.6178,3683037.015,67.6480331
333227.6178,3683037.015,67.6480408
333229.6178,3683037.015,67.6480789
333231.6178,3683037.015,67.6481323
333233.6178,3683037.015,67.6481934
333235.6178,3683037.015,67.6482773
333237.6178,3683037.015,67.6483688
333239.6178,3683037.015,67.6484604
333241.6178,3683037.015,67.6485596
334517.6178,3683037.015,65.7590256
334519.6178,3683037.015,65.7181549
334521.6178,3683037.015,65.6812057
334523.6178,3683037.015,65.6474915
334525.6178,3683037.015,65.6165848
334527.6178,3683037.015,65.5882416
334529.6178,3683037.015,65.5619049
334531.6178,3683037.015,66.7632065
334533.6178,3683037.015,66.7632523
333215.6178,3683039.015,67.6476059
333217.6178,3683039.015,67.6474609
333219.6178,3683039.015,67.6473465
333221.6178,3683039.015,67.6472778
333223.6178,3683039.015,67.6472321
333225.6178,3683039.015,67.6472092
333227.6178,3683039.015,67.6472168
333229.6178,3683039.015,67.6472549
333231.6178,3683039.015,67.6473007
333233.6178,3683039.015,67.6473694
333235.6178,3683039.015,67.6474533
333237.6178,3683039.015,67.6475449
333239.6178,3683039.015,67.6476517
333241.6178,3683039.015,67.6477661
334517.6178,3683039.015,65.7961578
334519.6178,3683039.015,65.7599106
334521.6178,3683039.015,65.7268372
334523.6178,3683039.015,65.6962585
334525.6178,3683039.015,65.6676941
334527.6178,3683039.015,65.6408463
334529.6178,3683039.015,65.6151886
334531.6178,3683039.015,66.7629852
334533.6178,3683039.015,66.7630081
333215.6178,3683041.015,67.6468353
333217.6178,3683041.015,67.6466904
333219.6178,3683041.015,67.6465759
333221.6178,3683041.015,67.646492
333223.6178,3683041.015,67.6464462
333225.6178,3683041.015,67.6464233
333227.6178,3683041.015,67.646431
333229.6178,3683041.015,67.6464615
333231.6178,3683041.015,67.6465073
333233.6178,3683041.015,67.6465759
333235.6178,3683041.015,67.6466675
333237.6178,3683041.015,67.6467667
333239.6178,3683041.015,67.6468735
333241.6178,3683041.015,67.6469955
333243.6178,3683041.015,67.6471252
334517.6178,3683041.015,65.8293457
334519.6178,3683041.015,65.799118
334521.6178,3683041.015,65.771019
334523.6178,3683041.015,65.7443619
334525.6178,3683041.015,65.7186966
334527.6178,3683041.015,65.6938019
334529.6178,3683041.015,65.6694412
334531.6178,3683041.015,66.7627716
334533.6178,3683041.015,66.7627792
333215.6178,3683043.015,67.6460953
333217.6178,3683043.015,67.6459427
333219.6178,3683043.015,67.6458282
333221.6178,3683043.015,67.6457443
333223.6178,3683043.015,67.6456909
333225.6178,3683043.015,67.645668
333227.6178,3683043.015,67.6456757
333229.6178,3683043.015,67.6457062
333231.6178,3683043.015,67.645752
333233.6178,3683043.015,67.6458206
333235.6178,3683043.015,67.6459122
333237.6178,3683043.015,67.6460114
333239.6178,3683043.015,67.6461334
333241.6178,3683043.015,67.6462631
333243.6178,3683043.015,67.6464005
333245.6178,3683043.015,67.6465454
334517.6178,3683043.015,65.8622208
334519.6178,3683043.015,65.8381577
334521.6178,3683043.015,65.8152237
334523.6178,3683043.015,65.7927017
334525.6178,3683043.015,65.7701416
334527.6178,3683043.015,65.7474594
334529.6178,3683043.015,65.7247238
334531.6178,3683043.015,66.762558
334533.6178,3683043.015,66.762558
333215.6178,3683045.015,67.6453705
333217.6178,3683045.015,67.6452179
333219.6178,3683045.015,67.6451035
333221.6178,3683045.015,67.6450195
333223.6178,3683045.015,67.6449738
333225.6178,3683045.015,67.6449509
333227.6178,3683045.015,67.6449509
333229.6178,3683045.015,67.6449814
333231.6178,3683045.015,67.6450348
333233.6178,3683045.015,67.6451035
333235.6178,3683045.015,67.645195
333237.6178,3683045.015,67.6453018
333239.6178,3683045.015,67.6454239
333241.6178,3683045.015,67.6455612
333243.6178,3683045.015,67.6457062
333245.6178,3683045.015,67.6458588
333247.6178,3683045.015,67.6460266
334515.6178,3683045.015,65.9205093
334517.6178,3683045.015,65.8996658
334519.6178,3683045.015,65.8802032
334521.6178,3683045.015,65.8614655
334523.6178,3683045.015,65.8424835
334525.6178,3683045.015,65.8227005
334527.6178,3683045.015,65.8020859
334529.6178,3683045.015,65.7809448
334531.6178,3683045.015,66.7623444
334533.6178,3683045.015,66.762352
333213.6178,3683047.015,67.6448517
333215.6178,3683047.015,67.6446686
333217.6178,3683047.015,67.6445236
333219.6178,3683047.015,67.6444092
333221.6178,3683047.015,67.6443253
333223.6178,3683047.015,67.6442795
333225.6178,3683047.015,67.6442566
333227.6178,3683047.015,67.6442642
333229.6178,3683047.015,67.6442947
333231.6178,3683047.015,67.6443481
333233.6178,3683047.015,67.6444244
333235.6178,3683047.015,67.644516
333237.6178,3683047.015,67.6446304
333239.6178,3683047.015,67.6447525
333241.6178,3683047.015,67.6448898
333243.6178,3683047.015,67.6450424
333245.6178,3683047.015,67.6452026
333247.6178,3683047.015,67.6453781
333249.6178,3683047.015,67.6455536
334515.6178,3683047.015,65.9679489
334517.6178,3683047.015,65.9460526
334519.6178,3683047.015,65.9278641
334521.6178,3683047.015,65.9113388
334523.6178,3683047.015,65.8946609
334525.6178,3683047.015,65.8768692
334527.6178,3683047.015,65.8578339
334529.6178,3683047.015,65.837944
334531.6178,3683047.015,66.762146
334533.6178,3683047.015,66.762146
333213.6178,3683049.015,67.6441727
333215.6178,3683049.015,67.6439896
333217.6178,3683049.015,67.6438446
333219.6178,3683049.015,67.6437378
333221.6178,3683049.015,67.6436615
333223.6178,3683049.015,67.6436081
333225.6178,3683049.015,67.6435928
333227.6178,3683049.015,67.6436005
333229.6178,3683049.015,67.6436386
333231.6178,3683049.015,67.643692
333233.6178,3683049.015,67.6437759
333235.6178,3683049.015,67.6438751
333237.6178,3683049.015,67.6439896
333239.6178,3683049.015,67.6441193
333241.6178,3683049.015,67.6442642
333243.6178,3683049.015,67.6444168
333245.6178,3683049.015,67.6445847
333247.6178,3683049.015,67.6447525
333249.6178,3683049.015,67.6449356
333251.6178,3683049.015,67.6451187
334513.6178,3683049.015,66.0658035
334515.6178,3683049.015,66.0277405
334517.6178,3683049.015,66.0009232
334519.6178,3683049.015,65.9814072
334521.6178,3683049.015,65.9652252
334523.6178,3683049.015,65.9494553
334525.6178,3683049.015,65.9326477
334527.6178,3683049.015,65.9145508
334529.6178,3683049.015,65.8953934
334531.6178,3683049.015,66.7619553
334533.6178,3683049.015,66.7619629
333213.6178,3683051.015,67.6435089
333215.6178,3683051.015,67.6433334
333217.6178,3683051.015,67.6431961
333219.6178,3683051.015,67.6430893
333221.6178,3683051.015,67.643013
333223.6178,3683051.015,67.6429749
333225.6178,3683051.015,67.6429596
333227.6178,3683051.015,67.6429749
333229.6178,3683051.015,67.643013
333231.6178,3683051.015,67.643074
333233.6178,3683051.015,67.643158
333235.6178,3683051.015,67.6432648
333237.6178,3683051.015,67.6433792
333239.6178,3683051.015,67.6435165
333241.6178,3683051.015,67.6436615
333243.6178,3683051.015,67.6438217
333245.6178,3683051.015,67.6439896
333247.6178,3683051.015,67.644165
333249.6178,3683051.015,67.6443481
333251.6178,3683051.015,67.6445389
333253.6178,3683051.015,67.5540009
334513.6178,3683051.015,66.1354828
334515.6178,3683051.015,66.0907211
334517.6178,3683051.015,66.0602646
334519.6178,3683051.015,66.0390396
334521.6178,3683051.015,66.0221939
334523.6178,3683051.015,66.0062714
334525.6178,3683051.015,65.9895325
334527.6178,3683051.015,65.9717255
334529.6178,3683051.015,66.7617722
334531.6178,3683051.015,66.761795
334533.6178,3683051.015,66.7618027
333213.6178,3683053.015,67.6428604
333215.6178,3683053.015,67.6426926
333217.6178,3683053.015,67.6425629
333219.6178,3683053.015,67.6424637
333221.6178,3683053.015,67.642395
333223.6178,3683053.015,67.6423569
333225.6178,3683053.015,67.6423569
333227.6178,3683053.015,67.6423721
333229.6178,3683053.015,67.6424179
333231.6178,3683053.015,67.6424866
333233.6178,3683053.015,67.6425781
333235.6178,3683053.015,67.6426849
333237.6178,3683053.015,67.6428146
333239.6178,3683053.015,67.642952
333241.6178,3683053.015,67.6431046
333243.6178,3683053.015,67.6432648
333245.6178,3683053.015,67.6434326
333247.6178,3683053.015,67.6436081
333249.6178,3683053.015,67.6437912
333251.6178,3683053.015,67.6439743
333253.6178,3683053.015,67.4540024
333255.6178,3683053.015,67.5076828
334513.6178,3683053.015,66.193161
334515.6178,3683053.015,66.1506805
334517.6178,3683053.015,66.1203079
334519.6178,3683053.015,66.0983734
334521.6178,3683053.015,66.0806732
334523.6178,3683053.015,66.0640182
334525.6178,3683053.015,66.0467834
334527.6178,3683053.015,66.0287247
334529.6178,3683053.015,66.7616577
334531.6178,3683053.015,66.7616653
333211.6178,3683055.015,67.6424103
333213.6178,3683055.015,67.6422195
333215.6178,3683055.015,67.642067
333217.6178,3683055.015,67.6419449
333219.6178,3683055.015,67.6418533
333221.6178,3683055.015,67.6417999
333223.6178,3683055.015,67.6417694
333225.6178,3683055.015,67.6417694
