,X,DO,POINT_X,POINT_Y,Temp
7500,18379,4.07989601,332830.6178,3684032.015,24.72079051
7501,18380,4.065299883,332845.6178,3684032.015,24.74631427
7502,18381,4.049302423,332860.6178,3684032.015,24.76915191
7503,18382,4.033162319,332875.6178,3684032.015,24.78968347
7504,18383,4.018458079,332890.6178,3684032.015,24.80866633
7505,18384,4.006981991,332905.6178,3684032.015,24.82716084
7506,18385,4.000610816,332920.6178,3684032.015,24.84642986
7507,18386,4.001163657,332935.6178,3684032.015,24.86782193
7508,18387,4.010259441,332950.6178,3684032.015,24.89264889
7509,18388,4.029187538,332965.6178,3684032.015,24.92206961
7510,18389,4.058804743,332980.6178,3684032.015,24.95699116
7511,18390,4.099469575,332995.6178,3684032.015,24.99799671
7512,18391,4.151020619,333010.6178,3684032.015,25.04530685
7513,18392,4.212799965,333025.6178,3684032.015,25.09877616
7514,18393,4.283716775,333040.6178,3684032.015,25.15792274
7515,18394,4.362340949,333055.6178,3684032.015,25.22198402
7516,18395,4.447013819,333070.6178,3684032.015,25.28998963
7517,18396,4.535962185,333085.6178,3684032.015,25.36084102
7518,18397,4.627403791,333100.6178,3684032.015,25.43338874
7519,18398,4.719635589,333115.6178,3684032.015,25.5064999
7520,18399,4.811100085,333130.6178,3684032.015,25.57911169
7521,18400,4.90042872,333145.6178,3684032.015,25.65026901
7522,18401,4.986464108,333160.6178,3684032.015,25.71914695
7523,18402,5.068264737,333175.6178,3684032.015,25.78506014
7524,18403,5.145096554,333190.6178,3684032.015,25.84746181
7525,18404,5.216415828,333205.6178,3684032.015,25.90593558
7526,18405,5.281847217,333220.6178,3684032.015,25.96018293
7527,18406,5.341160198,333235.6178,3684032.015,26.01000851
7528,18407,5.394246193,333250.6178,3684032.015,26.05530533
7529,18408,5.441098027,333265.6178,3684032.015,26.09604094
7530,18409,5.481792685,333280.6178,3684032.015,26.1322457
7531,18410,5.516477889,333295.6178,3684032.015,26.16400339
7532,18411,5.54536263,333310.6178,3684032.015,26.19144462
7533,18412,5.568711509,333325.6178,3684032.015,26.21474294
7534,18413,5.586842487,333340.6178,3684032.015,26.23411347
7535,18414,5.600127357,333355.6178,3684032.015,26.24981373
7536,18415,5.608993952,333370.6178,3684032.015,26.26214596
7537,18416,5.613928689,333385.6178,3684032.015,26.27146002
7538,18417,5.61547757,333400.6178,3684032.015,26.27815565
7539,18418,5.614243285,333415.6178,3684032.015,26.28268219
7540,18419,5.610875663,333430.6178,3684032.015,26.28553387
7541,18420,5.606052693,333445.6178,3684032.015,26.28723844
7542,18421,5.600449877,333460.6178,3684032.015,26.28833713
7543,18422,5.594697137,333475.6178,3684032.015,26.28935515
7544,18423,5.589324927,333490.6178,3684032.015,26.29076332
7545,18424,5.584704408,333505.6178,3684032.015,26.29293412
7546,18425,5.580989767,333520.6178,3684032.015,26.29609772
7547,18426,5.578072858,333535.6178,3684032.015,26.30030559
7548,18427,5.575560186,333550.6178,3684032.015,26.30540943
7549,18428,5.572779179,333565.6178,3684032.015,26.31106119
7550,18429,5.568815411,333580.6178,3684032.015,26.31673635
7551,18430,5.562576619,333595.6178,3684032.015,26.32177771
7552,18431,5.552875312,333610.6178,3684032.015,26.32545351
7553,18432,5.538521297,333625.6178,3684032.015,26.32702238
7554,18433,5.518418834,333640.6178,3684032.015,26.32579865
7555,18434,5.491669385,333655.6178,3684032.015,26.32121528
7556,18435,5.457687803,333670.6178,3684032.015,26.31288547
7557,18436,5.416344549,333685.6178,3684032.015,26.30066719
7558,18437,5.368145781,333700.6178,3684032.015,26.28473486
7559,18438,5.314452533,333715.6178,3684032.015,26.26565852
7560,18439,5.257714818,333730.6178,3684032.015,26.2444799
7561,18440,5.201653843,333745.6178,3684032.015,26.22275828
7562,18441,5.151273529,333760.6178,3684032.015,26.20253972
7563,18442,5.112550466,333775.6178,3684032.015,26.18619397
7564,18443,5.091691808,333790.6178,3684032.015,26.17608529
7565,18444,5.094008174,333805.6178,3684032.015,26.17410918
7566,18445,5.122691877,333820.6178,3684032.015,26.18122158
7567,18446,5.177968169,333835.6178,3684032.015,26.19714587
7568,18447,5.257013959,333850.6178,3684032.015,26.22039857
7569,18448,5.354695398,333865.6178,3684032.015,26.24863101
7570,18449,5.464788367,333880.6178,3684032.015,26.27913724
7571,18450,5.581186571,333895.6178,3684032.015,26.30933112
7572,18451,5.6987321,333910.6178,3684032.015,26.33706135
7573,18452,5.813562105,333925.6178,3684032.015,26.36073989
7574,18453,5.923066462,333940.6178,3684032.015,26.37933533
7575,18454,6.025625562,333955.6178,3684032.015,26.3923058
7576,18455,6.120278854,333970.6178,3684032.015,26.3995318
7577,18456,6.206423972,333985.6178,3684032.015,26.40128263
7578,18457,6.283601828,334000.6178,3684032.015,26.39822266
7579,18458,6.351395066,334015.6178,3684032.015,26.39143934
7580,18459,6.409448105,334030.6178,3684032.015,26.38245278
7581,18460,6.457593721,334045.6178,3684032.015,26.37315401
7582,18461,6.496036845,334060.6178,3684032.015,26.36562717
7583,18462,6.525511065,334075.6178,3684032.015,26.36185406
7584,18463,6.547315013,334090.6178,3684032.015,26.36336713
7585,18464,6.563178934,334105.6178,3684032.015,26.37097085
7586,18465,6.574994472,334120.6178,3684032.015,26.38464183
7587,18466,6.584510466,334135.6178,3684032.015,26.40364013
7588,18467,6.593105199,334150.6178,3684032.015,26.42676885
7589,18468,6.601692685,334165.6178,3684032.015,26.45267113
7590,18469,6.610752905,334180.6178,3684032.015,26.48007098
7591,18470,6.620435637,334195.6178,3684032.015,26.50791647
7592,18471,6.63068395,334210.6178,3684032.015,26.53543084
7593,18472,6.641341362,334225.6178,3684032.015,26.56210021
7594,18473,6.652227684,334240.6178,3684032.015,26.58762883
7595,18474,6.663183414,334255.6178,3684032.015,26.61188459
7596,18475,6.674089471,334270.6178,3684032.015,26.634848
7597,18476,6.684870705,334285.6178,3684032.015,26.65657039
7598,18477,6.695490393,334300.6178,3684032.015,26.67714249
7599,18478,6.70594096,334315.6178,3684032.015,26.69667242
7600,18479,6.716234139,334330.6178,3684032.015,26.71527127
7601,18480,6.726392343,334345.6178,3684032.015,26.7330443
7602,18481,6.736441927,334360.6178,3684032.015,26.75008628
7603,18530,5.449313652,332080.6178,3684047.015,25.81115995
7604,18531,5.427995319,332095.6178,3684047.015,25.79007633
7605,18532,5.406028546,332110.6178,3684047.015,25.76828918
7606,18533,5.383388525,332125.6178,3684047.015,25.74576862
7607,18534,5.360049916,332140.6178,3684047.015,25.72248385
7608,18535,5.335986976,332155.6178,3684047.015,25.69840325
7609,18536,5.311173707,332170.6178,3684047.015,25.67349458
7610,18537,5.285584065,332185.6178,3684047.015,25.64772515
7611,18538,5.259192201,332200.6178,3684047.015,25.62106204
7612,18539,5.231972784,332215.6178,3684047.015,25.59347249
7613,18540,5.20390138,332230.6178,3684047.015,25.56492426
7614,18541,5.174954931,332245.6178,3684047.015,25.53538619
7615,18542,5.145112328,332260.6178,3684047.015,25.50482882
7616,18543,5.114355113,332275.6178,3684047.015,25.4732252
7617,18544,5.082668314,332290.6178,3684047.015,25.44055186
7618,18545,5.050041448,332305.6178,3684047.015,25.40679002
7619,18546,5.016469708,332320.6178,3684047.015,25.37192701
7620,18547,4.981955369,332335.6178,3684047.015,25.33595802
7621,18548,4.94650942,332350.6178,3684047.015,25.29888812
7622,18549,4.910153463,332365.6178,3684047.015,25.26073479
7623,18550,4.872921894,332380.6178,3684047.015,25.22153068
7624,18551,4.834864369,332395.6178,3684047.015,25.18132704
7625,18552,4.796048555,332410.6178,3684047.015,25.14019747
7626,18553,4.756563147,332425.6178,3684047.015,25.09824228
7627,18554,4.716521085,332440.6178,3684047.015,25.0555933
7628,18555,4.676062871,332455.6178,3684047.015,25.01241906
7629,18556,4.635359832,332470.6178,3684047.015,24.96893029
7630,18557,4.594617083,332485.6178,3684047.015,24.92538545
7631,18558,4.554075846,332500.6178,3684047.015,24.88209586
7632,18559,4.5140147,332515.6178,3684047.015,24.83943014
7633,18560,4.474749156,332530.6178,3684047.015,24.79781692
7634,18561,4.436628896,332545.6178,3684047.015,24.75774528
7635,18562,4.400031875,332560.6178,3684047.015,24.7197616
7636,18563,4.365354489,332575.6178,3684047.015,24.6844616
7637,18564,4.332997096,332590.6178,3684047.015,24.65247648
7638,18565,4.30334445,332605.6178,3684047.015,24.62445181
7639,18566,4.276741097,332620.6178,3684047.015,24.60101882
7640,18567,4.253462568,332635.6178,3684047.015,24.58275792
7641,18568,4.233684203,332650.6178,3684047.015,24.57015602
7642,18569,4.217450613,332665.6178,3684047.015,24.56356045
7643,18570,4.204649923,332680.6178,3684047.015,24.56313384
7644,18571,4.194997685,332695.6178,3684047.015,24.56881606
7645,18572,4.188035446,332710.6178,3684047.015,24.5802998
7646,18573,4.183148042,332725.6178,3684047.015,24.59702606
7647,18574,4.179601696,332740.6178,3684047.015,24.61820435
7648,18575,4.176602091,332755.6178,3684047.015,24.64285897
7649,18576,4.173368318,332770.6178,3684047.015,24.66989913
7650,18577,4.169215577,332785.6178,3684047.015,24.69820646
7651,18578,4.163637536,332800.6178,3684047.015,24.72673057
7652,18579,4.156378671,332815.6178,3684047.015,24.75458151
7653,18580,4.147487877,332830.6178,3684047.015,24.78110855
7654,18581,4.13734677,332845.6178,3684047.015,24.80595654
7655,18582,4.126668855,332860.6178,3684047.015,24.8290942
7656,18583,4.116468715,332875.6178,3684047.015,24.85081203
7657,18584,4.108003032,332890.6178,3684047.015,24.87169098
7658,18585,4.102687724,332905.6178,3684047.015,24.89254524
7659,18586,4.101997506,332920.6178,3684047.015,24.91434524
7660,18587,4.107356045,332935.6178,3684047.015,24.9381279
7661,18588,4.120026188,332950.6178,3684047.015,24.96490266
7662,18589,4.141010448,332965.6178,3684047.015,24.99556203
7663,18590,4.170971501,332980.6178,3684047.015,25.03080512
7664,18591,4.210180702,332995.6178,3684047.015,25.07108108
7665,18592,4.25849955,333010.6178,3684047.015,25.11655742
7666,18593,4.315395028,333025.6178,3684047.015,25.16711479
7667,18594,4.379985489,333040.6178,3684047.015,25.22236672
7668,18595,4.451110126,333055.6178,3684047.015,25.28169976
7669,18596,4.527412745,333070.6178,3684047.015,25.34432762
7670,18597,4.607429902,333085.6178,3684047.015,25.40935182
7671,18598,4.689674411,333100.6178,3684047.015,25.47582189
7672,18599,4.772707368,333115.6178,3684047.015,25.54278966
7673,18600,4.85519452,333130.6178,3684047.015,25.60935366
7674,18601,4.935945494,333145.6178,3684047.015,25.67469212
7675,18602,5.01393658,333160.6178,3684047.015,25.73808417
7676,18603,5.088319333,333175.6178,3684047.015,25.7989208
7677,18604,5.158418009,333190.6178,3684047.015,25.85670708
7678,18605,5.223719133,333205.6178,3684047.015,25.91105817
7679,18606,5.283856202,333220.6178,3684047.015,25.96169108
7680,18607,5.33859214,333235.6178,3684047.015,26.00841417
7681,18608,5.387801483,333250.6178,3684047.015,26.05111583
7682,18609,5.431453771,333265.6178,3684047.015,26.08975361
7683,18610,5.469599068,333280.6178,3684047.015,26.12434451
7684,18611,5.502356155,333295.6178,3684047.015,26.15495699
7685,18612,5.529903554,333310.6178,3684047.015,26.18170486
7686,18613,5.552473303,333325.6178,3684047.015,26.20474317
7687,18614,5.570347096,333340.6178,3684047.015,26.22426586
7688,18615,5.583854197,333355.6178,3684047.015,26.24050493
7689,18616,5.593370235,333370.6178,3684047.015,26.25373037
7690,18617,5.599315717,333385.6178,3684047.015,26.26425028
7691,18618,5.60215278,333400.6178,3684047.015,26.27241
7692,18619,5.602378466,333415.6178,3684047.015,26.27858898
7693,18620,5.600512698,333430.6178,3684047.015,26.28319411
7694,18621,5.597079298,333445.6178,3684047.015,26.28664796
7695,18622,5.592579017,333460.6178,3684047.015,26.28937107
7696,18623,5.587454685,333475.6178,3684047.015,26.29175803
7697,18624,5.582050284,333490.6178,3684047.015,26.29414828
7698,18625,5.576567668,333505.6178,3684047.015,26.29679419
7699,18626,5.571026474,333520.6178,3684047.015,26.29983028
7700,18627,5.565233639,333535.6178,3684047.015,26.30324847
7701,18628,5.558768464,333550.6178,3684047.015,26.30688424
7702,18629,5.55098712,333565.6178,3684047.015,26.31041697
7703,18630,5.541047308,333580.6178,3684047.015,26.31338582
7704,18631,5.52795068,333595.6178,3684047.015,26.31521962
7705,18632,5.510598741,333610.6178,3684047.015,26.31527723
7706,18633,5.487858565,333625.6178,3684047.015,26.31289459
7707,18634,5.45863792,333640.6178,3684047.015,26.30743541
7708,18635,5.421975048,333655.6178,3684047.015,26.29834548
7709,18636,5.377155037,333670.6178,3684047.015,26.28521364
7710,18637,5.323870487,333685.6178,3684047.015,26.26784542
7711,18638,5.262445355,333700.6178,3684047.015,26.24635575
7712,18639,5.19413155,333715.6178,3684047.015,26.22128298
7713,18640,5.121459028,333730.6178,3684047.015,26.19371418
7714,18641,5.048563175,333745.6178,3684047.015,26.16538852
7715,18642,4.981331021,333760.6178,3684047.015,26.13871432
7716,18643,4.927135889,333775.6178,3684047.015,26.11661185
7717,18644,4.893951485,333790.6178,3684047.015,26.10211115
7718,18645,4.888845694,333805.6178,3684047.015,26.09772588
7719,18646,4.916238032,333820.6178,3684047.015,26.10477604
7720,18647,4.976629088,333835.6178,3684047.015,26.1229447
7721,18648,5.066437997,333850.6178,3684047.015,26.15029978
7722,18649,5.179045484,333865.6178,3684047.015,26.18378234
7723,18650,5.306517485,333880.6178,3684047.015,26.21992538
7724,18651,5.441252622,333895.6178,3684047.015,26.255501
7725,18652,5.57703818,333910.6178,3684047.015,26.28791174
7726,18653,5.709412962,333925.6178,3684047.015,26.31531206
7727,18654,5.835517951,333940.6178,3684047.015,26.33655212
7728,18655,5.953688547,333955.6178,3684047.015,26.3510553
7729,18656,6.062987331,333970.6178,3684047.015,26.35871173
7730,18657,6.162794019,333985.6178,3684047.015,26.35982947
7731,18658,6.252511855,334000.6178,3684047.015,26.3551502
7732,18659,6.331424231,334015.6178,3684047.015,26.34590562
7733,18660,6.398724705,334030.6178,3684047.015,26.33386108
7734,18661,6.4537218,334045.6178,3684047.015,26.32126948
7735,18662,6.496167422,334060.6178,3684047.015,26.31066443
7736,18663,6.526583725,334075.6178,3684047.015,26.30447934
7737,18664,6.546420082,334090.6178,3684047.015,26.30458365
7738,18665,6.557922629,334105.6178,3684047.015,26.31191272
7739,18666,6.563742358,334120.6178,3684047.015,26.32635277
7740,18667,6.566447417,334135.6178,3684047.015,26.3469173
7741,18668,6.568134872,334150.6178,3684047.015,26.37210859
7742,18669,6.570249919,334165.6178,3684047.015,26.40030078
7743,18670,6.573602586,334180.6178,3684047.015,26.430024
7744,18671,6.578503121,334195.6178,3684047.015,26.46011159
7745,18672,6.584932352,334210.6178,3684047.015,26.48973359
7746,18673,6.592692676,334225.6178,3684047.015,26.51836169
7747,18674,6.601517822,334240.6178,3684047.015,26.54570557
7748,18675,6.611140841,334255.6178,3684047.015,26.57164611
7749,18676,6.621329226,334270.6178,3684047.015,26.59617777
7750,18677,6.63189791,334285.6178,3684047.015,26.61936404
7751,18678,6.642709235,334300.6178,3684047.015,26.64130541
7752,18679,6.653666426,334315.6178,3684047.015,26.6621177
7753,18680,6.66470474,334330.6178,3684047.015,26.68191822
7754,18681,6.675782648,334345.6178,3684047.015,26.70081764
7755,18682,6.686874219,334360.6178,3684047.015,26.71891558
7756,18728,5.506270709,332035.6178,3684062.015,25.86923282
7757,18729,5.487035421,332050.6178,3684062.015,25.85042047
7758,18730,5.467249209,332065.6178,3684062.015,25.83101891
7759,18731,5.446891574,332080.6178,3684062.015,25.81100396
7760,18732,5.425941478,332095.6178,3684062.015,25.79035067
7761,18733,5.404377403,332110.6178,3684062.015,25.76903332
7762,18734,5.382177438,332125.6178,3684062.015,25.7470255
7763,18735,5.359319389,332140.6178,3684062.015,25.72430023
7764,18736,5.33578091,332155.6178,3684062.015,25.70083007
7765,18737,5.311539683,332170.6178,3684062.015,25.67658732
7766,18738,5.286573632,332185.6178,3684062.015,25.65154422
7767,18739,5.260861191,332200.6178,3684062.015,25.62567327
7768,18740,5.234381627,332215.6178,3684062.015,25.59894754
7769,18741,5.207115441,332230.6178,3684062.015,25.57134115
7770,18742,5.179044843,332245.6178,3684062.015,25.54282981
7771,18743,5.150154328,332260.6178,3684062.015,25.51339145
7772,18744,5.120431363,332275.6178,3684062.015,25.48300707
7773,18745,5.089867196,332290.6178,3684062.015,25.45166171
7774,18746,5.05845782,332305.6178,3684062.015,25.41934557
7775,18747,5.026205087,332320.6178,3684062.015,25.38605548
7776,18748,4.993118022,332335.6178,3684062.015,25.35179647
7777,18749,4.959214315,332350.6178,3684062.015,25.31658376
7778,18750,4.924522044,332365.6178,3684062.015,25.28044502
7779,18751,4.889081608,332380.6178,3684062.015,25.24342292
7780,18752,4.852947876,332395.6178,3684062.015,25.20557817
7781,18753,4.816192545,332410.6178,3684062.015,25.16699285
7782,18754,4.778906646,332425.6178,3684062.015,25.12777408
7783,18755,4.741203154,332440.6178,3684062.015,25.08805809
7784,18756,4.703219568,332455.6178,3684062.015,25.04801444
7785,18757,4.665120323,332470.6178,3684062.015,25.00785027
7786,18758,4.627098783,332485.6178,3684062.015,24.96781447
7787,18759,4.589378535,332500.6178,3684062.015,24.92820119
7788,18760,4.552213587,332515.6178,3684062.015,24.88935247
7789,18761,4.515887003,332530.6178,3684062.015,24.8516592
7790,18762,4.480707437,332545.6178,3684062.015,24.81555974
7791,18763,4.447002998,332560.6178,3684062.015,24.78153546
7792,18764,4.415111908,332575.6178,3684062.015,24.75010206
7793,18765,4.385369534,332590.6178,3684062.015,24.7217961
7794,18766,4.35809167,332605.6178,3684062.015,24.69715593
7795,18767,4.333554358,332620.6178,3684062.015,24.67669691
7796,18768,4.311971171,332635.6178,3684062.015,24.66088142
7797,18769,4.293469608,332650.6178,3684062.015,24.65008502
7798,18770,4.278069081,332665.6178,3684062.015,24.64456133
7799,18771,4.265663647,332680.6178,3684062.015,24.64440925
7800,18772,4.256013021,332695.6178,3684062.015,24.64954681
7801,18773,4.248745269,332710.6178,3684062.015,24.65969655
7802,18774,4.243373705,332725.6178,3684062.015,24.67438662
7803,18775,4.239329026,332740.6178,3684062.015,24.69297026
7804,18776,4.236005585,332755.6178,3684062.015,24.7146644
7805,18777,4.232818467,332770.6178,3684062.015,24.73860499
7806,18778,4.229266024,332785.6178,3684062.015,24.76391424
7807,18779,4.224991228,332800.6178,3684062.015,24.78977289
7808,18780,4.219834874,332815.6178,3684062.015,24.81548941
7809,18781,4.21387434,332830.6178,3684062.015,24.84055868
7810,18782,4.207443106,332845.6178,3684062.015,24.86470375
7811,18783,4.201128209,332860.6178,3684062.015,24.88789651
7812,18784,4.195744958,332875.6178,3684062.015,24.91035556
7813,18785,4.192290303,332890.6178,3684062.015,24.93252197
7814,18786,4.191878136,332905.6178,3684062.015,24.95501538
7815,18787,4.195661439,332920.6178,3684062.015,24.97857502
7816,18788,4.204747564,332935.6178,3684062.015,25.00399099
7817,18789,4.220113873,332950.6178,3684062.015,25.03203233
7818,18790,4.242531371,332965.6178,3684062.015,25.06337836
7819,18791,4.272503537,332980.6178,3684062.015,25.0985597
7820,18792,4.310226213,332995.6178,3684062.015,25.13791412
7821,18793,4.355572179,333010.6178,3684062.015,25.18156091
7822,18794,4.408101182,333025.6178,3684062.015,25.22939508
7823,18795,4.467093183,333040.6178,3684062.015,25.28110043
7824,18796,4.531599983,333055.6178,3684062.015,25.33617843
7825,18797,4.600508609,333070.6178,3684062.015,25.39398837
7826,18798,4.672609283,333085.6178,3684062.015,25.45379335
7827,18799,4.746661207,333100.6178,3684062.015,25.51480704
7828,18800,4.821450838,333115.6178,3684062.015,25.57623693
7829,18801,4.895839084,333130.6178,3684062.015,25.63732082
7830,18802,4.968795841,333145.6178,3684062.015,25.69735498
7831,18803,5.039421902,333160.6178,3684062.015,25.75571366
7832,18804,5.106959549,333175.6178,3684062.015,25.81186022
7833,18805,5.170793873,333190.6178,3684062.015,25.86535145
7834,18806,5.23044717,333205.6178,3684062.015,25.91583639
7835,18807,5.285568735,333220.6178,3684062.015,25.96305135
7836,18808,5.33592209,333235.6178,3684062.015,26.0068126
7837,18809,5.38137133,333250.6178,3684062.015,26.04700796
7838,18810,5.421867834,333265.6178,3684062.015,26.08358832
7839,18811,5.457438197,333280.6178,3684062.015,26.11655969
7840,18812,5.488173895,333295.6178,3684062.015,26.14597641
7841,18813,5.514222879,333310.6178,3684062.015,26.17193553
7842,18814,5.535783043,333325.6178,3684062.015,26.19457266
7843,18815,5.553097263,333340.6178,3684062.015,26.21405895
7844,18816,5.56644951,333355.6178,3684062.015,26.230599
7845,18817,5.576161304,333370.6178,3684062.015,26.24442921
7846,18818,5.582587587,333385.6178,3684062.015,26.25581599
7847,18819,5.586110909,333400.6178,3684062.015,26.26505293
7848,18820,5.587132739,333415.6178,3684062.015,26.27245618
7849,18821,5.586060716,333430.6178,3684062.015,26.27835686
7850,18822,5.583290948,333445.6178,3684062.015,26.28309006
7851,18823,5.579184965,333460.6178,3684062.015,26.28697952
7852,18824,5.57404182,333475.6178,3684062.015,26.29031845
7853,18825,5.568066921,333490.6178,3684062.015,26.29334727
7854,18826,5.561340335,333505.6178,3684062.015,26.29623009
7855,18827,5.553788244,333520.6178,3684062.015,26.29903276
7856,18828,5.545161544,333535.6178,3684062.015,26.30170549
7857,18829,5.535025029,333550.6178,3684062.015,26.30407303
7858,18830,5.522759242,333565.6178,3684062.015,26.30583457
7859,18831,5.507575201,333580.6178,3684062.015,26.30657388
7860,18832,5.488540576,333595.6178,3684062.015,26.30577913
7861,18833,5.46461531,333610.6178,3684062.015,26.30287035
7862,18834,5.434695904,333625.6178,3684062.015,26.29723296
7863,18835,5.397671011,333640.6178,3684062.015,26.28825664
7864,18836,5.35249663,333655.6178,3684062.015,26.27538142
7865,18837,5.298306612,333670.6178,3684062.015,26.25815609
7866,18838,5.23458186,333685.6178,3684062.015,26.23631705
7867,18839,5.161406319,333700.6178,3684062.015,26.20989752
7868,18840,5.079832158,333715.6178,3684062.015,26.17937346
7869,18841,4.992347654,333730.6178,3684062.015,26.1458395
7870,18842,4.903372019,333745.6178,3684062.015,26.11117945
7871,18843,4.819584609,333760.6178,3684062.015,26.07814979
7872,18844,4.749766994,333775.6178,3684062.015,26.05024965
7873,18845,4.70381205,333790.6178,3684062.015,26.03125402
7874,18846,4.690804238,333805.6178,3684062.015,26.02440254
7875,18847,4.716638945,333820.6178,3684062.015,26.03146444
7876,18848,4.782198526,333835.6178,3684062.015,26.05209675
7877,18849,4.883064984,333850.6178,3684062.015,26.08385598
7878,18850,5.010945286,333865.6178,3684062.015,26.1228751
7879,18851,5.156024938,333880.6178,3684062.015,26.16484875
7880,18852,5.309139015,333895.6178,3684062.015,26.2058816
7881,18853,5.463062996,333910.6178,3684062.015,26.24295355
7882,18854,5.612853786,333925.6178,3684062.015,26.27401329
7883,18855,5.755546952,333940.6178,3684062.015,26.29784989
7884,18856,5.889568919,333955.6178,3684062.015,26.31389942
7885,18857,6.014112003,333970.6178,3684062.015,26.32209085
7886,18858,6.12859784,333985.6178,3684062.015,26.32277867
7887,18859,6.232285233,334000.6178,3684062.015,26.3167684
7888,18860,6.324062561,334015.6178,3684062.015,26.30540596
7889,18861,6.402473606,334030.6178,3684062.015,26.29066419
7890,18862,6.466014711,334045.6178,3684062.015,26.2751241
7891,18863,6.513667301,334060.6178,3684062.015,26.26174596
7892,18864,6.545491859,334075.6178,3684062.015,26.25339945
7893,18865,6.562995308,334090.6178,3684062.015,26.25227105
7894,18866,6.569031485,334105.6178,3684062.015,26.25939533
7895,18867,6.567236006,334120.6178,3684062.015,26.27453287
7896,18868,6.561261186,334135.6178,3684062.015,26.29642999
7897,18869,6.554147205,334150.6178,3684062.015,26.3232949
7898,18870,6.548018072,334165.6178,3684062.015,26.35326546
7899,18871,6.544087477,334180.6178,3684062.015,26.38472463
7900,18872,6.542846912,334195.6178,3684062.015,26.41643834
7901,18873,6.544305691,334210.6178,3684062.015,26.44756252
7902,18874,6.548202648,334225.6178,3684062.015,26.47758203
7903,18875,6.55415977,334240.6178,3684062.015,26.50622863
7904,18876,6.56177858,334255.6178,3684062.015,26.533404
7905,18877,6.570692313,334270.6178,3684062.015,26.55911812
7906,18878,6.580588522,334285.6178,3684062.015,26.58344411
7907,18879,6.591214022,334300.6178,3684062.015,26.60648723
7908,18880,6.602370525,334315.6178,3684062.015,26.6283648
7909,18881,6.613906244,334330.6178,3684062.015,26.64919373
7910,18882,6.625706522,334345.6178,3684062.015,26.66908346
7911,18883,6.637685098,334360.6178,3684062.015,26.68813237
7912,18927,5.539626804,332005.6178,3684077.015,25.90366408
7913,18928,5.521676311,332020.6178,3684077.015,25.8862483
7914,18929,5.503237408,332035.6178,3684077.015,25.86831534
7915,18930,5.484292709,332050.6178,3684077.015,25.84984498
7916,18931,5.464824364,332065.6178,3684077.015,25.83081634
7917,18932,5.444814108,332080.6178,3684077.015,25.8112079
7918,18933,5.424243318,332095.6178,3684077.015,25.79099758
7919,18934,5.403093089,332110.6178,3684077.015,25.77016278
7920,18935,5.38134433,332125.6178,3684077.015,25.74868052
7921,18936,5.35897789,332140.6178,3684077.015,25.7265275
7922,18937,5.335974706,332155.6178,3684077.015,25.70368033
7923,18938,5.312315989,332170.6178,3684077.015,25.68011566
7924,18939,5.287983455,332185.6178,3684077.015,25.65581047
7925,18940,5.262959601,332200.6178,3684077.015,25.63074237
7926,18941,5.237228036,332215.6178,3684077.015,25.60488998
7927,18942,5.210773879,332230.6178,3684077.015,25.57823337
7928,18943,5.18358424,332245.6178,3684077.015,25.55075464
7929,18944,5.155648774,332260.6178,3684077.015,25.52243855
7930,18945,5.126960351,332275.6178,3684077.015,25.49327338
7931,18946,5.097515827,332290.6178,3684077.015,25.46325181
7932,18947,5.067316951,332305.6178,3684077.015,25.43237212
7933,18948,5.036371404,332320.6178,3684077.015,25.40063945
7934,18949,5.004693997,332335.6178,3684077.015,25.36806736
7935,18950,4.972308027,332350.6178,3684077.015,25.33467965
7936,18951,4.939246805,332365.6178,3684077.015,25.30051237
7937,18952,4.90555534,332380.6178,3684077.015,25.26561616
7938,18953,4.871292191,332395.6178,3684077.015,25.23005886
7939,18954,4.836531433,332410.6178,3684077.015,25.19392839
7940,18955,4.801364702,332425.6178,3684077.015,25.15733585
7941,18956,4.765903254,332440.6178,3684077.015,25.12041882
7942,18957,4.730279902,332455.6178,3684077.015,25.0833447
7943,18958,4.6946507,332470.6178,3684077.015,25.04631394
7944,18959,4.659196163,332485.6178,3684077.015,25.00956295
7945,18960,4.624121754,332500.6178,3684077.015,24.97336638
7946,18961,4.589657328,332515.6178,3684077.015,24.93803825
7947,18962,4.556055163,332530.6178,3684077.015,24.90393168
7948,18963,4.523586168,332545.6178,3684077.015,24.87143632
7949,18964,4.492533875,332560.6178,3684077.015,24.84097312
7950,18965,4.463185883,332575.6178,3684077.015,24.81298568
7951,18966,4.435822551,332590.6178,3684077.015,24.78792764
7952,18967,4.410703014,332605.6178,3684077.015,24.76624597
7953,18968,4.388048916,332620.6178,3684077.015,24.74836006
7954,18969,4.368026775,332635.6178,3684077.015,24.73463741
7955,18970,4.350730394,332650.6178,3684077.015,24.7253672
7956,18971,4.336165282,332665.6178,3684077.015,24.72073389
7957,18972,4.32423746,332680.6178,3684077.015,24.72079362
7958,18973,4.314749153,332695.6178,3684077.015,24.72545667
7959,18974,4.307403635,332710.6178,3684077.015,24.73447939
7960,18975,4.301820787,332725.6178,3684077.015,24.74746823
7961,18976,4.29756371,332740.6178,3684077.015,24.76389756
7962,18977,4.294175313,332755.6178,3684077.015,24.78314138
7963,18978,4.291222181,332770.6178,3684077.015,24.80451672
7964,18979,4.288341721,332785.6178,3684077.015,24.82733525
7965,18980,4.285287731,332800.6178,3684077.015,24.85095785
