"","Date","X","Discharge_cfs","Discharge_cms","year","month","day","DeltaCMS","meanCMS","DeltaVol","Date2","fishD","yr_month","volume"
"1806",1949-12-12,18043,284,8.041984548,1949,12,12,1.387525503,8.041984548,29691.571653827,1949-12-12,0,"1949-12",100910723.624808
"1807",1949-12-13,18044,649,18.377633703,1949,12,13,10.335649155,18.377633703,58580.0813802183,1949-12-13,0,"1949-12",100969303.706188
"1808",1949-12-14,1125,610,17.27327667,1949,12,14,-1.104357033,17.27327667,-32403.4379439504,1949-12-14,0,"1949-12",100936900.268244
"1809",1949-12-15,1126,486,13.761987642,1949,12,15,-3.511289028,13.761987642,-27615.1266782389,1949-12-15,0,"1949-12",100909285.141566
"1810",1949-12-16,1127,380,10.76040186,1949,12,16,-3.001585782,10.76040186,-22314.4903263747,1949-12-16,0,"1949-12",100886970.65124
"1811",1949-12-17,1128,315,8.919806805,1949,12,17,-1.840595055,8.919806805,-18527.5093813896,1949-12-17,0,"1949-12",100868443.141858
"1812",1949-12-18,18045,955,27.042588885,1949,12,18,18.12278208,27.042588885,61908.2653551745,1949-12-18,0,"1949-12",100930351.407214
"1813",1949-12-19,18046,1300,36.8119011,1949,12,19,9.769312215,36.8119011,55553.605944934,1949-12-19,0,"1949-12",100985905.013159
"1814",1949-12-20,1129,863,24.437438961,1949,12,20,-12.374462139,24.437438961,-38433.5593527235,1949-12-20,0,"1949-12",100947471.453806
"1815",1949-12-21,1130,523,14.809710981,1949,12,21,-9.62772798,14.809710981,-29199.4273658715,1949-12-21,0,"1949-12",100918272.02644
"1816",1949-12-22,18047,649,18.377633703,1949,12,22,3.567922722,18.377633703,58580.0813802183,1949-12-22,0,"1949-12",100976852.10782
"1817",1949-12-23,18048,891,25.230310677,1949,12,23,6.852676974,25.230310677,62401.6848659387,1949-12-23,0,"1949-12",101039253.792686
"1818",1949-12-24,1131,701,19.850109747,1949,12,24,-5.38020093,19.850109747,-35048.8834820916,1949-12-24,0,"1949-12",101004204.909204
"1819",1949-12-25,1132,498,14.101789806,1949,12,25,-5.748319941,14.101789806,-28143.8493871842,1949-12-25,0,"1949-12",100976061.059817
"1820",1949-12-26,1133,414,11.723174658,1949,12,26,-2.378615148,11.723174658,-24137.8339082161,1949-12-26,0,"1949-12",100951923.225909
"1821",1949-12-27,1134,347,9.825945909,1949,12,27,-1.897228749,9.825945909,-20438.6717722955,1949-12-27,0,"1949-12",100931484.554136
"1822",1949-12-28,1135,325,9.202975275,1949,12,28,-0.622970634,9.202975275,-19133.9635420876,1949-12-28,0,"1949-12",100912350.590594
"1823",1949-12-29,1136,294,8.325153018,1949,12,29,-0.877822257,8.325153018,-17228.3743864558,1949-12-29,0,"1949-12",100895122.216208
"1824",1949-12-30,1137,264,7.475647608,1949,12,30,-0.84950541,7.475647608,-15317.5848067003,1949-12-30,0,"1949-12",100879804.631401
"1825",1949-12-31,1138,244,6.909310668,1949,12,31,-0.56633694,6.909310668,-14012.2177678608,1949-12-31,0,"1949-12",100865792.413633
"1826",1950-01-01,1139,233,6.597825351,1950,1,1,-0.311485317,6.597825351,-13284.8645439346,1950-01-01,0,"1950-1",100762656
"1827",1950-01-02,1140,222,6.286340034,1950,1,2,-0.311485317,6.286340034,-12551.5145085281,1950-01-02,0,"1950-1",100750104.485491
"1828",1950-01-03,1141,216,6.116438952,1950,1,3,-0.169901082,6.116438952,-12149.1697315193,1950-01-03,0,"1950-1",100737955.31576
"1829",1950-01-04,1142,212,6.003171564,1950,1,4,-0.113267388000001,6.003171564,-11880.0805595098,1950-01-04,0,"1950-1",100726075.2352
"1830",1950-01-05,18049,919,26.023182393,1950,1,5,20.020010829,26.023182393,62241.4783381633,1950-01-05,0,"1950-1",100788316.713539
"1831",1950-01-06,18050,5940,168.20207118,1950,1,6,142.178888787,168.20207118,257710.682636326,1950-01-06,0,"1950-1",101046027.396175
"1832",1950-01-07,18051,17600,498.3765072,1950,1,7,330.17443602,498.3765072,-1192502.75944321,1950-01-07,0,"1950-1",99853524.6367317
"1833",1950-01-08,18052,19600,555.0102012,1950,1,8,56.633694,555.0102012,-1492103.33816788,1950-01-08,0,"1950-1",98361421.2985639
"1834",1950-01-09,1143,18900,535.1884083,1950,1,9,-19.8217929,535.1884083,-445017.462494887,1950-01-09,0,"1950-1",97916403.836069
"1835",1950-01-10,1144,12100,342.6338487,1950,1,10,-192.5545596,342.6338487,-306647.764536863,1950-01-10,0,"1950-1",97609756.0715321
"1836",1950-01-11,1145,8700,246.3565689,1950,1,11,-96.2772798,246.3565689,-237462.915557823,1950-01-11,0,"1950-1",97372293.1559743
"1837",1950-01-12,1146,6890,195.10307583,1950,1,12,-51.25349307,195.10307583,-200632.157718997,1950-01-12,0,"1950-1",97171660.9982553
"1838",1950-01-13,1147,5720,161.97236484,1950,1,13,-33.13071099,161.97236484,-167969.770396033,1950-01-13,0,"1950-1",97003691.2278593
"1839",1950-01-14,1148,5080,143.84958276,1950,1,14,-18.12278208,143.84958276,-130272.346269529,1950-01-14,0,"1950-1",96873418.8815897
"1840",1950-01-15,1149,4330,122.61194751,1950,1,15,-21.23763525,122.61194751,-70959.3711103608,1950-01-15,0,"1950-1",96802459.5104794
"1841",1950-01-16,1150,3570,101.09114379,1950,1,16,-21.52080372,101.09114379,-31960.5053123974,1950-01-16,0,"1950-1",96770499.005167
"1842",1950-01-17,1151,2780,78.72083466,1950,1,17,-22.37030913,78.72083466,-53961.8409998604,1950-01-17,0,"1950-1",96716537.1641671
"1843",1950-01-18,1152,1960,55.50102012,1950,1,18,-23.21981454,55.50102012,-60175.8273470466,1950-01-18,0,"1950-1",96656361.3368201
"1844",1950-01-19,1153,1300,36.8119011,1950,1,19,-18.68911902,36.8119011,-46015.1362836439,1950-01-19,0,"1950-1",96610346.2005364
"1845",1950-01-20,1154,947,26.816054109,1950,1,20,-9.995846991,26.816054109,-39820.3183916863,1950-01-20,0,"1950-1",96570525.8821447
"1846",1950-01-21,1155,835,23.644567245,1950,1,21,-3.171486864,23.644567245,-37934.6549926292,1950-01-21,0,"1950-1",96532591.2271521
"1847",1950-01-22,1156,701,19.850109747,1950,1,22,-3.794457498,19.850109747,-35048.8834820916,1950-01-22,0,"1950-1",96497542.34367
"1848",1950-01-23,1157,623,17.641395681,1950,1,23,-2.208714066,17.641395681,-32822.7509344898,1950-01-23,0,"1950-1",96464719.5927355
"1849",1950-01-24,1158,573,16.225553331,1950,1,24,-1.41584235,16.225553331,-31127.6046587132,1950-01-24,0,"1950-1",96433591.9880768
"1850",1950-01-25,1159,535,15.149513145,1950,1,25,-1.076040186,15.149513145,-29684.2493154356,1950-01-25,0,"1950-1",96403907.7387614
"1851",1950-01-26,1160,510,14.44159197,1950,1,26,-0.707921175000001,14.44159197,-28658.2397930433,1950-01-26,0,"1950-1",96375249.4989683
"1852",1950-01-27,18053,1240,35.11289028,1950,1,27,20.67129831,35.11289028,56729.6804887604,1950-01-27,0,"1950-1",96431979.1794571
"1853",1950-01-28,18054,1820,51.53666154,1950,1,28,16.42377126,51.53666154,46340.0635104078,1950-01-28,0,"1950-1",96478319.2429675
"1854",1950-01-29,1161,1440,40.77625968,1950,1,29,-10.76040186,40.77625968,-49054.7791006652,1950-01-29,0,"1950-1",96429264.4638668
"1855",1950-01-30,1162,1240,35.11289028,1950,1,30,-5.66336939999999,35.11289028,-44811.5764382678,1950-01-30,0,"1950-1",96384452.8874286
"1856",1950-01-31,1163,1180,33.41387946,1950,1,31,-1.69901082000001,33.41387946,-43684.6146611063,1950-01-31,0,"1950-1",96340768.2727674
"1857",1950-02-01,1164,1150,32.56437405,1950,2,1,-0.849505409999999,32.56437405,-43147.5192784653,1950-02-01,0,"1950-2",100762656
"1858",1950-02-02,18055,2620,74.19013914,1950,2,2,41.62576509,74.19013914,66457.3833666831,1950-02-02,0,"1950-2",100829113.383367
"1859",1950-02-03,18056,3740,105.90500778,1950,2,3,31.71486864,105.90500778,189504.96117495,1950-02-03,0,"1950-2",101018618.344542
"1860",1950-02-04,18057,3880,109.86936636,1950,2,4,3.96435858000001,109.86936636,194900.137093914,1950-02-04,0,"1950-2",101213518.481636
"1861",1950-02-05,1165,3790,107.32085013,1950,2,5,-2.54851623,107.32085013,-36873.6422390722,1950-02-05,0,"1950-2",101176644.839396
"1862",1950-02-06,1166,3350,94.86143745,1950,2,6,-12.45941268,94.86143745,-33052.6816496179,1950-02-06,0,"1950-2",101143592.157747
"1863",1950-02-07,1167,3060,86.64955182,1950,2,7,-8.21188563,86.64955182,-42123.5797029552,1950-02-07,0,"1950-2",101101468.578044
"1864",1950-02-08,1168,2910,82.40202477,1950,2,8,-4.24752705,82.40202477,-48536.1625629262,1950-02-08,0,"1950-2",101052932.415481
"1865",1950-02-09,18058,3140,88.91489958,1950,2,9,6.51287481,88.91489958,128806.612594901,1950-02-09,0,"1950-2",101181739.028076
"1866",1950-02-10,18059,3940,111.56837718,1950,2,10,22.6534776,111.56837718,196041.202291258,1950-02-10,0,"1950-2",101377780.230367
"1867",1950-02-11,1169,3820,108.17035554,1950,2,11,-3.39802164,108.17035554,-38022.7507935449,1950-02-11,0,"1950-2",101339757.479574
"1868",1950-02-12,1170,3380,95.71094286,1950,2,12,-12.45941268,95.71094286,-32561.1190518222,1950-02-12,0,"1950-2",101307196.360522
"1869",1950-02-13,1171,2760,78.15449772,1950,2,13,-17.55644514,78.15449772,-54733.487407943,1950-02-13,0,"1950-2",101252462.873114
"1870",1950-02-14,18060,8090,229.08329223,1950,2,14,150.92879451,229.08329223,232097.992391881,1950-02-14,0,"1950-2",101484560.865506
"1871",1950-02-15,18061,21700,614.4755799,1950,2,15,385.39228767,614.4755799,-1806683.94582829,1950-02-15,0,"1950-2",99677876.9196774
"1872",1950-02-16,1172,18200,515.3666154,1950,2,16,-99.1089645,515.3666154,-430773.522999244,1950-02-16,0,"1950-2",99247103.3966782
"1873",1950-02-17,1173,12000,339.802164,1950,2,17,-175.5644514,339.802164,-304612.916037427,1950-02-17,0,"1950-2",98942490.4806408
"1874",1950-02-18,1174,7750,219.45556425,1950,2,18,-120.34659975,219.45556425,-218131.854813686,1950-02-18,0,"1950-2",98724358.6258271
"1875",1950-02-19,1175,5720,161.97236484,1950,2,19,-57.48319941,161.97236484,-167969.770396033,1950-02-19,0,"1950-2",98556388.855431
"1876",1950-02-20,1176,5030,142.43374041,1950,2,20,-19.53862443,142.43374041,-126658.964826845,1950-02-20,0,"1950-2",98429729.8906042
"1877",1950-02-21,1177,3790,107.32085013,1950,2,21,-35.11289028,107.32085013,-36873.6422390722,1950-02-21,0,"1950-2",98392856.2483651
"1878",1950-02-22,1178,1890,53.51884083,1950,2,22,-53.8020093,53.51884083,-58920.2609301548,1950-02-22,0,"1950-2",98333935.987435
"1879",1950-02-23,1179,1240,35.11289028,1950,2,23,-18.40595055,35.11289028,-44811.5764382678,1950-02-23,0,"1950-2",98289124.4109967
"1880",1950-02-24,1180,919,26.023182393,1950,2,24,-9.089707887,26.023182393,-39370.3823643745,1950-02-24,0,"1950-2",98249754.0286323
"1881",1950-02-25,1181,754,21.350902638,1950,2,25,-4.672279755,21.350902638,-36310.0744216095,1950-02-25,0,"1950-2",98213443.9542107
"1882",1950-02-26,1182,675,19.113871725,1950,2,26,-2.237030913,19.113871725,-34359.3726560717,1950-02-26,0,"1950-2",98179084.5815546
"1883",1950-02-27,1183,610,17.27327667,1950,2,27,-1.840595055,17.27327667,-32403.4379439504,1950-02-27,0,"1950-2",98146681.1436107
"1884",1950-02-28,1184,548,15.517632156,1950,2,28,-1.755644514,15.517632156,-30193.6296821403,1950-02-28,0,"1950-2",98116487.5139285
"1885",1950-03-01,18062,1570,44.45744979,1950,3,1,28.939817634,44.45744979,50651.9325936724,1950-03-01,0,"1950-3",100762656
"1886",1950-03-02,18063,1870,52.95250389,1950,3,2,8.4950541,52.95250389,45546.9096964601,1950-03-02,0,"1950-3",100808202.909696
"1887",1950-03-03,1185,1500,42.4752705,1950,3,3,-10.47723339,42.4752705,-50418.6917994863,1950-03-03,0,"1950-3",100757784.217897
"1888",1950-03-04,1186,1330,37.66140651,1950,3,4,-4.81386399,37.66140651,-46642.8345471744,1950-03-04,0,"1950-3",100711141.38335
"1889",1950-03-05,1187,1150,32.56437405,1950,3,5,-5.09703246,32.56437405,-43147.5192784653,1950-03-05,0,"1950-3",100667993.864071
"1890",1950-03-06,1188,863,24.437438961,1950,3,6,-8.126935089,24.437438961,-38433.5593527235,1950-03-06,0,"1950-3",100629560.304719
"1891",1950-03-07,1189,701,19.850109747,1950,3,7,-4.587329214,19.850109747,-35048.8834820916,1950-03-07,0,"1950-3",100594511.421237
"1892",1950-03-08,1190,649,18.377633703,1950,3,8,-1.472476044,18.377633703,-33618.402118802,1950-03-08,0,"1950-3",100560893.019118
"1893",1950-03-09,18064,662,18.745752714,1950,3,9,0.368119010999997,18.745752714,59074.171688296,1950-03-09,0,"1950-3",100619967.190806
"1894",1950-03-10,18065,781,22.115457507,1950,3,10,3.369704793,22.115457507,61974.8606500253,1950-03-10,0,"1950-3",100681942.051456
"1895",1950-03-11,18066,1120,31.71486864,1950,3,11,9.599411133,31.71486864,59162.6004457571,1950-03-11,0,"1950-3",100741104.651902
"1896",1950-03-12,18067,1380,39.07724886,1950,3,12,7.36238022,39.07724886,54046.3358041493,1950-03-12,0,"1950-3",100795150.987706
"1897",1950-03-13,18068,3010,85.23370947,1950,3,13,46.15646061,85.23370947,111858.347233561,1950-03-13,0,"1950-3",100907009.33494
"1898",1950-03-14,18069,4930,139.60205571,1950,3,14,54.36834624,139.60205571,141477.782221068,1950-03-14,0,"1950-3",101048487.117161
"1899",1950-03-15,18070,6890,195.10307583,1950,3,15,55.50102012,195.10307583,395170.65297485,1950-03-15,0,"1950-3",101443657.770135
"1900",1950-03-16,18071,7310,206.99615157,1950,3,16,11.89307574,206.99615157,348848.928334299,1950-03-16,0,"1950-3",101792506.69847
"1901",1950-03-17,1191,6890,195.10307583,1950,3,17,-11.89307574,195.10307583,-200632.157718997,1950-03-17,0,"1950-3",101591874.540751
"1902",1950-03-18,1192,5630,159.42384861,1950,3,18,-35.67922722,159.42384861,-163779.717092811,1950-03-18,0,"1950-3",101428094.823658
"1903",1950-03-19,1193,4930,139.60205571,1950,3,19,-19.8217929,139.60205571,-119220.087415326,1950-03-19,0,"1950-3",101308874.736243
"1904",1950-03-20,1194,3860,109.30302942,1950,3,20,-30.29902629,109.30302942,-39726.5320571196,1950-03-20,0,"1950-3",101269148.204185
"1905",1950-03-21,1195,2040,57.76636788,1950,3,21,-51.53666154,57.76636788,-61428.9468855416,1950-03-21,0,"1950-3",101207719.2573
"1906",1950-03-22,1196,1180,33.41387946,1950,3,22,-24.35248842,33.41387946,-43684.6146611063,1950-03-22,0,"1950-3",101164034.642639
"1907",1950-03-23,1197,1120,31.71486864,1950,3,23,-1.69901082,31.71486864,-42626.024141583,1950-03-23,0,"1950-3",101121408.618497
"1908",1950-03-24,1198,947,26.816054109,1950,3,24,-4.898814531,26.816054109,-39820.3183916863,1950-03-24,0,"1950-3",101081588.300106
"1909",1950-03-25,1199,754,21.350902638,1950,3,25,-5.465151471,21.350902638,-36310.0744216095,1950-03-25,0,"1950-3",101045278.225684
"1910",1950-03-26,18072,1780,50.40398766,1950,3,26,29.053085022,50.40398766,47008.2278365561,1950-03-26,0,"1950-3",101092286.45352
"1911",1950-03-27,1200,649,18.377633703,1950,3,27,-32.026353957,18.377633703,-33618.402118802,1950-03-27,0,"1950-3",101058668.051402
"1912",1950-03-28,18073,754,21.350902638,1950,3,28,2.973268935,21.350902638,61562.6390027525,1950-03-28,0,"1950-3",101120230.690404
"1913",1950-03-29,18074,2030,57.48319941,1950,3,29,36.132296772,57.48319941,43708.6055652887,1950-03-29,0,"1950-3",101163939.29597
"1914",1950-03-30,1201,1670,47.28913449,1950,3,30,-10.19406492,47.28913449,-54306.6399588759,1950-03-30,0,"1950-3",101109632.656011
"1915",1950-03-31,1202,1500,42.4752705,1950,3,31,-4.81386399,42.4752705,-50418.6917994863,1950-03-31,0,"1950-3",101059213.964211
"1916",1950-04-01,1203,1210,34.26338487,1950,4,1,-8.21188563,34.26338487,-44238.8028581566,1950-04-01,0,"1950-4",100762656
"1917",1950-04-02,1204,947,26.816054109,1950,4,2,-7.447330761,26.816054109,-39820.3183916863,1950-04-02,0,"1950-4",100722835.681608
"1918",1950-04-03,1205,835,23.644567245,1950,4,3,-3.171486864,23.644567245,-37934.6549926292,1950-04-03,0,"1950-4",100684901.026616
"1919",1950-04-04,1206,701,19.850109747,1950,4,4,-3.794457498,19.850109747,-35048.8834820916,1950-04-04,0,"1950-4",100649852.143134
"1920",1950-04-05,1207,662,18.745752714,1950,4,5,-1.104357033,18.745752714,-33995.5260370118,1950-04-05,0,"1950-4",100615856.617097
"1921",1950-04-06,1208,573,16.225553331,1950,4,6,-2.520199383,16.225553331,-31127.6046587132,1950-04-06,0,"1950-4",100584729.012438
"1922",1950-04-07,1209,510,14.44159197,1950,4,7,-1.783961361,14.44159197,-28658.2397930433,1950-04-07,0,"1950-4",100556070.772645
"1923",1950-04-08,1210,462,13.082383314,1950,4,8,-1.359208656,13.082383314,-26514.3240103917,1950-04-08,0,"1950-4",100529556.448634
"1924",1950-04-09,1211,426,12.062976822,1950,4,9,-1.019406492,12.062976822,-24753.8248927531,1950-04-09,0,"1950-4",100504802.623742
"1925",1950-04-10,1212,403,11.411689341,1950,4,10,-0.651287481000001,11.411689341,-23560.4552145467,1950-04-10,0,"1950-4",100481242.168527
"1926",1950-04-11,1213,380,10.76040186,1950,4,11,-0.651287480999999,10.76040186,-22314.4903263747,1950-04-11,0,"1950-4",100458927.678201
"1927",1950-04-12,NA,NA,NA,1950,4,12,NA,NA,25112.6444569294,1950-04-12,0,"1950-4",100484040.322658
"1928",1950-04-13,18075,391,11.071887177,1950,4,13,0.311485316999999,11.071887177,41019.8834256977,1950-04-13,0,"1950-4",100525060.206083
"1929",1950-04-14,1214,369,10.448916543,1950,4,14,-0.622970634,10.448916543,-21700.4825089021,1950-04-14,0,"1950-4",100503359.723574
"1930",1950-04-15,1215,347,9.825945909,1950,4,15,-0.622970634,9.825945909,-20438.6717722955,1950-04-15,0,"1950-4",100482921.051802
"1931",1950-04-16,1216,325,9.202975275,1950,4,16,-0.622970634,9.202975275,-19133.9635420876,1950-04-16,0,"1950-4",100463787.08826
"1932",1950-04-17,1217,304,8.608321488,1950,4,17,-0.594653787,8.608321488,-17851.2114763331,1950-04-17,0,"1950-4",100445935.876784
"1933",1950-04-18,1218,294,8.325153018,1950,4,18,-0.28316847,8.325153018,-17228.3743864558,1950-04-18,0,"1950-4",100428707.502397
"1934",1950-04-19,18076,304,8.608321488,1950,4,19,0.28316847,8.608321488,31956.8654553782,1950-04-19,0,"1950-4",100460664.367853
"1935",1950-04-20,NA,NA,NA,1950,4,20,NA,NA,40112.6499104512,1950-04-20,0,"1950-4",100500777.017763
"1936",1950-04-21,18077,315,8.919806805,1950,4,21,0.311485317000001,8.919806805,33176.1282168366,1950-04-21,0,"1950-4",100533953.14598
"1937",1950-04-22,18078,347,9.825945909,1950,4,22,0.906139103999999,9.825945909,36607.5549829182,1950-04-22,0,"1950-4",100570560.700963
"1938",1950-04-23,1219,325,9.202975275,1950,4,23,-0.622970634,9.202975275,-19133.9635420876,1950-04-23,0,"1950-4",100551426.737421
"1939",1950-04-24,1220,294,8.325153018,1950,4,24,-0.877822257,8.325153018,-17228.3743864558,1950-04-24,0,"1950-4",100534198.363034
"1940",1950-04-25,1221,274,7.758816078,1950,4,25,-0.56633694,7.758816078,-15961.196294641,1950-04-25,0,"1950-4",100518237.16674
"1941",1950-04-26,NA,NA,NA,1950,4,26,NA,NA,-8451.47742406206,1950-04-26,0,"1950-4",100509785.689316
"1942",1950-04-27,NA,NA,NA,1950,4,27,NA,NA,7290.31725015873,1950-04-27,0,"1950-4",100517076.006566
"1943",1950-04-28,NA,NA,NA,1950,4,28,NA,NA,22819.5471390967,1950-04-28,0,"1950-4",100539895.553705
"1944",1950-04-29,18079,284,8.041984548,1950,4,29,0.283168470000001,8.041984548,29691.571653827,1950-04-29,0,"1950-4",100569587.125359
"1945",1950-04-30,18080,315,8.919806805,1950,4,30,0.877822257,8.919806805,33176.1282168366,1950-04-30,0,"1950-4",100602763.253576
"1946",1950-05-01,18081,498,14.101789806,1950,5,1,5.181983001,14.101789806,50096.6934043653,1950-05-01,0,"1950-5",100762656
"1947",1950-05-02,18082,1800,50.9703246,1950,5,2,36.868534794,50.9703246,46671.5573524307,1950-05-02,0,"1950-5",100809327.557352
"1948",1950-05-03,18083,3270,92.59608969,1950,5,3,41.62576509,92.59608969,145348.573413959,1950-05-03,0,"1950-5",100954676.130766
"1949",1950-05-04,1222,3170,89.76440499,1950,5,4,-2.8316847,89.76440499,-37936.5389967875,1950-05-04,0,"1950-5",100916739.59177
"1950",1950-05-05,1223,2570,72.77429679,1950,5,5,-16.9901082,72.77429679,-60574.5986807864,1950-05-05,0,"1950-5",100856164.993089
"1951",1950-05-06,1224,1990,56.35052553,1950,5,6,-16.42377126,56.35052553,-60670.8413736662,1950-05-06,0,"1950-5",100795494.151715
"1952",1950-05-07,1225,1550,43.89111285,1950,5,7,-12.45941268,43.89111285,-51566.6205690852,1950-05-07,0,"1950-5",100743927.531146
"1953",1950-05-08,1226,808,22.880012376,1950,5,8,-21.011100474,22.880012376,-37426.7618649981,1950-05-08,0,"1950-5",100706500.769281
"1954",1950-05-09,1227,523,14.809710981,1950,5,9,-8.070301395,14.809710981,-29199.4273658715,1950-05-09,0,"1950-5",100677301.341915
"1955",1950-05-10,1228,426,12.062976822,1950,5,10,-2.746734159,12.062976822,-24753.8248927531,1950-05-10,0,"1950-5",100652547.517022
"1956",1950-05-11,1229,369,10.448916543,1950,5,11,-1.614060279,10.448916543,-21700.4825089021,1950-05-11,0,"1950-5",100630847.034514
"1957",1950-05-12,1230,336,9.514460592,1950,5,12,-0.934455951,9.514460592,-19791.5049006357,1950-05-12,0,"1950-5",100611055.529613
"1958",1950-05-13,1231,325,9.202975275,1950,5,13,-0.311485316999999,9.202975275,-19133.9635420876,1950-05-13,0,"1950-5",100591921.566071
"1959",1950-05-14,18084,391,11.071887177,1950,5,14,1.868911902,11.071887177,41019.8834256977,1950-05-14,0,"1950-5",100632941.449497
"1960",1950-05-15,1232,336,9.514460592,1950,5,15,-1.557426585,9.514460592,-19791.5049006357,1950-05-15,0,"1950-5",100613149.944596
"1961",1950-05-16,18085,486,13.761987642,1950,5,16,4.24752705,13.761987642,49201.9335478759,1950-05-16,0,"1950-5",100662351.878144
"1962",1950-05-17,18086,523,14.809710981,1950,5,17,1.047723339,14.809710981,51856.6323769202,1950-05-17,0,"1950-5",100714208.510521
"1963",1950-05-18,1233,403,11.411689341,1950,5,18,-3.39802164,11.411689341,-23560.4552145467,1950-05-18,0,"1950-5",100690648.055306
"1964",1950-05-19,1234,358,10.137431226,1950,5,19,-1.274258115,10.137431226,-21075.1066705346,1950-05-19,0,"1950-5",100669572.948636
"1965",1950-05-20,1235,294,8.325153018,1950,5,20,-1.812278208,8.325153018,-17228.3743864558,1950-05-20,0,"1950-5",100652344.574249
"1966",1950-05-21,1236,274,7.758816078,1950,5,21,-0.56633694,7.758816078,-15961.196294641,1950-05-21,0,"1950-5",100636383.377954
"1967",1950-05-22,18087,304,8.608321488,1950,5,22,0.84950541,8.608321488,31956.8654553782,1950-05-22,0,"1950-5",100668340.24341
"1968",1950-05-23,18088,548,15.517632156,1950,5,23,6.909310668,15.517632156,53475.1945302617,1950-05-23,0,"1950-5",100721815.43794
"1969",1950-05-24,1237,474,13.422185478,1950,5,24,-2.095446678,13.422185478,-27071.9812160969,1950-05-24,0,"1950-5",100694743.456724
"1970",1950-05-25,1238,369,10.448916543,1950,5,25,-2.973268935,10.448916543,-21700.4825089021,1950-05-25,0,"1950-5",100673042.974215
"1971",1950-05-26,1239,284,8.041984548,1950,5,26,-2.406931995,8.041984548,-16598.2493203975,1950-05-26,0,"1950-5",100656444.724895
"1972",1950-05-27,1240,244,6.909310668,1950,5,27,-1.13267388,6.909310668,-14012.2177678608,1950-05-27,0,"1950-5",100642432.507127
"1973",1950-05-28,1241,220,6.22970634,1950,5,28,-0.679604328,6.22970634,-12417.5757649135,1950-05-28,0,"1950-5",100630014.931362
"1974",1950-05-29,1242,194,5.493468318,1950,5,29,-0.736238022,5.493468318,-10661.4188686727,1950-05-29,0,"1950-5",100619353.512493
"1975",1950-05-30,1243,180,5.09703246,1950,5,30,-0.396435858,5.09703246,-9705.86944998051,1950-05-30,0,"1950-5",100609647.643043
"1976",1950-05-31,1244,177,5.012081919,1950,5,31,-0.0849505409999995,5.012081919,-9500.35061288527,1950-05-31,0,"1950-5",100600147.29243
"1977",1950-06-01,18089,194,5.493468318,1950,6,1,0.481386399,5.493468318,18842.9382253175,1950-06-01,0,"1950-6",100762656
"1978",1950-06-02,1245,191,5.408517777,1950,6,2,-0.0849505409999995,5.408517777,-10457.1794455259,1950-06-02,0,"1950-6",100752198.820554
"1979",1950-06-03,18090,216,6.116438952,1950,6,3,0.707921175,6.116438952,21578.7867398435,1950-06-03,0,"1950-6",100773777.607294
"1980",1950-06-04,18091,347,9.825945909,1950,6,4,3.709506957,9.825945909,36607.5549829182,1950-06-04,0,"1950-6",100810385.162277
"1981",1950-06-05,NA,NA,NA,1950,6,5,NA,NA,9372.61278219505,1950-06-05,0,"1950-6",100819757.775059
"1982",1950-06-06,1246,336,9.514460592,1950,6,6,-0.311485317000001,9.514460592,-19791.5049006357,1950-06-06,0,"1950-6",100799966.270159
"1983",1950-06-07,1247,325,9.202975275,1950,6,7,-0.311485316999999,9.202975275,-19133.9635420876,1950-06-07,0,"1950-6",100780832.306617
"1984",1950-06-08,1248,274,7.758816078,1950,6,8,-1.444159197,7.758816078,-15961.196294641,1950-06-08,0,"1950-6",100764871.110322
"1985",1950-06-09,1249,254,7.192479138,1950,6,9,-0.56633694,7.192479138,-14667.796036284,1950-06-09,0,"1950-6",100750203.314286
"1986",1950-06-10,1250,233,6.597825351,1950,6,10,-0.594653786999999,6.597825351,-13284.8645439346,1950-06-10,0,"1950-6",100736918.449742
"1987",1950-06-11,1251,227,6.427924269,1950,6,11,-0.169901082,6.427924269,-12885.5646057027,1950-06-11,0,"1950-6",100724032.885136
"1988",1950-06-12,1252,212,6.003171564,1950,6,12,-0.424752705,6.003171564,-11880.0805595098,1950-06-12,0,"1950-6",100712152.804577
"1989",1950-06-13,1253,194,5.493468318,1950,6,13,-0.509703246,5.493468318,-10661.4188686727,1950-06-13,0,"1950-6",100701491.385708
"1990",1950-06-14,1254,185,5.238616695,1950,6,14,-0.254851623,5.238616695,-10047.8298973181,1950-06-14,0,"1950-6",100691443.555811
"1991",1950-06-15,1255,173,4.898814531,1950,6,15,-0.339802164,4.898814531,-9225.94782461727,1950-06-15,0,"1950-6",100682217.607986
"1992",1950-06-16,1256,161,4.559012367,1950,6,16,-0.339802164,4.559012367,-8400.38371765031,1950-06-16,0,"1950-6",100673817.224268
"1993",1950-06-17,1257,152,4.304160744,1950,6,17,-0.254851623,4.304160744,-7779.18689842253,1950-06-17,0,"1950-6",100666038.03737
"1994",1950-06-18,1258,142,4.020992274,1950,6,18,-0.28316847,4.020992274,-7087.28713987837,1950-06-18,0,"1950-6",100658950.75023
"1995",1950-06-19,1259,136,3.851091192,1950,6,19,-0.169901082,3.851091192,-6671.43532962063,1950-06-19,0,"1950-6",100652279.3149
"1996",1950-06-20,1260,129,3.652873263,1950,6,20,-0.198217929,3.652873263,-6185.71321191217,1950-06-20,0,"1950-6",100646093.601689
