"","DO","long","lat"
"2747",7.25991230200066,333520.6178,3682862.015
"2748",7.43140050582813,333535.6178,3682862.015
"2749",7.57572182033171,333550.6178,3682862.015
"2750",7.56944581088737,333565.6178,3682862.015
"2751",7.53490233874094,333580.6178,3682862.015
"2752",7.57585146114631,333595.6178,3682862.015
"2753",7.59327020610972,333610.6178,3682862.015
"2754",7.59118557178356,333625.6178,3682862.015
"2755",7.61733975588,333640.6178,3682862.015
"2756",7.65301317700638,333655.6178,3682862.015
"2757",7.63457334599643,333670.6178,3682862.015
"2758",7.64549397938647,333685.6178,3682862.015
"2759",7.62751499309825,333700.6178,3682862.015
"2760",7.62123615573092,333715.6178,3682862.015
"2761",7.60267915849913,333730.6178,3682862.015
"2762",7.55819023059422,333745.6178,3682862.015
"2763",7.55310950616175,333760.6178,3682862.015
"2764",7.60150498570293,333775.6178,3682862.015
"2765",7.60413154420377,333790.6178,3682862.015
"2766",7.56801474297438,333805.6178,3682862.015
"2767",7.5962002292783,333820.6178,3682862.015
"2768",7.59427677183914,333835.6178,3682862.015
"2769",7.62429664244064,333850.6178,3682862.015
"2770",7.56217043241503,333865.6178,3682862.015
"2771",7.56807877886442,333880.6178,3682862.015
"2772",7.55457952199981,333895.6178,3682862.015
"2773",7.61304916193253,333910.6178,3682862.015
"2774",7.68224414169423,333925.6178,3682862.015
"2775",7.62678843943245,333940.6178,3682862.015
"2776",7.61956122760169,333955.6178,3682862.015
"2777",7.65803003402475,333970.6178,3682862.015
"2778",7.58578757583106,333985.6178,3682862.015
"2779",7.56504662223165,334000.6178,3682862.015
"2780",7.57891012829894,334015.6178,3682862.015
"2781",7.60963374059553,334030.6178,3682862.015
"2782",7.66889569425312,334045.6178,3682862.015
"2783",7.73133578011204,334060.6178,3682862.015
"2784",7.77828290664528,334075.6178,3682862.015
"2785",7.79507509714474,334090.6178,3682862.015
"2786",7.83062371927788,334105.6178,3682862.015
"2787",7.80652950896208,334120.6178,3682862.015
"2788",7.80266795323884,334135.6178,3682862.015
"2789",7.76297275868682,334150.6178,3682862.015
"2790",7.74786470735901,334165.6178,3682862.015
"2791",7.72176236351959,334180.6178,3682862.015
"2792",7.71779045192989,334195.6178,3682862.015
"2793",7.73325384427855,334210.6178,3682862.015
"2794",7.75130141264264,334225.6178,3682862.015
"2795",7.69399589478395,334240.6178,3682862.015
"2799",7.71925240248209,334300.6178,3682862.015
"2800",7.86513400267486,334315.6178,3682862.015
"2801",7.88202005196271,334330.6178,3682862.015
"2802",7.86423977450771,334345.6178,3682862.015
"2803",7.80671728343384,334360.6178,3682862.015
"2804",7.76388446907705,334375.6178,3682862.015
"2805",7.80780485797387,334390.6178,3682862.015
"2806",7.87368162249019,334405.6178,3682862.015
"2807",7.92897951210189,334420.6178,3682862.015
"2808",8.00258924615149,334435.6178,3682862.015
"2809",8.02413459339209,334450.6178,3682862.015
"2810",8.02736522633044,334465.6178,3682862.015
"2811",7.88726628957102,334480.6178,3682862.015
"2946",6.91081666757217,333490.6178,3682877.015
"2947",6.73117727847168,333505.6178,3682877.015
"2948",7.28076818951961,333520.6178,3682877.015
"2949",7.57931063833086,333535.6178,3682877.015
"2950",7.54923655056742,333550.6178,3682877.015
"2951",7.60564267343931,333565.6178,3682877.015
"2952",7.50561950448714,333580.6178,3682877.015
"2953",7.64095729273476,333595.6178,3682877.015
"2954",7.57109510254675,333610.6178,3682877.015
"2955",7.77093086174584,333625.6178,3682877.015
"2956",7.60050288582679,333640.6178,3682877.015
"2957",7.71208986719687,333655.6178,3682877.015
"2958",7.59358420575782,333670.6178,3682877.015
"2959",7.60979610504397,333685.6178,3682877.015
"2960",7.5585440026665,333700.6178,3682877.015
"2961",7.68997679813054,333715.6178,3682877.015
"2962",7.6103037330902,333730.6178,3682877.015
"2963",7.72633725893032,333745.6178,3682877.015
"2964",7.55581269883457,333760.6178,3682877.015
"2965",7.63849617139541,333775.6178,3682877.015
"2966",7.6315456673463,333790.6178,3682877.015
"2967",7.72143584910397,333805.6178,3682877.015
"2968",7.56601291939753,333820.6178,3682877.015
"2969",7.67977022580192,333835.6178,3682877.015
"2970",7.57748621547971,333850.6178,3682877.015
"2971",7.58904618487494,333865.6178,3682877.015
"2972",7.57279958103535,333880.6178,3682877.015
"2973",7.57116256346805,333895.6178,3682877.015
"2974",7.60767250873702,333910.6178,3682877.015
"2975",7.72331090816606,333925.6178,3682877.015
"2976",7.62824286307041,333940.6178,3682877.015
"2977",7.89948724864124,333955.6178,3682877.015
"2978",7.62292409604501,333970.6178,3682877.015
"2979",7.61910276958491,333985.6178,3682877.015
"2980",7.59660569656609,334000.6178,3682877.015
"2981",7.58831598287912,334015.6178,3682877.015
"2982",7.5985112992384,334030.6178,3682877.015
"2983",7.71095326701075,334045.6178,3682877.015
"2984",7.7249370490899,334060.6178,3682877.015
"2985",7.94191755413167,334075.6178,3682877.015
"2986",7.83438204990582,334090.6178,3682877.015
"2987",8.021247286339,334105.6178,3682877.015
"2988",7.78102700527804,334120.6178,3682877.015
"2989",7.87197692157992,334135.6178,3682877.015
"2990",7.71369744342013,334150.6178,3682877.015
"2991",7.7689261860785,334165.6178,3682877.015
"2992",7.63247120925657,334180.6178,3682877.015
"2993",7.60793888289343,334195.6178,3682877.015
"2994",7.66887945042761,334210.6178,3682877.015
"2995",7.79460001695949,334225.6178,3682877.015
"2996",7.8093831248736,334240.6178,3682877.015
"2997",7.97475205724996,334255.6178,3682877.015
"2998",7.65708753721942,334270.6178,3682877.015
"2999",7.71454229703111,334285.6178,3682877.015
"3000",7.8219031669971,334300.6178,3682877.015
"3001",8.01860951822215,334315.6178,3682877.015
"3002",7.89742709839214,334330.6178,3682877.015
"3003",7.87594388594573,334345.6178,3682877.015
"3004",7.74295366269497,334360.6178,3682877.015
"3005",7.65835853822322,334375.6178,3682877.015
"3006",7.66738495363509,334390.6178,3682877.015
"3007",7.70268426499043,334405.6178,3682877.015
"3008",7.80244750893602,334420.6178,3682877.015
"3009",8.04831572602953,334435.6178,3682877.015
"3010",7.9942567125933,334450.6178,3682877.015
"3011",8.19454044934335,334465.6178,3682877.015
"3012",8.0226417196548,334480.6178,3682877.015
"3147",6.94806050898302,333490.6178,3682892.015
"3148",7.03861804689868,333505.6178,3682892.015
"3149",7.35349981263286,333520.6178,3682892.015
"3150",7.46802487592545,333535.6178,3682892.015
"3151",7.53155868650655,333550.6178,3682892.015
"3152",7.53225839400394,333565.6178,3682892.015
"3153",7.52409677944815,333580.6178,3682892.015
"3154",7.54580900218326,333595.6178,3682892.015
"3155",7.5507470621639,333610.6178,3682892.015
"3156",7.57383219756017,333625.6178,3682892.015
"3157",7.56890908882259,333640.6178,3682892.015
"3158",7.54798298849445,333655.6178,3682892.015
"3159",7.55286227512244,333670.6178,3682892.015
"3160",7.58929167781991,333685.6178,3682892.015
"3161",7.57799655250692,333700.6178,3682892.015
"3162",7.59009088778449,333715.6178,3682892.015
"3163",7.60365203061438,333730.6178,3682892.015
"3164",7.60537029721375,333745.6178,3682892.015
"3165",7.56502347034085,333760.6178,3682892.015
"3166",7.63234357711895,333775.6178,3682892.015
"3167",7.61293516229695,333790.6178,3682892.015
"3168",7.58742222317182,333805.6178,3682892.015
"3169",7.58471656056043,333820.6178,3682892.015
"3170",7.61782689388502,333835.6178,3682892.015
"3171",7.5488036629882,333850.6178,3682892.015
"3172",7.5609460791353,333865.6178,3682892.015
"3173",7.56984465158806,333880.6178,3682892.015
"3174",7.55791468455158,333895.6178,3682892.015
"3175",7.57778997961221,333910.6178,3682892.015
"3176",7.54498864345559,333925.6178,3682892.015
"3177",7.52985815216764,333940.6178,3682892.015
"3178",7.65479449861444,333955.6178,3682892.015
"3179",7.59821677877453,333970.6178,3682892.015
"3180",7.5979158841029,333985.6178,3682892.015
"3181",7.63281433042759,334000.6178,3682892.015
"3182",7.60415612439309,334015.6178,3682892.015
"3183",7.62512204095572,334030.6178,3682892.015
"3184",7.69740581139704,334045.6178,3682892.015
"3185",7.75537195919292,334060.6178,3682892.015
"3186",7.77008088530349,334075.6178,3682892.015
"3187",7.75641546838289,334090.6178,3682892.015
"3188",7.74131883246066,334105.6178,3682892.015
"3189",7.69641118810835,334120.6178,3682892.015
"3190",7.67209638722223,334135.6178,3682892.015
"3191",7.62927472028704,334150.6178,3682892.015
"3192",7.58150651506622,334165.6178,3682892.015
"3193",7.58791965020921,334180.6178,3682892.015
"3194",7.5598342619741,334195.6178,3682892.015
"3195",7.62489317242901,334210.6178,3682892.015
"3196",7.7246719723564,334225.6178,3682892.015
"3197",7.8278655746277,334240.6178,3682892.015
"3198",7.89235619594005,334255.6178,3682892.015
"3199",7.74106169295582,334270.6178,3682892.015
"3200",7.63281705161846,334285.6178,3682892.015
"3201",7.86912183554485,334300.6178,3682892.015
"3202",7.92114187728919,334315.6178,3682892.015
"3203",7.87932264754654,334330.6178,3682892.015
"3204",7.82874875901319,334345.6178,3682892.015
"3205",7.73638962390831,334360.6178,3682892.015
"3206",7.68638086368654,334375.6178,3682892.015
"3207",7.64857460002999,334390.6178,3682892.015
"3208",7.68988959517185,334405.6178,3682892.015
"3209",7.72240944633675,334420.6178,3682892.015
"3210",7.88956072511631,334435.6178,3682892.015
"3211",7.98972004467012,334450.6178,3682892.015
"3212",8.03853064158056,334465.6178,3682892.015
"3213",8.03504084552467,334480.6178,3682892.015
"3214",7.89489954613671,334495.6178,3682892.015
"3347",6.76621039017971,333475.6178,3682907.015
"3348",6.97301615150303,333490.6178,3682907.015
"3349",7.27110955765428,333505.6178,3682907.015
"3350",7.40235420379823,333520.6178,3682907.015
"3351",7.65759940884991,333535.6178,3682907.015
"3352",7.524457851562,333550.6178,3682907.015
"3353",7.58361236156426,333565.6178,3682907.015
"3354",7.52588919296535,333580.6178,3682907.015
"3355",7.71885618957459,333595.6178,3682907.015
"3356",7.58811421147059,333610.6178,3682907.015
"3357",7.60339798551501,333625.6178,3682907.015
"3358",7.57282755876895,333640.6178,3682907.015
"3359",7.5829665884194,333655.6178,3682907.015
"3360",7.54199919574355,333670.6178,3682907.015
