"Date","Discharge_cfs","Discharge_cms","month","year","day","DeltaCMS","meanCMS","DeltaVol"
1961-03-12,2510,71.07528597,"Mar",1961,12,5.66336939999999,71.07528597,1383.60082564826
1961-03-13,3100,87.7822257,"Mar",1961,13,16.70693973,87.7822257,1372.17318196263
1961-03-14,3460,97.97629062,"Mar",1961,14,10.19406492,97.97629062,1561.17721708948
1961-03-18,4130,116.9485781,"Mar",1961,18,63.99607421,116.9485781,1952.09801536166
1961-03-19,4450,126.0099692,"Mar",1961,19,9.06139109999999,126.0099692,1927.11694367939
1961-03-28,2020,57.20003094,"Mar",1961,28,40.29487328,57.20003094,1512.99761856789
1961-03-29,3280,92.87925816,"Mar",1961,29,35.67922722,92.87925816,1448.87742600315
1961-03-30,3900,110.4357033,"Mar",1961,30,17.55644514,110.4357033,1862.83380819374
1961-03-31,6140,173.8654406,"Mar",1961,31,63.4297373,173.8654406,3734.39260064124
1961-04-01,8950,253.4357807,"Apr",1961,1,79.5703401,253.4357807,-431.301488978902
1961-04-02,9250,261.9308348,"Apr",1961,2,8.4950541,261.9308348,-1118.51897407597
1961-04-10,2810,79.57034007,"Apr",1961,10,31.43170017,79.57034007,1335.49010206353
1961-04-12,2830,80.13667701,"Apr",1961,12,12.17624421,80.13667701,1334.92189168746
1961-04-13,3210,90.89707887,"Apr",1961,13,10.76040186,90.89707887,1414.14763215593
1961-04-26,429,12.14792736,"Apr",1961,26,3.65287326,12.14792736,1539.35909845401
1961-04-27,2070,58.61587329,"Apr",1961,27,46.46794593,58.61587329,1501.88800392934
1961-05-10,685,19.3970402,"May",1961,10,14.243374046,19.3970402,1617.99272837081
1961-05-11,961,27.21248997,"May",1961,11,7.81544977,27.21248997,1625.28590249372
1961-05-20,124,3.511289028,"May",1961,20,0.0566336940000003,3.511289028,1337.97496547288
1961-06-06,71,2.010496137,"Jun",1961,6,0.0283168470000001,2.010496137,1296.99826881
1961-06-07,112,3.171486864,"Jun",1961,7,1.160990727,3.171486864,1328.72153702177
1961-06-08,113,3.199803711,"Jun",1961,8,0.0283168470000001,3.199803711,1329.49354604905
1961-06-09,149,4.219210203,"Jun",1961,9,1.019406492,4.219210203,1357.14922858808
1961-06-12,130,3.68119011,"Jun",1961,12,1.160990727,3.68119011,1342.59138390576
1961-06-14,116,3.284754252,"Jun",1961,14,0.481386399,3.284754252,1331.80868200124
1961-06-15,228,6.456241116,"Jun",1961,15,3.171486864,6.456241116,1415.94267700605
1961-06-20,144,4.077625968,"Jun",1961,20,1.585743432,4.077625968,1353.32844918942
1961-06-21,871,24.66397374,"Jun",1961,21,20.586347772,24.66397374,1628.39722267968
1961-06-22,1380,39.07724886,"Jun",1961,22,14.41327512,39.07724886,1592.22641322108
1961-06-26,894,25.31526122,"Jun",1961,26,9.99584699,25.31526122,1627.96012715255
1961-07-07,156,4.417428132,"Jul",1961,7,1.500792891,4.417428132,1362.48402072411
1961-07-08,310,8.77822257,"Jul",1961,8,4.360794438,8.77822257,1471.92902835726
1961-07-09,613,17.35822721,"Jul",1961,9,8.58000464,17.35822721,1604.72855100558
1961-07-11,843,23.87110202,"Jul",1961,11,6.51287481,23.87110202,1628.52582970237
1961-07-12,3520,99.67530144,"Jul",1961,12,75.80419942,99.67530144,1603.55471386871
1961-07-13,3680,104.205997,"Jul",1961,13,4.53069556,104.205997,1719.85232724441
1961-07-24,588,16.65030604,"Jul",1961,24,7.362380224,16.65030604,1598.60516320926
1961-07-25,675,19.11387173,"Jul",1961,25,2.46356569,19.11387173,1616.51731811426
1961-07-27,328,9.287925816,"Jul",1961,27,0.481386399,9.287925816,1483.28473779322
1961-07-28,369,10.44891654,"Jul",1961,28,1.160990724,10.44891654,1507.67840125654
1961-08-02,132,3.737823804,"Aug",1961,2,0.169901082,3.737823804,1344.12838625702
1961-08-07,96,2.718417312,"Aug",1961,7,0.084950541,2.718417312,1316.353506951
1961-08-12,108,3.058219476,"Aug",1961,12,0.56633694,3.058219476,1325.63214527057
1961-08-17,102,2.888318394,"Aug",1961,17,0.368119011,2.888318394,1320.99451243239
1961-08-20,94,2.661783618,"Aug",1961,20,0.226534776,2.661783618,1314.80591909228
1961-08-22,93,2.633466771,"Aug",1961,22,0.169901082,2.633466771,1314.0320340474
1961-08-26,110,3.11485317,"Aug",1961,26,0.736238022,3.11485317,1327.17710266375
1961-08-31,73,2.067129831,"Aug",1961,31,0.141584235,2.067129831,1298.54709764268
1961-09-05,66,1.868911902,"Sep",1961,5,0.113267388,1.868911902,1293.12617644086
1961-09-06,78,2.208714066,"Sep",1961,6,0.339802164,2.208714066,1302.41907635271
1961-09-08,73,2.067129831,"Sep",1961,8,0.311485317,2.067129831,1298.54709764268
1961-09-12,58,1.642377126,"Sep",1961,12,0.0566336940000001,1.642377126,1286.93082493997
1961-09-21,47,1.330891809,"Sep",1961,21,0.0283168469999999,1.330891809,1278.41221662635
1961-09-22,48,1.359208656,"Sep",1961,22,0.0283168470000001,1.359208656,1279.18663556384
1961-10-02,45,1.274258115,"Oct",1961,2,0.0566336940000001,1.274258115,1276.86337875103
1961-10-08,50,1.41584235,"Oct",1961,8,0.141584235,1.41584235,1280.7354734392
1961-10-10,60,1.69901082,"Oct",1961,10,0.28316847,1.69901082,1288.47966281534
1961-10-11,78,2.208714066,"Oct",1961,11,0.509703246,2.208714066,1302.41907635271
1961-10-12,246,6.965944362,"Oct",1961,12,4.757230296,6.965944362,1428.76318955149
1961-10-24,46,1.302574962,"Oct",1961,24,0.0283168469999999,1.302574962,1277.63779768866
1961-10-25,48,1.359208656,"Oct",1961,25,0.0566336940000001,1.359208656,1279.18663556384
1961-10-26,49,1.387525503,"Oct",1961,26,0.0283168469999999,1.387525503,1279.96105450158
1961-10-30,48,1.359208656,"Oct",1961,30,0.084950541,1.359208656,1279.18663556384
1961-10-31,51,1.444159197,"Oct",1961,31,0.084950541,1.444159197,1281.5098923767
1961-11-03,54,1.529109738,"Nov",1961,3,0.113267388,1.529109738,1283.8331491895
1961-11-04,68,1.925545596,"Nov",1961,4,0.396435858,1.925545596,1294.67501428627
1961-11-05,117,3.313071099,"Nov",1961,5,1.387525503,3.313071099,1332.58008049671
1961-11-08,114,3.228120558,"Nov",1961,8,0.0283168470000001,3.228120558,1330.26540982962
1961-11-13,89,2.520199383,"Nov",1961,13,0.339802164,2.520199383,1310.93597970883
1961-11-14,1140,32.28120558,"Nov",1961,14,29.761006197,32.28120558,1612.11896793058
1961-11-15,1830,51.81983001,"Nov",1961,15,19.53862443,51.81983001,1547.34558904411
1961-11-16,2280,64.56241116,"Nov",1961,16,12.74258115,64.56241116,1447.22327342142
1961-11-20,2250,63.71290575,"Nov",1961,20,2.8316847,63.71290575,1455.63014577328
1961-11-23,1810,51.25349307,"Nov",1961,23,21.52080372,51.25349307,1550.25064866295
1961-11-24,2400,67.9604328,"Nov",1961,24,16.70693973,67.9604328,1413.16218742651
1961-11-28,2230,63.14656881,"Nov",1961,28,14.1584235,63.14656881,1461.15945480224
1961-12-05,244,6.909310668,"Dec",1961,5,0.396435858,6.909310668,1427.3518312167
1961-12-06,843,23.87110202,"Dec",1961,6,16.961791352,23.87110202,1628.52582970237
1961-12-07,1110,31.43170017,"Dec",1961,7,7.56059815,31.43170017,1614.64053192765
1961-12-08,1180,33.41387946,"Dec",1961,8,1.98217929,33.41387946,1608.70953202415
1961-12-09,1410,39.92675427,"Dec",1961,9,6.51287481000001,39.92675427,1589.85728712095
1961-12-10,3060,86.64955182,"Dec",1961,10,46.72279755,86.64955182,1360.90108129974
1961-12-11,3630,102.7901546,"Dec",1961,11,16.14060278,102.7901546,1683.61669197713
1961-12-12,6670,188.8733695,"Dec",1961,12,86.0832149,188.8733695,4317.21478054524
1961-12-13,12600,356.7922722,"Dec",1961,13,167.9189027,356.7922722,-8792.44755361663
1961-12-14,16300,461.5646061,"Dec",1961,14,104.7723339,461.5646061,-17268.1298698268
1961-12-18,22400,634.2973728,"Dec",1961,18,274.6734159,634.2973728,-31241.5520668011
1961-12-19,29200,826.8519324,"Dec",1961,19,192.5545596,826.8519324,-46818.4817290144
1961-12-28,1220,34.54655334,"Dec",1961,28,2.8316847,34.54655334,1605.30602894724
1961-12-31,881,24.94714221,"Dec",1961,31,0.339802169999999,24.94714221,1628.24171628022
1962-01-01,1480,41.90893356,"Jan",1962,1,16.96179135,41.90893356,1584.31634824619
1962-01-02,1630,46.15646061,"Jan",1962,2,4.24752705,46.15646061,1571.33199930865
1962-01-05,2370,67.11092739,"Jan",1962,5,31.43170017,67.11092739,1421.63779791361
1962-01-06,5480,155.1763216,"Jan",1962,6,88.06539421,155.1763216,2180.39052113698
1962-01-07,5940,168.2020712,"Jan",1962,7,13.0257496,168.2020712,3246.44699211103
1962-01-08,6140,173.8654406,"Jan",1962,8,5.66336939999999,173.8654406,3734.39260064124
1962-01-15,3430,97.12678521,"Jan",1962,15,68.24360127,97.12678521,1540.67409466749
1962-01-16,4650,131.6733386,"Jan",1962,16,34.54655339,131.6733386,1848.96152237181
1962-01-17,4760,134.7881917,"Jan",1962,17,3.1148531,134.7881917,1806.25871017438
1962-01-19,5010,141.8674035,"Jan",1962,19,20.3881299,141.8674035,1768.17462987269
1962-01-20,5250,148.6634468,"Jan",1962,20,6.79604330000001,148.6634468,1882.0271679022
1962-01-21,5270,149.2297837,"Jan",1962,21,0.56633690000001,149.2297837,1900.24441247697
1962-01-23,5050,143.0000774,"Jan",1962,23,5.09703250000001,143.0000774,1774.81614166595
1962-01-24,6070,171.8832613,"Jan",1962,24,28.8831839,171.8832613,3572.39847758506
1962-01-25,6420,181.7941577,"Jan",1962,25,9.91089640000001,181.7941577,4211.65355134272
1962-01-27,7650,216.6238796,"Jan",1962,27,47.2891345,216.6238796,2546.64094644238
1962-01-28,11400,322.8120558,"Jan",1962,28,106.1881762,322.8120558,-6043.57761322852
1962-02-15,445,12.60099692,"Feb",1962,15,0.16990109,12.60099692,1546.95651437374
1962-02-16,1120,31.71486864,"Feb",1962,16,19.11387172,31.71486864,1613.80587104391
1962-02-17,2130,60.31488411,"Feb",1962,17,28.60001547,60.31488411,1487.47149414911
1962-02-19,2060,58.33270482,"Feb",1962,19,0.849505409999999,58.33270482,1504.17749626143
1962-02-20,2140,60.59805258,"Feb",1962,20,2.26534776,60.59805258,1484.96027671793
1962-02-22,4190,118.6475889,"Feb",1962,22,72.20795982,118.6475889,1961.02495586662
1962-02-23,5770,163.3882072,"Feb",1962,23,44.7406183,163.3882072,2808.29122692112
1962-02-24,7550,213.7921949,"Feb",1962,24,50.4039877,213.7921949,2775.71344147477
1962-02-25,7590,214.9248687,"Feb",1962,25,1.13267379999999,214.9248687,2684.08444993376
1962-02-27,7370,208.6951624,"Feb",1962,27,6.79604329999998,208.6951624,3187.50823230762
1962-02-28,7590,214.9248687,"Feb",1962,28,6.2297063,214.9248687,2684.08444993376
1962-03-09,2390,67.67726433,"Mar",1962,9,38.22774345,67.67726433,1415.97683469484
1962-03-10,3780,107.0376817,"Mar",1962,10,39.36041737,107.0376817,1789.37643001112
1962-03-11,5300,150.0792891,"Mar",1962,11,43.0416074,150.0792891,1930.29532382254
1962-03-12,5390,152.6278053,"Mar",1962,12,2.54851619999999,152.6278053,2040.37550337685
1962-03-15,4830,136.770371,"Mar",1962,15,1.13267390000001,136.770371,1784.73494884658
1962-03-22,686,19.42535704,"Mar",1962,22,1.52910974,19.42535704,1618.13411824352
1962-03-23,698,19.76515921,"Mar",1962,23,0.339802169999999,19.76515921,1619.7452717939
1962-03-24,710,20.10496137,"Mar",1962,24,0.339802160000001,20.10496137,1621.20201056735
1962-03-26,722,20.44476353,"Mar",1962,26,2.2936646,20.44476353,1622.50941745657
1962-03-27,898,25.42852861,"Mar",1962,27,4.98376508,25.42852861,1627.85621686445
1962-03-28,1190,33.69704793,"Mar",1962,28,8.26851932,33.69704793,1607.8560282081
1962-03-31,2890,81.83568783,"Mar",1962,31,59.69191348,81.83568783,1335.73887150251
1962-04-01,3990,112.9842195,"Apr",1962,1,31.14853167,112.9842195,1907.17464826968
1962-04-06,4540,128.5584854,"Apr",1962,6,66.54459047,128.5584854,1894.33518786363
1962-04-07,5430,153.7604792,"Apr",1962,7,25.2019938,153.7604792,2098.94175992105
1962-04-08,5660,160.273354,"Apr",1962,8,6.51287480000002,160.273354,2543.4126200529
1962-04-11,4870,137.9030449,"Apr",1962,11,11.3267388,137.9030449,1775.53726539735
1962-04-12,7820,221.4377435,"Apr",1962,12,83.5346986,221.4377435,2157.21771216805
1962-04-13,10200,288.8318394,"Apr",1962,13,67.3940959,288.8318394,-3294.70767284024
1962-04-26,448,12.68594746,"Apr",1962,26,0.0849505399999995,12.68594746,1548.34026415112
1962-04-28,1330,37.66140651,"Apr",1962,28,26.07981609,37.66140651,1596.21780212588
1962-04-29,2700,76.4554869,"Apr",1962,29,38.79408039,76.4554869,1345.37940835285
1962-05-18,175,4.955448225,"May",1962,18,0.594653786999999,4.955448225,1376.86572162684
1962-05-30,103,2.916635241,"May",1962,30,0.084950541,2.916635241,1321.76771171882
1962-05-31,124,3.511289028,"May",1962,31,0.594653787,3.511289028,1337.97496547288
1962-06-01,171,4.842180837,"Jun",1962,1,1.330891809,4.842180837,1373.85119321913
1962-06-03,178,5.040398766,"Jun",1962,3,0.821188563,5.040398766,1379.12156489872
1962-06-04,186,5.266933542,"Jun",1962,4,0.226534776,5.266933542,1385.1147392671
1962-06-08,170,4.81386399,"Jun",1962,8,0.481386399,4.81386399,1373.09639549727
1962-06-09,178,5.040398766,"Jun",1962,9,0.226534776,5.040398766,1379.12156489872
1962-06-13,117,3.313071099,"Jun",1962,13,0.141584235,3.313071099,1332.58008049671
1962-06-14,118,3.341387946,"Jun",1962,14,0.0283168470000001,3.341387946,1333.35131395553
1962-06-24,85,2.406931995,"Jun",1962,24,0.084950541,2.406931995,1307.83927884739
1962-06-25,92,2.605149924,"Jun",1962,25,0.198217929,2.605149924,1313.25809367198
1962-06-27,93,2.633466771,"Jun",1962,27,0.141584235,2.633466771,1314.0320340474
1962-06-28,107,3.029902629,"Jun",1962,28,0.396435858,3.029902629,1324.85948233228
1962-06-29,222,6.286340034,"Jun",1962,29,3.256437405,6.286340034,1411.61258481405
1962-07-05,107,3.029902629,"Jul",1962,5,0.311485317,3.029902629,1324.85948233228
1962-07-08,88,2.491882536,"Jul",1962,8,0.0566336939999998,2.491882536,1310.16185649159
1962-07-14,75,2.123763525,"Jul",1962,14,0.113267388,2.123763525,1300.09591095234
1962-07-15,79,2.237030913,"Jul",1962,15,0.113267388,2.237030913,1303.19344330848
1962-07-16,82,2.321981454,"Jul",1962,16,0.084950541,2.321981454,1305.51645227321
1962-07-17,96,2.718417312,"Jul",1962,17,0.396435858,2.718417312,1316.353506951
1962-07-19,88,2.491882536,"Jul",1962,19,0.0566336939999998,2.491882536,1310.16185649159
1962-07-20,135,3.822774345,"Jul",1962,20,1.330891809,3.822774345,1346.43205183693
1962-07-21,182,5.153666154,"Jul",1962,21,1.330891809,5.153666154,1382.12233050359
1962-07-26,122,3.454655334,"Jul",1962,26,0.0283168469999997,3.454655334,1336.43449649647
1962-07-27,151,4.275843897,"Jul",1962,27,0.821188563,4.275843897,1358.67522252174
1962-07-29,185,5.238616695,"Jul",1962,29,0.962772798,5.238616695,1384.36743999462
1962-07-30,274,7.758816078,"Jul",1962,30,2.520199383,7.758816078,1448.14704951692
1962-08-02,173,4.898814531,"Aug",1962,2,0.764554869,4.898814531,1375.35940117515
1962-08-05,114,3.228120558,"Aug",1962,5,0.113267388,3.228120558,1330.26540982962
1962-08-06,151,4.275843897,"Aug",1962,6,1.047723339,4.275843897,1358.67522252174
1962-08-21,66,1.868911902,"Aug",1962,21,0.311485317,1.868911902,1293.12617644086
1962-08-25,57,1.614060279,"Aug",1962,25,0.0566336940000001,1.614060279,1286.15640600234
1962-08-29,57,1.614060279,"Aug",1962,29,0.0566336940000001,1.614060279,1286.15640600234
1962-09-04,56,1.585743432,"Sep",1962,4,0.084950541,1.585743432,1285.38198706477
1962-09-05,58,1.642377126,"Sep",1962,5,0.0566336940000001,1.642377126,1286.93082493997
1962-09-06,61,1.727327667,"Sep",1962,6,0.084950541,1.727327667,1289.25408175289
1962-09-07,63,1.783961361,"Sep",1962,7,0.0566336940000001,1.783961361,1290.80291962806
1962-09-09,69,1.953862443,"Sep",1962,9,0.198217929,1.953862443,1295.44943304439
1962-09-10,97,2.746734159,"Sep",1962,10,0.792871716,2.746734159,1317.12720153653
1962-09-11,153,4.332477591,"Sep",1962,11,1.585743432,4.332477591,1360.19982482832
1962-09-15,71,2.010496137,"Sep",1962,15,0.113267388,2.010496137,1296.99826881
1962-09-16,82,2.321981454,"Sep",1962,16,0.311485317,2.321981454,1305.51645227321
1962-09-28,62,1.755644514,"Sep",1962,28,0.113267388,1.755644514,1290.02850069041
1962-10-02,94,2.661783618,"Oct",1962,2,1.019406492,2.661783618,1314.80591909228
1962-10-03,244,6.909310668,"Oct",1962,3,4.24752705,6.909310668,1427.3518312167
1962-10-08,81,2.293664607,"Oct",1962,8,0.509703246,2.293664607,1304.74213331959
1962-10-09,145,4.105942815,"Oct",1962,9,1.812278208,4.105942815,1354.09324498555
1962-10-10,231,6.541191657,"Oct",1962,10,2.435248842,6.541191657,1418.09744303669
1962-10-13,97,2.746734159,"Oct",1962,13,0.481386399,2.746734159,1317.12720153653
1962-10-20,66,1.868911902,"Oct",1962,20,0.141584235,1.868911902,1293.12617644086
1962-10-23,63,1.783961361,"Oct",1962,23,0.084950541,1.783961361,1290.80291962806
1962-11-04,55,1.557426585,"Nov",1962,4,0.0283168469999999,1.557426585,1284.60756812721
1962-11-08,53,1.500792891,"Nov",1962,8,0.0283168469999999,1.500792891,1283.058730252
1962-11-11,58,1.642377126,"Nov",1962,11,0.141584235,1.642377126,1286.93082493997
1962-11-12,59,1.670693973,"Nov",1962,12,0.0283168470000001,1.670693973,1287.70524387775
1962-11-14,59,1.670693973,"Nov",1962,14,0.0283168470000001,1.670693973,1287.70524387775
1962-11-16,59,1.670693973,"Nov",1962,16,0.0283168470000001,1.670693973,1287.70524387775
1962-11-17,66,1.868911902,"Nov",1962,17,0.198217929,1.868911902,1293.12617644086
1962-11-18,81,2.293664607,"Nov",1962,18,0.424752705,2.293664607,1304.74213331959
1962-11-19,111,3.143170017,"Nov",1962,19,0.84950541,3.143170017,1327.94938761594
1962-11-21,115,3.256437405,"Nov",1962,21,0.141584235,3.256437405,1331.03712345903
1962-11-22,163,4.615646061,"Nov",1962,22,1.359208656,4.615646061,1367.80038765769
1962-11-30,89,2.520199383,"Nov",1962,30,0.0283168470000001,2.520199383,1310.93597970883
1962-12-02,89,2.520199383,"Dec",1962,2,0.0283168470000001,2.520199383,1310.93597970883
1962-12-05,90,2.54851623,"Dec",1962,5,0.0566336940000003,2.54851623,1311.7100627078
1962-12-06,92,2.605149924,"Dec",1962,6,0.0566336939999998,2.605149924,1313.25809367198
1962-12-09,90,2.54851623,"Dec",1962,9,0.0566336940000003,2.54851623,1311.7100627078
1962-12-10,92,2.605149924,"Dec",1962,10,0.0566336939999998,2.605149924,1313.25809367198
1962-12-11,96,2.718417312,"Dec",1962,11,0.113267388,2.718417312,1316.353506951
1962-12-15,93,2.633466771,"Dec",1962,15,0.538020093,2.633466771,1314.0320340474
1962-12-17,88,2.491882536,"Dec",1962,17,0.0566336939999998,2.491882536,1310.16185649159
1962-12-18,89,2.520199383,"Dec",1962,18,0.0283168470000001,2.520199383,1310.93597970883
1962-12-21,89,2.520199383,"Dec",1962,21,0.141584235,2.520199383,1310.93597970883
1962-12-22,92,2.605149924,"Dec",1962,22,0.084950541,2.605149924,1313.25809367198
1962-12-23,93,2.633466771,"Dec",1962,23,0.0283168470000001,2.633466771,1314.0320340474
1962-12-24,94,2.661783618,"Dec",1962,24,0.0283168469999997,2.661783618,1314.80591909228
1962-12-26,104,2.944952088,"Dec",1962,26,0.28316847,2.944952088,1322.54081293075
1962-12-27,110,3.11485317,"Dec",1962,27,0.169901082,3.11485317,1327.17710266375
1962-12-29,122,3.454655334,"Dec",1962,29,0.339802164,3.454655334,1336.43449649647
1962-12-30,171,4.842180837,"Dec",1962,30,1.387525503,4.842180837,1373.85119321913
1962-12-31,176,4.983765072,"Dec",1962,31,0.141584235,4.983765072,1377.6181599864
1963-01-02,158,4.474061826,"Jan",1963,2,0.396435857999999,4.474061826,1364.00494730752
1963-01-10,111,3.143170017,"Jan",1963,10,0.113267388,3.143170017,1327.94938761594
1963-01-11,121,3.426338487,"Jan",1963,11,0.28316847,3.426338487,1335.66397372694
1963-01-12,163,4.615646061,"Jan",1963,12,1.189307574,4.615646061,1367.80038765769
1963-01-13,196,5.550102012,"Jan",1963,13,0.934455951,5.550102012,1392.55687441899
1963-01-17,121,3.426338487,"Jan",1963,17,0.084950541,3.426338487,1335.66397372694
1963-01-19,362,10.25069861,"Jan",1963,19,6.909310664,10.25069861,1503.66497690268
1963-01-20,704,19.93506029,"Jan",1963,20,9.68436168,19.93506029,1620.49262721542
1963-01-27,163,4.615646061,"Jan",1963,27,0.0283168469999993,4.615646061,1367.80038765769
1963-01-28,173,4.898814531,"Jan",1963,28,0.283168470000001,4.898814531,1375.35940117515
1963-01-30,832,23.5596167,"Jan",1963,30,19.821792896,23.5596167,1628.44305630106
1963-01-31,905,25.62674654,"Jan",1963,31,2.06712984,25.62674654,1627.65560890812
1963-02-03,905,25.62674654,"Feb",1963,3,12.40277899,25.62674654,1627.65560890812
1963-02-11,153,4.332477591,"Feb",1963,11,0.113267388,4.332477591,1360.19982482832
1963-02-12,156,4.417428132,"Feb",1963,12,0.0849505410000004,4.417428132,1362.48402072411
1963-02-13,158,4.474061826,"Feb",1963,13,0.0566336939999994,4.474061826,1364.00494730752
1963-02-19,615,17.41486091,"Feb",1963,19,14.101789811,17.41486091,1605.18324776453
1963-02-20,662,18.74575271,"Feb",1963,20,1.3308918,18.74575271,1614.42872238132
1963-02-25,375,10.61881763,"Feb",1963,25,1.500792896,10.61881763,1511.0671934745
1963-03-01,274,7.758816078,"Mar",1963,1,1.217624421,7.758816078,1448.14704951692
1963-03-02,333,9.429510051,"Mar",1963,2,1.670693973,9.429510051,1486.37143667147
1963-03-05,366,10.363966,"Mar",1963,5,3.482972179,10.363966,1505.96620507056
1963-03-06,1140,32.28120558,"Mar",1963,6,21.91723958,32.28120558,1612.11896793058
1963-03-07,1460,41.34259662,"Mar",1963,7,9.06139104,41.34259662,1585.9097650287
1963-03-12,1140,32.28120558,"Mar",1963,12,17.13169243,32.28120558,1612.11896793058
1963-03-17,523,14.80971098,"Mar",1963,17,3.3130711,14.80971098,1578.72218923338
1963-03-18,624,17.66971253,"Mar",1963,18,2.86000155,17.66971253,1607.16609890698
1963-04-06,104,2.944952088,"Apr",1963,6,0.169901082,2.944952088,1322.54081293075
1963-04-07,133,3.766140651,"Apr",1963,7,0.821188563,3.766140651,1344.89652521558
1963-04-08,180,5.09703246,"Apr",1963,8,1.330891809,5.09703246,1380.62297000405
1963-04-10,158,4.474061826,"Apr",1963,10,0.141584235,4.474061826,1364.00494730752
1963-04-25,78,2.208714066,"Apr",1963,25,0.113267388,2.208714066,1302.41907635271
1963-04-26,84,2.378615148,"Apr",1963,26,0.169901082,2.378615148,1307.0650273694
1963-04-27,85,2.406931995,"Apr",1963,27,0.0283168469999997,2.406931995,1307.83927884739
1963-04-28,92,2.605149924,"Apr",1963,28,0.198217929,2.605149924,1313.25809367198
1963-04-29,250,7.07921175,"Apr",1963,29,4.474061826,7.07921175,1431.57563062663
1963-04-30,282,7.985350854,"Apr",1963,30,0.906139104,7.985350854,1453.54846590038
1963-05-01,333,9.429510051,"May",1963,1,1.444159197,9.429510051,1486.37143667147
1963-05-08,91,2.576833077,"May",1963,8,0.141584235,2.576833077,1312.48410193967
1963-05-24,48,1.359208656,"May",1963,24,0.113267388,1.359208656,1279.18663556384
1963-05-25,53,1.500792891,"May",1963,25,0.141584235,1.500792891,1283.058730252
1963-05-26,98,2.775051006,"May",1963,26,1.274258115,2.775051006,1317.90082435082
1963-05-27,133,3.766140651,"May",1963,27,0.991089645,3.766140651,1344.89652521558
1963-05-28,496,14.04515611,"May",1963,28,10.279015459,14.04515611,1568.71770845821
1963-06-07,65,1.840595055,"Jun",1963,7,0.084950541,1.840595055,1292.3517575034
1963-06-12,54,1.529109738,"Jun",1963,12,0.0283168470000001,1.529109738,1283.8331491895
1963-06-16,55,1.557426585,"Jun",1963,16,0.198217929,1.557426585,1284.60756812721
1963-06-17,61,1.727327667,"Jun",1963,17,0.169901082,1.727327667,1289.25408175289
1963-06-20,52,1.472476044,"Jun",1963,20,0.0283168469999999,1.472476044,1282.28431131445
1963-06-21,53,1.500792891,"Jun",1963,21,0.0283168469999999,1.500792891,1283.058730252
1963-06-22,63,1.783961361,"Jun",1963,22,0.28316847,1.783961361,1290.80291962806
1963-06-23,70,1.98217929,"Jun",1963,23,0.198217929,1.98217929,1296.22385137751
1963-06-24,220,6.22970634,"Jun",1963,24,4.24752705,6.22970634,1410.16327569971
1963-06-27,75,2.123763525,"Jun",1963,27,0.113267388,2.123763525,1300.09591095234
1963-06-29,82,2.321981454,"Jun",1963,29,0.424752705,2.321981454,1305.51645227321
1963-06-30,85,2.406931995,"Jun",1963,30,0.084950541,2.406931995,1307.83927884739
1963-07-02,85,2.406931995,"Jul",1963,2,0.226534776,2.406931995,1307.83927884739
1963-07-03,820,23.21981454,"Jul",1963,3,20.812882545,23.21981454,1628.26035501437
1963-07-08,157,4.445744979,"Jul",1963,8,2.010496137,4.445744979,1363.24467483835
1963-07-11,150,4.24752705,"Jul",1963,11,0.339802164,4.24752705,1357.91239670448
1963-07-14,346,9.797629062,"Jul",1963,14,6.79604328,9.797629062,1494.25421664937
1963-07-15,693,19.62357497,"Jul",1963,15,9.825945908,19.62357497,1619.09301200669
1963-07-16,3800,107.6040186,"Jul",1963,16,87.98044363,107.6040186,1802.53233282533
1963-07-17,4200,118.9307574,"Jul",1963,17,11.3267388,118.9307574,1961.87380065111
1963-07-28,351,9.939213297,"Jul",1963,28,1.472476044,9.939213297,1497.2300804414
1963-07-29,425,12.03465998,"Jul",1963,29,2.095446683,12.03465998,1537.4027963538
1963-07-30,635,17.98119785,"Jul",1963,30,5.94653787,17.98119785,1609.45067865704
1963-07-31,1200,33.9802164,"Jul",1963,31,15.99901855,33.9802164,1607.00383018357
1963-08-01,1800,50.9703246,"Aug",1963,1,16.9901082,50.9703246,1551.65549725339
1963-08-08,175,4.955448225,"Aug",1963,8,0.0849505409999995,4.955448225,1376.86572162684
1963-08-20,62,1.755644514,"Aug",1963,20,0.0283168470000001,1.755644514,1290.02850069041
1963-08-21,170,4.81386399,"Aug",1963,21,3.058219476,4.81386399,1373.09639549727
1963-08-22,248,7.022578056,"Aug",1963,22,2.208714066,7.022578056,1430.17113525315
1963-08-29,64,1.812278208,"Aug",1963,29,0.0566336939999998,1.812278208,1291.57733856565
1963-09-01,69,1.953862443,"Sep",1963,1,0.311485317,1.953862443,1295.44943304439
1963-09-02,74,2.095446678,"Sep",1963,2,0.141584235,2.095446678,1299.32150687384
1963-09-06,62,1.755644514,"Sep",1963,6,0.169901082,1.755644514,1290.02850069041
1963-09-10,55,1.557426585,"Sep",1963,10,0.0566336940000001,1.557426585,1284.60756812721
1963-09-11,56,1.585743432,"Sep",1963,11,0.0283168469999999,1.585743432,1285.38198706477
1963-09-14,67,1.897228749,"Sep",1963,14,0.424752705,1.897228749,1293.90059537754
1963-09-18,58,1.642377126,"Sep",1963,18,0.084950541,1.642377126,1286.93082493997
1963-09-19,62,1.755644514,"Sep",1963,19,0.113267388,1.755644514,1290.02850069041
