"","Date","Discharge_cfs","Discharge_cms","year","month","day","DeltaCMS","meanCMS","DeltaVol"
"8418",1981-04-19,274,7.758816078,1981,"Apr",19,-0.877822256999999,7.758816078,-15961.196294641
"8419",1981-04-20,242,6.852676974,1981,"Apr",20,-0.906139104,6.852676974,-13880.4418673698
"8420",1981-04-21,219,6.201389493,1981,"Apr",21,-0.651287481,6.201389493,-12350.5397176282
"8421",1981-04-24,204,5.776636788,1981,"Apr",24,-0.622970634,5.776636788,-11339.9564113916
"8422",1981-04-25,195,5.521785165,1981,"Apr",25,-0.254851623,5.521785165,-10729.4315195037
"8423",1981-04-26,187,5.295250389,1981,"Apr",26,-0.226534776,5.295250389,-10184.4050253085
"8424",1981-04-27,175,4.955448225,1981,"Apr",27,-0.339802164,4.955448225,-9363.20187330541
"8425",1981-04-28,169,4.785547143,1981,"Apr",28,-0.169901082,4.785547143,-8951.13615354009
"8426",1981-04-29,153,4.332477591,1981,"Apr",29,-0.453069552,4.332477591,-7848.28469316861
"8427",1981-04-30,144,4.077625968,1981,"Apr",30,-0.254851623,4.077625968,-7225.79290806176
"8428",1981-05-01,142,4.020992274,1981,"May",1,-0.0566336939999994,4.020992274,-7087.28713987837
"8429",1981-05-02,136,3.851091192,1981,"May",2,-0.169901082,3.851091192,-6671.43532962063
"8430",1981-05-03,127,3.596239569,1981,"May",3,-0.254851623,3.596239569,-6046.83809195674
"8431",1981-05-04,121,3.426338487,1981,"May",4,-0.169901082,3.426338487,-5629.98802807176
"8432",1981-05-05,117,3.313071099,1981,"May",5,-0.113267388,3.313071099,-5351.92246025833
"8433",1981-05-06,114,3.228120558,1981,"May",6,-0.084950541,3.228120558,-5143.2978766054
"8434",1981-05-08,113,3.199803711,1981,"May",8,-0.0283168470000001,3.199803711,-5073.74325516071
"8435",1981-05-09,111,3.143170017,1981,"May",9,-0.0566336939999998,3.143170017,-4934.61573698848
"8436",1981-05-10,110,3.11485317,1981,"May",10,-0.0283168470000001,3.11485317,-4865.04328158773
"8437",1981-05-12,109,3.086536323,1981,"May",12,-0.0283168470000001,3.086536323,-4795.465316699
"8438",1981-05-13,105,2.973268935,1981,"May",13,-0.113267388,2.973268935,-4517.10247057326
"8439",1981-05-14,104,2.944952088,1981,"May",14,-0.0283168470000001,2.944952088,-4447.4999897273
"8440",1981-05-17,106,3.001585782,1981,"May",17,-0.0283168470000001,3.001585782,-4586.70043392104
"8441",1981-05-21,197,5.578418859,1981,"May",21,-1.727327667,5.578418859,-10865.3536881887
"8442",1981-05-22,185,5.238616695,1981,"May",22,-0.339802164,5.238616695,-10047.8298973181
"8443",1981-05-24,152,4.304160744,1981,"May",24,-1.387525503,4.304160744,-7779.18689842253
"8444",1981-05-25,123,3.482972181,1981,"May",25,-0.821188563,3.482972181,-5768.97325853691
"8445",1981-05-26,121,3.426338487,1981,"May",26,-0.0566336940000003,3.426338487,-5629.98802807176
"8446",1981-05-30,159,4.502378673,1981,"May",30,-0.481386399,4.502378673,-8262.47786546434
"8447",1981-05-31,153,4.332477591,1981,"May",31,-0.169901082,4.332477591,-7848.28469316861
"8448",1981-06-01,129,3.652873263,1981,"Jun",1,-0.679604328,3.652873263,-6185.71321191217
"8449",1981-06-03,226,6.399607422,1981,"Jun",3,-0.424752705,6.399607422,-12818.847261088
"8450",1981-06-04,146,4.134259662,1981,"Jun",4,-2.26534776,4.134259662,-7364.23848966379
"8451",1981-06-07,242,6.852676974,1981,"Jun",7,-0.707921175,6.852676974,-13880.4418673698
"8452",1981-06-12,591,16.735256577,1981,"Jun",12,-8.580004641,16.735256577,-31763.7957744554
"8453",1981-06-13,385,10.901986095,1981,"Jun",13,-5.833270482,10.901986095,-22589.7511294087
"8454",1981-06-16,566,16.027335402,1981,"Jun",16,-5.720003094,16.027335402,-30872.0679906997
"8455",1981-06-17,435,12.317828445,1981,"Jun",17,-3.709506957,12.317828445,-25206.2663318276
"8456",1981-06-18,290,8.21188563,1981,"Jun",18,-4.105942815,8.21188563,-16977.1789248961
"8457",1981-06-19,193,5.465151471,1981,"Jun",19,-2.746734159,5.465151471,-10593.3723729948
"8458",1981-06-20,155,4.389111285,1981,"Jun",20,-1.076040186,4.389111285,-7986.42547242177
"8459",1981-06-21,131,3.709506957,1981,"Jun",21,-0.679604328,3.709506957,-6324.54703888184
"8460",1981-06-22,114,3.228120558,1981,"Jun",22,-0.481386399,3.228120558,-5143.2978766054
"8461",1981-06-23,104,2.944952088,1981,"Jun",23,-0.28316847,2.944952088,-4447.4999897273
"8462",1981-06-24,95,2.690100465,1981,"Jun",24,-0.254851623,2.690100465,-3820.90491652343
"8463",1981-06-25,88,2.491882536,1981,"Jun",25,-0.198217929,2.491882536,-3333.39283018205
"8464",1981-06-27,76,2.152080372,1981,"Jun",27,-2.237030913,2.152080372,-2497.48780889563
"8465",1981-06-28,68,1.925545596,1981,"Jun",28,-0.226534776,1.925545596,-1940.17199576808
"8466",1981-07-01,79,2.237030913,1981,"Jul",1,-0.0566336939999998,2.237030913,-2706.47600431688
"8467",1981-07-03,90,2.54851623,1981,"Jul",3,-0.198217929,2.54851623,-3472.69252781913
"8468",1981-07-04,82,2.321981454,1981,"Jul",4,-0.226534776,2.321981454,-2915.45796794865
"8469",1981-07-05,79,2.237030913,1981,"Jul",5,-0.084950541,2.237030913,-2706.47600431688
"8470",1981-07-08,97,2.746734159,1981,"Jul",8,-0.396435858,2.746734159,-3960.17180733728
"8471",1981-07-09,89,2.520199383,1981,"Jul",9,-0.226534776,2.520199383,-3403.04357743133
"8472",1981-07-11,95,2.690100465,1981,"Jul",11,-0.28316847,2.690100465,-3820.90491652343
"8473",1981-07-12,85,2.406931995,1981,"Jul",12,-0.28316847,2.406931995,-3124.43116950896
"8474",1981-07-13,78,2.208714066,1981,"Jul",13,-0.198217929,2.208714066,-2636.81384491811
"8475",1981-07-14,72,2.038812984,1981,"Jul",14,-0.169901082,2.038812984,-2218.83113879491
"8476",1981-07-15,70,1.98217929,1981,"Jul",15,-0.0566336939999998,1.98217929,-2079.50166357401
"8477",1981-07-16,67,1.897228749,1981,"Jul",16,-0.084950541,1.897228749,-1870.5071541554
"8478",1981-07-17,64,1.812278208,1981,"Jul",17,-0.084950541,1.812278208,-1661.51262931641
"8479",1981-07-18,61,1.727327667,1981,"Jul",18,-0.084950541,1.727327667,-1452.51810447727
"8480",1981-07-21,64,1.812278208,1981,"Jul",21,-0.141584235,1.812278208,-1661.51262931641
"8481",1981-07-22,60,1.69901082,1981,"Jul",22,-0.113267388,1.69901082,-1382.85326286403
"8482",1981-07-23,58,1.642377126,1981,"Jul",23,-0.0566336940000001,1.642377126,-1243.52357963841
"8483",1981-07-27,59,1.670693973,1981,"Jul",27,-0.0566336940000001,1.670693973,-1313.18842125116
"8484",1981-07-31,63,1.783961361,1981,"Jul",31,-0.0566336939999998,1.783961361,-1591.8477877025
"8485",1981-08-02,63,1.783961361,1981,"Aug",2,-0.0566336939999998,1.783961361,-1591.8477877025
"8486",1981-08-03,61,1.727327667,1981,"Aug",3,-0.0566336940000001,1.727327667,-1452.51810447727
"8487",1981-08-04,59,1.670693973,1981,"Aug",4,-0.0566336940000001,1.670693973,-1313.18842125116
"8488",1981-08-05,57,1.614060279,1981,"Aug",5,-0.0566336939999998,1.614060279,-1173.85873802518
"8489",1981-08-06,55,1.557426585,1981,"Aug",6,-0.0566336940000001,1.557426585,-1034.52905479944
"8490",1981-08-09,64,1.812278208,1981,"Aug",9,-0.0566336940000001,1.812278208,-1661.51262931641
"8491",1981-08-10,61,1.727327667,1981,"Aug",10,-0.084950541,1.727327667,-1452.51810447727
"8492",1981-08-11,57,1.614060279,1981,"Aug",11,-0.113267388,1.614060279,-1173.85873802518
"8493",1981-08-13,57,1.614060279,1981,"Aug",13,-0.0566336939999998,1.614060279,-1173.85873802518
"8494",1981-08-15,70,1.98217929,1981,"Aug",15,-0.0566336939999998,1.98217929,-2079.50166357401
"8495",1981-08-17,63,1.783961361,1981,"Aug",17,-0.28316847,1.783961361,-1591.8477877025
"8496",1981-08-22,120,3.39802164,1981,"Aug",22,-2.973268935,3.39802164,-5560.48314648995
"8497",1981-08-23,95,2.690100465,1981,"Aug",23,-0.707921175,2.690100465,-3820.90491652343
"8498",1981-08-24,90,2.54851623,1981,"Aug",24,-0.141584235,2.54851623,-3472.69252781913
"8499",1981-08-25,88,2.491882536,1981,"Aug",25,-0.0566336939999998,2.491882536,-3333.39283018205
"8500",1981-08-26,83,2.350298301,1981,"Aug",26,-0.141584235,2.350298301,-2985.11680258768
"8501",1981-08-27,78,2.208714066,1981,"Aug",27,-0.141584235,2.208714066,-2636.81384491811
"8502",1981-08-28,73,2.067129831,1981,"Aug",28,-0.141584235,2.067129831,-2288.49568685409
"8503",1981-08-29,68,1.925545596,1981,"Aug",29,-0.141584235,1.925545596,-1940.17199576808
"8504",1981-08-30,65,1.840595055,1981,"Aug",30,-0.084950541,1.840595055,-1731.17747092923
"8505",1981-08-31,63,1.783961361,1981,"Aug",31,-0.0566336939999998,1.783961361,-1591.8477877025
"8506",1981-09-01,62,1.755644514,1981,"Sep",1,-0.0283168470000001,1.755644514,-1522.1829460904
"8507",1981-09-05,67,1.897228749,1981,"Sep",5,-0.339802164,1.897228749,-1870.5071541554
"8508",1981-09-06,64,1.812278208,1981,"Sep",6,-0.084950541,1.812278208,-1661.51262931641
"8509",1981-09-09,63,1.783961361,1981,"Sep",9,-0.0283168469999999,1.783961361,-1591.8477877025
"8510",1981-09-10,62,1.755644514,1981,"Sep",10,-0.0283168470000001,1.755644514,-1522.1829460904
"8511",1981-09-11,61,1.727327667,1981,"Sep",11,-0.0283168469999999,1.727327667,-1452.51810447727
"8512",1981-09-13,59,1.670693973,1981,"Sep",13,-0.0566336940000001,1.670693973,-1313.18842125116
"8513",1981-09-17,94,2.661783618,1981,"Sep",17,-0.622970634,2.661783618,-3751.26727452698
"8514",1981-09-18,81,2.293664607,1981,"Sep",18,-0.368119011,2.293664607,-2845.79816032967
"8515",1981-09-21,76,2.152080372,1981,"Sep",21,-0.198217929,2.152080372,-2497.48780889563
"8516",1981-09-22,71,2.010496137,1981,"Sep",22,-0.141584235,2.010496137,-2149.16644612434
"8517",1981-09-23,67,1.897228749,1981,"Sep",23,-0.113267388,1.897228749,-1870.5071541554
"8518",1981-09-24,63,1.783961361,1981,"Sep",24,-0.113267388,1.783961361,-1591.8477877025
"8519",1981-09-25,62,1.755644514,1981,"Sep",25,-0.0283168470000001,1.755644514,-1522.1829460904
"8520",1981-09-27,61,1.727327667,1981,"Sep",27,-0.0283168469999999,1.727327667,-1452.51810447727
"8521",1981-09-29,72,2.038812984,1981,"Sep",29,-0.0566336940000003,2.038812984,-2218.83113879491
"8522",1981-09-30,66,1.868911902,1981,"Sep",30,-0.169901082,1.868911902,-1800.84231254242
"8523",1981-10-01,63,1.783961361,1981,"Oct",1,-0.084950541,1.783961361,-1591.8477877025
"8524",1981-10-02,58,1.642377126,1981,"Oct",2,-0.141584235,1.642377126,-1243.52357963841
"8525",1981-10-03,53,1.500792891,1981,"Oct",3,-0.141584235,1.500792891,-895.199371572875
"8526",1981-10-04,51,1.444159197,1981,"Oct",4,-0.0566336939999998,1.444159197,-755.869688347615
"8527",1981-10-11,67,1.897228749,1981,"Oct",11,-0.962772798,1.897228749,-1870.5071541554
"8528",1981-10-15,71,2.010496137,1981,"Oct",15,-0.226534776,2.010496137,-2149.16644612434
"8529",1981-10-16,66,1.868911902,1981,"Oct",16,-0.141584235,1.868911902,-1800.84231254242
"8530",1981-10-17,64,1.812278208,1981,"Oct",17,-0.0566336940000001,1.812278208,-1661.51262931641
"8531",1981-10-18,61,1.727327667,1981,"Oct",18,-0.084950541,1.727327667,-1452.51810447727
"8532",1981-10-19,58,1.642377126,1981,"Oct",19,-0.084950541,1.642377126,-1243.52357963841
"8533",1981-10-21,54,1.529109738,1981,"Oct",21,-0.113267388,1.529109738,-964.864213185952
"8534",1981-10-28,98,2.775051006,1981,"Oct",28,-0.821188563,2.775051006,-4029.80072274848
"8535",1981-10-29,79,2.237030913,1981,"Oct",29,-0.538020093,2.237030913,-2706.47600431688
"8536",1981-11-01,78,2.208714066,1981,"Nov",1,-0.198217929,2.208714066,-2636.81384491811
"8537",1981-11-02,72,2.038812984,1981,"Nov",2,-0.169901082,2.038812984,-2218.83113879491
"8538",1981-11-03,67,1.897228749,1981,"Nov",3,-0.141584235,1.897228749,-1870.5071541554
"8539",1981-11-04,64,1.812278208,1981,"Nov",4,-0.084950541,1.812278208,-1661.51262931641
"8540",1981-11-05,60,1.69901082,1981,"Nov",5,-0.113267388,1.69901082,-1382.85326286403
"8541",1981-11-06,59,1.670693973,1981,"Nov",6,-0.0283168470000001,1.670693973,-1313.18842125116
"8542",1981-11-10,64,1.812278208,1981,"Nov",10,-0.198217929,1.812278208,-1661.51262931641
"8543",1981-11-11,61,1.727327667,1981,"Nov",11,-0.084950541,1.727327667,-1452.51810447727
"8544",1981-11-12,60,1.69901082,1981,"Nov",12,-0.0283168469999999,1.69901082,-1382.85326286403
"8545",1981-11-19,63,1.783961361,1981,"Nov",19,-0.0283168469999999,1.783961361,-1591.8477877025
"8546",1981-11-21,63,1.783961361,1981,"Nov",21,-0.0283168469999999,1.783961361,-1591.8477877025
"8547",1981-11-22,62,1.755644514,1981,"Nov",22,-0.0283168470000001,1.755644514,-1522.1829460904
"8548",1981-11-26,75,2.123763525,1981,"Nov",26,-0.0283168470000001,2.123763525,-2427.82409618775
"8549",1981-12-02,190,5.38020093,1981,"Dec",2,-0.934455950999999,5.38020093,-10389.0338129511
"8550",1981-12-03,147,4.162576509,1981,"Dec",3,-1.217624421,4.162576509,-7433.43786799865
"8551",1981-12-04,144,4.077625968,1981,"Dec",4,-0.0849505410000004,4.077625968,-7225.79290806176
"8552",1981-12-05,132,3.737823804,1981,"Dec",5,-0.339802164,3.737823804,-6393.94772988401
"8553",1981-12-06,110,3.11485317,1981,"Dec",6,-0.622970634,3.11485317,-4865.04328158773
"8554",1981-12-07,93,2.633466771,1981,"Dec",7,-0.481386399,2.633466771,-3681.62705660534
"8555",1981-12-08,82,2.321981454,1981,"Dec",8,-0.311485317,2.321981454,-2915.45796794865
"8556",1981-12-09,75,2.123763525,1981,"Dec",9,-0.198217929,2.123763525,-2427.82409618775
"8557",1981-12-10,70,1.98217929,1981,"Dec",10,-0.141584235,1.98217929,-2079.50166357401
"8558",1981-12-11,67,1.897228749,1981,"Dec",11,-0.084950541,1.897228749,-1870.5071541554
"8559",1981-12-15,260,7.36238022,1981,"Dec",15,-7.475647608,7.36238022,-15058.3889467654
"8560",1981-12-16,194,5.493468318,1981,"Dec",16,-1.868911902,5.493468318,-10661.4188686727
"8561",1981-12-17,181,5.125349307,1981,"Dec",17,-0.368119011,5.125349307,-9774.31968493079
"8562",1981-12-19,156,4.417428132,1981,"Dec",19,-1.897228749,4.417428132,-8055.46775248957
"8563",1981-12-20,119,3.369704793,1981,"Dec",20,-1.047723339,3.369704793,-5490.97042634345
"8564",1981-12-21,107,3.029902629,1981,"Dec",21,-0.339802164,3.029902629,-4656.29369129838
"8565",1981-12-22,106,3.001585782,1981,"Dec",22,-0.0283168470000001,3.001585782,-4586.70043392104
"8566",1981-12-24,107,3.029902629,1981,"Dec",24,-0.084950541,3.029902629,-4656.29369129838
"8567",1981-12-27,122,3.454655334,1981,"Dec",27,-0.226534776,3.454655334,-5699.48481909985
"8568",1981-12-28,115,3.256437405,1981,"Dec",28,-0.198217929,3.256437405,-5212.84610404923
"8569",1981-12-29,107,3.029902629,1981,"Dec",29,-0.226534776,3.029902629,-4656.29369129838
"8570",1981-12-30,101,2.860001547,1981,"Dec",30,-0.169901082,2.860001547,-4238.66732678129
"8571",1982-01-01,685,19.397040195,1982,"Jan",1,-10.335649155,19.397040195,-34630.4714436838
"8572",1982-01-02,369,10.448916543,1982,"Jan",2,-8.948123652,10.448916543,-21700.4825089021
"8573",1982-01-03,306,8.664955182,1982,"Jan",3,-1.783961361,8.664955182,-17974.873965928
"8574",1982-01-05,1220,34.54655334,1982,"Jan",5,-4.24752705,34.54655334,-44427.5886352039
"8575",1982-01-06,928,26.278034016,1982,"Jan",6,-8.268519324,26.278034016,-39515.8522119093
"8576",1982-01-09,792,22.426942824,1982,"Jan",9,-10.986936636,22.426942824,-37111.1257931866
"8577",1982-01-10,416,11.779808352,1982,"Jan",10,-10.647134472,11.779808352,-24241.5074886831
"8578",1982-01-11,282,7.985350854,1982,"Jan",11,-3.794457498,7.985350854,-16471.3813286255
"8579",1982-01-12,217,6.144755799,1982,"Jan",12,-1.840595055,6.144755799,-12216.3362961254
"8580",1982-01-15,217,6.144755799,1982,"Jan",15,-0.283168470000001,6.144755799,-12216.3362961254
"8581",1982-01-18,278,7.872083466,1982,"Jan",18,-1.245941268,7.872083466,-16216.8255452333
"8582",1982-01-21,378,10.703768166,1982,"Jan",21,-0.538020093,10.703768166,-22203.711163835
"8583",1982-01-22,369,10.448916543,1982,"Jan",22,-0.254851623,10.448916543,-21700.4825089021
"8584",1982-01-25,2820,79.85350854,1982,"Jan",25,-22.6534776,79.85350854,-52355.5617048448
"8585",1982-01-26,1920,54.36834624,1982,"Jan",26,-25.4851623,54.36834624,-59474.5645226134
"8586",1982-01-30,1270,35.96239569,1982,"Jan",30,-28.60001547,35.96239569,-45404.0608362517
"8587",1982-01-31,690,19.53862443,1982,"Jan",31,-16.42377126,19.53862443,-34763.2260797716
"8588",1982-02-04,1700,48.1386399,1982,"Feb",4,-2.26534776,48.1386399,-54977.3904393117
"8589",1982-02-05,1090,30.86536323,1982,"Feb",5,-17.27327667,30.86536323,-42118.6366818065
"8590",1982-02-06,958,27.127539426,1982,"Feb",6,-3.737823804,27.127539426,-39995.4040798065
"8591",1982-02-07,807,22.851695529,1982,"Feb",7,-4.275843897,22.851695529,-37407.3736627449
"8592",1982-02-08,655,18.547534785,1982,"Feb",8,-4.304160744,18.547534785,-33794.1341882545
"8593",1982-02-11,1070,30.29902629,1982,"Feb",11,-5.09703246,30.29902629,-41787.4788911514
"8594",1982-02-13,984,27.863777448,1982,"Feb",13,-3.284754252,27.863777448,-40407.5619949479
"8595",1982-02-14,712,20.161595064,1982,"Feb",14,-7.702182384,20.161595064,-35325.959171159
"8596",1982-02-15,540,15.29109738,1982,"Feb",15,-4.870497684,15.29109738,-29882.1063838807
"8597",1982-02-18,3520,99.67530144,1982,"Feb",18,-21.80397219,99.67530144,-31692.1417020732
"8598",1982-02-19,2060,58.33270482,1982,"Feb",19,-41.34259662,58.33270482,-61705.8678563539
"8599",1982-02-20,1690,47.85547143,1982,"Feb",20,-10.47723339,47.85547143,-54754.780935
"8600",1982-02-21,1530,43.32477591,1982,"Feb",21,-4.53069552,43.32477591,-51106.8691365202
"8601",1982-02-22,971,27.495658437,1982,"Feb",22,-15.829117473,27.495658437,-40201.6450625407
"8602",1982-02-23,635,17.981197845,1982,"Feb",23,-9.514460592,17.981197845,-33196.9694703857
"8603",1982-02-24,519,14.696443593,1982,"Feb",24,-3.284754252,14.696443593,-29034.681434932
"8604",1982-02-25,421,11.921392587,1982,"Feb",25,-2.775051006,11.921392587,-24498.9281183041
"8605",1982-03-01,2240,63.42973728,1982,"Mar",1,-23.50298301,63.42973728,-63331.2181087634
"8606",1982-03-02,1850,52.38616695,1982,"Mar",2,-11.04357033,52.38616695,-58147.1259205514
"8607",1982-03-04,1860,52.66933542,1982,"Mar",4,-0.849505409999999,52.66933542,-58343.84047108
"8608",1982-03-05,1240,35.11289028,1982,"Mar",5,-17.55644514,35.11289028,-44811.5764382678
"8609",1982-03-06,906,25.655063382,1982,"Mar",6,-9.457826898,25.655063382,-39158.333925926
"8610",1982-03-09,1890,53.51884083,1982,"Mar",9,-15.00792891,53.51884083,-58920.2609301548
"8611",1982-03-10,1790,50.68715613,1982,"Mar",10,-2.8316847,50.68715613,-56923.9143697527
"8612",1982-03-12,1710,48.42180837,1982,"Mar",12,-4.53069551999999,48.42180837,-55198.9286796722
"8613",1982-03-13,1030,29.16635241,1982,"Mar",13,-19.25545596,29.16635241,-41139.2493448046
"8614",1982-03-14,688,19.481990736,1982,"Mar",14,-9.684361674,19.481990736,-34710.3451542321
"8615",1982-03-15,540,15.29109738,1982,"Mar",15,-4.190893356,15.29109738,-29882.1063838807
"8616",1982-03-16,491,13.903571877,1982,"Mar",16,-1.387525503,13.903571877,-27837.1753813496
"8617",1982-03-19,1080,30.58219476,1982,"Mar",19,-7.07921175,30.58219476,-41952.3845930766
"8618",1982-03-20,640,18.12278208,1982,"Mar",20,-12.45941268,18.12278208,-33349.3319685343
"8619",1982-03-21,540,15.29109738,1982,"Mar",21,-2.8316847,15.29109738,-29882.1063838807
"8620",1982-03-24,660,18.68911902,1982,"Mar",24,-5.691686247,18.68911902,-33938.3810105761
"8621",1982-03-27,589,16.678622883,1982,"Mar",27,-4.728913449,16.678622883,-31694.5761835975
"8622",1982-03-28,511,14.469908817,1982,"Mar",28,-2.208714066,14.469908817,-28700.4615512521
"8623",1982-03-29,450,12.74258115,1982,"Mar",29,-1.727327667,12.74258115,-25942.0914227811
"8624",1982-03-30,376,10.647134472,1982,"Mar",30,-2.095446678,10.647134472,-22092.5485392578
"8625",1982-03-31,337,9.542777439,1982,"Mar",31,-1.104357033,9.542777439,-19850.7724932247
"8626",1982-04-01,315,8.919806805,1982,"Apr",1,-0.622970634,8.919806805,-18527.5093813896
"8627",1982-04-02,293,8.296836171,1982,"Apr",2,-0.622970634000001,8.296836171,-17165.6839709976
"8628",1982-04-07,1750,49.55448225,1982,"Apr",7,-28.88318394,49.55448225,-56072.909879843
"8629",1982-04-08,1330,37.66140651,1982,"Apr",8,-11.89307574,37.66140651,-46642.8345471744
"8630",1982-04-10,1040,29.44952088,1982,"Apr",10,-8.4950541,29.44952088,-41299.8708399075
"8631",1982-04-11,652,18.462584244,1982,"Apr",11,-10.986936636,18.462584244,-33706.6297378844
"8632",1982-04-12,491,13.903571877,1982,"Apr",12,-4.559012367,13.903571877,-27837.1753813496
"8633",1982-04-13,392,11.100204024,1982,"Apr",13,-2.803367853,11.100204024,-22971.0331156755
"8634",1982-04-14,342,9.684361674,1982,"Apr",14,-1.41584235,9.684361674,-20145.8144637503
"8635",1982-04-15,339,9.599411133,1982,"Apr",15,-0.0849505409999995,9.599411133,-19969.0493047961
"8636",1982-04-16,306,8.664955182,1982,"Apr",16,-0.934455951,8.664955182,-17974.873965928
"8637",1982-04-17,269,7.617231843,1982,"Apr",17,-1.047723339,7.617231843,-15640.1867443373
"8638",1982-04-24,9550,270.42588885,1982,"Apr",24,-80.70301395,270.42588885,-254759.127802581
"8639",1982-04-25,8020,227.10111294,1982,"Apr",25,-43.32477591,227.10111294,-223625.945762009
"8640",1982-04-26,7000,198.217929,1982,"Apr",26,-28.88318394,198.217929,-202870.491068322
"8641",1982-04-27,6030,170.75058741,1982,"Apr",27,-27.46734159,170.75058741,-179856.393639771
"8642",1982-04-28,4740,134.22185478,1982,"Apr",28,-36.52873263,134.22185478,-104428.202412494
"8643",1982-04-29,2250,63.71290575,1982,"Apr",29,-70.50894903,63.71290575,-63367.428947067
"8644",1982-04-30,951,26.929321497,1982,"Apr",30,-36.783584253,26.929321497,-39884.0652046613
"8645",1982-05-01,759,21.492486873,1982,"May",1,-5.436834624,21.492486873,-36419.9836395398
"8646",1982-05-02,604,17.103375588,1982,"May",2,-4.389111285,17.103375588,-32204.924566367
"8647",1982-05-03,540,15.29109738,1982,"May",3,-1.812278208,15.29109738,-29882.1063838807
"8648",1982-05-04,460,13.02574962,1982,"May",4,-2.26534776,13.02574962,-26419.965252898
"8649",1982-05-05,397,11.241788259,1982,"May",5,-1.783961361,11.241788259,-23240.4353227458
"8650",1982-05-06,351,9.939213297,1982,"May",6,-1.302574962,9.939213297,-20671.3623245442
"8651",1982-05-07,324,9.174658428,1982,"May",7,-0.764554869000001,9.174658428,-19073.6854522458
"8652",1982-05-12,367,10.392282849,1982,"May",12,-3.284754252,10.392282849,-21587.6145138436
"8653",1982-05-13,291,8.240202477,1982,"May",13,-2.152080372,8.240202477,-17040.0858781452
"8654",1982-05-14,250,7.07921175,1982,"May",14,-1.160990727,7.07921175,-14406.2375915016
"8655",1982-05-15,233,6.597825351,1982,"May",15,-0.481386399,6.597825351,-13284.8645439346
"8656",1982-05-16,217,6.144755799,1982,"May",16,-0.453069552000001,6.144755799,-12216.3362961254
"8657",1982-05-17,202,5.720003094,1982,"May",17,-0.424752705,5.720003094,-11204.5388514296
"8658",1982-05-18,186,5.266933542,1982,"May",18,-0.453069552000001,5.266933542,-10116.1327902432
"8659",1982-05-19,172,4.870497684,1982,"May",19,-0.396435857999999,4.870497684,-9157.28227541855
"8660",1982-05-20,159,4.502378673,1982,"May",20,-0.368119011,4.502378673,-8262.47786546434
"8661",1982-05-21,149,4.219210203,1982,"May",21,-0.28316847,4.219210203,-7571.78809303624
"8662",1982-05-24,371,10.505550237,1982,"May",24,-2.378615148,10.505550237,-21812.97457816
"8663",1982-05-25,211,5.974854717,1982,"May",25,-4.53069552,5.974854717,-11812.7045621384
"8664",1982-05-27,335,9.486143745,1982,"May",27,-1.69901082,9.486143745,-19732.1515574346
"8665",1982-05-28,213,6.031488411,1982,"May",28,-3.454655334,6.031488411,-11947.4154799385
"8666",1982-05-29,192,5.436834624,1982,"May",29,-0.594653787,5.436834624,-10525.2924320761
"8667",1982-06-01,1510,42.75843897,1982,"Jun",1,-8.21188563,42.75843897,-50647.7936621385
"8668",1982-06-02,540,15.29109738,1982,"Jun",2,-27.46734159,15.29109738,-29882.1063838807
"8669",1982-06-05,3230,91.46341581,1982,"Jun",5,-6.79604327999999,91.46341581,-35985.4935857515
"8670",1982-06-06,871,24.663973737,1982,"Jun",6,-66.799442073,24.663973737,-38571.7360968117
"8671",1982-06-07,344,9.740995368,1982,"Jun",7,-14.922978369,9.740995368,-20263.2214120089
"8672",1982-06-08,263,7.447330761,1982,"Jun",8,-2.293664607,7.447330761,-15252.8775417123
"8673",1982-06-09,207,5.861587329,1982,"Jun",9,-1.585743432,5.861587329,-11542.7978979173
"8674",1982-06-10,173,4.898814531,1982,"Jun",10,-0.962772798,4.898814531,-9225.94782461727
"8675",1982-06-11,150,4.24752705,1982,"Jun",11,-0.651287481000001,4.24752705,-7640.93824849408
"8676",1982-06-12,144,4.077625968,1982,"Jun",12,-0.169901082,4.077625968,-7225.79290806176
"8677",1982-06-14,227,6.427924269,1982,"Jun",14,-4.672279755,6.427924269,-12885.5646057027
"8678",1982-06-15,173,4.898814531,1982,"Jun",15,-1.529109738,4.898814531,-9225.94782461727
"8679",1982-06-16,156,4.417428132,1982,"Jun",16,-0.481386399000001,4.417428132,-8055.46775248957
"8680",1982-06-17,154,4.360794438,1982,"Jun",17,-0.0566336939999994,4.360794438,-7917.36433461896
"8681",1982-06-19,135,3.822774345,1982,"Jun",19,-0.821188563,3.822774345,-6602.08131322868
"8682",1982-06-20,121,3.426338487,1982,"Jun",20,-0.396435858,3.426338487,-5629.98802807176
"8683",1982-06-21,116,3.284754252,1982,"Jun",21,-0.141584235,3.284754252,-5282.38770897373
"8684",1982-06-23,112,3.171486864,1982,"Jun",23,-0.113267388,3.171486864,-5004.18246778003
"8685",1982-06-24,104,2.944952088,1982,"Jun",24,-0.226534776,2.944952088,-4447.4999897273
"8686",1982-06-25,97,2.746734159,1982,"Jun",25,-0.198217929,2.746734159,-3960.17180733728
"8687",1982-06-26,94,2.661783618,1982,"Jun",26,-0.084950541,2.661783618,-3751.26727452698
"8688",1982-06-30,172,4.870497684,1982,"Jun",30,-0.141584235,4.870497684,-9157.28227541855
"8689",1982-07-02,411,11.638224117,1982,"Jul",2,-0.141584235,11.638224117,-23981.5694406015
