OBJECTID,Join_Count,TARGET_FID,DO,POINT_X,POINT_Y,Temp,Elevation
8972,1,8972,4.603282777,332725.6178,3684167.015,25.10084401,67.9478226
8974,1,8974,4.598868539,332755.6178,3684167.015,25.12134425,67.9080811
8976,1,8976,4.599120234,332785.6178,3684167.015,25.14825749,67.8680115
8978,1,8978,4.603907528,332815.6178,3684167.015,25.18032196,67.8264618
8980,1,8980,4.61359435,332845.6178,3684167.015,25.21659655,67.7810593
8982,1,8982,4.629075425,332875.6178,3684167.015,25.25664726,67.7285614
8984,1,8984,4.65162421,332905.6178,3684167.015,25.30055928,67.6657944
8986,1,8986,4.682573262,332935.6178,3684167.015,25.34876933,67.5911636
8988,1,8988,4.722907657,332965.6178,3684167.015,25.40177393,67.5058365
8990,1,8990,4.772887623,332995.6178,3684167.015,25.4598098,67.4141998
8992,1,8992,4.831812981,333025.6178,3684167.015,25.5226077,67.3235321
8994,1,8994,4.8979978,333055.6178,3684167.015,25.58929067,67.2422714
8996,1,8996,4.968955169,333085.6178,3684167.015,25.65843445,67.1758804
8998,1,8998,5.04172783,333115.6178,3684167.015,25.72825467,67.1228867
9000,1,9000,5.113266907,333145.6178,3684167.015,25.7968532,67.0773621
9002,1,9002,5.180766902,333175.6178,3684167.015,25.86245433,67.0371017
9004,1,9004,5.241899206,333205.6178,3684167.015,25.92358223,67.0077362
9006,1,9006,5.294927674,333235.6178,3684167.015,25.97916106,66.998764
9008,1,9008,5.338720979,333265.6178,3684167.015,26.02854265,67.0171814
9010,1,9010,5.372690812,333295.6178,3684167.015,26.07147999,67.0639114
9012,1,9012,5.396684817,333325.6178,3684167.015,26.10806617,67.1339264
9014,1,9014,5.410854906,333355.6178,3684167.015,26.13865376,67.2189026
9016,1,9016,5.415511868,333385.6178,3684167.015,26.16376225,67.3100052
9018,1,9018,5.41097069,333415.6178,3684167.015,26.18397495,67.3995438
9020,1,9020,5.397390897,333445.6178,3684167.015,26.19982374,67.48172
9022,1,9022,5.374623115,333475.6178,3684167.015,26.21166192,67.5530701
9024,1,9024,5.342084288,333505.6178,3684167.015,26.21953135,67.6123962
9026,1,9026,5.298691819,333535.6178,3684167.015,26.22303821,67.6601028
9028,1,9028,5.242880925,333565.6178,3684167.015,26.22125593,67.6974487
9030,1,9030,5.172704223,333595.6178,3684167.015,26.21267264,67.7258148
9032,1,9032,5.085983441,333625.6178,3684167.015,26.19520197,67.7463608
9034,1,9034,4.980514692,333655.6178,3684167.015,26.166319,67.7597885
9036,1,9036,4.854593091,333685.6178,3684167.015,26.12355653,67.7663422
9038,1,9038,4.708967236,333715.6178,3684167.015,26.06603628,67.7661285
9040,1,9040,4.55288088,333745.6178,3684167.015,25.99826751,67.7596512
9042,1,9042,4.416125602,333775.6178,3684167.015,25.93614648,67.7484207
9044,1,9044,4.355572014,333805.6178,3684167.015,25.90720713,67.7355423
9046,1,9046,4.425446893,333835.6178,3684167.015,25.93099504,67.725647
9048,1,9048,4.625271743,333865.6178,3684167.015,25.99529782,67.7236404
9050,1,9050,4.904876337,333895.6178,3684167.015,26.06785434,67.73172
9052,1,9052,5.215724836,333925.6178,3684167.015,26.1249069,67.746582
9054,1,9054,5.533915401,333955.6178,3684167.015,26.15900163,67.7603302
9056,1,9056,5.850539553,333985.6178,3684167.015,26.1725929,67.7659683
9058,1,9058,6.152108048,334015.6178,3684167.015,26.17212094,67.7638626
9060,1,9060,6.40170041,334045.6178,3684167.015,26.16526345,67.679245
9062,1,9062,6.543036164,334075.6178,3684167.015,26.15969908,67.5530777
9064,1,9064,6.550075544,334105.6178,3684167.015,26.16178316,67.5222702
9066,1,9066,6.465371273,334135.6178,3684167.015,26.17496368,67.5328522
9068,1,9068,6.359370867,334165.6178,3684167.015,26.1994764,67.3539963
9070,1,9070,6.276580972,334195.6178,3684167.015,26.23353074,67.5379181
9072,1,9072,6.229290377,334225.6178,3684167.015,26.27457337,67.5478439
9074,1,9074,6.213504879,334255.6178,3684167.015,26.32003346,67.4729996
9076,1,9076,6.220887812,334285.6178,3684167.015,26.3676924,67.3552856
9078,1,9078,6.243673266,334315.6178,3684167.015,26.41582954,67.361351
9080,1,9080,6.275925349,334345.6178,3684167.015,26.46322587,67.3432083
9255,1,9255,5.757884338,331735.6178,3684197.015,26.12150069,68.1835251
9257,1,9257,5.735240598,331765.6178,3684197.015,26.10068589,68.1839752
9259,1,9259,5.711726202,331795.6178,3684197.015,26.07901471,68.184761
9261,1,9261,5.68729915,331825.6178,3684197.015,26.05644236,68.1859055
9263,1,9263,5.661916035,331855.6178,3684197.015,26.03292228,68.1874008
9265,1,9265,5.635532299,331885.6178,3684197.015,26.00840634,68.1892014
9267,1,9267,5.608102604,331915.6178,3684197.015,25.98284524,68.1912766
9269,1,9269,5.579581355,331945.6178,3684197.015,25.95618905,68.1935883
9271,1,9271,5.549923427,331975.6178,3684197.015,25.92838799,68.1960983
9273,1,9273,5.519085137,332005.6178,3684197.015,25.89939347,68.1988144
9275,1,9275,5.487025549,332035.6178,3684197.015,25.86915963,68.2017212
9277,1,9277,5.453708192,332065.6178,3684197.015,25.83764523,68.2048035
9279,1,9279,5.419103294,332095.6178,3684197.015,25.80481633,68.2080078
9281,1,9281,5.38319067,332125.6178,3684197.015,25.77064966,68.2112656
9283,1,9283,5.345963402,332155.6178,3684197.015,25.73513714,68.2144852
9285,1,9285,5.307432479,332185.6178,3684197.015,25.69829157,68.2175522
9287,1,9287,5.267632561,332215.6178,3684197.015,25.66015389,68.2203064
9289,1,9289,5.226629016,332245.6178,3684197.015,25.62080218,68.2225418
9291,1,9291,5.184526316,332275.6178,3684197.015,25.58036272,68.2239914
9293,1,9293,5.141477768,332305.6178,3684197.015,25.53902306,68.22435
9295,1,9295,5.097696318,332335.6178,3684197.015,25.4970471,68.2232513
9297,1,9297,5.053465818,332365.6178,3684197.015,25.45479143,68.2202911
9299,1,9299,5.009151629,332395.6178,3684197.015,25.41272179,68.2150345
9301,1,9301,4.965208691,332425.6178,3684197.015,25.37142735,68.207016
9303,1,9303,4.922184371,332455.6178,3684197.015,25.33162933,68.195816
9305,1,9305,4.8807126,332485.6178,3684197.015,25.29417897,68.1810303
9307,1,9307,4.841495371,332515.6178,3684197.015,25.26003903,68.1623688
9309,1,9309,4.805268328,332545.6178,3684197.015,25.23024259,68.1396255
9311,1,9311,4.772749445,332575.6178,3684197.015,25.20582524,68.1127853
9313,1,9313,4.744574428,332605.6178,3684197.015,25.1877317,68.0820007
9315,1,9315,4.721229151,332635.6178,3684197.015,25.17670647,68.0476379
9317,1,9317,4.702996416,332665.6178,3684197.015,25.17318868,68.0102539
9319,1,9319,4.689938258,332695.6178,3684197.015,25.17723951,67.9705276
9321,1,9321,4.681931466,332725.6178,3684197.015,25.18853123,67.9291382
9323,1,9323,4.67876063,332755.6178,3684197.015,25.20641538,67.8865356
9325,1,9325,4.680251836,332785.6178,3684197.015,25.23006402,67.8426666
9327,1,9327,4.686408917,332815.6178,3684197.015,25.25865082,67.7967606
9329,1,9329,4.697503112,332845.6178,3684197.015,25.29151932,67.747139
9331,1,9331,4.714073552,332875.6178,3684197.015,25.32828515,67.6914978
9333,1,9333,4.736820219,332905.6178,3684197.015,25.36883825,67.6275024
9335,1,9335,4.766405258,332935.6178,3684197.015,25.41324402,67.5538712
9337,1,9337,4.80321087,332965.6178,3684197.015,25.46157571,67.4713211
9339,1,9339,4.847120301,332995.6178,3684197.015,25.51373206,67.38311
9341,1,9341,4.897385127,333025.6178,3684197.015,25.56929739,67.2945633
9343,1,9343,4.952617104,333055.6178,3684197.015,25.62748443,67.211792
9345,1,9345,5.010905288,333085.6178,3684197.015,25.68717191,67.1395187
9347,1,9347,5.070023615,333115.6178,3684197.015,25.747019,67.0795517
9349,1,9349,5.127673915,333145.6178,3684197.015,25.80562019,67.0316544
9351,1,9351,5.181709586,333175.6178,3684197.015,25.8616601,66.9965591
9353,1,9353,5.230301371,333205.6178,3684197.015,25.91403705,66.9776993
9355,1,9355,5.272028991,333235.6178,3684197.015,25.96193981,66.979744
9357,1,9357,5.30590141,333265.6178,3684197.015,26.00487569,67.0055695
9359,1,9359,5.33131955,333295.6178,3684197.015,26.04265769,67.054245
9361,1,9361,5.347998422,333325.6178,3684197.015,26.07536121,67.1212769
9363,1,9363,5.355863653,333355.6178,3684197.015,26.1032602,67.200264
9365,1,9365,5.354934132,333385.6178,3684197.015,26.12674966,67.2845612
9367,1,9367,5.345200874,333415.6178,3684197.015,26.14625859,67.3683395
9369,1,9369,5.326514216,333445.6178,3684197.015,26.16215669,67.447197
9371,1,9371,5.29849741,333475.6178,3684197.015,26.17465874,67.5183411
9373,1,9373,5.260512839,333505.6178,3684197.015,26.18373406,67.5805283
9375,1,9375,5.211713184,333535.6178,3684197.015,26.18903189,67.6336288
9377,1,9377,5.151207903,333565.6178,3684197.015,26.18983602,67.6781387
9379,1,9379,5.078359755,333595.6178,3684197.015,26.18506337,67.7146835
9381,1,9381,4.993197053,333625.6178,3684197.015,26.17332646,67.7437286
9383,1,9383,4.896901808,333655.6178,3684197.015,26.15311208,67.7654037
9385,1,9385,4.792373464,333685.6178,3684197.015,26.12323539,67.779541
9387,1,9387,4.685113612,333715.6178,3684197.015,26.08396337,67.7860031
9389,1,9389,4.585199958,333745.6178,3684197.015,26.03936881,67.7851639
9391,1,9391,4.510868861,333775.6178,3684197.015,26.00031748,67.7786407
9393,1,9393,4.489724174,333805.6178,3684197.015,25.98310936,67.7699509
9395,1,9395,4.547490261,333835.6178,3684197.015,25.99760323,67.7647324
9397,1,9397,4.688403076,333865.6178,3684197.015,26.03547882,67.7692261
9399,1,9399,4.893309087,333895.6178,3684197.015,26.07757739,67.7861938
9401,1,9401,5.136696612,333925.6178,3684197.015,26.10956621,67.8109589
9403,1,9403,5.398981535,333955.6178,3684197.015,26.12726466,67.832634
9405,1,9405,5.666574455,333985.6178,3684197.015,26.13381787,67.8409119
9407,1,9407,5.923581061,334015.6178,3684197.015,26.1353635,67.8601761
9409,1,9409,6.140230054,334045.6178,3684197.015,26.13679776,67.9102859
9411,1,9411,6.274175518,334075.6178,3684197.015,26.1391287,67.5604935
9413,1,9413,6.3024991,334105.6178,3684197.015,26.14174065,67.6371765
9415,1,9415,6.252020971,334135.6178,3684197.015,26.14719258,67.8852234
9417,1,9417,6.176783044,334165.6178,3684197.015,26.16052649,67.344635
9419,1,9419,6.116396862,334195.6178,3684197.015,26.18474634,67.4556656
9421,1,9421,6.08498494,334225.6178,3684197.015,26.21932626,67.6093979
9423,1,9423,6.081232434,334255.6178,3684197.015,26.26166549,67.6721268
9425,1,9425,6.098538322,334285.6178,3684197.015,26.3087339,67.4913101
9427,1,9427,6.130013559,334315.6178,3684197.015,26.35793358,67.4255905
9429,1,9429,6.170112229,334345.6178,3684197.015,26.40734953,67.3854675
9605,1,9605,5.7495772,331735.6178,3684227.015,26.11609605,68.1830215
9607,1,9607,5.727150404,331765.6178,3684227.015,26.09558694,68.1832962
9609,1,9609,5.703903992,331795.6178,3684227.015,26.07427886,68.183815
9611,1,9611,5.679803222,331825.6178,3684227.015,26.05213515,68.1846008
9613,1,9613,5.654812913,331855.6178,3684227.015,26.0291185,68.1856766
9615,1,9615,5.628897821,331885.6178,3684227.015,26.00519128,68.1870117
9617,1,9617,5.602023132,331915.6178,3684227.015,25.98031613,68.1885757
9619,1,9619,5.57415511,331945.6178,3684227.015,25.95445664,68.1903229
9621,1,9621,5.545261947,331975.6178,3684227.015,25.92757827,68.1922302
9623,1,9623,5.515314853,332005.6178,3684227.015,25.89964965,68.1942673
9625,1,9625,5.484289446,332035.6178,3684227.015,25.87064412,68.1964111
9627,1,9627,5.45216752,332065.6178,3684227.015,25.84054181,68.1986313
9629,1,9629,5.418939258,332095.6178,3684227.015,25.80933232,68.2008896
9631,1,9631,5.384605992,332125.6178,3684227.015,25.77701798,68.203125
9633,1,9633,5.349183595,332155.6178,3684227.015,25.7436181,68.2052689
9635,1,9635,5.312706617,332185.6178,3684227.015,25.70917409,68.2072067
9637,1,9637,5.275233219,332215.6178,3684227.015,25.67375579,68.2088089
9639,1,9639,5.236850974,332245.6178,3684227.015,25.63746899,68.2098846
9641,1,9641,5.197683482,332275.6178,3684227.015,25.60046427,68.2101974
9643,1,9643,5.157897659,332305.6178,3684227.015,25.56294696,68.209465
9645,1,9645,5.117711333,332335.6178,3684227.015,25.52518796,68.2073364
9647,1,9647,5.077400522,332365.6178,3684227.015,25.48753463,68.2034378
9649,1,9649,5.037305381,332395.6178,3684227.015,25.4504205,68.1973724
9651,1,9651,4.997833367,332425.6178,3684227.015,25.41437201,68.1887131
9653,1,9653,4.959457713,332455.6178,3684227.015,25.38000951,68.1770554
9655,1,9655,4.922709035,332485.6178,3684227.015,25.3480393,68.1620331
9657,1,9657,4.88815799,332515.6178,3684227.015,25.31923318,68.1433563
9659,1,9659,4.856387776,332545.6178,3684227.015,25.29439253,68.1208115
9661,1,9661,4.82795718,332575.6178,3684227.015,25.27429614,68.0943146
9663,1,9663,4.8033579,332605.6178,3684227.015,25.25963456,68.0639343
9665,1,9665,4.782973635,332635.6178,3684227.015,25.25093898,68.0298767
9667,1,9667,4.767051583,332665.6178,3684227.015,25.24851828,67.9925079
9669,1,9669,4.755697719,332695.6178,3684227.015,25.25242062,67.9522858
9671,1,9671,4.748903599,332725.6178,3684227.015,25.26243484,67.9096909
9673,1,9673,4.746603902,332755.6178,3684227.015,25.27813823,67.8650665
9675,1,9675,4.748752329,332785.6178,3684227.015,25.29898427,67.8184433
9677,1,9677,4.755393016,332815.6178,3684227.015,25.32440929,67.7693253
9679,1,9679,4.76670039,332845.6178,3684227.015,25.35392842,67.716629
9681,1,9681,4.782965658,332875.6178,3684227.015,25.38719167,67.6588135
9683,1,9683,4.804522359,332905.6178,3684227.015,25.42398289,67.5943375
9685,1,9685,4.831622564,332935.6178,3684227.015,25.46416198,67.5223007
9687,1,9687,4.864292671,332965.6178,3684227.015,25.50756945,67.4432449
9689,1,9689,4.902207076,332995.6178,3684227.015,25.55392381,67.3595276
9691,1,9691,4.944615408,333025.6178,3684227.015,25.60274402,67.2751389
9693,1,9693,4.99034481,333055.6178,3684227.015,25.65332038,67.1948776
9695,1,9695,5.037877934,333085.6178,3684227.015,25.7047413,67.1231384
9697,1,9697,5.085487352,333115.6178,3684227.015,25.75596719,67.0630798
9699,1,9699,5.131394847,333145.6178,3684227.015,25.80593142,67.0167465
9701,1,9701,5.173922522,333175.6178,3684227.015,25.85364448,66.9860992
9703,1,9703,5.211610182,333205.6178,3684227.015,25.89828157,66.9735336
9705,1,9705,5.243285292,333235.6178,3684227.015,25.93924132,66.9812469
9707,1,9707,5.268083187,333265.6178,3684227.015,25.97617158,67.0098648
9709,1,9709,5.285423065,333295.6178,3684227.015,26.00896421,67.0576401
9711,1,9711,5.294949144,333325.6178,3684227.015,26.037724,67.1206818
9713,1,9713,5.296447431,333355.6178,3684227.015,26.06271745,67.1939774
9715,1,9715,5.289748777,333385.6178,3684227.015,26.08430691,67.272377
9717,1,9717,5.27463017,333415.6178,3684227.015,26.102875,67.3513641
9719,1,9719,5.250729799,333445.6178,3684227.015,26.11874444,67.4274063
9721,1,9721,5.217497687,333475.6178,3684227.015,26.13209985,67.4981155
9723,1,9723,5.174211769,333505.6178,3684227.015,26.14292027,67.5621872
9725,1,9725,5.120096911,333535.6178,3684227.015,26.15093374,67.6190948
9727,1,9727,5.054587058,333565.6178,3684227.015,26.15560727,67.6687927
9729,1,9729,4.97776123,333595.6178,3684227.015,26.15618628,67.71138
9731,1,9731,4.890950673,333625.6178,3684227.015,26.15179939,67.7468414
9733,1,9733,4.797440224,333655.6178,3684227.015,26.14165553,67.7749252
9735,1,9735,4.703058697,333685.6178,3684227.015,26.12539859,67.7952271
9737,1,9737,4.616304268,333715.6178,3684227.015,26.10375917,67.807312
9739,1,9739,4.547668969,333745.6178,3684227.015,26.07962286,67.8111877
9741,1,9741,4.508367805,333775.6178,3684227.015,26.0589644,67.8081436
9743,1,9743,4.509412598,333805.6178,3684227.015,26.04937471,67.8017273
9745,1,9745,4.560666474,333835.6178,3684227.015,26.05441897,67.7984238
9747,1,9747,4.667133435,333865.6178,3684227.015,26.06913938,67.806076
9749,1,9749,4.824017784,333895.6178,3684227.015,26.08369638,67.8282013
9751,1,9751,5.016942884,333925.6178,3684227.015,26.09055421,67.8577194
9753,1,9753,5.227598454,333955.6178,3684227.015,26.08789578,67.8784943
9755,1,9755,5.43906598,333985.6178,3684227.015,26.07914211,67.873558
9757,1,9757,5.636159997,334015.6178,3684227.015,26.07028428,67.8493958
9759,1,9759,5.800816182,334045.6178,3684227.015,26.06578776,67.713913
9761,1,9761,5.911068802,334075.6178,3684227.015,26.06560555,67.5343704
9763,1,9763,5.955045075,334105.6178,3684227.015,26.06755466,67.4343719
9765,1,9765,5.947652664,334135.6178,3684227.015,26.07296312,67.4767303
9767,1,9767,5.921666534,334165.6178,3684227.015,26.08671117,67.4633331
9769,1,9769,5.903893481,334195.6178,3684227.015,26.11221111,67.5494156
9771,1,9771,5.905499988,334225.6178,3684227.015,26.14909792,67.6166153
9773,1,9773,5.926561825,334255.6178,3684227.015,26.19455584,67.6416855
9775,1,9775,5.962662736,334285.6178,3684227.015,26.24520161,67.5907288
9777,1,9777,6.00872052,334315.6178,3684227.015,26.29812506,67.5229416
9779,1,9779,6.060459695,334345.6178,3684227.015,26.35119498,67.4774857
9955,1,9955,5.719453698,331765.6178,3684257.015,26.09084934,68.1826324
9957,1,9957,5.696474197,331795.6178,3684257.015,26.06990305,68.1828156
9959,1,9959,5.672695344,331825.6178,3684257.015,26.04818327,68.1832047
9961,1,9961,5.648089373,331855.6178,3684257.015,26.02566105,68.1837921
9963,1,9963,5.622629364,331885.6178,3684257.015,26.0023082,68.1845856
9965,1,9965,5.596289818,331915.6178,3684257.015,25.97809795,68.1855469
9967,1,9967,5.569047396,331945.6178,3684257.015,25.95300576,68.1866608
9969,1,9969,5.540881828,331975.6178,3684257.015,25.92701036,68.1878586
9971,1,9971,5.511777061,332005.6178,3684257.015,25.90009508,68.1891174
9973,1,9973,5.481722665,332035.6178,3684257.015,25.87224945,68.1903839
9975,1,9975,5.450715569,332065.6178,3684257.015,25.84347131,68.1916428
9977,1,9977,5.418762161,332095.6178,3684257.015,25.81376932,68.1928329
9979,1,9979,5.385880834,332125.6178,3684257.015,25.78316604,68.193924
9981,1,9981,5.352105012,332155.6178,3684257.015,25.75170171,68.1948547
9983,1,9983,5.317486699,332185.6178,3684257.015,25.71943877,68.1955338
9985,1,9985,5.282100587,332215.6178,3684257.015,25.68646706,68.1958466
9987,1,9987,5.246048662,332245.6178,3684257.015,25.65290998,68.1956329
9989,1,9989,5.20946524,332275.6178,3684257.015,25.6189312,68.1946793
9991,1,9991,5.172522189,332305.6178,3684257.015,25.58474197,68.1927261
9993,1,9993,5.135433981,332335.6178,3684257.015,25.5506084,68.189476
9995,1,9995,5.098462009,332365.6178,3684257.015,25.51685818,68.1845703
9997,1,9997,5.061917333,332395.6178,3684257.015,25.4838855,68.1776505
9999,1,9999,5.026160816,332425.6178,3684257.015,25.45215288,68.1683121
10001,1,10001,4.991599389,332455.6178,3684257.015,25.42218789,68.156189
10003,1,10003,4.958677197,332485.6178,3684257.015,25.3945728,68.1409225
10005,1,10005,4.927860672,332515.6178,3684257.015,25.36992533,68.1222229
10007,1,10007,4.899617393,332545.6178,3684257.015,25.34886916,68.099884
10009,1,10009,4.874389956,332575.6178,3684257.015,25.33199506,68.0737686
10011,1,10011,4.852567954,332605.6178,3684257.015,25.31981537,68.0438614
10013,1,10013,4.83446309,332635.6178,3684257.015,25.312718,68.0102692
10015,1,10015,4.820293694,332665.6178,3684257.015,25.31092857,67.9731979
10017,1,10017,4.810184447,332695.6178,3684257.015,25.31449006,67.9329529
10019,1,10019,4.804184286,332725.6178,3684257.015,25.3232676,67.8898468
10021,1,10021,4.802300235,332755.6178,3684257.015,25.33698046,67.8441544
10023,1,10023,4.804538671,332785.6178,3684257.015,25.35525579,67.7959213
10025,1,10025,4.810940531,332815.6178,3684257.015,25.37769121,67.7449036
10027,1,10027,4.82159572,332845.6178,3684257.015,25.4039094,67.6904449
10029,1,10029,4.836625791,332875.6178,3684257.015,25.43358885,67.6316299
10031,1,10031,4.856132437,332905.6178,3684257.015,25.46646199,67.5675354
10033,1,10033,4.880119981,332935.6178,3684257.015,25.5022818,67.4977036
10035,1,10035,4.90840938,332965.6178,3684257.015,25.54076804,67.4226608
10037,1,10037,4.94056596,332995.6178,3684257.015,25.58155059,67.3442383
10039,1,10039,4.97586117,333025.6178,3684257.015,25.62412837,67.2655182
10041,1,10041,5.013280573,333055.6178,3684257.015,25.66785727,67.1904068
10043,1,10043,5.051578505,333085.6178,3684257.015,25.71197193,67.122879
10045,1,10045,5.089368522,333115.6178,3684257.015,25.75563708,67.0663986
10047,1,10047,5.125231171,333145.6178,3684257.015,25.79801715,67.0237503
10049,1,10049,5.157818809,333175.6178,3684257.015,25.83835022,66.9971924
10051,1,10051,5.185940361,333205.6178,3684257.015,25.8760132,66.988533
10053,1,10053,5.208615055,333235.6178,3684257.015,25.91056917,66.9987717
10055,1,10055,5.225090701,333265.6178,3684257.015,25.94179203,67.0275726
10057,1,10057,5.234827316,333295.6178,3684257.015,25.96966728,67.0729599
10059,1,10059,5.237450315,333325.6178,3684257.015,25.99437032,67.1316452
10061,1,10061,5.232679544,333355.6178,3684257.015,26.01622474,67.1996155
10063,1,10063,5.220242348,333385.6178,3684257.015,26.03564405,67.272789
10065,1,10065,5.199781702,333415.6178,3684257.015,26.05306081,67.3475342
10067,1,10067,5.170775255,333445.6178,3684257.015,26.06884933,67.4208832
10069,1,10069,5.13248813,333475.6178,3684257.015,26.08324988,67.4906845
10071,1,10071,5.083991133,333505.6178,3684257.015,26.09630621,67.555542
10073,1,10073,5.024284922,333535.6178,3684257.015,26.10783042,67.6146545
10075,1,10075,4.952576159,333565.6178,3684257.015,26.11741077,67.6675873
10077,1,10077,4.868746988,333595.6178,3684257.015,26.12447627,67.7140808
10079,1,10079,4.774031776,333625.6178,3684257.015,26.12842528,67.75383
10081,1,10081,4.67184343,333655.6178,3684257.015,26.12881384,67.7864838
10083,1,10083,4.568547765,333685.6178,3684257.015,26.1255845,67.8115005
10085,1,10085,4.473764768,333715.6178,3684257.015,26.11929981,67.8280869
10087,1,10087,4.399613666,333745.6178,3684257.015,26.11130671,67.8356171
10089,1,10089,4.358654917,333775.6178,3684257.015,26.10362239,67.8347473
10091,1,10091,4.361423769,333805.6178,3684257.015,26.09810382,67.8286972
10093,1,10093,4.414738658,333835.6178,3684257.015,26.0948142,67.8243256
10095,1,10095,4.519619506,333865.6178,3684257.015,26.09097564,67.8314743
10097,1,10097,4.668063807,333895.6178,3684257.015,26.0820761,67.8562012
10099,1,10099,4.842614717,333925.6178,3684257.015,26.0643782,67.8896561
10101,1,10101,5.021273644,333955.6178,3684257.015,26.03713655,67.9113235
10103,1,10103,5.184679827,333985.6178,3684257.015,26.00359229,67.9149857
10105,1,10105,5.320934522,334015.6178,3684257.015,25.97015598,67.9165497
10107,1,10107,5.425772454,334045.6178,3684257.015,25.94379255,67.8382874
10109,1,10109,5.499954724,334075.6178,3684257.015,25.92919034,67.617485
10111,1,10111,5.548535726,334105.6178,3684257.015,25.928207,67.2775116
10113,1,10113,5.581912361,334135.6178,3684257.015,25.94149339,67.4483871
10115,1,10115,5.612794688,334165.6178,3684257.015,25.9690929,67.7013092
10117,1,10117,5.650273472,334195.6178,3684257.015,26.00955392,67.7303619
10119,1,10119,5.697559452,334225.6178,3684257.015,26.0598569,67.6982498
10121,1,10121,5.753715228,334255.6178,3684257.015,26.11639831,67.6347504
10123,1,10123,5.816079637,334285.6178,3684257.015,26.17591751,67.6493683
10125,1,10125,5.881796667,334315.6178,3684257.015,26.23591039,67.6108856
10127,1,10127,5.948471691,334345.6178,3684257.015,26.29466087,67.5712433
10300,1,10300,5.712101778,331765.6178,3684287.015,26.0864199,68.1820221
10302,1,10302,5.689381422,331795.6178,3684287.015,26.06582685,68.1818085
10304,1,10304,5.665912574,331825.6178,3684287.015,26.04451814,68.181694
10306,1,10306,5.641673977,331855.6178,3684287.015,26.02247218,68.1817093
10308,1,10308,5.616645943,331885.6178,3684287.015,25.999669,68.181839
10310,1,10310,5.59081099,331915.6178,3684287.015,25.97609101,68.1821136
10312,1,10312,5.564154612,331945.6178,3684287.015,25.95172379,68.1824799
10314,1,10314,5.536666223,331975.6178,3684287.015,25.92655722,68.1828918
10316,1,10316,5.508340295,332005.6178,3684287.015,25.90058681,68.1832733
10318,1,10318,5.479177731,332035.6178,3684287.015,25.87381529,68.1835632
10320,1,10320,5.449187506,332065.6178,3684287.015,25.84625456,68.1837387
10322,1,10322,5.418388601,332095.6178,3684287.015,25.81792806,68.1837616
10324,1,10324,5.386812275,332125.6178,3684287.015,25.78887355,68.1835861
10326,1,10326,5.354504683,332155.6178,3684287.015,25.75914637,68.1831665
10328,1,10328,5.321529851,332185.6178,3684287.015,25.72882321,68.182457
10330,1,10330,5.287972979,332215.6178,3684287.015,25.69800641,68.1813507
10332,1,10332,5.253944,332245.6178,3684287.015,25.66682866,68.1797104
10334,1,10334,5.219581264,332275.6178,3684287.015,25.63545799,68.1773758
10336,1,10336,5.185055116,332305.6178,3684287.015,25.6041028,68.1741028
10338,1,10338,5.150571032,332335.6178,3684287.015,25.5730165,68.169632
10340,1,10340,5.116371832,332365.6178,3684287.015,25.54250115,68.1636429
10342,1,10342,5.082738372,332395.6178,3684287.015,25.51290915,68.1558075
10344,1,10344,5.049987976,332425.6178,3684287.015,25.48464213,68.145752
10346,1,10346,5.018469849,332455.6178,3684287.015,25.45814563,68.1331329
10348,1,10348,4.988556822,332485.6178,3684287.015,25.43389847,68.1176147
10350,1,10350,4.960633119,332515.6178,3684287.015,25.41239594,68.0989151
10352,1,10352,4.935078447,332545.6178,3684287.015,25.39412658,68.0767899
10354,1,10354,4.912249652,332575.6178,3684287.015,25.3795437,68.0510941
10356,1,10356,4.892462212,332605.6178,3684287.015,25.36903407,68.021759
10358,1,10358,4.875974782,332635.6178,3684287.015,25.36288809,67.9888
10360,1,10360,4.862980319,332665.6178,3684287.015,25.36127672,67.9523239
10362,1,10362,4.853606578,332695.6178,3684287.015,25.36424057,67.9125137
10364,1,10364,4.847926775,332725.6178,3684287.015,25.37169453,67.8695831
10366,1,10366,4.845978105,332755.6178,3684287.015,25.38344831,67.8237228
10368,1,10368,4.847782551,332785.6178,3684287.015,25.39923888,67.7750092
10370,1,10370,4.853362125,332815.6178,3684287.015,25.41876673,67.7233582
10372,1,10372,4.862740618,332845.6178,3684287.015,25.44172657,67.6684418
10374,1,10374,4.87592664,332875.6178,3684287.015,25.46782383,67.6098022
10376,1,10376,4.892877718,332905.6178,3684287.015,25.49677262,67.5469971
10378,1,10378,4.913451184,332935.6178,3684287.015,25.52827632,67.47995
10380,1,10380,4.937352595,332965.6178,3684287.015,25.56199757,67.4092712
10382,1,10382,4.964094732,332995.6178,3684287.015,25.59752783,67.3364868
10384,1,10384,4.992978927,333025.6178,3684287.015,25.6343672,67.2641144
10386,1,10386,5.023105777,333055.6178,3684287.015,25.67192253,67.1953583
10388,1,10388,5.053415608,333085.6178,3684287.015,25.70952705,67.1336899
10390,1,10390,5.08275244,333115.6178,3684287.015,25.74647935,67.0823898
10392,1,10392,5.10994048,333145.6178,3684287.015,25.78209564,67.0442581
10394,1,10394,5.133860406,333175.6178,3684287.015,25.81576669,67.0214767
10396,1,10396,5.153513757,333205.6178,3684287.015,25.84701096,67.0154724
10398,1,10398,5.168066628,333235.6178,3684287.015,25.87551697,67.0267258
