POINT_Z,POINT_X,POINT_Y
67.6461334,333239.6178,3683043.015
67.6462631,333241.6178,3683043.015
67.6464005,333243.6178,3683043.015
67.6465454,333245.6178,3683043.015
65.8622208,334517.6178,3683043.015
65.8381577,334519.6178,3683043.015
65.8152237,334521.6178,3683043.015
65.7927017,334523.6178,3683043.015
65.7701416,334525.6178,3683043.015
65.7474594,334527.6178,3683043.015
65.7247238,334529.6178,3683043.015
66.762558,334531.6178,3683043.015
66.762558,334533.6178,3683043.015
67.6453705,333215.6178,3683045.015
67.6452179,333217.6178,3683045.015
67.6451035,333219.6178,3683045.015
67.6450195,333221.6178,3683045.015
67.6449738,333223.6178,3683045.015
67.6449509,333225.6178,3683045.015
67.6449509,333227.6178,3683045.015
67.6449814,333229.6178,3683045.015
67.6450348,333231.6178,3683045.015
67.6451035,333233.6178,3683045.015
67.645195,333235.6178,3683045.015
67.6453018,333237.6178,3683045.015
67.6454239,333239.6178,3683045.015
67.6455612,333241.6178,3683045.015
67.6457062,333243.6178,3683045.015
67.6458588,333245.6178,3683045.015
67.6460266,333247.6178,3683045.015
65.9205093,334515.6178,3683045.015
65.8996658,334517.6178,3683045.015
65.8802032,334519.6178,3683045.015
65.8614655,334521.6178,3683045.015
65.8424835,334523.6178,3683045.015
65.8227005,334525.6178,3683045.015
65.8020859,334527.6178,3683045.015
65.7809448,334529.6178,3683045.015
66.7623444,334531.6178,3683045.015
66.762352,334533.6178,3683045.015
67.6448517,333213.6178,3683047.015
67.6446686,333215.6178,3683047.015
67.6445236,333217.6178,3683047.015
67.6444092,333219.6178,3683047.015
67.6443253,333221.6178,3683047.015
67.6442795,333223.6178,3683047.015
67.6442566,333225.6178,3683047.015
67.6442642,333227.6178,3683047.015
67.6442947,333229.6178,3683047.015
67.6443481,333231.6178,3683047.015
67.6444244,333233.6178,3683047.015
67.644516,333235.6178,3683047.015
67.6446304,333237.6178,3683047.015
67.6447525,333239.6178,3683047.015
67.6448898,333241.6178,3683047.015
67.6450424,333243.6178,3683047.015
67.6452026,333245.6178,3683047.015
67.6453781,333247.6178,3683047.015
67.6455536,333249.6178,3683047.015
65.9679489,334515.6178,3683047.015
65.9460526,334517.6178,3683047.015
65.9278641,334519.6178,3683047.015
65.9113388,334521.6178,3683047.015
65.8946609,334523.6178,3683047.015
65.8768692,334525.6178,3683047.015
65.8578339,334527.6178,3683047.015
65.837944,334529.6178,3683047.015
66.762146,334531.6178,3683047.015
66.762146,334533.6178,3683047.015
67.6441727,333213.6178,3683049.015
67.6439896,333215.6178,3683049.015
67.6438446,333217.6178,3683049.015
67.6437378,333219.6178,3683049.015
67.6436615,333221.6178,3683049.015
67.6436081,333223.6178,3683049.015
67.6435928,333225.6178,3683049.015
67.6436005,333227.6178,3683049.015
67.6436386,333229.6178,3683049.015
67.643692,333231.6178,3683049.015
67.6437759,333233.6178,3683049.015
67.6438751,333235.6178,3683049.015
67.6439896,333237.6178,3683049.015
67.6441193,333239.6178,3683049.015
67.6442642,333241.6178,3683049.015
67.6444168,333243.6178,3683049.015
67.6445847,333245.6178,3683049.015
67.6447525,333247.6178,3683049.015
67.6449356,333249.6178,3683049.015
67.6451187,333251.6178,3683049.015
66.0658035,334513.6178,3683049.015
66.0277405,334515.6178,3683049.015
66.0009232,334517.6178,3683049.015
65.9814072,334519.6178,3683049.015
65.9652252,334521.6178,3683049.015
65.9494553,334523.6178,3683049.015
65.9326477,334525.6178,3683049.015
65.9145508,334527.6178,3683049.015
65.8953934,334529.6178,3683049.015
66.7619553,334531.6178,3683049.015
66.7619629,334533.6178,3683049.015
67.6435089,333213.6178,3683051.015
67.6433334,333215.6178,3683051.015
67.6431961,333217.6178,3683051.015
67.6430893,333219.6178,3683051.015
67.643013,333221.6178,3683051.015
67.6429749,333223.6178,3683051.015
67.6429596,333225.6178,3683051.015
67.6429749,333227.6178,3683051.015
67.643013,333229.6178,3683051.015
67.643074,333231.6178,3683051.015
67.643158,333233.6178,3683051.015
67.6432648,333235.6178,3683051.015
67.6433792,333237.6178,3683051.015
67.6435165,333239.6178,3683051.015
67.6436615,333241.6178,3683051.015
67.6438217,333243.6178,3683051.015
67.6439896,333245.6178,3683051.015
67.644165,333247.6178,3683051.015
67.6443481,333249.6178,3683051.015
67.6445389,333251.6178,3683051.015
67.5540009,333253.6178,3683051.015
66.1354828,334513.6178,3683051.015
66.0907211,334515.6178,3683051.015
66.0602646,334517.6178,3683051.015
66.0390396,334519.6178,3683051.015
66.0221939,334521.6178,3683051.015
66.0062714,334523.6178,3683051.015
65.9895325,334525.6178,3683051.015
65.9717255,334527.6178,3683051.015
66.7617722,334529.6178,3683051.015
66.761795,334531.6178,3683051.015
66.7618027,334533.6178,3683051.015
67.6428604,333213.6178,3683053.015
67.6426926,333215.6178,3683053.015
67.6425629,333217.6178,3683053.015
67.6424637,333219.6178,3683053.015
67.642395,333221.6178,3683053.015
67.6423569,333223.6178,3683053.015
67.6423569,333225.6178,3683053.015
67.6423721,333227.6178,3683053.015
67.6424179,333229.6178,3683053.015
67.6424866,333231.6178,3683053.015
67.6425781,333233.6178,3683053.015
67.6426849,333235.6178,3683053.015
67.6428146,333237.6178,3683053.015
67.642952,333239.6178,3683053.015
67.6431046,333241.6178,3683053.015
67.6432648,333243.6178,3683053.015
67.6434326,333245.6178,3683053.015
67.6436081,333247.6178,3683053.015
67.6437912,333249.6178,3683053.015
67.6439743,333251.6178,3683053.015
67.4540024,333253.6178,3683053.015
67.5076828,333255.6178,3683053.015
66.193161,334513.6178,3683053.015
66.1506805,334515.6178,3683053.015
66.1203079,334517.6178,3683053.015
66.0983734,334519.6178,3683053.015
66.0806732,334521.6178,3683053.015
66.0640182,334523.6178,3683053.015
66.0467834,334525.6178,3683053.015
66.0287247,334527.6178,3683053.015
66.7616577,334529.6178,3683053.015
66.7616653,334531.6178,3683053.015
67.6424103,333211.6178,3683055.015
67.6422195,333213.6178,3683055.015
67.642067,333215.6178,3683055.015
67.6419449,333217.6178,3683055.015
67.6418533,333219.6178,3683055.015
67.6417999,333221.6178,3683055.015
67.6417694,333223.6178,3683055.015
67.6417694,333225.6178,3683055.015
67.6417999,333227.6178,3683055.015
67.6418533,333229.6178,3683055.015
67.6419296,333231.6178,3683055.015
67.6420288,333233.6178,3683055.015
67.6421432,333235.6178,3683055.015
67.6422729,333237.6178,3683055.015
67.6424179,333239.6178,3683055.015
67.6425705,333241.6178,3683055.015
67.6427383,333243.6178,3683055.015
67.6429062,333245.6178,3683055.015
67.6430817,333247.6178,3683055.015
67.6432648,333249.6178,3683055.015
67.5540009,333251.6178,3683055.015
67.5137253,333253.6178,3683055.015
67.5366669,333255.6178,3683055.015
66.2857666,334511.6178,3683055.015
66.2434998,334513.6178,3683055.015
66.2073364,334515.6178,3683055.015
66.1792221,334517.6178,3683055.015
66.1573944,334519.6178,3683055.015
66.1389008,334521.6178,3683055.015
66.1213303,334523.6178,3683055.015
66.1034012,334525.6178,3683055.015
66.0849838,334527.6178,3683055.015
66.7615585,334529.6178,3683055.015
66.7615585,334531.6178,3683055.015
67.641777,333211.6178,3683057.015
67.6416016,333213.6178,3683057.015
67.6414566,333215.6178,3683057.015
67.6413422,333217.6178,3683057.015
67.6412659,333219.6178,3683057.015
67.6412201,333221.6178,3683057.015
67.6411972,333223.6178,3683057.015
67.6412125,333225.6178,3683057.015
67.6412506,333227.6178,3683057.015
67.6413116,333229.6178,3683057.015
67.6413956,333231.6178,3683057.015
67.6415024,333233.6178,3683057.015
67.6416245,333235.6178,3683057.015
67.6417694,333237.6178,3683057.015
67.6419144,333239.6178,3683057.015
67.6420746,333241.6178,3683057.015
67.6422424,333243.6178,3683057.015
67.6424179,333245.6178,3683057.015
67.6425858,333247.6178,3683057.015
67.6427612,333249.6178,3683057.015
67.5540009,333251.6178,3683057.015
67.5671539,333253.6178,3683057.015
67.5862732,333255.6178,3683057.015
67.6123962,333257.6178,3683057.015
66.3274078,334511.6178,3683057.015
66.2931442,334513.6178,3683057.015
66.2619553,334515.6178,3683057.015
66.2359543,334517.6178,3683057.015
66.2143555,334519.6178,3683057.015
66.1952286,334521.6178,3683057.015
66.1768723,334523.6178,3683057.015
66.1583786,334525.6178,3683057.015
66.761467,334527.6178,3683057.015
66.7614746,334529.6178,3683057.015
66.7614746,334531.6178,3683057.015
67.6411514,333211.6178,3683059.015
67.6409912,333213.6178,3683059.015
67.6408539,333215.6178,3683059.015
67.6407547,333217.6178,3683059.015
67.640686,333219.6178,3683059.015
67.6406555,333221.6178,3683059.015
67.6406479,333223.6178,3683059.015
67.6406708,333225.6178,3683059.015
67.6407166,333227.6178,3683059.015
67.6407928,333229.6178,3683059.015
67.640892,333231.6178,3683059.015
67.6410065,333233.6178,3683059.015
67.6411438,333235.6178,3683059.015
67.6412888,333237.6178,3683059.015
67.641449,333239.6178,3683059.015
67.6416092,333241.6178,3683059.015
67.641777,333243.6178,3683059.015
67.6419525,333245.6178,3683059.015
67.6421204,333247.6178,3683059.015
67.529686,333249.6178,3683059.015
67.5540009,333251.6178,3683059.015
67.6164017,333253.6178,3683059.015
67.632988,333255.6178,3683059.015
67.646347,333257.6178,3683059.015
66.407814,334509.6178,3683059.015
66.3755264,334511.6178,3683059.015
66.343071,334513.6178,3683059.015
66.3138885,334515.6178,3683059.015
66.2890167,334517.6178,3683059.015
66.2676468,334519.6178,3683059.015
66.248291,334521.6178,3683059.015
66.2296066,334523.6178,3683059.015
66.2108688,334525.6178,3683059.015
66.7614059,334527.6178,3683059.015
66.7614059,334529.6178,3683059.015
67.6405334,333211.6178,3683061.015
67.6403885,333213.6178,3683061.015
67.6402664,333215.6178,3683061.015
67.6401825,333217.6178,3683061.015
67.6401291,333219.6178,3683061.015
67.6401062,333221.6178,3683061.015
67.6401138,333223.6178,3683061.015
67.6401443,333225.6178,3683061.015
67.640213,333227.6178,3683061.015
67.6402969,333229.6178,3683061.015
67.6404037,333231.6178,3683061.015
67.6405334,333233.6178,3683061.015
67.6406784,333235.6178,3683061.015
67.6408386,333237.6178,3683061.015
67.6410065,333239.6178,3683061.015
67.6411743,333241.6178,3683061.015
67.6413498,333243.6178,3683061.015
67.6415176,333245.6178,3683061.015
67.6416779,333247.6178,3683061.015
67.5201187,333249.6178,3683061.015
67.5540009,333251.6178,3683061.015
67.6539993,333253.6178,3683061.015
67.651268,333255.6178,3683061.015
67.6530609,333257.6178,3683061.015
67.6828842,333259.6178,3683061.015
66.4622345,334509.6178,3683061.015
66.4235382,334511.6178,3683061.015
66.3896179,334513.6178,3683061.015
66.3608093,334515.6178,3683061.015
66.3366852,334517.6178,3683061.015
66.3159637,334519.6178,3683061.015
66.2971191,334521.6178,3683061.015
66.2789688,334523.6178,3683061.015
66.2610016,334525.6178,3683061.015
66.7613602,334527.6178,3683061.015
66.7613525,334529.6178,3683061.015
67.6399231,333211.6178,3683063.015
67.6397858,333213.6178,3683063.015
67.6396866,333215.6178,3683063.015
67.6396179,333217.6178,3683063.015
67.6395798,333219.6178,3683063.015
67.6395721,333221.6178,3683063.015
67.6395874,333223.6178,3683063.015
67.6396408,333225.6178,3683063.015
67.6397171,333227.6178,3683063.015
67.6398163,333229.6178,3683063.015
67.6399384,333231.6178,3683063.015
67.6400833,333233.6178,3683063.015
67.6402435,333235.6178,3683063.015
67.640419,333237.6178,3683063.015
67.6405945,333239.6178,3683063.015
67.6407776,333241.6178,3683063.015
67.6409531,333243.6178,3683063.015
67.6411209,333245.6178,3683063.015
67.5201645,333247.6178,3683063.015
67.5157394,333249.6178,3683063.015
67.5254211,333251.6178,3683063.015
67.5540009,333253.6178,3683063.015
67.5932922,333255.6178,3683063.015
67.6134033,333257.6178,3683063.015
67.6526184,333259.6178,3683063.015
66.5314789,334507.6178,3683063.015
66.4975815,334509.6178,3683063.015
66.4614258,334511.6178,3683063.015
66.4284134,334513.6178,3683063.015
66.4006882,334515.6178,3683063.015
66.3779449,334517.6178,3683063.015
66.3586655,334519.6178,3683063.015
66.3411026,334521.6178,3683063.015
66.3237839,334523.6178,3683063.015
66.7613373,334525.6178,3683063.015
66.7613297,334527.6178,3683063.015
67.6391983,333213.6178,3683065.015
67.6391144,333215.6178,3683065.015
67.639061,333217.6178,3683065.015
67.6390381,333219.6178,3683065.015
67.6390457,333221.6178,3683065.015
67.6390762,333223.6178,3683065.015
67.6391449,333225.6178,3683065.015
67.6392365,333227.6178,3683065.015
67.6393509,333229.6178,3683065.015
67.6394882,333231.6178,3683065.015
67.6396484,333233.6178,3683065.015
67.6398315,333235.6178,3683065.015
67.6400223,333237.6178,3683065.015
67.6402206,333239.6178,3683065.015
67.640419,333241.6178,3683065.015
67.6406097,333243.6178,3683065.015
67.6407547,333245.6178,3683065.015
67.5322723,333247.6178,3683065.015
67.5229263,333249.6178,3683065.015
67.519783,333251.6178,3683065.015
67.529007,333253.6178,3683065.015
67.5540009,333255.6178,3683065.015
67.5601273,333257.6178,3683065.015
67.5999069,333259.6178,3683065.015
66.5521011,334507.6178,3683065.015
66.5256424,334509.6178,3683065.015
66.4913635,334511.6178,3683065.015
66.4596634,334513.6178,3683065.015
66.4337463,334515.6178,3683065.015
66.413147,334517.6178,3683065.015
66.3960648,334519.6178,3683065.015
66.380661,334521.6178,3683065.015
66.3653336,334523.6178,3683065.015
66.761322,334525.6178,3683065.015
66.7613144,334527.6178,3683065.015
67.6385422,333215.6178,3683067.015
67.638504,333217.6178,3683067.015
67.638504,333219.6178,3683067.015
67.6385269,333221.6178,3683067.015
67.6385803,333223.6178,3683067.015
67.6386566,333225.6178,3683067.015
67.6387634,333227.6178,3683067.015
67.6389008,333229.6178,3683067.015
67.6390533,333231.6178,3683067.015
67.6392288,333233.6178,3683067.015
67.6394272,333235.6178,3683067.015
67.6396484,333237.6178,3683067.015
67.6398697,333239.6178,3683067.015
67.6400986,333241.6178,3683067.015
67.6403122,333243.6178,3683067.015
67.5518188,333245.6178,3683067.015
67.5441284,333247.6178,3683067.015
67.5323868,333249.6178,3683067.015
67.5204468,333251.6178,3683067.015
67.5124664,333253.6178,3683067.015
67.509407,333255.6178,3683067.015
67.5039978,333257.6178,3683067.015
67.5493774,333259.6178,3683067.015
66.6539993,334505.6178,3683067.015
66.6033554,334507.6178,3683067.015
66.5545273,334509.6178,3683067.015
66.5151291,334511.6178,3683067.015
66.4845428,334513.6178,3683067.015
66.46138,334515.6178,3683067.015
66.4436264,334517.6178,3683067.015
66.4289856,334519.6178,3683067.015
66.4154816,334521.6178,3683067.015
66.7613373,334523.6178,3683067.015
66.761322,334525.6178,3683067.015
67.6379623,333217.6178,3683069.015
67.63797,333219.6178,3683069.015
67.6380157,333221.6178,3683069.015
67.6380844,333223.6178,3683069.015
67.6381836,333225.6178,3683069.015
67.6383057,333227.6178,3683069.015
67.6384506,333229.6178,3683069.015
67.6386261,333231.6178,3683069.015
67.6388168,333233.6178,3683069.015
67.6390381,333235.6178,3683069.015
67.6392822,333237.6178,3683069.015
67.639534,333239.6178,3683069.015
67.6397858,333241.6178,3683069.015
67.5637894,333243.6178,3683069.015
67.5602493,333245.6178,3683069.015
67.5522537,333247.6178,3683069.015
67.5395508,333249.6178,3683069.015
67.5240173,333251.6178,3683069.015
67.5098724,333253.6178,3683069.015
67.502388,333255.6178,3683069.015
67.5086823,333257.6178,3683069.015
67.5540009,333259.6178,3683069.015
67.6539993,333261.6178,3683069.015
66.5801773,334505.6178,3683069.015
66.5731201,334507.6178,3683069.015
66.5496063,334509.6178,3683069.015
66.5244675,334511.6178,3683069.015
66.502739,334513.6178,3683069.015
66.4853897,334515.6178,3683069.015
66.4715042,334517.6178,3683069.015
66.4595032,334519.6178,3683069.015
66.4478531,334521.6178,3683069.015
66.7613602,334523.6178,3683069.015
66.7613373,334525.6178,3683069.015
67.6374512,333219.6178,3683071.015
67.6375122,333221.6178,3683071.015
67.6375961,333223.6178,3683071.015
67.6377106,333225.6178,3683071.015
67.6378479,333227.6178,3683071.015
67.6380081,333229.6178,3683071.015
67.6381989,333231.6178,3683071.015
67.6384048,333233.6178,3683071.015
67.638649,333235.6178,3683071.015
67.638916,333237.6178,3683071.015
67.6391983,333239.6178,3683071.015
67.5692596,333241.6178,3683071.015
67.5675507,333243.6178,3683071.015
67.5637741,333245.6178,3683071.015
67.556221,333247.6178,3683071.015
67.5438995,333249.6178,3683071.015
67.5288391,333251.6178,3683071.015
67.5170746,333253.6178,3683071.015
67.5191956,333255.6178,3683071.015
67.5518951,333257.6178,3683071.015
67.6406021,333259.6178,3683071.015
67.8005371,333261.6178,3683071.015
67.9540024,333263.6178,3683071.015
66.5004272,334505.6178,3683071.015
66.5298843,334507.6178,3683071.015
66.536171,334509.6178,3683071.015
66.5301361,334511.6178,3683071.015
66.5198975,334513.6178,3683071.015
66.5092773,334515.6178,3683071.015
66.4993057,334517.6178,3683071.015
66.4896545,334519.6178,3683071.015
66.4793396,334521.6178,3683071.015
66.7613907,334523.6178,3683071.015
66.7613678,334525.6178,3683071.015
67.6370163,333221.6178,3683073.015
67.6371231,333223.6178,3683073.015
67.6372452,333225.6178,3683073.015
67.6373978,333227.6178,3683073.015
67.6375732,333229.6178,3683073.015
67.637764,333231.6178,3683073.015
67.6379852,333233.6178,3683073.015
67.6382294,333235.6178,3683073.015
67.6385269,333237.6178,3683073.015
67.5720291,333239.6178,3683073.015
67.5709076,333241.6178,3683073.015
67.5690536,333243.6178,3683073.015
67.5653076,333245.6178,3683073.015
67.5580597,333247.6178,3683073.015
67.5467606,333249.6178,3683073.015
67.5335846,333251.6178,3683073.015
67.5247726,333253.6178,3683073.015
67.5308838,333255.6178,3683073.015
67.5648422,333257.6178,3683073.015
67.6347122,333259.6178,3683073.015
67.7208557,333261.6178,3683073.015
67.7345428,333263.6178,3683073.015
67.5540009,333265.6178,3683073.015
66.4761505,334503.6178,3683073.015
66.5001984,334505.6178,3683073.015
66.5293198,334507.6178,3683073.015
66.5439606,334509.6178,3683073.015
66.546669,334511.6178,3683073.015
66.5430298,334513.6178,3683073.015
66.5366669,334515.6178,3683073.015
66.5291595,334517.6178,3683073.015
66.5210114,334519.6178,3683073.015
66.7614517,334521.6178,3683073.015
66.7614288,334523.6178,3683073.015
67.6365204,333221.6178,3683075.015
67.6366425,333223.6178,3683075.015
67.6367874,333225.6178,3683075.015
67.6369553,333227.6178,3683075.015
67.6371307,333229.6178,3683075.015
67.6373291,333231.6178,3683075.015
67.6375351,333233.6178,3683075.015
67.6377563,333235.6178,3683075.015
67.5737152,333237.6178,3683075.015
67.5732346,333239.6178,3683075.015
67.5722427,333241.6178,3683075.015
67.5703583,333243.6178,3683075.015
67.566658,333245.6178,3683075.015
67.5600891,333247.6178,3683075.015
67.5503693,333249.6178,3683075.015
67.5394211,333251.6178,3683075.015
67.5322571,333253.6178,3683075.015
67.5364456,333255.6178,3683075.015
67.5586777,333257.6178,3683075.015
67.5972366,333259.6178,3683075.015
67.6305847,333261.6178,3683075.015
67.6161575,333263.6178,3683075.015
67.5540009,333265.6178,3683075.015
67.6846466,333267.6178,3683075.015
66.5540009,334503.6178,3683075.015
66.5667725,334505.6178,3683075.015
66.5765915,334507.6178,3683075.015
66.5801392,334509.6178,3683075.015
66.5790634,334511.6178,3683075.015
66.5750809,334513.6178,3683075.015
66.5693207,334515.6178,3683075.015
66.5623779,334517.6178,3683075.015
66.554657,334519.6178,3683075.015
66.7615128,334521.6178,3683075.015
66.7614822,334523.6178,3683075.015
67.6361771,333223.6178,3683077.015
67.6363373,333225.6178,3683077.015
67.6365128,333227.6178,3683077.015
67.6367035,333229.6178,3683077.015
67.6368942,333231.6178,3683077.015
67.637085,333233.6178,3683077.015
67.6372757,333235.6178,3683077.015
67.5746536,333237.6178,3683077.015
67.574501,333239.6178,3683077.015
67.5737534,333241.6178,3683077.015
67.5720596,333243.6178,3683077.015
67.5688019,333245.6178,3683077.015
67.5633545,333247.6178,3683077.015
67.5556717,333249.6178,3683077.015
67.5472031,333251.6178,3683077.015
67.5413513,333253.6178,3683077.015
67.5425568,333255.6178,3683077.015
67.5534515,333257.6178,3683077.015
67.5707169,333259.6178,3683077.015
67.5836868,333261.6178,3683077.015
67.5864487,333263.6178,3683077.015
67.6154175,333265.6178,3683077.015
67.7539978,333267.6178,3683077.015
66.7347336,334501.6178,3683077.015
66.7539978,334503.6178,3683077.015
66.6920166,334505.6178,3683077.015
66.6536255,334507.6178,3683077.015
66.6338272,334509.6178,3683077.015
66.6225433,334511.6178,3683077.015
66.614357,334513.6178,3683077.015
66.6068039,334515.6178,3683077.015
66.5988846,334517.6178,3683077.015
66.5905457,334519.6178,3683077.015
66.7615662,334521.6178,3683077.015
67.6357193,333223.6178,3683079.015
67.6359024,333225.6178,3683079.015
67.6360931,333227.6178,3683079.015
67.6362915,333229.6178,3683079.015
67.6364822,333231.6178,3683079.015
67.6366653,333233.6178,3683079.015
67.5739822,333235.6178,3683079.015
67.5750809,333237.6178,3683079.015
67.5755005,333239.6178,3683079.015
67.575264,333241.6178,3683079.015
67.5740891,333243.6178,3683079.015
67.5716019,333245.6178,3683079.015
67.5674973,333247.6178,3683079.015
67.5619049,333249.6178,3683079.015
67.5558777,333251.6178,3683079.015
67.5514221,333253.6178,3683079.015
67.5505753,333255.6178,3683079.015
67.5533447,333257.6178,3683079.015
67.555542,333259.6178,3683079.015
67.5491943,333261.6178,3683079.015
67.5283203,333263.6178,3683079.015
67.4959869,333265.6178,3683079.015
67.4540024,333267.6178,3683079.015
67.4540024,333269.6178,3683079.015
66.7772217,334501.6178,3683079.015
66.7674713,334503.6178,3683079.015
66.7331772,334505.6178,3683079.015
66.7029953,334507.6178,3683079.015
66.6821442,334509.6178,3683079.015
66.6680298,334511.6178,3683079.015
66.6574173,334513.6178,3683079.015
66.6479568,334515.6178,3683079.015
66.6383057,334517.6178,3683079.015
66.6281815,334519.6178,3683079.015
66.7616348,334521.6178,3683079.015
67.6352692,333223.6178,3683081.015
67.6354675,333225.6178,3683081.015
67.6356812,333227.6178,3683081.015
67.6358948,333229.6178,3683081.015
67.6361008,333231.6178,3683081.015
67.636261,333233.6178,3683081.015
67.572258,333235.6178,3683081.015
67.5742645,333237.6178,3683081.015
67.5756683,333239.6178,3683081.015
67.5763245,333241.6178,3683081.015
67.576004,333243.6178,3683081.015
67.5744781,333245.6178,3683081.015
67.5716476,333247.6178,3683081.015
67.5677567,333249.6178,3683081.015
67.5635681,333251.6178,3683081.015
67.5601654,333253.6178,3683081.015
67.558136,333255.6178,3683081.015
67.5561142,333257.6178,3683081.015
67.5497971,333259.6178,3683081.015
67.5329666,333261.6178,3683081.015
67.5018921,333263.6178,3683081.015
67.4614563,333265.6178,3683081.015
67.4312744,333267.6178,3683081.015
67.4540024,333269.6178,3683081.015
67.4088974,333271.6178,3683081.015
67.419136,333273.6178,3683081.015
66.7968369,334501.6178,3683081.015
66.7539978,334503.6178,3683081.015
66.7492142,334505.6178,3683081.015
66.7391968,334507.6178,3683081.015
66.7265472,334509.6178,3683081.015
66.7144089,334511.6178,3683081.015
66.7032852,334513.6178,3683081.015
66.6925659,334515.6178,3683081.015
66.6817245,334517.6178,3683081.015
66.7617416,334519.6178,3683081.015
67.634819,333223.6178,3683083.015
67.6350479,333225.6178,3683083.015
67.6352768,333227.6178,3683083.015
67.6355286,333229.6178,3683083.015
67.6357574,333231.6178,3683083.015
67.566124,333233.6178,3683083.015
67.5693741,333235.6178,3683083.015
67.572258,333237.6178,3683083.015
67.5747528,333239.6178,3683083.015
67.576561,333241.6178,3683083.015
67.5773468,333243.6178,3683083.015
67.5768967,333245.6178,3683083.015
67.5751572,333247.6178,3683083.015
67.5723801,333249.6178,3683083.015
67.5691147,333251.6178,3683083.015
67.5659637,333253.6178,3683083.015
67.5628433,333255.6178,3683083.015
67.5580521,333257.6178,3683083.015
67.5478516,333259.6178,3683083.015
67.5277252,333261.6178,3683083.015
67.495697,333263.6178,3683083.015
67.4564209,333265.6178,3683083.015
67.4221039,333267.6178,3683083.015
67.4013367,333269.6178,3683083.015
67.3539963,333271.6178,3683083.015
67.4069748,333273.6178,3683083.015
67.4423065,333275.6178,3683083.015
66.8539963,334501.6178,3683083.015
66.8173141,334503.6178,3683083.015
66.8006363,334505.6178,3683083.015
66.788681,334507.6178,3683083.015
66.7766266,334509.6178,3683083.015
66.7643967,334511.6178,3683083.015
66.7522202,334513.6178,3683083.015
66.7399521,334515.6178,3683083.015
66.7276688,334517.6178,3683083.015
66.7618256,334519.6178,3683083.015
67.634613,333225.6178,3683085.015
67.6348648,333227.6178,3683085.015
67.6351471,333229.6178,3683085.015
67.5605392,333231.6178,3683085.015
67.5621262,333233.6178,3683085.015
67.5651474,333235.6178,3683085.015
67.5688019,333237.6178,3683085.015
67.572525,333239.6178,3683085.015
67.5756836,333241.6178,3683085.015
67.577774,333243.6178,3683085.015
67.578476,333245.6178,3683085.015
67.5777054,333247.6178,3683085.015
67.575592,333249.6178,3683085.015
67.5724869,333251.6178,3683085.015
67.5687408,333253.6178,3683085.015
67.5641251,333255.6178,3683085.015
67.5572052,333257.6178,3683085.015
67.5451889,333259.6178,3683085.015
67.5250549,333261.6178,3683085.015
67.4958725,333263.6178,3683085.015
67.4613342,333265.6178,3683085.015
67.4296951,333267.6178,3683085.015
67.408638,333269.6178,3683085.015
67.4016037,333271.6178,3683085.015
67.4540024,333273.6178,3683085.015
67.4660492,333275.6178,3683085.015
67.4904633,333277.6178,3683085.015
67.4998474,333279.6178,3683085.015
66.9019928,334501.6178,3683085.015
66.8817749,334503.6178,3683085.015
66.8629913,334505.6178,3683085.015
66.8469467,334507.6178,3683085.015
66.8321304,334509.6178,3683085.015
66.8178253,334511.6178,3683085.015
66.8035889,334513.6178,3683085.015
66.7891388,334515.6178,3683085.015
66.7748947,334517.6178,3683085.015
67.6343994,333227.6178,3683087.015
67.5603638,333229.6178,3683087.015
67.5576706,333231.6178,3683087.015
67.5575485,333233.6178,3683087.015
67.5598907,333235.6178,3683087.015
67.5641479,333237.6178,3683087.015
67.569191,333239.6178,3683087.015
67.5738144,333241.6178,3683087.015
67.57724,333243.6178,3683087.015
67.5790863,333245.6178,3683087.015
67.5791855,333247.6178,3683087.015
67.5775146,333249.6178,3683087.015
67.5742035,333251.6178,3683087.015
67.5694122,333253.6178,3683087.015
67.5629578,333255.6178,3683087.015
67.5539169,333257.6178,3683087.015
67.5405502,333259.6178,3683087.015
67.5210876,333261.6178,3683087.015
67.4953613,333263.6178,3683087.015
67.4664001,333265.6178,3683087.015
67.4404373,333267.6178,3683087.015
67.4248352,333269.6178,3683087.015
67.4265747,333271.6178,3683087.015
67.4540024,333273.6178,3683087.015
67.4635925,333275.6178,3683087.015
67.5149612,333277.6178,3683087.015
67.5243454,333279.6178,3683087.015
66.9540024,334501.6178,3683087.015
66.9429474,334503.6178,3683087.015
66.9248886,334505.6178,3683087.015
66.9063187,334507.6178,3683087.015
66.8888626,334509.6178,3683087.015
66.8723297,334511.6178,3683087.015
66.8561096,334513.6178,3683087.015
66.839859,334515.6178,3683087.015
66.7620468,334517.6178,3683087.015
67.6339188,333227.6178,3683089.015
67.5637131,333229.6178,3683089.015
67.5568008,333231.6178,3683089.015
67.5534058,333233.6178,3683089.015
67.554306,333235.6178,3683089.015
67.5591888,333237.6178,3683089.015
67.5658188,333239.6178,3683089.015
67.5718994,333241.6178,3683089.015
67.5763397,333243.6178,3683089.015
67.5789566,333245.6178,3683089.015
67.5796814,333247.6178,3683089.015
67.5783615,333249.6178,3683089.015
67.5748215,333251.6178,3683089.015
67.5689697,333253.6178,3683089.015
67.5607147,333255.6178,3683089.015
67.5495987,333257.6178,3683089.015
67.5347977,333259.6178,3683089.015
67.5156021,333261.6178,3683089.015
67.4924698,333263.6178,3683089.015
67.468071,333265.6178,3683089.015
