"","ElevationBottom","Longitude","Latitude","optional"
"5962",-2,334360.722708164,3683676.63114913,TRUE
"5963",-2,334360.358242207,3683680.43610859,TRUE
"5964",-1.9,334360.031795066,3683684.88673161,TRUE
"5965",-2,334359.703800031,3683688.71417613,TRUE
"5966",-2,334359.221593271,3683693.15303147,TRUE
"5967",-2,334358.603002592,3683697.10472358,TRUE
"5968",-2.1,334358.230340613,3683700.93126928,TRUE
"5969",-2.1,334358.623795733,3683704.90665079,TRUE
"5970",-2.1,334359.022071481,3683709.17408932,TRUE
"5971",-2.1,334359.738569279,3683713.09786183,TRUE
"5972",-2.1,334360.660390329,3683717.40056202,TRUE
"5973",-2.1,334361.535945778,3683721.68475605,TRUE
"5974",-2.1,334362.579519683,3683725.24377285,TRUE
"5975",-2.1,334364.046159294,3683728.91736815,TRUE
"5976",-2.1,334365.566940478,3683732.69932839,TRUE
"5977",-2.1,334367.069557101,3683736.53326504,TRUE
"5978",-2.2,334368.710489872,3683740.45528027,TRUE
"5979",-2.1,334370.157976925,3683744.73562508,TRUE
"5980",-2.2,334371.184037404,3683748.66187697,TRUE
"5981",-2.2,334371.436227588,3683752.95469405,TRUE
"5982",-2.2,334371.280485508,3683757.2640837,TRUE
"5983",-2.2,334371.118180255,3683761.27225465,TRUE
"5984",-2.1,334370.961233018,3683765.42044493,TRUE
"5985",-2.1,334370.47215779,3683769.0915395,TRUE
"5986",-2.1,334369.637331668,3683772.89906419,TRUE
"5987",-2,334368.765373243,3683776.33993954,TRUE
"5988",-2,334368.11524905,3683779.62783809,TRUE
"5989",-2,334367.34600474,3683782.92946388,TRUE
"5990",-2,334366.641409341,3683786.34252021,TRUE
"5991",-2,334366.000248759,3683789.47709665,TRUE
"5992",-2,334365.353637442,3683792.42494706,TRUE
"5993",-2,334364.733978606,3683794.96882378,TRUE
"5994",-2,334363.994183885,3683797.96380823,TRUE
"5995",-2.1,334363.261576498,3683800.63105958,TRUE
"5996",-2.1,334362.613175171,3683803.53477531,TRUE
"5997",-2.2,334362.050252792,3683806.2024912,TRUE
"5998",-2.3,334361.534869622,3683808.79828383,TRUE
"5999",-2.3,334361.077007634,3683811.66185302,TRUE
"6000",-2.4,334360.608213454,3683814.29518484,TRUE
"6001",-2.4,334360.142829886,3683817.22340539,TRUE
"6002",-2.5,334359.702756679,3683819.85629738,TRUE
"6003",-2.5,334359.25178914,3683822.63206866,TRUE
"6004",-2.4,334358.757550805,3683825.42740308,TRUE
"6005",-2.4,334357.950536408,3683828.09024156,TRUE
"6006",-2.4,334357.013648273,3683830.25298098,TRUE
"6007",-2.3,334355.470465185,3683832.49812578,TRUE
"6008",-2.3,334354.078270867,3683834.10232489,TRUE
"6009",-2.3,334352.649477327,3683835.12961366,TRUE
"6010",-2.2,334351.069427771,3683835.93044653,TRUE
"6011",-2.2,334349.494847486,3683836.51638027,TRUE
"6012",-2.2,334348.164830238,3683836.0352968,TRUE
"6013",-2.3,334346.756162101,3683835.57574209,TRUE
"6014",-2.3,334345.393525791,3683835.16134193,TRUE
"6015",-2.3,334344.274098367,3683834.4904724,TRUE
"6016",-2.4,334343.288715139,3683833.54157788,TRUE
"6017",-2.4,334342.511088588,3683832.39136759,TRUE
"6018",-2.4,334341.973774616,3683831.19395469,TRUE
"6019",-2.4,334342.193403381,3683829.83006493,TRUE
"6020",-2.4,334342.405207503,3683828.05475237,TRUE
"6021",-2.4,334342.609642026,3683825.88790119,TRUE
"6022",-2.4,334343.170398855,3683823.56502947,TRUE
"6023",-2.3,334344.016578743,3683820.96196997,TRUE
"6024",-2.2,334344.935284087,3683818.10200387,TRUE
"6025",-2.2,334345.964286851,3683815.07808103,TRUE
"6026",-2.2,334346.995797046,3683812.16511925,TRUE
"6027",-2.1,334348.023430937,3683809.02086165,TRUE
"6028",-2.1,334348.828202356,3683805.81086845,TRUE
"6029",-2.1,334349.473079044,3683802.61610143,TRUE
"6030",-2.1,334349.960007143,3683799.41188085,TRUE
"6031",-2.1,334350.303077899,3683796.12605858,TRUE
"6032",-2,334349.957268174,3683792.79089132,TRUE
"6033",-2.1,334350.118117428,3683789.55595418,TRUE
"6034",-2.1,334349.603353957,3683786.1579083,TRUE
"6035",-2.1,334349.860241424,3683782.67092464,TRUE
"6036",-2.1,334350.187083044,3683779.51013269,TRUE
"6037",-2.1,334350.440053028,3683775.91257835,TRUE
"6038",-2.3,334350.62888274,3683772.43763653,TRUE
"6039",-2.3,334350.815922586,3683768.94858001,TRUE
"6040",-2.3,334351.004628198,3683765.38290228,TRUE
"6041",-2.2,334351.195271574,3683761.88374106,TRUE
"6042",-2.1,334351.387113997,3683758.42683374,TRUE
"6043",-2,334351.36765685,3683754.99557469,TRUE
"6044",-2,334350.619630171,3683751.53775192,TRUE
"6045",-2,334350.435727241,3683748.12440492,TRUE
"6046",-2,334350.242393362,3683744.25392487,TRUE
"6047",-1.9,334350.052207066,3683740.42194023,TRUE
"6048",-1.9,334349.86083339,3683736.63439747,TRUE
"6049",-2,334349.671896562,3683732.92209781,TRUE
"6050",-2,334349.481835024,3683729.07247805,TRUE
"6051",-1.3,334349.381521955,3683725.13979647,TRUE
"6052",-2,334349.417976303,3683721.17207532,TRUE
"6053",-2,334349.457707562,3683717.40248144,TRUE
"6054",-2,334349.497360886,3683713.71884412,TRUE
"6055",-2.1,334349.534910407,3683709.81244431,TRUE
"6056",-2.1,334349.57167988,3683705.87194337,TRUE
"6057",-2.1,334349.607915591,3683701.92347636,TRUE
"6058",-2.1,334349.645156919,3683698.03109124,TRUE
"6059",-2.1,334349.768189547,3683694.17858664,TRUE
"6060",-2.1,334350.062188127,3683690.19728651,TRUE
"6061",-2.1,334350.36449,3683686.39314387,TRUE
"6062",-2.1,334350.729141743,3683682.68682953,TRUE
"6063",-2.1,334351.102709275,3683678.67249695,TRUE
"6064",-2.1,334351.582468779,3683674.87287633,TRUE
"6065",-2,334352.036720401,3683670.87218988,TRUE
"6066",-2,334352.479732282,3683667.07842457,TRUE
"6067",-2,334352.870025447,3683663.2492707,TRUE
"6068",-2,334353.256346383,3683659.17257536,TRUE
"6069",-1.9,334353.542156118,3683655.40084768,TRUE
"6070",-2,334353.831937476,3683651.74330602,TRUE
"6071",-2,334354.022474683,3683647.8128403,TRUE
"6072",-1.9,334354.159834898,3683643.67918185,TRUE
"6073",-1.9,334354.300678785,3683639.56499992,TRUE
"6074",-1.9,334354.443003904,3683635.68091557,TRUE
"6075",-1.9,334354.691767572,3683631.41579581,TRUE
"6076",-1.9,334354.99226154,3683627.09985183,TRUE
"6077",-1.9,334355.488254471,3683622.72948847,TRUE
"6078",-1.9,334356.282460386,3683618.34905324,TRUE
"6079",-1.9,334357.231640208,3683614.02722518,TRUE
"6080",-1.9,334358.258387974,3683610.06642734,TRUE
"6081",-1.9,334359.257859604,3683605.63233362,TRUE
"6082",-1.9,334360.145930309,3683601.32830473,TRUE
"6083",-1.9,334360.706400335,3683597.34705414,TRUE
"6084",-2,334361.010242864,3683592.92414919,TRUE
"6085",-1.9,334361.393472076,3683588.61922795,TRUE
"6086",-2,334362.354871318,3683583.5813787,TRUE
"6087",-2,334363.424507345,3683579.07341207,TRUE
"6088",-2,334364.566234247,3683575.17458075,TRUE
"6089",-2,334365.760623396,3683570.73394833,TRUE
"6090",-2,334366.984124103,3683566.40771543,TRUE
"6091",-2,334368.217292153,3683562.08712036,TRUE
"6092",-2.1,334369.391998973,3683557.96486711,TRUE
"6093",-2,334370.651731647,3683553.83099709,TRUE
"6094",-2.1,334371.824107367,3683549.46191975,TRUE
"6095",-2.1,334373.013235916,3683545.03414175,TRUE
"6096",-2.1,334373.828672874,3683541.54021976,TRUE
"6097",-2.1,334373.828672874,3683541.54021976,TRUE
"6098",-2,334375.048845258,3683537.13309842,TRUE
"6099",-2,334376.068213277,3683532.78153261,TRUE
"6100",-2,334377.025902276,3683528.57817789,TRUE
"6101",-2.1,334377.85333147,3683524.52230193,TRUE
"6102",-2,334378.749332621,3683520.17973789,TRUE
"6103",-2.1,334379.64450899,3683515.85387495,TRUE
"6104",-2.1,334380.588260591,3683511.50529657,TRUE
"6105",-2.1,334381.505393265,3683507.09585329,TRUE
"6106",-2.1,334382.410512467,3683503.25238668,TRUE
"6107",-2.1,334383.403269824,3683498.81481868,TRUE
"6108",-2,334384.313321533,3683494.62456172,TRUE
"6109",-2,334385.19481839,3683490.17814664,TRUE
"6110",-1.8,334385.994034748,3683485.73651492,TRUE
"6111",-2,334386.796376677,3683481.42050715,TRUE
"6112",-2,334387.477490307,3683477.51233875,TRUE
"6113",-2,334388.046381387,3683473.19263356,TRUE
"6114",-2,334388.552458186,3683468.82063395,TRUE
"6115",-1.9,334389.021054938,3683464.52616171,TRUE
"6116",-2,334389.440656388,3683460.09314917,TRUE
"6117",-2,334389.820172303,3683455.78529333,TRUE
"6118",-2,334390.082663434,3683451.47882411,TRUE
"6119",-2,334390.304956737,3683447.15238838,TRUE
"6120",-2,334390.55317857,3683442.49881975,TRUE
"6121",-2,334390.965823386,3683437.94393852,TRUE
"6122",-2,334391.376657649,3683433.63271239,TRUE
"6123",-2,334391.751369269,3683428.93545547,TRUE
"6124",-2,334392.131564635,3683424.53128137,TRUE
"6125",-2,334392.509115888,3683420.26048874,TRUE
"6126",-2,334392.918222658,3683415.91145452,TRUE
"6127",-2,334393.365771401,3683411.95958654,TRUE
"6128",-2,334393.832088855,3683407.64926042,TRUE
"6129",-2,334394.305337961,3683403.34157596,TRUE
"6130",-2,334394.775494328,3683399.01259383,TRUE
"6131",-2,334395.241426188,3683394.58512326,TRUE
"6132",-2,334395.69111885,3683390.29211645,TRUE
"6133",-2,334396.133205005,3683385.96891301,TRUE
"6134",-2.1,334396.547063034,3683381.65215003,TRUE
"6135",-2,334396.950382119,3683377.34376294,TRUE
"6136",-2,334397.35953837,3683372.91798046,TRUE
"6137",-2,334397.767846946,3683368.60802361,TRUE
"6138",-2.1,334398.179505429,3683364.17945593,TRUE
"6139",-1.6,334398.60919613,3683360.34274447,TRUE
"6140",-2,334399.038291424,3683356.03390384,TRUE
"6141",-2,334399.597159085,3683351.71965783,TRUE
"6142",-2.1,334400.363060441,3683347.39157254,TRUE
"6143",-2.1,334401.361278187,3683343.43644785,TRUE
"6144",-2.1,334402.232423842,3683339.03970875,TRUE
"6145",-2.1,334402.776233882,3683334.69838081,TRUE
"6146",-2.1,334403.293962317,3683330.72219927,TRUE
"6147",-2.2,334403.804931059,3683326.42682033,TRUE
"6148",-2.3,334404.353544549,3683322.05634372,TRUE
"6149",-2.2,334404.909775562,3683317.66930289,TRUE
"6150",-2.1,334405.435058863,3683313.35825724,TRUE
"6151",-2.1,334405.908730233,3683308.56922644,TRUE
"6152",-2.1,334406.292059372,3683304.25216802,TRUE
"6153",-2.1,334406.688892984,3683299.94593999,TRUE
"6154",-2,334407.120199495,3683295.61772682,TRUE
"6155",-2,334407.562115169,3683291.20301981,TRUE
"6156",-2.1,334408.000013646,3683286.84461205,TRUE
"6157",-2.1,334408.40781982,3683282.55685983,TRUE
"6158",-2,334408.812862093,3683278.14941283,TRUE
"6159",-2,334409.192646021,3683273.8447015,TRUE
"6160",-2,334409.653078011,3683269.88341798,TRUE
"6161",-2,334410.193230838,3683265.47272047,TRUE
"6162",-2,334410.672127624,3683261.13232674,TRUE
"6163",-2,334411.165651024,3683256.8206702,TRUE
"6164",-2,334411.653832741,3683252.3944456,TRUE
"6165",-2.1,334412.318371029,3683246.28603041,TRUE
"6166",-2,334412.820342073,3683241.49035391,TRUE
"6167",-2,334413.27353693,3683237.06341567,TRUE
"6168",-2.1,334413.682073554,3683232.7576234,TRUE
"6169",-2,334414.071739804,3683228.43586029,TRUE
"6170",-2.1,334414.451634169,3683224.12122571,TRUE
"6171",-2.1,334414.730292176,3683219.81969713,TRUE
"6172",-2.1,334415.010465066,3683215.51646537,TRUE
"6173",-2.1,334415.14910394,3683211.20373252,TRUE
"6174",-2.1,334415.202189966,3683206.76150129,TRUE
"6175",-2.1,334415.257217439,3683202.4804734,TRUE
"6176",-2.1,334415.312325928,3683198.106114,TRUE
"6177",-2.1,334415.365766992,3683193.74281489,TRUE
"6178",-2.1,334415.419275576,3683189.45248636,TRUE
"6179",-2.1,334415.423490714,3683185.13631971,TRUE
"6180",-2.1,334415.008780111,3683180.8323636,TRUE
"6181",-2.1,334414.590080161,3683176.47045573,TRUE
"6182",-2.1,334414.329454304,3683172.11307643,TRUE
"6183",-2.1,334414.107120524,3683167.82680335,TRUE
"6184",-2.1,334413.881922557,3683163.40196881,TRUE
"6185",-2.1,334413.660199666,3683159.10927399,TRUE
"6186",-2.1,334413.436297075,3683154.80280255,TRUE
"6187",-2.1,334413.214280443,3683150.50132634,TRUE
"6188",-2.1,334412.825877374,3683146.08736857,TRUE
"6189",-2.1,334412.41793609,3683141.7779816,TRUE
"6190",-2.1,334412.02586128,3683137.48817851,TRUE
"6191",-2.1,334411.65160314,3683133.19765682,TRUE
"6192",-2.1,334411.28001127,3683128.88472429,TRUE
"6193",-2.1,334411.593495894,3683124.46546106,TRUE
"6194",-2.2,334412.058305507,3683120.16083814,TRUE
"6195",-2.2,334412.331848739,3683115.84364445,TRUE
"6196",-2.1,334412.600148234,3683111.40465058,TRUE
"6197",-2.2,334412.835534599,3683107.21174512,TRUE
"6198",-2.4,334413.070303728,3683102.79849357,TRUE
"6199",-2.4,334413.246413701,3683098.01414518,TRUE
"6200",-2.5,334413.377578775,3683093.69322369,TRUE
"6201",-2.5,334413.510406564,3683089.39978039,TRUE
"6202",-2.5,334413.644131644,3683084.97782179,TRUE
"6203",-2.5,334413.718116445,3683080.66379575,TRUE
"6204",-2.5,334413.720495089,3683076.25928625,TRUE
"6205",-2.4,334413.717563904,3683071.5693448,TRUE
"6206",-2.4,334413.721875005,3683067.25632272,TRUE
"6207",-2.3,334413.725788009,3683062.97043252,TRUE
"6208",-2.2,334413.723661819,3683058.23768098,TRUE
"6209",-2.2,334413.724749788,3683053.76393046,TRUE
"6210",-2.2,334413.728088963,3683049.46408726,TRUE
"6211",-2.2,334413.732346874,3683045.15448781,TRUE
"6212",-2.2,334413.736555932,3683040.84640384,TRUE
"6213",-2.1,334413.732458242,3683036.06812639,TRUE
"6214",-2.1,334413.607763703,3683031.77347895,TRUE
"6215",-2.1,334413.413302755,3683027.48286943,TRUE
"6216",-2.1,334413.208434747,3683022.68844065,TRUE
"6217",-2.1,334413.009590482,3683018.25809712,TRUE
"6218",-2.1,334412.814945397,3683013.97052118,TRUE
"6219",-2.2,334412.612662363,3683009.22408004,TRUE
"6220",-2.2,334412.415831141,3683004.89810359,TRUE
"6221",-2.2,334412.081616849,3683000.46226859,TRUE
"6222",-2.3,334411.719131695,3682996.16203209,TRUE
"6223",-2.3,334411.356634175,3682991.86926504,TRUE
"6224",-2.4,334410.980134621,3682987.44445042,TRUE
"6225",-2.4,334410.607169973,3682983.1420859,TRUE
"6226",-2.3,334410.23123133,3682978.80223023,TRUE
"6227",-2.3,334409.848064291,3682974.43344814,TRUE
"6228",-2.3,334409.460398844,3682969.78302355,TRUE
"6229",-2.2,334409.037549255,3682965.36087447,TRUE
"6230",-2.3,334408.573605928,3682961.06614799,TRUE
"6231",-2.3,334408.104448583,3682956.65441701,TRUE
"6232",-2.3,334407.632807466,3682952.34909778,TRUE
"6233",-2.3,334407.157117919,3682947.58169408,TRUE
"6234",-2.3,334406.691757651,3682943.27586245,TRUE
"6235",-2.3,334406.206085936,3682938.50200521,TRUE
"6236",-2.3,334405.516147885,3682934.2181773,TRUE
"6237",-2.3,334404.773259822,3682929.45456453,TRUE
"6238",-2.4,334403.976122573,3682925.15454936,TRUE
"6239",-2.3,334403.115463093,3682920.86758076,TRUE
"6240",-2.3,334402.254123815,3682916.10635303,TRUE
"6241",-2.3,334401.341183447,3682911.81102207,TRUE
"6242",-2.3,334400.265870741,3682907.52461145,TRUE
"6243",-2.2,334399.122258453,3682903.091605,TRUE
"6244",-2.2,334397.790373274,3682898.46121511,TRUE
"6245",-2.2,334396.473593479,3682894.07352517,TRUE
"6246",-2.2,334395.009922406,3682889.80323025,TRUE
"6247",-2.2,334393.389626786,3682885.66424409,TRUE
"6248",-2.2,334391.761368901,3682881.84113472,TRUE
"6249",-2.2,334390.089733875,3682877.4918865,TRUE
"6250",-2.2,334388.151151689,3682873.64751178,TRUE
"6251",-2.3,334386.059614161,3682869.75034913,TRUE
"6252",-2.3,334383.797031262,3682865.8317527,TRUE
"6253",-2.4,334381.559483777,3682861.92722336,TRUE
"6254",-2.4,334379.288419313,3682858.03348041,TRUE
"6255",-2.6,334377.027770424,3682853.93425513,TRUE
"6256",-2.6,334374.601147821,3682849.96074795,TRUE
"6257",-2.6,334371.960323991,3682846.4387119,TRUE
"6258",-2.6,334369.344910642,3682842.91973546,TRUE
"6259",-2.6,334366.971821578,3682839.90283042,TRUE
"6260",-2.8,334364.691540275,3682837.33679181,TRUE
"6261",-2.7,334362.524768374,3682834.90159525,TRUE
"6262",-2.7,334360.725054906,3682832.6259099,TRUE
"6263",-2.7,334358.485268672,3682830.28931199,TRUE
"6264",-2.7,334356.468176926,3682827.97496434,TRUE
"6265",-2.6,334354.053278275,3682826.05124697,TRUE
"6266",-2.6,334351.685120479,3682824.53953146,TRUE
"6267",-2.4,334348.759290567,3682823.86766457,TRUE
"6268",-2.4,334346.309362945,3682824.62691063,TRUE
"6269",-2.4,334343.957370593,3682825.5058435,TRUE
"6270",-2.4,334342.168028038,3682826.84515603,TRUE
"6271",-2.4,334340.716745346,3682828.8637399,TRUE
"6272",-2.5,334339.501010521,3682831.40575745,TRUE
"6273",-2.6,334339.299829534,3682834.30608182,TRUE
"6274",-2.7,334339.563026075,3682837.53583753,TRUE
"6275",-2.7,334339.828967419,3682840.98503123,TRUE
"6276",-2.6,334340.093220423,3682844.52759911,TRUE
"6277",-2.7,334340.708093883,3682848.12718233,TRUE
"6278",-2.6,334341.68065449,3682851.52810884,TRUE
"6279",-2.6,334342.707143225,3682855.25188272,TRUE
"6280",-2.6,334343.858615397,3682858.99210186,TRUE
"6281",-2.6,334345.252368483,3682862.4282713,TRUE
"6282",-2.5,334346.587015806,3682865.89979798,TRUE
"6283",-2.5,334347.802565983,3682869.24800615,TRUE
"6284",-2.4,334348.95914531,3682872.89290942,TRUE
"6285",-2.4,334350.283327324,3682876.32215735,TRUE
"6286",-2.4,334351.760834366,3682879.89382097,TRUE
"6287",-2.3,334352.797145954,3682883.34236949,TRUE
"6288",-2.3,334353.578305722,3682887.01690908,TRUE
"6289",-2.4,334354.300534018,3682890.73118568,TRUE
"6290",-2.4,334355.536566395,3682893.89852016,TRUE
"6291",-2.4,334356.834324786,3682897.60743696,TRUE
"6292",-2.4,334358.195950896,3682900.80935782,TRUE
"6293",-2.4,334359.851661983,3682904.1785835,TRUE
"6294",-2.4,334361.501869421,3682907.34791526,TRUE
"6295",-2.4,334363.128680889,3682910.51925552,TRUE
"6296",-2.4,334364.909245331,3682913.90928952,TRUE
"6297",-2.4,334366.767804684,3682917.06504007,TRUE
"6298",-2.4,334368.613837403,3682920.38459766,TRUE
"6299",-2.4,334370.238304173,3682923.66453826,TRUE
"6300",-2.4,334371.915228666,3682927.00183287,TRUE
"6301",-2.4,334373.5315107,3682930.42312232,TRUE
"6302",-2.4,334374.706048026,3682933.82297395,TRUE
"6303",-2.4,334375.582286855,3682937.53793604,TRUE
"6304",-2.4,334376.071197684,3682941.2052393,TRUE
"6305",-2.3,334375.782703002,3682944.76820789,TRUE
"6306",-2.3,334375.502628809,3682948.71806473,TRUE
"6307",-2.3,334375.614868464,3682952.52704092,TRUE
"6308",-2.3,334375.800114491,3682956.12367564,TRUE
"6309",-2.3,334375.984894928,3682959.68244656,TRUE
"6310",-2.3,334376.17414481,3682963.53169236,TRUE
"6311",-2.2,334376.361312767,3682967.19551897,TRUE
"6312",-2.3,334376.544649657,3682970.70115095,TRUE
"6313",-2.3,334376.791241478,3682974.88177016,TRUE
"6314",-2.3,334377.659710551,3682978.81175174,TRUE
"6315",-2.3,334378.700250978,3682983.09931999,TRUE
"6316",-2.3,334379.733969478,3682987.04293749,TRUE
"6317",-2.4,334380.734598786,3682991.01506564,TRUE
"6318",-2.3,334381.838090742,3682995.35560061,TRUE
"6319",-2.3,334382.974580129,3682999.2907503,TRUE
"6320",-2.3,334384.021318328,3683003.69420958,TRUE
"6321",-2.1,334385.001891204,3683007.97202955,TRUE
"6322",-2.1,334385.798892966,3683012.27538764,TRUE
"6323",-2.1,334386.645360375,3683016.56201551,TRUE
"6324",-2.1,334387.565583435,3683020.84643628,TRUE
"6325",-2.1,334388.03871882,3683025.26567975,TRUE
"6326",-2.1,334388.508738294,3683029.56922493,TRUE
"6327",-2.1,334388.485888705,3683033.99370922,TRUE
"6328",-2.1,334388.419669498,3683038.29273169,TRUE
"6329",-2.1,334388.354136572,3683042.70332482,TRUE
"6330",-2.2,334388.288493308,3683046.98068803,TRUE
"6331",-2.2,334388.221812222,3683051.32781096,TRUE
"6332",-2.2,334388.15538215,3683055.63420974,TRUE
"6333",-2.4,334387.824791189,3683059.58271977,TRUE
"6334",-2.4,334387.485360361,3683063.89440415,TRUE
"6335",-2.4,334387.163958141,3683068.2362696,TRUE
"6336",-2.5,334386.846944466,3683072.53386438,TRUE
"6337",-2.4,334386.46585962,3683076.50468322,TRUE
"6338",-2.4,334386.074977287,3683080.64455893,TRUE
"6339",-2.4,334385.564725459,3683084.85101911,TRUE
"6340",-2.4,334385.058318205,3683089.18936065,TRUE
"6341",-2.5,334384.549189985,3683093.5977464,TRUE
"6342",-2.5,334384.028598593,3683097.7913807,TRUE
"6343",-2.5,334383.643848038,3683102.46004068,TRUE
"6344",-2.4,334383.30478567,3683106.78231781,TRUE
"6345",-2.4,334383.289719687,3683111.07533749,TRUE
"6346",-2.4,334383.449378725,3683115.37724727,TRUE
"6347",-2.4,334383.60860893,3683119.67612548,TRUE
"6348",-2.4,334383.769150574,3683123.99048155,TRUE
"6349",-2.4,334383.931932695,3683128.39699926,TRUE
"6350",-2.4,334384.091721804,3683132.7114655,TRUE
"6351",-2.4,334384.25456875,3683137.12424966,TRUE
"6352",-2.4,334384.413511956,3683141.40627961,TRUE
"6353",-2.3,334384.573802612,3683145.72558512,TRUE
"6354",-2.3,334384.742260496,3683150.50712915,TRUE
"6355",-2.3,334384.966380508,3683154.68805357,TRUE
"6356",-2.2,334385.1950912,3683159.07717955,TRUE
"6357",-2.1,334385.42078517,3683163.36364731,TRUE
"6358",-2.1,334385.649620431,3683167.71192854,TRUE
"6359",-2.1,334385.876844654,3683172.00504401,TRUE
"6360",-2.1,334386.182726551,3683176.3152581,TRUE
"6361",-2.1,334386.557635418,3683180.60630877,TRUE
"6362",-2.1,334386.926578629,3683184.78475327,TRUE
"6363",-2.1,334387.284347716,3683189.31871345,TRUE
"6364",-2,334387.628509789,3683193.61119081,TRUE
"6365",-2.1,334387.97442714,3683198.02974975,TRUE
"6366",-2,334388.054200508,3683202.69547957,TRUE
"6367",-2.1,334387.995746238,3683206.87001775,TRUE
"6368",-2,334387.941934583,3683211.42829255,TRUE
"6369",-2,334387.884412568,3683215.73537693,TRUE
"6370",-2.1,334387.825693777,3683220.03891317,TRUE
"6371",-2,334387.768565559,3683224.46546603,TRUE
"6372",-2,334387.660580026,3683228.77775783,TRUE
"6373",-2,334387.431570389,3683233.06971173,TRUE
"6374",-2,334387.202255872,3683237.50749022,TRUE
"6375",-2,334386.877526084,3683241.8290944,TRUE
"6376",-2,334386.477295866,3683246.23239266,TRUE
"6377",-2,334386.015952272,3683250.41303415,TRUE
"6378",-2,334385.559032627,3683255.34761694,TRUE
"6379",-2,334385.088223122,3683259.6641757,TRUE
"6380",-2,334384.599769854,3683263.96682321,TRUE
"6381",-2.1,334384.099915854,3683268.3967325,TRUE
"6382",-2.1,334383.633798086,3683272.2643235,TRUE
"6383",-2,334383.151439907,3683276.79216362,TRUE
"6384",-2.1,334382.690862278,3683281.1051821,TRUE
"6385",-2.1,334382.287618915,3683285.37131605,TRUE
"6386",-2.1,334381.919917776,3683289.64009906,TRUE
"6387",-2.1,334381.590534798,3683293.67797933,TRUE
"6388",-2.1,334381.278076042,3683297.98142945,TRUE
"6389",-2.1,334380.990787015,3683302.41562628,TRUE
"6390",-2.1,334380.695446965,3683306.72490913,TRUE
"6391",-2.1,334380.28532224,3683311.15660881,TRUE
"6392",-2.2,334379.84578068,3683315.46802224,TRUE
"6393",-2.2,334379.350381107,3683319.78008821,TRUE
"6394",-2.3,334378.761603159,3683323.74199316,TRUE
"6395",-2.3,334378.176020386,3683328.05047675,TRUE
"6396",-2.3,334377.583404296,3683332.35936581,TRUE
"6397",-2.2,334376.991554015,3683336.36049201,TRUE
"6398",-2.3,334376.392197774,3683340.63485881,TRUE
"6399",-2.2,334375.83456099,3683344.94640737,TRUE
"6400",-2.2,334375.248302617,3683349.26582395,TRUE
"6401",-2.2,334374.575260987,3683353.63917069,TRUE
"6402",-2.2,334373.851151639,3683357.60902652,TRUE
"6403",-2.2,334373.134437376,3683361.98034129,TRUE
"6404",-2.2,334372.358770043,3683366.30444029,TRUE
"6405",-2.2,334371.724201237,3683370.7158008,TRUE
"6406",-2.2,334371.204804668,3683374.6768756,TRUE
"6407",-2.2,334370.809335146,3683378.92864263,TRUE
"6408",-2.3,334370.489564229,3683383.41887493,TRUE
"6409",-2.3,334370.219563714,3683387.7141536,TRUE
"6410",-2.3,334369.999337246,3683392.03381631,TRUE
"6411",-2.4,334369.777039013,3683396.34116712,TRUE
"6412",-2.4,334369.543016617,3683400.65764447,TRUE
"6413",-2.3,334369.30734484,3683404.96183215,TRUE
"6414",-2.2,334369.07342314,3683409.2547067,TRUE
"6415",-2.2,334368.836207997,3683413.57642945,TRUE
"6416",-2.1,334368.597115407,3683418.01226447,TRUE
"6417",-2.1,334368.35332622,3683422.2763818,TRUE
"6418",-2,334368.080051299,3683426.6205046,TRUE
"6419",-2,334367.806380087,3683430.94134539,TRUE
"6420",-2,334367.397983623,3683435.36098752,TRUE
"6421",-2,334366.947075789,3683439.68253668,TRUE
"6422",-2,334366.439490258,3683443.90239774,TRUE
"6423",-2,334365.818858762,3683448.42400576,TRUE
"6424",-2,334365.199274691,3683452.74713112,TRUE
"6425",-2,334364.611027781,3683457.05012451,TRUE
"6426",-1.9,334364.032092921,3683461.48343446,TRUE
"6427",-2,334363.52009775,3683465.42915745,TRUE
"6428",-2,334363.034227364,3683469.74917059,TRUE
"6429",-2,334362.584233012,3683474.18208476,TRUE
"6430",-2,334362.260134467,3683478.49904969,TRUE
"6431",-2,334361.940731888,3683482.91521858,TRUE
"6432",-2,334361.6526669,3683487.23282949,TRUE
"6433",-2,334361.365600541,3683491.53753115,TRUE
"6434",-2,334361.026477567,3683495.94273979,TRUE
"6435",-2,334360.666726903,3683500.37859495,TRUE
"6436",-2.1,334360.136006559,3683504.94918377,TRUE
"6437",-2.1,334359.437219144,3683509.35585711,TRUE
"6438",-2.1,334358.578272744,3683513.7048011,TRUE
"6439",-2.1,334357.748107044,3683518.13662913,TRUE
"6440",-2,334356.971927495,3683522.372442,TRUE
"6441",-2.1,334356.002328932,3683526.77946949,TRUE
"6442",-2,334355.087143241,3683530.74386412,TRUE
"6443",-2.1,334354.132285192,3683535.06185999,TRUE
"6444",-2.1,334353.242379962,3683539.38023643,TRUE
"6445",-2.1,334352.276271817,3683543.33850546,TRUE
"6446",-2.1,334351.362340945,3683547.67894289,TRUE
"6447",-2,334350.237213207,3683551.6186196,TRUE
"6448",-2,334349.135455348,3683556.06444659,TRUE
"6449",-2,334348.07963235,3683560.39107219,TRUE
"6450",-2,334347.047955946,3683564.27564084,TRUE
"6451",-2,334346.152972914,3683568.67722291,TRUE
