"","Date","X","Discharge_cfs","Discharge_cms","year","month","day","DeltaCMS","meanCMS","DeltaVol","Date2","fishD","yr_month","volume"
"2621",1952-03-08,1665,863,24.437438961,1952,3,8,-8.126935089,24.437438961,-38433.5593527235,1952-03-08,0,"1952-3",100813183.334919
"2622",1952-03-09,1666,583,16.508721801,1952,3,9,-7.92871716,16.508721801,-31484.7267736373,1952-03-09,0,"1952-3",100781698.608145
"2623",1952-03-10,18277,1140,32.28120558,1952,3,10,15.772483779,32.28120558,58758.150833361,1952-03-10,0,"1952-3",100840456.758978
"2624",1952-03-11,18278,3620,102.50698614,1952,3,11,70.22578056,102.50698614,181737.730567733,1952-03-11,0,"1952-3",101022194.489546
"2625",1952-03-12,18279,3710,105.05550237,1952,3,12,2.54851623,105.05550237,187839.379319495,1952-03-12,0,"1952-3",101210033.868866
"2626",1952-03-13,NA,NA,NA,1952,3,13,NA,NA,75704.1960705525,1952-03-13,0,"1952-3",101285738.064936
"2627",1952-03-14,1667,3270,92.59608969,1952,3,14,-12.45941268,92.59608969,-34850.7787331199,1952-03-14,406800,"1952-3",100844087.286203
"2628",1952-03-15,1668,2760,78.15449772,1952,3,15,-14.44159197,78.15449772,-54733.487407943,1952-03-15,0,"1952-3",100789353.798795
"2629",1952-03-16,1669,2430,68.80993821,1952,3,16,-9.34455951,68.80993821,-62820.0361437986,1952-03-16,0,"1952-3",100726533.762651
"2630",1952-03-17,1670,2140,60.59805258,1952,3,17,-8.21188563,60.59805258,-62638.0413820112,1952-03-17,0,"1952-3",100663895.721269
"2631",1952-03-18,1671,1500,42.4752705,1952,3,18,-18.12278208,42.4752705,-50418.6917994863,1952-03-18,0,"1952-3",100613477.02947
"2632",1952-03-19,18280,2030,57.48319941,1952,3,19,15.00792891,57.48319941,43708.6055652887,1952-03-19,0,"1952-3",100657185.635035
"2633",1952-03-20,1672,1920,54.36834624,1952,3,20,-3.11485317,54.36834624,-59474.5645226134,1952-03-20,0,"1952-3",100597711.070512
"2634",1952-03-21,1673,1620,45.87329214,1952,3,21,-8.4950541,45.87329214,-53172.6473255857,1952-03-21,406800,"1952-3",100137738.423187
"2635",1952-03-22,1674,1600,45.3069552,1952,3,22,-0.566336939999999,45.3069552,-52715.1262729263,1952-03-22,0,"1952-3",100085023.296914
"2636",1952-03-23,18281,1760,49.83765072,1952,3,23,4.53069552,49.83765072,47348.9979821615,1952-03-23,0,"1952-3",100132372.294896
"2637",1952-03-24,1675,1360,38.51091192,1952,3,24,-11.3267388,38.51091192,-47285.1858124664,1952-03-24,0,"1952-3",100085087.109084
"2638",1952-03-25,1676,891,25.230310677,1952,3,25,-13.280601243,25.230310677,-38910.1230674927,1952-03-25,0,"1952-3",100046176.986016
"2639",1952-03-26,1677,723,20.473080381,1952,3,26,-4.757230296,20.473080381,-35594.725414765,1952-03-26,0,"1952-3",100010582.260601
"2640",1952-03-27,1678,583,16.508721801,1952,3,27,-3.96435858,16.508721801,-31484.7267736373,1952-03-27,0,"1952-3",99979097.5338277
"2641",1952-03-28,1679,474,13.422185478,1952,3,28,-3.086536323,13.422185478,-27071.9812160969,1952-03-28,406800,"1952-3",99545225.5526116
"2642",1952-03-29,1680,397,11.241788259,1952,3,29,-2.180397219,11.241788259,-23240.4353227458,1952-03-29,0,"1952-3",99521985.1172888
"2643",1952-03-30,1681,350,9.91089645,1952,3,30,-1.330891809,9.91089645,-20613.323675369,1952-03-30,0,"1952-3",99501371.7936135
"2644",1952-03-31,18282,468,13.252284396,1952,3,31,3.341387946,13.252284396,47799.8904508151,1952-03-31,0,"1952-3",99549171.6840643
"2645",1952-04-01,18283,1910,54.08517777,1952,4,1,40.832893374,54.08517777,44966.308619686,1952-04-01,406800,"1952-4",101294378
"2646",1952-04-02,1682,1890,53.51884083,1952,4,2,-0.566336940000006,53.51884083,-58920.2609301548,1952-04-02,0,"1952-4",101235457.73907
"2647",1952-04-03,1683,1120,31.71486864,1952,4,3,-21.80397219,31.71486864,-42626.024141583,1952-04-03,0,"1952-4",101192831.714928
"2648",1952-04-04,18284,1150,32.56437405,1952,4,4,0.849505409999999,32.56437405,58554.5884691151,1952-04-04,0,"1952-4",101251386.303397
"2649",1952-04-05,18285,1270,35.96239569,1952,4,5,3.39802164,35.96239569,56136.285296214,1952-04-05,0,"1952-4",101307522.588694
"2650",1952-04-06,1684,947,26.816054109,1952,4,6,-9.146341581,26.816054109,-39820.3183916863,1952-04-06,0,"1952-4",101267702.270302
"2651",1952-04-07,1685,723,20.473080381,1952,4,7,-6.342973728,20.473080381,-35594.725414765,1952-04-07,406800,"1952-4",100825307.544887
"2652",1952-04-08,1686,639,18.094465233,1952,4,8,-2.378615148,18.094465233,-33319.0251799555,1952-04-08,0,"1952-4",100791988.519707
"2653",1952-04-09,1687,528,14.951295216,1952,4,9,-3.143170017,14.951295216,-29403.1501931622,1952-04-09,0,"1952-4",100762585.369514
"2654",1952-04-10,1688,435,12.317828445,1952,4,10,-2.633466771,12.317828445,-25206.2663318276,1952-04-10,0,"1952-4",100737379.103182
"2655",1952-04-11,1689,373,10.562183931,1952,4,11,-1.755644514,10.562183931,-21925.088952971,1952-04-11,0,"1952-4",100715454.014229
"2656",1952-04-12,18286,463,13.110700161,1952,4,12,2.54851623,13.110700161,47397.8263863508,1952-04-12,0,"1952-4",100762851.840616
"2657",1952-04-13,18287,2220,62.86340034,1952,4,13,49.752700179,62.86340034,44472.3184536421,1952-04-13,0,"1952-4",100807324.159069
"2658",1952-04-14,18288,2640,74.75647608,1952,4,14,11.89307574,74.75647608,68365.7701269168,1952-04-14,406800,"1952-4",100468889.929196
"2659",1952-04-15,1690,2220,62.86340034,1952,4,15,-11.89307574,62.86340034,-63239.8841962382,1952-04-15,0,"1952-4",100405650.045
"2660",1952-04-16,1691,1840,52.10299848,1952,4,16,-10.76040186,52.10299848,-57948.245764751,1952-04-16,0,"1952-4",100347701.799235
"2661",1952-04-17,1692,1800,50.9703246,1952,4,17,-1.13267388,50.9703246,-57132.5282105917,1952-04-17,0,"1952-4",100290569.271025
"2662",1952-04-18,1693,1760,49.83765072,1952,4,18,-1.13267388,49.83765072,-56287.9974591276,1952-04-18,0,"1952-4",100234281.273565
"2663",1952-04-19,1694,1060,30.01585782,1952,4,19,-19.8217929,30.01585782,-41623.8459229384,1952-04-19,0,"1952-4",100192657.427643
"2664",1952-04-20,1695,555,15.715850085,1952,4,20,-14.300007735,15.715850085,-30461.1462934495,1952-04-20,0,"1952-4",100162196.281349
"2665",1952-04-21,1696,422,11.949709434,1952,4,21,-3.766140651,11.949709434,-24550.1095419688,1952-04-21,406800,"1952-4",99730846.1718071
"2666",1952-04-22,1697,373,10.562183931,1952,4,22,-1.387525503,10.562183931,-21925.088952971,1952-04-22,0,"1952-4",99708921.0828541
"2667",1952-04-23,1698,327,9.259608969,1952,4,23,-1.302574962,9.259608969,-19254.2714445215,1952-04-23,0,"1952-4",99689666.8114096
"2668",1952-04-24,1699,305,8.636638335,1952,4,24,-0.622970634000001,8.636638335,-17913.0810336483,1952-04-24,0,"1952-4",99671753.730376
"2669",1952-04-25,NA,NA,NA,1952,4,25,NA,NA,-29193.6805618651,1952-04-25,0,"1952-4",99642560.0498141
"2670",1952-04-26,1700,294,8.325153018,1952,4,26,-0.311485316999999,8.325153018,-17228.3743864558,1952-04-26,0,"1952-4",99625331.6754276
"2671",1952-04-27,18289,397,11.241788259,1952,4,27,2.916635241,11.241788259,41592.341045394,1952-04-27,0,"1952-4",99666924.016473
"2672",1952-04-28,18290,639,18.094465233,1952,4,28,6.852676974,18.094465233,58175.2679370452,1952-04-28,406800,"1952-4",99318299.2844101
"2673",1952-04-29,1701,528,14.951295216,1952,4,29,-3.143170017,14.951295216,-29403.1501931622,1952-04-29,0,"1952-4",99288896.1342169
"2674",1952-04-30,1702,397,11.241788259,1952,4,30,-3.709506957,11.241788259,-23240.4353227458,1952-04-30,0,"1952-4",99265655.6988942
"2675",1952-05-01,1703,316,8.948123652,1952,5,1,-2.293664607,8.948123652,-18588.5186319403,1952-05-01,406800,"1952-5",101294378
"2676",1952-05-02,1704,262,7.419013914,1952,5,2,-1.529109738,7.419013914,-15188.1088850294,1952-05-02,0,"1952-5",101279189.891115
"2677",1952-05-03,1705,235,6.654459045,1952,5,3,-0.764554869,6.654459045,-13417.5723249918,1952-05-03,0,"1952-5",101265772.31879
"2678",1952-05-04,1706,208,5.889904176,1952,5,4,-0.764554868999999,5.889904176,-11610.3341561428,1952-05-04,0,"1952-5",101254161.984634
"2679",1952-05-05,1707,186,5.266933542,1952,5,5,-0.622970634000001,5.266933542,-10116.1327902432,1952-05-05,0,"1952-5",101244045.851844
"2680",1952-05-06,1708,170,4.81386399,1952,5,6,-0.453069552,4.81386399,-9019.8760564705,1952-05-06,0,"1952-5",101235025.975787
"2681",1952-05-07,1709,162,4.587329214,1952,5,7,-0.226534776,4.587329214,-8469.30528187246,1952-05-07,406800,"1952-5",100819756.670505
"2682",1952-05-08,1710,152,4.304160744,1952,5,8,-0.28316847,4.304160744,-7779.18689842253,1952-05-08,0,"1952-5",100811977.483607
"2683",1952-05-09,1711,145,4.105942815,1952,5,9,-0.198217929,4.105942815,-7295.02339053017,1952-05-09,0,"1952-5",100804682.460216
"2684",1952-05-10,1712,136,3.851091192,1952,5,10,-0.254851623,3.851091192,-6671.43532962063,1952-05-10,0,"1952-5",100798011.024887
"2685",1952-05-11,1713,131,3.709506957,1952,5,11,-0.141584235,3.709506957,-6324.54703888184,1952-05-11,0,"1952-5",100791686.477848
"2686",1952-05-12,18291,136,3.851091192,1952,5,12,0.141584235,3.851091192,11466.4618962935,1952-05-12,0,"1952-5",100803152.939744
"2687",1952-05-13,1714,122,3.454655334,1952,5,13,-0.396435858,3.454655334,-5699.48481909985,1952-05-13,0,"1952-5",100797453.454925
"2688",1952-05-14,1715,111,3.143170017,1952,5,14,-0.311485317,3.143170017,-4934.61573698848,1952-05-14,406800,"1952-5",100385718.839188
"2689",1952-05-15,1716,105,2.973268935,1952,5,15,-0.169901082,2.973268935,-4517.10247057326,1952-05-15,0,"1952-5",100381201.736717
"2690",1952-05-16,NA,NA,NA,1952,5,16,NA,NA,-7538.41501416381,1952-05-16,0,"1952-5",100373663.321703
"2691",1952-05-17,1717,101,2.860001547,1952,5,17,-0.113267388,2.860001547,-4238.66732678129,1952-05-17,0,"1952-5",100369424.654376
"2692",1952-05-18,18292,102,2.888318394,1952,5,18,0.0283168470000001,2.888318394,7084.46239170053,1952-05-18,0,"1952-5",100376509.116768
"2693",1952-05-19,18293,115,3.256437405,1952,5,19,0.368119011,3.256437405,8762.06979384859,1952-05-19,0,"1952-5",100385271.186562
"2694",1952-05-20,18294,145,4.105942815,1952,5,20,0.84950541,4.105942815,12621.9664028871,1952-05-20,0,"1952-5",100397893.152965
"2695",1952-05-21,1718,124,3.511289028,1952,5,21,-0.594653787,3.511289028,-5838.4530798717,1952-05-21,406800,"1952-5",99985254.6998851
"2696",1952-05-22,1719,112,3.171486864,1952,5,22,-0.339802164,3.171486864,-5004.18246778003,1952-05-22,0,"1952-5",99980250.5174173
"2697",1952-05-23,18295,136,3.851091192,1952,5,23,0.679604328,3.851091192,11466.4618962935,1952-05-23,0,"1952-5",99991716.9793136
"2698",1952-05-24,18296,137,3.879408039,1952,5,24,0.0283168470000001,3.879408039,11594.9802452857,1952-05-24,0,"1952-5",100003311.959559
"2699",1952-05-25,18297,144,4.077625968,1952,5,25,0.198217929,4.077625968,12493.7143711072,1952-05-25,0,"1952-5",100015805.67393
"2700",1952-05-26,18298,162,4.587329214,1952,5,26,0.509703246,4.587329214,14795.8038193814,1952-05-26,0,"1952-5",100030601.477749
"2701",1952-05-27,1720,158,4.474061826,1952,5,27,-0.113267388,4.474061826,-8193.49430990084,1952-05-27,0,"1952-5",100022407.983439
"2702",1952-05-28,18299,160,4.53069552,1952,5,28,0.0566336940000003,4.53069552,14540.7622989949,1952-05-28,406800,"1952-5",99630148.7457385
"2703",1952-05-29,18300,170,4.81386399,1952,5,29,0.28316847,4.81386399,15813.7924667392,1952-05-29,0,"1952-5",99645962.5382052
"2704",1952-05-30,18301,174,4.927131378,1952,5,30,0.113267388,4.927131378,16321.3795479897,1952-05-30,0,"1952-5",99662283.9177532
"2705",1952-05-31,1721,152,4.304160744,1952,5,31,-0.622970634,4.304160744,-7779.18689842253,1952-05-31,0,"1952-5",99654504.7308548
"2706",1952-06-01,NA,NA,NA,1952,6,1,NA,NA,4547.99454139849,1952-06-01,406800,"1952-6",101294378
"2707",1952-06-02,18302,177,5.012081919,1952,6,2,0.707921175,5.012081919,16701.4069488464,1952-06-02,0,"1952-6",101311079.406949
"2708",1952-06-03,1722,155,4.389111285,1952,6,3,-0.622970634,4.389111285,-7986.42547242177,1952-06-03,0,"1952-6",101303092.981476
"2709",1952-06-04,1723,131,3.709506957,1952,6,4,-0.679604328,3.709506957,-6324.54703888184,1952-06-04,0,"1952-6",101296768.434438
"2710",1952-06-05,1724,113,3.199803711,1952,6,5,-0.509703246,3.199803711,-5073.74325516071,1952-06-05,0,"1952-6",101291694.691182
"2711",1952-06-06,1725,101,2.860001547,1952,6,6,-0.339802164,2.860001547,-4238.66732678129,1952-06-06,0,"1952-6",101287456.023856
"2712",1952-06-07,1726,92,2.605149924,1952,6,7,-0.254851623,2.605149924,-3611.98442264057,1952-06-07,406800,"1952-6",100877044.039433
"2713",1952-06-08,1727,85,2.406931995,1952,6,8,-0.198217929,2.406931995,-3124.43116950896,1952-06-08,0,"1952-6",100873919.608263
"2714",1952-06-09,1728,80,2.26534776,1952,6,9,-0.141584235,2.26534776,-2776.1374742714,1952-06-09,0,"1952-6",100871143.470789
"2715",1952-06-10,1729,78,2.208714066,1952,6,10,-0.0566336940000003,2.208714066,-2636.81384491811,1952-06-10,0,"1952-6",100868506.656944
"2716",1952-06-11,1730,77,2.180397219,1952,6,11,-0.0283168469999997,2.180397219,-2567.15108568978,1952-06-11,0,"1952-6",100865939.505859
"2717",1952-06-12,1731,69,1.953862443,1952,6,12,-0.226534776,1.953862443,-2009.83683680286,1952-06-12,0,"1952-6",100863929.669022
"2718",1952-06-13,1732,67,1.897228749,1952,6,13,-0.0566336940000001,1.897228749,-1870.5071541554,1952-06-13,0,"1952-6",100862059.161868
"2719",1952-06-14,1733,65,1.840595055,1952,6,14,-0.0566336940000001,1.840595055,-1731.17747092923,1952-06-14,406800,"1952-6",100453527.984397
"2720",1952-06-15,1734,62,1.755644514,1952,6,15,-0.084950541,1.755644514,-1522.1829460904,1952-06-15,0,"1952-6",100452005.801451
"2721",1952-06-16,1735,61,1.727327667,1952,6,16,-0.0283168469999999,1.727327667,-1452.51810447727,1952-06-16,0,"1952-6",100450553.283346
"2722",1952-06-17,1736,59,1.670693973,1952,6,17,-0.0566336940000001,1.670693973,-1313.18842125116,1952-06-17,0,"1952-6",100449240.094925
"2723",1952-06-18,1737,58,1.642377126,1952,6,18,-0.0283168469999999,1.642377126,-1243.52357963841,1952-06-18,0,"1952-6",100447996.571345
"2724",1952-06-19,1738,57,1.614060279,1952,6,19,-0.0283168469999999,1.614060279,-1173.85873802518,1952-06-19,0,"1952-6",100446822.712607
"2725",1952-06-20,18303,67,1.897228749,1952,6,20,0.28316847,1.897228749,2563.80785043157,1952-06-20,0,"1952-6",100449386.520458
"2726",1952-06-21,18304,113,3.199803711,1952,6,21,1.302574962,3.199803711,8504.09659962436,1952-06-21,406800,"1952-6",100051090.617057
"2727",1952-06-22,1739,96,2.718417312,1952,6,22,-0.481386399,2.718417312,-3890.53981636101,1952-06-22,0,"1952-6",100047200.077241
"2728",1952-06-23,1740,68,1.925545596,1952,6,23,-0.792871716,1.925545596,-1940.17199576808,1952-06-23,0,"1952-6",100045259.905245
"2729",1952-06-24,1741,60,1.69901082,1952,6,24,-0.226534776,1.69901082,-1382.85326286403,1952-06-24,0,"1952-6",100043877.051982
"2730",1952-06-25,1742,58,1.642377126,1952,6,25,-0.0566336940000001,1.642377126,-1243.52357963841,1952-06-25,0,"1952-6",100042633.528403
"2731",1952-06-26,1743,57,1.614060279,1952,6,26,-0.0283168469999999,1.614060279,-1173.85873802518,1952-06-26,0,"1952-6",100041459.669665
"2732",1952-06-27,18305,59,1.670693973,1952,6,27,0.0566336939999998,1.670693973,1530.36670635963,1952-06-27,0,"1952-6",100042990.036371
"2733",1952-06-28,18306,66,1.868911902,1952,6,28,0.198217929,1.868911902,2434.62770742749,1952-06-28,406800,"1952-6",99638624.6640784
"2734",1952-06-29,1744,62,1.755644514,1952,6,29,-0.113267388,1.755644514,-1522.1829460904,1952-06-29,0,"1952-6",99637102.4811323
"2735",1952-06-30,18307,63,1.783961361,1952,6,30,0.0283168470000001,1.783961361,2047.08727840191,1952-06-30,0,"1952-6",99639149.5684107
"2736",1952-07-01,1745,60,1.69901082,1952,7,1,-0.084950541,1.69901082,-1382.85326286403,1952-07-01,406800,"1952-7",101294378
"2737",1952-07-02,1746,56,1.585743432,1952,7,2,-0.113267388,1.585743432,-1104.19389641169,1952-07-02,0,"1952-7",101293273.806104
"2738",1952-07-03,18308,82,2.321981454,1952,7,3,0.736238022,2.321981454,4501.49203044179,1952-07-03,0,"1952-7",101297775.298134
"2739",1952-07-04,1747,81,2.293664607,1952,7,4,-0.0283168470000001,2.293664607,-2845.79816032967,1952-07-04,0,"1952-7",101294929.499974
"2740",1952-07-05,1748,60,1.69901082,1952,7,5,-0.594653787,1.69901082,-1382.85326286403,1952-07-05,0,"1952-7",101293546.646711
"2741",1952-07-06,1749,56,1.585743432,1952,7,6,-0.113267388,1.585743432,-1104.19389641169,1952-07-06,0,"1952-7",101292442.452814
"2742",1952-07-07,1750,52,1.472476044,1952,7,7,-0.113267388,1.472476044,-825.534529960751,1952-07-07,406800,"1952-7",100884816.918284
"2743",1952-07-08,18309,53,1.500792891,1952,7,8,0.0283168469999999,1.500792891,755.285848310465,1952-07-08,0,"1952-7",100885572.204133
"2744",1952-07-09,18310,57,1.614060279,1952,7,9,0.113267388,1.614060279,1272.00642034489,1952-07-09,0,"1952-7",100886844.210553
"2745",1952-07-10,18311,98,2.775051006,1952,7,10,1.160990727,2.775051006,6567.99063430236,1952-07-10,0,"1952-7",100893412.201187
"2746",1952-07-11,1751,71,2.010496137,1952,7,11,-0.764554869,2.010496137,-2149.16644612434,1952-07-11,0,"1952-7",100891263.034741
"2747",1952-07-12,1752,58,1.642377126,1952,7,12,-0.368119011,1.642377126,-1243.52357963841,1952-07-12,0,"1952-7",100890019.511162
"2748",1952-07-13,1753,52,1.472476044,1952,7,13,-0.169901082,1.472476044,-825.534529960751,1952-07-13,0,"1952-7",100889193.976632
"2749",1952-07-14,1754,50,1.41584235,1952,7,14,-0.0566336940000001,1.41584235,-686.204846734458,1952-07-14,406800,"1952-7",100481707.771785
"2750",1952-07-15,18312,53,1.500792891,1952,7,15,0.084950541,1.500792891,755.285848310465,1952-07-15,0,"1952-7",100482463.057633
"2751",1952-07-16,18313,56,1.585743432,1952,7,16,0.084950541,1.585743432,1142.82627733435,1952-07-16,0,"1952-7",100483605.883911
"2752",1952-07-17,1755,52,1.472476044,1952,7,17,-0.113267388,1.472476044,-825.534529960751,1952-07-17,0,"1952-7",100482780.349381
"2753",1952-07-18,1756,50,1.41584235,1952,7,18,-0.0566336940000001,1.41584235,-686.204846734458,1952-07-18,0,"1952-7",100482094.144534
"2754",1952-07-19,1757,49,1.387525503,1952,7,19,-0.0283168469999999,1.387525503,-616.540005121271,1952-07-19,0,"1952-7",100481477.604529
"2755",1952-07-20,1758,48,1.359208656,1952,7,20,-0.0283168470000001,1.359208656,-546.875163507801,1952-07-20,0,"1952-7",100480930.729365
"2756",1952-07-21,NA,NA,NA,1952,7,21,NA,NA,-464.794129405463,1952-07-21,406800,"1952-7",100073665.935236
"2757",1952-07-22,1759,46,1.302574962,1952,7,22,-0.0566336939999998,1.302574962,-407.545480282562,1952-07-22,0,"1952-7",100073258.389756
"2758",1952-07-23,1760,45,1.274258115,1952,7,23,-0.0283168470000001,1.274258115,-337.88063866899,1952-07-23,0,"1952-7",100072920.509117
"2759",1952-07-24,1761,44,1.245941268,1952,7,24,-0.0283168469999999,1.245941268,-268.21579705648,1952-07-24,0,"1952-7",100072652.29332
"2760",1952-07-25,NA,NA,NA,1952,7,25,NA,NA,-319.730912731482,1952-07-25,0,"1952-7",100072332.562407
"2761",1952-07-26,NA,NA,NA,1952,7,26,NA,NA,-363.928438666794,1952-07-26,0,"1952-7",100071968.633968
"2762",1952-07-27,1762,43,1.217624421,1952,7,27,-0.0283168469999999,1.217624421,-198.550955443752,1952-07-27,0,"1952-7",100071770.083013
"2763",1952-07-28,1763,39,1.104357033,1952,7,28,-0.113267388,1.104357033,80.1084110086522,1952-07-28,406800,"1952-7",99665050.1914241
"2764",1952-07-29,NA,NA,NA,1952,7,29,NA,NA,-373.545275350456,1952-07-29,0,"1952-7",99664676.6461487
"2765",1952-07-30,18314,40,1.13267388,1952,7,30,0.0283168470000001,1.13267388,-924.056010794684,1952-07-30,0,"1952-7",99663752.5901379
"2766",1952-07-31,18315,41,1.160990727,1952,7,31,0.0283168469999999,1.160990727,-794.875867778435,1952-07-31,0,"1952-7",99662957.7142701
"2767",1952-08-01,18316,44,1.245941268,1952,8,1,0.084950541,1.245941268,-407.3354387609,1952-08-01,406800,"1952-8",101294378
"2768",1952-08-02,1764,43,1.217624421,1952,8,2,-0.0283168469999999,1.217624421,-198.550955443752,1952-08-02,0,"1952-8",101294179.449045
"2769",1952-08-03,18317,48,1.359208656,1952,8,3,0.141584235,1.359208656,109.385133277254,1952-08-03,0,"1952-8",101294288.834178
"2770",1952-08-04,18318,49,1.387525503,1952,8,4,0.0283168470000001,1.387525503,238.565276276211,1952-08-04,0,"1952-8",101294527.399454
"2771",1952-08-05,NA,NA,NA,1952,8,5,NA,NA,-113.941080637995,1952-08-05,0,"1952-8",101294413.458373
"2772",1952-08-06,18319,50,1.41584235,1952,8,6,0.0283168469999999,1.41584235,367.745419301249,1952-08-06,0,"1952-8",101294781.203793
"2773",1952-08-07,18320,68,1.925545596,1952,8,7,0.509703246,1.925545596,2692.98799341883,1952-08-07,406800,"1952-8",100890674.191786
"2774",1952-08-08,18321,92,2.605149924,1952,8,8,0.679604328,2.605149924,5793.13968086136,1952-08-08,0,"1952-8",100896467.331467
"2775",1952-08-09,18322,102,2.888318394,1952,8,9,0.28316847,2.888318394,7084.46239170053,1952-08-09,0,"1952-8",100903551.793859
"2776",1952-08-10,1765,59,1.670693973,1952,8,10,-1.217624421,1.670693973,-1313.18842125116,1952-08-10,0,"1952-8",100902238.605438
"2777",1952-08-11,1766,48,1.359208656,1952,8,11,-0.311485317,1.359208656,-546.875163507801,1952-08-11,0,"1952-8",100901691.730274
"2778",1952-08-12,18323,56,1.585743432,1952,8,12,0.226534776,1.585743432,1142.82627733435,1952-08-12,0,"1952-8",100902834.556551
"2779",1952-08-13,18324,63,1.783961361,1952,8,13,0.198217929,1.783961361,2047.08727840191,1952-08-13,0,"1952-8",100904881.64383
"2780",1952-08-14,1767,57,1.614060279,1952,8,14,-0.169901082,1.614060279,-1173.85873802518,1952-08-14,406800,"1952-8",100496907.785092
"2781",1952-08-15,1768,56,1.585743432,1952,8,15,-0.0283168470000001,1.585743432,-1104.19389641169,1952-08-15,0,"1952-8",100495803.591195
"2782",1952-08-16,1769,52,1.472476044,1952,8,16,-0.113267388,1.472476044,-825.534529960751,1952-08-16,0,"1952-8",100494978.056665
"2783",1952-08-17,1770,48,1.359208656,1952,8,17,-0.113267388,1.359208656,-546.875163507801,1952-08-17,0,"1952-8",100494431.181502
"2784",1952-08-18,NA,NA,NA,1952,8,18,NA,NA,-357.333021773224,1952-08-18,0,"1952-8",100494073.84848
"2785",1952-08-19,18325,50,1.41584235,1952,8,19,0.0566336940000001,1.41584235,367.745419301249,1952-08-19,0,"1952-8",100494441.593899
"2786",1952-08-20,18326,56,1.585743432,1952,8,20,0.169901082,1.585743432,1142.82627733435,1952-08-20,0,"1952-8",100495584.420177
"2787",1952-08-21,1771,54,1.529109738,1952,8,21,-0.0566336939999998,1.529109738,-964.864213185952,1952-08-21,406800,"1952-8",100087819.555964
"2788",1952-08-22,1772,48,1.359208656,1952,8,22,-0.169901082,1.359208656,-546.875163507801,1952-08-22,0,"1952-8",100087272.6808
"2789",1952-08-23,NA,NA,NA,1952,8,23,NA,NA,-159.519005366684,1952-08-23,0,"1952-8",100087113.161795
"2790",1952-08-24,18327,49,1.387525503,1952,8,24,0.0283168470000001,1.387525503,238.565276276211,1952-08-24,0,"1952-8",100087351.727071
"2791",1952-08-25,18328,54,1.529109738,1952,8,25,0.141584235,1.529109738,884.465991323974,1952-08-25,0,"1952-8",100088236.193062
"2792",1952-08-26,1773,48,1.359208656,1952,8,26,-0.169901082,1.359208656,-546.875163507801,1952-08-26,0,"1952-8",100087689.317899
"2793",1952-08-27,1774,44,1.245941268,1952,8,27,-0.113267388,1.245941268,-268.21579705648,1952-08-27,0,"1952-8",100087421.102102
"2794",1952-08-28,1775,41,1.160990727,1952,8,28,-0.084950541,1.160990727,-59.2212722168842,1952-08-28,406800,"1952-8",99680561.8808295
"2795",1952-08-29,1776,38,1.076040186,1952,8,29,-0.084950541,1.076040186,149.773252621759,1952-08-29,0,"1952-8",99680711.6540821
"2796",1952-09-01,NA,NA,NA,1952,9,1,NA,NA,-263.740508196658,1952-09-01,406800,"1952-9",101294378
"2797",1952-09-02,18329,40,1.13267388,1952,9,2,0.0566336940000001,1.13267388,-924.056010794684,1952-09-02,0,"1952-9",101293453.943989
"2798",1952-09-03,18330,41,1.160990727,1952,9,3,0.0283168469999999,1.160990727,-794.875867778435,1952-09-03,0,"1952-9",101292659.068121
"2799",1952-09-04,18331,51,1.444159197,1952,9,4,0.28316847,1.444159197,496.925562311095,1952-09-04,0,"1952-9",101293155.993684
"2800",1952-09-05,1777,48,1.359208656,1952,9,5,-0.0849505410000002,1.359208656,-546.875163507801,1952-09-05,0,"1952-9",101292609.11852
"2801",1952-09-06,1778,43,1.217624421,1952,9,6,-0.141584235,1.217624421,-198.550955443752,1952-09-06,0,"1952-9",101292410.567565
"2802",1952-09-07,1779,42,1.189307574,1952,9,7,-0.0283168470000001,1.189307574,-128.886113829685,1952-09-07,406800,"1952-9",100885481.681451
"2803",1952-09-08,1780,41,1.160990727,1952,9,8,-0.0283168469999999,1.160990727,-59.2212722168842,1952-09-08,0,"1952-9",100885422.460179
"2804",1952-09-09,1781,40,1.13267388,1952,9,9,-0.0283168469999999,1.13267388,10.443569396135,1952-09-09,0,"1952-9",100885432.903748
"2805",1952-09-10,1782,38,1.076040186,1952,9,10,-0.0566336940000001,1.076040186,149.773252621759,1952-09-10,0,"1952-9",100885582.677001
"2806",1952-09-11,NA,NA,NA,1952,9,11,NA,NA,593.556177492145,1952-09-11,0,"1952-9",100886176.233178
"2807",1952-09-12,1783,37,1.047723339,1952,9,12,-0.0283168469999999,1.047723339,219.438094234436,1952-09-12,0,"1952-9",100886395.671272
"2808",1952-09-13,18332,38,1.076040186,1952,9,13,0.0283168469999999,1.076040186,-1182.41629679632,1952-09-13,0,"1952-9",100885213.254976
"2809",1952-09-14,18333,43,1.217624421,1952,9,14,0.141584235,1.217624421,-536.51558175747,1952-09-14,406800,"1952-9",100477876.739394
"2810",1952-09-15,18334,48,1.359208656,1952,9,15,0.141584235,1.359208656,109.385133277254,1952-09-15,0,"1952-9",100477986.124527
"2811",1952-09-16,NA,NA,NA,1952,9,16,NA,NA,415.865604708311,1952-09-16,0,"1952-9",100478401.990132
"2812",1952-09-17,18335,49,1.387525503,1952,9,17,0.0283168470000001,1.387525503,238.565276276211,1952-09-17,0,"1952-9",100478640.555408
